,CPSF2 (53981)
ACH-000004,-1.0259455219895564
ACH-000005,-1.4205769127557104
ACH-000007,-1.0422075213517934
ACH-000009,-0.9758062297224932
ACH-000011,-0.9786319481912332
ACH-000012,-0.9229245361654604
ACH-000013,-0.9351332673224322
ACH-000014,-1.0398299966138913
ACH-000015,-0.965185595670078
ACH-000017,-1.0123114050360682
ACH-000018,-0.8440355200157172
ACH-000019,-0.7816220543911325
ACH-000021,-0.8503546993451289
ACH-000022,-0.7801644993120679
ACH-000025,-1.0179711502758806
ACH-000028,-0.8431748117465182
ACH-000030,-1.045353971316812
ACH-000035,-1.0224870400215744
ACH-000036,-0.9525353656300524
ACH-000037,-0.8578125135723864
ACH-000039,-0.8249917151390453
ACH-000040,-1.047145949332991
ACH-000041,-1.1242977742563274
ACH-000042,-0.8354202483037535
ACH-000045,-0.9092419091959828
ACH-000047,-0.9407914864006944
ACH-000052,-0.8742255259655899
ACH-000053,-1.0098129852962183
ACH-000054,-0.951705152263334
ACH-000055,-0.7021195740377839
ACH-000060,-1.0972288559790428
ACH-000067,-0.9680346603807171
ACH-000070,-0.8874327477816731
ACH-000075,-0.7599860943169784
ACH-000078,-1.0529272948888833
ACH-000082,-0.9900792823029428
ACH-000085,-1.0376193982501425
ACH-000086,-1.0313089656941261
ACH-000087,-0.9633503494980624
ACH-000092,-1.0903931347913325
ACH-000095,-0.814513219592299
ACH-000097,-0.9137817482669036
ACH-000098,-1.1337650662621075
ACH-000099,-0.8429177869906519
ACH-000108,-0.9680259211077116
ACH-000113,-0.8608930885638407
ACH-000116,-0.8093000597346833
ACH-000118,-0.8718959169707304
ACH-000120,-1.0514705703076008
ACH-000123,-0.8813427387839865
ACH-000127,-0.8721339679508704
ACH-000128,-0.8859555720313926
ACH-000132,-0.9596853948891306
ACH-000133,-1.073062433129946
ACH-000137,-1.0501041492289258
ACH-000138,-0.9399880030254288
ACH-000142,-0.8748312831184245
ACH-000143,-0.8530617816659832
ACH-000146,-1.101186735976013
ACH-000148,-1.0382640375426089
ACH-000150,-0.7779610456472102
ACH-000152,-0.9624569055240638
ACH-000153,-0.9178435655033556
ACH-000159,-0.947900247575712
ACH-000160,-0.6593559169187583
ACH-000163,-0.8779682943495065
ACH-000167,-0.6485738181429719
ACH-000168,-0.9524940991910248
ACH-000169,-1.0007171052857806
ACH-000178,-0.8149351128883563
ACH-000183,-1.0026179275984846
ACH-000188,-0.7406565056574339
ACH-000189,-1.00550273881101
ACH-000190,-0.7413046238568811
ACH-000198,-0.9252635370822268
ACH-000203,-1.0426188000448366
ACH-000204,-0.7390096297081881
ACH-000206,-0.5768928936210742
ACH-000207,-0.8038374720322095
ACH-000208,-0.9326352925075296
ACH-000210,-0.8332592224349742
ACH-000211,-0.8882092657479259
ACH-000215,-0.8358984833462438
ACH-000221,-1.0528496368959814
ACH-000222,-0.7606758658423225
ACH-000223,-1.0339161859094514
ACH-000226,-0.9716264067895286
ACH-000227,-1.0115917133115755
ACH-000228,-1.040899095612672
ACH-000231,-0.8411382148900384
ACH-000232,-0.9019290701321818
ACH-000233,-0.833999049299867
ACH-000234,-0.9552111100655138
ACH-000235,-0.7975018012185848
ACH-000237,-0.8001595726995185
ACH-000238,-0.8747988708208198
ACH-000242,-0.9626236803190924
ACH-000243,-0.9371600252051528
ACH-000244,-0.5742634438075709
ACH-000246,-0.9485537031684328
ACH-000248,-1.0028909680802236
ACH-000250,-0.9820352275366676
ACH-000251,-0.7113371394425257
ACH-000252,-1.0351417763355542
ACH-000253,-1.097751157919973
ACH-000255,-0.9146820239734119
ACH-000256,-0.7170582448381513
ACH-000257,-0.9328296135283679
ACH-000258,-0.7246235788993907
ACH-000259,-0.8090258976337955
ACH-000260,-0.9495344386756004
ACH-000261,-0.9906011104914952
ACH-000262,-1.2821559377055378
ACH-000263,-0.9315150146274692
ACH-000264,-0.891265877197504
ACH-000265,-0.9191243287868568
ACH-000266,-0.7965358756786239
ACH-000272,-1.0229836991729735
ACH-000274,-0.906238281969819
ACH-000277,-0.9314240831682032
ACH-000278,-1.193872961523961
ACH-000279,-1.0422756379395433
ACH-000280,-0.8504203797275287
ACH-000281,-1.0001128324061306
ACH-000288,-0.8114818969807365
ACH-000291,-1.0262298568543802
ACH-000293,-0.8868226304327352
ACH-000294,-0.93145234300397
ACH-000295,-1.167055621172013
ACH-000296,-1.1293394680394555
ACH-000302,-0.7937137802657172
ACH-000304,-0.8684648743924409
ACH-000307,-0.8811585447944308
ACH-000308,-0.9325539870077886
ACH-000310,-0.9120207363138564
ACH-000311,-0.7686754532731243
ACH-000312,-0.9989046586457234
ACH-000315,-1.1193952521550004
ACH-000316,-0.9987880128185008
ACH-000317,-1.2928959848171484
ACH-000318,-0.7856377385629365
ACH-000319,-1.01975090155258
ACH-000320,-0.7051367481818732
ACH-000322,-0.8635421345820714
ACH-000323,-0.9288921226051632
ACH-000324,-0.9510504906617786
ACH-000329,-0.9368264703893489
ACH-000330,-0.7929953865232907
ACH-000331,-0.9551813896464351
ACH-000332,-0.7778143270745345
ACH-000334,-0.7958140877689265
ACH-000335,-1.2061070711149169
ACH-000336,-0.8153542750900559
ACH-000337,-1.070990974540246
ACH-000338,-0.8431422254176179
ACH-000339,-0.646415397069823
ACH-000341,-1.1063190935
ACH-000348,-0.8050846835731829
ACH-000350,-0.9821276798532008
ACH-000352,-1.0456863081616048
ACH-000356,-0.9844368581812928
ACH-000361,-1.0331772679316047
ACH-000362,-0.7639939819606526
ACH-000363,-0.8072443337909113
ACH-000364,-1.2748640795876922
ACH-000365,-0.9273688562391132
ACH-000366,-1.1232637751759127
ACH-000368,-0.7614288392041609
ACH-000374,-0.9498304201884172
ACH-000375,-0.8260897726608378
ACH-000376,-0.9055970364800238
ACH-000381,-0.9917628081355409
ACH-000383,-0.9647055023245076
ACH-000387,-0.8314892219788492
ACH-000389,-0.9497583804816024
ACH-000390,-0.7591279142292444
ACH-000393,-1.087964362373753
ACH-000395,-0.873913911860005
ACH-000396,-0.9636891413030584
ACH-000397,-0.9755270503852468
ACH-000401,-1.0458447825326027
ACH-000402,-0.7854388454982915
ACH-000403,-1.18377975448152
ACH-000404,-1.0557204605620183
ACH-000406,-1.004145906566678
ACH-000407,-1.1034107823901358
ACH-000408,-0.9385754674949554
ACH-000410,-0.94913175748766
ACH-000411,-1.004423452741806
ACH-000414,-0.8958041550299443
ACH-000415,-0.8531098716613112
ACH-000416,-0.9271041301129228
ACH-000420,-1.0526918012021336
ACH-000421,-0.8137333228799094
ACH-000424,-0.8700271269394743
ACH-000425,-0.8677063030305376
ACH-000426,-0.6968284782872616
ACH-000427,-0.859195761414183
ACH-000433,-0.8546745981526699
