,DHFRL1 (200895)
ACH-000335,-0.3155859596139303
ACH-000336,-0.2626277554014486
ACH-000337,-0.4122000639844591
ACH-000338,-0.20320426232782
ACH-000339,-0.3949718332562137
ACH-000341,-0.2414446201007717
ACH-000348,-0.2753827402840159
ACH-000350,-0.31868248665889504
ACH-000352,-0.3247419754140124
ACH-000356,-0.3424096786925869
ACH-000361,-0.2229300551726227
ACH-000362,-0.1973884932179172
ACH-000363,-0.26530401064912873
ACH-000364,-0.12896383587057966
ACH-000365,-0.41966649865640304
ACH-000366,-0.4769976957976777
ACH-000368,-0.15219189669515434
ACH-000374,-0.3885160046573478
ACH-000375,-0.4305943661572805
ACH-000376,-0.1078887490783748
ACH-000381,-0.2105777890698162
ACH-000383,-0.3965749591087058
ACH-000387,-0.3207320528871788
ACH-000389,-0.1696472210883451
ACH-000390,-0.6512579964148973
ACH-000393,-0.2370075764776949
ACH-000395,-0.4570825253124796
ACH-000396,-0.3336570895860744
ACH-000397,-0.2374166290523913
ACH-000401,-0.24554404896145796
ACH-000402,-0.12269169963754804
ACH-000403,-0.11264613492241456
ACH-000404,-0.24164638282566386
ACH-000406,-0.3743911331357271
ACH-000407,-0.30911792785259296
ACH-000408,-0.16016823128716182
ACH-000410,-0.18411982575636104
ACH-000411,-0.33793870168295503
ACH-000414,-0.1876597723616822
ACH-000415,-0.2062766811986136
ACH-000416,-0.3842779992028493
ACH-000420,-0.21397796465539606
ACH-000421,-0.2710430967113398
ACH-000424,-0.0843153348989939
ACH-000425,-0.23090853045829474
ACH-000426,-0.36899896724286796
ACH-000427,-0.3388642986950233
ACH-000433,-0.008383217870889937
ACH-000435,-0.050436990782527634
ACH-000436,-0.15243084839117618
ACH-000444,-0.22246062057973964
ACH-000445,-0.04363310212860727
ACH-000448,-0.5049061121645205
ACH-000450,0.039398967104840484
ACH-000452,-0.2719284523371653
ACH-000454,-0.2669497889813037
ACH-000458,-0.11290421578048558
ACH-000459,-0.21331837116957347
ACH-000460,-0.2375549259564576
ACH-000461,-0.23054321360564206
ACH-000463,-0.163698494343004
ACH-000464,-0.13206399324668364
ACH-000466,-0.19154149342370305
ACH-000467,-0.34706089349931607
ACH-000468,-0.26580687696554856
ACH-000469,0.01771404234215435
ACH-000470,-0.21502047692328036
ACH-000471,-0.1915463774367911
ACH-000472,-0.09464454736511302
ACH-000473,-0.10366155953693312
ACH-000475,-0.2829345180172718
ACH-000476,-0.22133983884808894
ACH-000477,-0.0907302046428862
ACH-000479,-0.10115644033788992
ACH-000480,-0.029936927975480542
ACH-000481,-0.2193379293323832
ACH-000483,-0.21944239148049047
ACH-000484,-0.3194480304729815
ACH-000485,-0.25920966900068604
ACH-000486,-0.12737160604723238
ACH-000487,-0.245463100423892
ACH-000488,-0.0012372090460618331
ACH-000490,-0.20551647925012964
ACH-000491,-0.23382958014223154
ACH-000495,-0.056560970492058125
ACH-000496,-0.17751054663207952
ACH-000499,-0.3088112656658817
ACH-000500,-0.4883166188368522
ACH-000502,-0.25132615948542897
ACH-000503,-0.18366172320930474
ACH-000505,-0.17639212746923574
ACH-000507,-0.2955522443798745
ACH-000510,-0.3464879511461304
ACH-000511,-0.06280794843556793
ACH-000512,-0.3987080859245315
ACH-000516,0.1422938497661069
ACH-000517,-0.4106175557273669
ACH-000518,-0.1966052450296478
ACH-000520,-0.30394819946742563
ACH-000521,-0.1715418109311251
ACH-000522,-0.3270357644546732
ACH-000524,-0.07613789212303873
ACH-000527,-0.07257095781922189
ACH-000528,-0.17424271646662673
ACH-000537,-0.4121260410772357
ACH-000541,-0.1970393680564995
ACH-000542,-0.30791612441233884
ACH-000544,-0.4468936839010447
ACH-000545,-0.39011567835506605
ACH-000547,-0.2543512628741524
ACH-000548,-0.4561629507147105
ACH-000549,-0.0878035831077043
ACH-000550,-0.3227927136708785
ACH-000552,-0.021341524238992108
ACH-000556,-0.3970337983845601
ACH-000557,-0.4273566305386571
ACH-000569,-0.16625082132191255
ACH-000570,-0.13085552540944242
ACH-000571,-0.16534425615350726
ACH-000573,-0.4232494338557629
ACH-000576,-0.3216635717999154
ACH-000579,-0.1135469551945311
ACH-000580,-0.011534007702425596
ACH-000584,-0.12915719429336953
ACH-000585,-0.4741598185062497
ACH-000588,-0.12630328270141014
ACH-000589,-0.13285126389053087
ACH-000591,-0.09966077095952852
ACH-000593,-0.3886695615826201
ACH-000600,-0.06280862630625529
ACH-000601,-0.19528775178284213
ACH-000605,-0.1544075267522239
ACH-000606,0.0005945358894139628
ACH-000608,-0.14546257620425898
ACH-000614,0.07791853242431436
ACH-000616,-0.1913887613816652
ACH-000618,-0.3334063814668345
ACH-000619,-0.005385992911783554
ACH-000620,-0.3109711243157022
ACH-000621,-0.6576066270219761
ACH-000622,-0.31750217110700296
ACH-000623,-0.053556913528389566
ACH-000624,-0.3861008897757777
ACH-000627,-0.2037238113403759
ACH-000630,-0.2996142964541111
ACH-000631,0.0016921573742178446
ACH-000632,-0.36393940369597655
ACH-000633,0.03936540154340405
ACH-000637,-0.03616073134403152
ACH-000638,-0.18506810801386397
ACH-000646,-0.24149964144877226
ACH-000647,-0.20577476109431408
ACH-000648,-0.4233566862001485
ACH-000649,-0.3946437596302115
ACH-000651,-0.3663930052669121
ACH-000652,-0.3937917004784442
ACH-000653,-0.2954874909119794
ACH-000657,-0.0246827154491813
ACH-000658,-0.4666712321017126
ACH-000661,-0.13359078335363844
ACH-000662,-0.012745007550321137
ACH-000663,-0.20604502532200505
ACH-000665,-0.5915622900023726
ACH-000671,-0.19588237417542792
ACH-000672,-0.10943417755534504
ACH-000673,-0.16804718182732056
ACH-000676,-0.30699194170605043
ACH-000677,-0.3255987248973885
ACH-000681,-0.22832025604707745
ACH-000683,-0.2224961797042797
ACH-000684,-0.1187028303166241
ACH-000688,-0.34924836051579106
ACH-000693,-0.10441270058782692
ACH-000694,-0.19535369053155588
ACH-000695,-0.3382492803852828
ACH-000696,-0.11097692478455888
ACH-000697,-0.3042387785265737
ACH-000699,-0.4545255667819493
ACH-000701,-0.10400638032533853
ACH-000706,-0.3400243540433171
ACH-000711,-0.3889463922741263
ACH-000713,-0.3702756890541357
ACH-000714,-0.1863546849806353
ACH-000718,-0.2764279542090232
ACH-000720,-0.1531637741227591
ACH-000721,-0.4043356654114425
ACH-000724,-0.2694312910503435
ACH-000725,-0.3676445405180435
ACH-000732,-0.23483805975020364
ACH-000734,-0.3000252087858684
ACH-000735,-0.5041113306551851
ACH-000736,-0.15975710808013646
ACH-000738,-0.07070321239080439
ACH-000746,-0.14652228309676174
ACH-000747,-0.27508441064780115
ACH-000748,0.013444329584368312
ACH-000753,-0.3413518308430645
ACH-000756,0.05182555629730321
ACH-000757,-0.266970802508059
ACH-000758,-0.3042393774575241
ACH-000760,-0.44895302185431946
ACH-000762,-0.0982257464282864
ACH-000763,-0.19983817843604526
ACH-000764,-0.4958553328671019
ACH-000765,-0.2647108597244363
ACH-000766,0.06347540572308596
ACH-000767,-0.20192211950697364
ACH-000768,-0.4210380144318636
ACH-000769,-0.12184596959557943
ACH-000770,-0.31407220754352805
ACH-000771,-0.2819492248935067
ACH-000773,-0.018154299798694474
ACH-000776,-0.29604013097698345
ACH-000777,-0.09561154615337752
ACH-000778,-0.17073423608846808
ACH-000781,-0.28280072869337114
ACH-000782,-0.3998905436296447
ACH-000783,-0.04190521715426551
ACH-000784,-0.17203713700372994
ACH-000785,-0.573592750073979
ACH-000787,-0.19121118312742244
ACH-000788,-0.1848099489676228
ACH-000791,-0.293359855082279
ACH-000792,-0.2447435530907205
ACH-000794,-0.3979553743399683
ACH-000796,-0.4000428590953283
ACH-000798,-0.12577043088876694
ACH-000799,-0.4224085689543661
ACH-000800,-0.10675507400895988
ACH-000802,-0.19526822763973456
ACH-000804,-0.2923310486250373
ACH-000805,-0.35398225903939523
ACH-000809,-0.1260067923803801
ACH-000810,-0.08210305949844802
ACH-000811,-0.1848064492463441
ACH-000817,-0.16103742797054632
ACH-000819,-0.1978103876016876
ACH-000820,-0.2839477041838357
ACH-000821,-0.1877263875916265
ACH-000822,-0.4114684697663309
ACH-000823,-0.3246314165606374
ACH-000824,-0.037367582864229226
ACH-000827,-0.26356888735471423
ACH-000829,-0.28919531035394536
ACH-000831,-0.3937610392952129
ACH-000832,-0.2434373203061253
ACH-000833,-0.32251178365691713
ACH-000834,-0.012306277132787518
ACH-000835,-0.3062115139919223
ACH-000836,-0.35915121199568434
ACH-000837,-0.15205064332437332
ACH-000838,-0.3990831623120504
ACH-000839,-0.13585845241516967
ACH-000840,-0.09899581902369284
ACH-000841,-0.06129775639584019
ACH-000843,-0.34755665382400225
ACH-000846,-0.21273276400125132
ACH-000847,-0.2356556526552294
ACH-000848,-0.3619774200892688
ACH-000849,-0.3050760833599133
ACH-000851,-0.3518245241889445
ACH-000855,-0.16497455790485427
ACH-000856,0.012315006035896572
ACH-000858,0.053503292258735284
ACH-000859,-0.20789702778443436
ACH-000861,-0.17229484359675512
ACH-000862,-0.1159322439778429
ACH-000865,-0.1905407509176853
ACH-000866,-0.4459878613501632
ACH-000867,-0.398336910937648
ACH-000869,-0.3804441515089566
ACH-000872,-0.2716440043350357
ACH-000873,-0.13578404569528055
ACH-000876,-0.42792795782340615
ACH-000878,-0.06790399604056789
ACH-000880,0.02135919873136467
ACH-000881,-0.22827833201439995
ACH-000882,-0.2153957810043878
ACH-000884,-0.15428662074165894
ACH-000885,-0.29837315787953955
ACH-000887,-0.065823708103423
ACH-000889,-0.33540131310572363
ACH-000896,-0.29416240939332955
ACH-000898,-0.3518072874277655
ACH-000900,-0.04863386883771322
ACH-000901,-0.1748764148962869
ACH-000905,-0.2794623883392197
ACH-000906,-0.16884552380424714
ACH-000907,-0.4143860814366372
ACH-000910,-0.3184794205924751
ACH-000911,0.028179898114814538
ACH-000912,-0.14240954827119973
ACH-000913,-0.15290245147473075
ACH-000915,-0.5000069194658282
ACH-000916,0.010560168789771316
ACH-000917,-0.36909566777924296
ACH-000920,-0.28677242901825284
ACH-000921,-0.19435941931078896
ACH-000924,-0.25876180976083396
ACH-000926,-0.2499448114907321
ACH-000928,-0.187640847920658
ACH-000929,-0.3662727147934699
ACH-000932,-0.3711054254825593
ACH-000935,-0.1332995678326028
ACH-000936,-0.2543956790914061
ACH-000937,-0.4006066739433732
ACH-000938,-0.34814727706145465
ACH-000939,-0.10107625363153057
ACH-000941,-0.3624426856192367
ACH-000943,-0.03163356628310812
ACH-000946,-0.3749122935881405
ACH-000947,-0.1562992402753299
ACH-000948,-0.3937159554370743
ACH-000950,-0.18838378618378468
ACH-000953,-0.3841659762037277
ACH-000954,-0.2204203260464018
ACH-000957,-0.2920480868363705
ACH-000958,-0.4791707537506086
ACH-000960,-0.4649551390073201
ACH-000963,-0.23858997000890195
ACH-000968,-0.04398492575803879
ACH-000969,-0.1569645031239931
ACH-000972,-0.27788244081606783
ACH-000973,-0.5384098914842104
ACH-000974,-0.07683733326476741
ACH-000978,-0.2073764526691444
ACH-000984,-0.2875702954016411
ACH-000986,-0.2659499824154331
ACH-000988,-0.4743999752505242
ACH-000993,-0.04196750662062576
ACH-000994,-0.2765664995849625
ACH-000996,-0.155642081386795
ACH-001001,-0.4391835089904491
ACH-001020,-0.3434517967365149
ACH-001028,-0.18387346379974467
ACH-001031,0.1263849958411548
ACH-001038,-0.4903727884085462
ACH-001048,-0.24919430325638456
ACH-001050,-0.2874902979482116
ACH-001053,-0.17154585234389952
ACH-001054,-0.3159706652739395
ACH-001061,-0.3648787698009928
ACH-001067,-0.12054032408035092
ACH-001075,-0.02419869868474767
ACH-001096,-0.3006435406565868
ACH-001111,-0.10500194973261126
ACH-001119,-0.13466831815311894
ACH-001128,-0.4070162269196612
ACH-001134,-0.3035515444174955
ACH-001151,-0.4792087714252918
ACH-001163,-0.2078233388283303
ACH-001164,-0.30381574871903144
ACH-001183,-0.21607389955993767
ACH-001192,-0.6961748240984363
ACH-001193,-0.17825454884537165
ACH-001196,-0.27249412078888635
ACH-001197,-0.1602741006713352
ACH-001205,-0.20809858098689216
ACH-001211,-0.03777324739044136
ACH-001212,-0.12707410158288054
ACH-001228,-0.2505149777478239
ACH-001232,-0.2725513459708228
ACH-001239,-0.24819307790269285
ACH-001270,-0.4193452227042703
ACH-001274,-0.14054252917413798
ACH-001275,-0.31215038415542995
ACH-001277,-0.21881382017425052
ACH-001278,-0.12180976207833805
ACH-001280,-0.3970125631646215
ACH-001283,-0.20226462877810072
ACH-001289,-0.20248568696365946
ACH-001300,-0.3094567149400027
ACH-001301,-0.37189861895193865
ACH-001302,-0.37378463847778864
ACH-001306,-0.10927085529150853
ACH-001318,-0.163575031548382
ACH-001322,-0.27626906530015555
ACH-001328,-0.16803659579287225
ACH-001332,-0.13143787501039111
ACH-001336,-0.2827899223740082
ACH-001346,-0.2356833078629089
ACH-001353,-0.3193139061977576
ACH-001354,-0.1255148401003492
ACH-001367,-0.10210231557351516
ACH-001368,-0.23816461006639775
ACH-001374,-0.3934413234822032
ACH-001377,-0.14827551107707873
ACH-001380,-0.2916729303463138
ACH-001391,-0.3612751443771121
ACH-001408,-0.22253920223356044
ACH-001430,-0.273774264969167
ACH-001431,-0.2858739975049265
ACH-001450,-0.24459258331674025
ACH-001496,-0.4752916932583804
ACH-001500,-0.24820125553230685
ACH-001523,-0.24411421434608946
ACH-001532,-0.18631832088494965
ACH-001550,-0.16824223149686648
ACH-001552,-0.280053831403989
ACH-001554,-0.2903079772678339
ACH-001654,-0.04018435914283208
ACH-001735,-0.3937815907902014
ACH-001736,-0.5727908713963779
ACH-001737,-0.3470481546743487
ACH-001740,-0.3273365120042373
ACH-001745,-0.29726259522347703
ACH-001765,-0.3765431484433854
