,CASD1 (64921)
ACH-000732,-0.03686986147795174
ACH-000734,0.15169827014589682
ACH-000735,-0.02122034859429585
ACH-000736,0.15142826050892114
ACH-000738,0.16707705069381404
ACH-000746,0.12640047852420466
ACH-000747,0.2544217379300032
ACH-000748,0.10664677067907943
ACH-000753,0.1376737273791347
ACH-000756,0.09871294885094907
ACH-000757,-0.020036817679681157
ACH-000758,0.0052144541653396615
ACH-000760,0.06375498437690402
ACH-000762,0.13325454020000155
ACH-000763,0.07439898027038748
ACH-000764,0.005736089114316828
ACH-000765,-0.009700571415761569
ACH-000766,-0.032240819004460214
ACH-000767,-0.0013495207680881824
ACH-000768,0.08331476856879376
ACH-000769,0.20673765855083756
ACH-000770,0.08286274356159626
ACH-000771,0.11242658797235293
ACH-000773,0.015699718806667696
ACH-000776,0.12402079801052628
ACH-000777,0.09975455827089423
ACH-000778,0.1252884235232137
ACH-000781,0.11983232709820466
ACH-000782,0.0662523743478912
ACH-000783,0.1639667428796797
ACH-000784,0.032347201753227355
ACH-000785,0.020146466602505245
ACH-000787,0.07140999522417465
ACH-000788,0.04081992478214861
ACH-000791,-0.0007251222228466851
ACH-000792,0.043098379544760736
ACH-000794,0.05577783955632129
ACH-000796,0.1636390546487644
ACH-000798,0.07921061674625056
ACH-000799,0.3589075989593635
ACH-000800,0.17330536069051972
ACH-000802,0.08261121052331755
ACH-000804,0.2214773735657842
ACH-000805,-0.17492188359487876
ACH-000809,0.03058530124410627
ACH-000810,0.3396302513191021
ACH-000811,-0.02305436976016601
ACH-000817,-0.006368392941721242
ACH-000819,-0.11234849937363167
ACH-000820,0.03727826044689364
ACH-000821,0.08190003739168866
ACH-000822,0.07750870190835563
ACH-000823,0.12463873727902462
ACH-000824,0.0696049137278532
ACH-000827,0.10398635765495996
ACH-000829,0.004069670297019187
ACH-000831,0.1126579220896796
ACH-000832,0.005158856151104058
ACH-000833,0.13690569238067007
ACH-000834,0.1837551038877535
ACH-000835,0.12434722004166532
ACH-000836,0.09141585486685916
ACH-000837,0.0873369786399363
ACH-000838,-0.04341668023704003
ACH-000839,0.03218624947817768
ACH-000840,0.14764721826075908
ACH-000841,0.169184742958499
ACH-000843,0.07839214717124188
ACH-000846,-0.021090622499580186
ACH-000847,-0.0839556682934306
ACH-000848,0.012062154702850957
ACH-000849,0.16617603885405322
ACH-000851,0.011468478589154528
ACH-000855,-0.04628098210793368
ACH-000856,0.19852755660109428
ACH-000858,0.041115998401882674
ACH-000859,0.29930657837873
ACH-000861,0.08561592099923726
ACH-000862,0.10894351268801014
ACH-000865,0.12977518569647464
ACH-000866,0.04418123535446592
ACH-000867,0.10686492696842198
ACH-000869,0.2468947530809813
ACH-000872,0.10564727924036127
ACH-000873,0.07625647904750843
ACH-000876,0.10662503812248876
ACH-000878,0.34627698555385544
ACH-000880,0.1580963439208654
ACH-000881,0.19606773050056675
ACH-000882,0.11423257245727432
ACH-000884,0.08900394450127856
ACH-000885,0.0681285392570251
ACH-000887,0.13507290587948173
ACH-000889,0.20289004392414006
ACH-000896,0.07913460128482279
ACH-000898,-0.06642459835238369
ACH-000900,0.06720719106979245
ACH-000901,0.06457125275440521
ACH-000905,0.03676275598009938
ACH-000906,0.05981505971773325
ACH-000907,0.05638396461885122
ACH-000910,0.15190839164176229
ACH-000911,0.07064220013575026
ACH-000912,0.1034813583024114
ACH-000913,0.08753671463973195
ACH-000915,0.12589492070468514
ACH-000916,-0.36485219323743395
ACH-000917,0.06624683552295989
ACH-000920,0.20737166225121467
ACH-000921,0.14865555203680414
ACH-000924,0.007409770225740436
ACH-000926,-0.02757479162842242
ACH-000928,0.17612298896960998
ACH-000929,0.012339860627367224
ACH-000932,0.03195452574219102
ACH-000935,0.06483738760113883
ACH-000936,0.24304299813791735
ACH-000937,0.08123700748864789
ACH-000938,0.08841583060703684
ACH-000939,-0.0992043022713046
ACH-000941,-0.028268923474081963
ACH-000943,0.06197039509229749
ACH-000946,0.07984569257092855
ACH-000947,0.0601418765434565
ACH-000948,0.035076946540287604
ACH-000950,0.0728554543241778
ACH-000953,0.114862867512953
ACH-000954,-0.06634508681235844
ACH-000957,0.10863343660422453
ACH-000958,0.033117506510108405
ACH-000960,0.032785038979452785
ACH-000963,-0.044059461913529344
ACH-000968,0.18902260928675052
ACH-000969,0.02158439530525293
ACH-000972,0.2016964450683857
ACH-000973,0.17495603173017546
ACH-000974,0.10856963932301376
ACH-000978,-0.0044303364485474145
ACH-000984,0.1314774666880451
ACH-000986,-0.02597227614107779
ACH-000988,0.03321682602363154
ACH-000993,0.40655687470052504
ACH-000994,0.053840870553481066
ACH-000996,0.12627643860041488
ACH-001001,0.07341863939871747
ACH-001020,-0.1768997660450798
ACH-001028,0.14656766370389182
ACH-001031,0.13516696505525078
ACH-001038,-0.029343098323889188
ACH-001048,0.03532373908357807
ACH-001050,0.05051929122280095
ACH-001053,0.26908127123177106
ACH-001054,0.2589041166175905
ACH-001061,0.06812257867117252
ACH-001067,0.021267954179527968
ACH-001075,0.12151396953244732
ACH-001096,0.0642526149709007
ACH-001111,0.3940611055795529
ACH-001119,0.15495878752288494
ACH-001128,0.24901889449046602
ACH-001134,0.0255970874301265
ACH-001151,0.025510217602307747
ACH-001163,-0.02082669139006596
ACH-001164,0.053368599094988776
ACH-001183,0.1349908555184055
ACH-001192,0.018541593783937327
ACH-001193,0.3550697412748723
ACH-001196,0.32797358835811796
ACH-001197,-0.025529710321040542
ACH-001205,0.2845979219611347
ACH-001211,0.22702925303824376
ACH-001212,0.21666048437794672
ACH-001228,0.1693569272015653
ACH-001232,0.17011033522374738
ACH-001239,0.13200242664046058
ACH-001270,-0.0604663596184108
ACH-001274,0.0678694963807138
ACH-001275,0.12166428464875835
ACH-001277,0.12653841467728144
ACH-001278,0.17264084843786334
ACH-001280,0.27490222069554343
ACH-001283,-0.04411691747833089
ACH-001289,0.048065929061485706
ACH-001300,0.2365969006924661
ACH-001301,0.03306913776745367
ACH-001302,0.11292945424373625
ACH-001306,0.012484186541352884
ACH-001318,0.15396443834268814
ACH-001322,-0.06368833361601135
ACH-001328,0.13135029264878553
ACH-001332,-0.08981534340566079
ACH-001336,0.17296130866764695
ACH-001346,0.02207984349284114
ACH-001353,0.09954049920550112
ACH-001354,0.12179079487440128
ACH-001367,0.2250995702790065
ACH-001368,0.21946397037437976
ACH-001374,-0.19597573049489145
ACH-001377,0.05549927187808967
ACH-001380,0.10906979137524984
ACH-001391,-0.07606571513553705
ACH-001408,0.19019411274135406
ACH-001430,0.1920094525645367
ACH-001431,0.20169786309591445
ACH-001450,0.3803110949141678
ACH-001496,0.07337506035508319
ACH-001500,0.15187298911452804
ACH-001523,-0.09180766294563104
ACH-001532,0.07670450801216366
ACH-001550,0.05050307881555589
ACH-001552,0.044606547896555625
ACH-001554,0.07989053909276403
ACH-001654,0.0411599355886302
ACH-001735,0.0758668539662457
ACH-001736,0.10501557053055954
ACH-001737,-0.17966517824031575
ACH-001740,0.08417985444069433
ACH-001745,0.05961359279697095
ACH-001765,-0.028301999354538906
