,ANKLE1 (126549)
ACH-000445,-0.3063203307244609
ACH-000448,-0.08145204354040028
ACH-000450,-0.1079832349821126
ACH-000452,-0.1639177840307636
ACH-000454,-0.4885482320842403
ACH-000458,-0.11228131851772054
ACH-000459,-0.28458677700824725
ACH-000460,-0.06690526725610821
ACH-000461,-0.356098643876436
ACH-000463,-0.05895572573906235
ACH-000464,0.003557168492778672
ACH-000466,0.015804843302287225
ACH-000467,-0.15951775938965104
ACH-000468,-0.12902744734659924
ACH-000469,-0.05779490172171986
ACH-000470,-0.07296861199519024
ACH-000471,-0.1546959148824813
ACH-000472,-0.1885059332767328
ACH-000473,-0.07658988413781889
ACH-000475,-0.19059958392352905
ACH-000476,-0.03528418764481971
ACH-000477,-0.21713077458650032
ACH-000479,-0.09835451095639734
ACH-000480,-0.2263072052717855
ACH-000481,-0.09492388251241714
ACH-000483,-0.10945944289478544
ACH-000484,-0.14171765381344167
ACH-000485,-0.2473509894571724
ACH-000486,-0.048935639276217385
ACH-000487,-0.22501088881217932
ACH-000488,-0.1161886788266934
ACH-000490,-0.23630657499241106
ACH-000491,-0.05819950601576769
ACH-000495,0.0749067130503673
ACH-000496,-0.14562322236243486
ACH-000499,-0.1045779092731468
ACH-000500,-0.24093838346764615
ACH-000502,-0.12685661099910694
ACH-000503,-0.0887039294047893
ACH-000505,-0.21076297234577127
ACH-000507,-0.08332887402854211
ACH-000510,-0.11954102802971635
ACH-000511,-0.14951597009826226
ACH-000512,-0.05245892934982165
ACH-000516,-0.0939401981301526
ACH-000517,-0.07897875996028238
ACH-000518,-0.107082892358832
ACH-000520,-0.26384338978273136
ACH-000521,-0.2063019923476289
ACH-000522,-0.2415859410643563
ACH-000524,-0.23132432488036986
ACH-000527,-0.2293890435723072
ACH-000528,-0.1153353720188203
ACH-000537,-0.1829395144013579
ACH-000541,-0.3366087126102412
ACH-000542,-0.16604141628652902
ACH-000544,0.030266420080264107
ACH-000545,-0.18511232423706592
ACH-000547,0.007890332050938276
ACH-000548,-0.12760421940501196
ACH-000549,-0.06851292870612072
ACH-000550,0.042671639533319816
ACH-000552,-0.2993155443859356
ACH-000556,-0.22368676586505595
ACH-000557,0.02771335293582569
ACH-000569,-0.10707339664481466
ACH-000570,-0.011872215017634104
ACH-000571,-0.22533920173798905
ACH-000573,-0.030065714441466582
ACH-000576,-0.2050516703668824
ACH-000579,-0.007712934388393483
ACH-000580,0.006231887643380933
ACH-000584,-0.09332535510995144
ACH-000585,-0.2277010840540657
ACH-000588,0.07484802440609538
ACH-000589,-0.2589205842058915
ACH-000591,-0.24777968502842196
ACH-000593,-0.25545364590983866
ACH-000600,-0.12310515066661945
ACH-000601,-0.2037238638804906
ACH-000605,-0.20927553746210686
ACH-000606,-0.12341609127029353
ACH-000608,-0.20060634066054225
ACH-000614,-0.0029573764018744173
ACH-000616,-0.013029382168314884
ACH-000618,-0.2221896399501096
ACH-000619,-0.1658649469552048
ACH-000620,-0.1414536615239743
ACH-000621,-0.1772541356802578
ACH-000622,0.011492882503628845
ACH-000623,-0.10197394212429388
ACH-000624,-0.1474558809937051
ACH-000627,-0.12639401588906793
ACH-000630,-0.1217001301975207
ACH-000631,-0.2995022068791285
ACH-000632,-0.05974545719665099
ACH-000633,-0.2331807105839205
ACH-000637,-0.2036737035171295
ACH-000638,-0.15684779423321105
ACH-000646,-0.32566906681314445
ACH-000647,-0.17166246575058972
ACH-000648,-0.13784469969739818
ACH-000649,-0.03950300743800269
ACH-000651,-0.01170778107737063
ACH-000652,-0.18277701644612265
ACH-000653,-0.14885425372408925
ACH-000657,-0.20229448418085103
ACH-000658,-0.11155369407218706
ACH-000661,-0.13161554503037895
ACH-000662,-0.030695387341984706
ACH-000663,-0.07683427554089074
ACH-000665,-0.3059788738222225
ACH-000671,-0.16027559089153004
ACH-000672,-0.234791732902999
ACH-000673,-0.12366643897795784
ACH-000676,-0.05070538211523079
ACH-000677,-0.10983668747244456
ACH-000681,-0.05910985086397885
ACH-000683,-0.2861194717426938
ACH-000684,-0.055101393172770526
ACH-000688,-0.04309022152752453
ACH-000693,-0.2012821673354904
ACH-000694,0.02398461729735196
ACH-000695,0.23803034042094945
ACH-000696,-0.15907632974416006
ACH-000697,-0.011615913225981902
ACH-000699,-0.05824115162180062
ACH-000701,-0.13440825284900365
ACH-000706,-0.17434740761575798
ACH-000711,-0.1521171391402252
ACH-000713,-0.2498483392757997
ACH-000714,-0.3411309777456948
ACH-000718,-0.0016609295070386394
ACH-000720,-0.19133661433194224
ACH-000721,-0.15071966245248736
ACH-000724,-0.15896351566753042
ACH-000725,-0.33424035067100083
ACH-000732,-0.17815687121576151
ACH-000734,-0.2696228454288396
ACH-000735,-0.09548100068537713
ACH-000736,-0.13211271062562152
ACH-000738,-0.08530971409478705
ACH-000746,-0.28238885787102164
ACH-000747,-0.2347102255070941
ACH-000748,-0.21350773036996026
ACH-000753,-0.13621853087939326
ACH-000756,-0.14313926137899938
ACH-000757,-0.07562769110328163
ACH-000758,-0.13557507513461195
ACH-000760,0.021600206109677042
ACH-000762,-0.32175329832278754
ACH-000763,-0.06326590223557478
ACH-000764,-0.580732130108543
ACH-000765,-0.14557055525711593
ACH-000766,-0.12944707390673713
ACH-000767,-0.03410660771394751
ACH-000768,-0.2838601048462173
ACH-000769,-0.1248245792284908
ACH-000770,-0.06214387362038892
ACH-000771,-0.2461638337478532
ACH-000773,-0.012151537752235894
ACH-000776,-0.3357707139203046
ACH-000777,-0.1920726013449563
ACH-000778,-0.1839606275401741
ACH-000781,-0.26345934542273164
ACH-000782,-0.11653224753530285
ACH-000783,-0.16665230270424367
ACH-000784,-0.12584606117956
ACH-000785,-0.08335589632744025
ACH-000787,-0.06600323353640376
ACH-000788,-0.1306786226156226
ACH-000791,-0.116725655682107
ACH-000792,-0.2354072173939917
ACH-000794,-0.3285845152875768
ACH-000796,-0.11773408971181837
ACH-000798,0.048940785256539915
ACH-000799,-0.22241143732174828
ACH-000800,-0.12389250362481168
ACH-000802,-0.16132079715142314
ACH-000804,-0.08758859431482491
ACH-000805,-0.2434619882159691
ACH-000809,-0.1458171160726362
ACH-000810,-0.2955381307648348
ACH-000811,-0.059218068284856075
ACH-000817,-0.024862728860104797
ACH-000819,-0.2117787215177586
ACH-000820,0.07248369504290672
ACH-000821,-0.30767110892312505
ACH-000822,-0.2535903557418144
ACH-000823,-0.4177835895725604
ACH-000824,-0.08727859971246499
ACH-000827,-0.1948863825294372
ACH-000829,-0.2194417847865772
ACH-000831,-0.2750506250614759
ACH-000832,-0.2608301372564825
ACH-000833,-0.4684520669195301
ACH-000834,-0.25948778448335863
ACH-000835,0.021277564886427645
ACH-000836,-0.21242676545852154
ACH-000837,-0.1934175038234141
ACH-000838,-0.16295608582891966
ACH-000839,-0.199048326284448
ACH-000840,-0.2240025565177603
ACH-000841,-0.07128119808064072
ACH-000843,-0.1514600075355152
ACH-000846,-0.26567634366079856
ACH-000847,-0.09565162383752854
ACH-000848,-0.07932217421180597
ACH-000849,-0.10015522849574328
ACH-000851,-0.2892537983503445
ACH-000855,-0.18306155920066125
ACH-000856,-0.2367322806604151
ACH-000858,-0.3830517662548527
ACH-000859,-0.2592638481228896
ACH-000861,-0.1547004707728752
ACH-000862,-0.21407266933078534
ACH-000865,-0.05756303191626029
ACH-000866,-0.09298618032371987
ACH-000867,-0.2441559560756781
ACH-000869,-0.322452482612874
ACH-000872,-0.18943427996325385
ACH-000873,-0.3277250961689659
ACH-000876,-0.30413261611242964
ACH-000878,-0.2232006527218983
ACH-000880,0.0425994978150517
ACH-000881,-0.1580272159693315
ACH-000882,-0.11907383897159635
ACH-000884,-0.12751205498264526
ACH-000885,-0.0972618838739849
ACH-000887,-0.18173161058420956
ACH-000889,-0.05655174079010281
ACH-000896,-0.1088036622404836
ACH-000898,-0.20226970690618654
ACH-000900,-0.3035778228291054
ACH-000901,-0.10772158128790336
ACH-000905,-0.06839361068523121
ACH-000906,-0.1079577530585208
ACH-000907,-0.11197194248585902
ACH-000910,-0.1146135073031818
ACH-000911,-0.2376691273643054
ACH-000912,-0.21409582576952604
ACH-000913,-0.055202097202744514
ACH-000915,-0.32722786573323315
ACH-000916,0.08500511458383803
ACH-000917,-0.022751475745039745
ACH-000920,-0.14353679565109656
ACH-000921,-0.07724021764794949
ACH-000924,0.07034957344825735
ACH-000926,-0.11588716273231947
ACH-000928,-0.1892234071981145
ACH-000929,-0.2812488976528759
ACH-000932,-0.126802796642983
ACH-000935,-0.07482518937062597
ACH-000936,-0.17341896574314886
ACH-000937,-0.1237086023403668
ACH-000938,-0.0964856189860737
ACH-000939,-0.1957878502038405
ACH-000941,-0.3147790143948748
ACH-000943,-0.15716580429709887
ACH-000946,-0.2547559657035003
ACH-000947,-0.0420553296629385
ACH-000948,-0.2290947823570029
ACH-000950,-0.2062747246768414
ACH-000953,-0.1594811677376745
ACH-000954,-0.21859227256643732
ACH-000957,-0.21548035398860774
ACH-000958,-0.09190278660543837
ACH-000960,-0.1790851138388304
ACH-000963,-0.19637282561685215
ACH-000968,-0.340252089383039
ACH-000969,-0.2117575578170503
ACH-000972,-0.09083368922342884
ACH-000973,-0.09037314899169444
ACH-000974,-0.04103047472972463
ACH-000978,-0.0563393069494894
ACH-000984,-0.07932210776811738
ACH-000986,-0.10551169629347616
ACH-000988,-0.12021620262224213
ACH-000993,-0.3390358079225119
ACH-000994,-0.2573452004932088
ACH-000996,-0.01071137612223176
ACH-001001,-0.05244400020280717
ACH-001020,-0.11953414859451975
ACH-001028,-0.19426570804809493
ACH-001031,-0.12341204456734947
ACH-001038,-0.07554255236103331
ACH-001048,-0.16630304478947566
ACH-001050,0.014225918685125722
ACH-001053,-0.0707896040741994
ACH-001054,-0.005085845157403837
ACH-001061,-0.053432230887430106
ACH-001067,-0.1977044432887656
ACH-001075,-0.11028058926510864
ACH-001096,-0.051900261874408486
ACH-001111,-0.41204996107926506
ACH-001119,-0.2641228559570726
ACH-001128,-0.3205323988955065
ACH-001134,-0.08071411186923774
ACH-001151,-0.14676119556121653
ACH-001163,0.06283269901498055
ACH-001164,-0.3888999534544218
ACH-001183,-0.2439070795419049
ACH-001192,0.06256024156298845
ACH-001193,-0.16104702115414954
ACH-001196,0.03615807848658991
ACH-001197,-0.1676178797031755
ACH-001205,0.012590868252836649
ACH-001211,-0.0908801129787786
ACH-001212,-0.14536311820818051
ACH-001228,-0.4049258624843904
ACH-001232,-0.1931294938825212
ACH-001239,-0.09383875795336102
ACH-001270,-0.12157558591801038
ACH-001274,-0.07747272241684565
ACH-001275,-0.21497947575800488
ACH-001277,-0.2760968792485564
ACH-001278,-0.2078064721545284
ACH-001280,-0.27945784393230705
ACH-001283,-0.09328013969047268
ACH-001289,-0.29935897961031543
ACH-001300,-0.1473015007980299
ACH-001301,-0.09098712230107346
ACH-001302,0.04885063833166993
ACH-001306,-0.2455133447759208
ACH-001318,-0.07420580782883078
ACH-001322,-0.15190433881977813
ACH-001328,-0.21147473110206574
ACH-001332,-0.279298698046038
ACH-001336,-0.19737396510673946
ACH-001346,-0.19426576771099885
ACH-001353,-0.14758337317356734
ACH-001354,0.0877806876854981
ACH-001367,-0.23667857871829326
ACH-001368,-0.18292119699330603
ACH-001374,0.07861832658800254
ACH-001377,-0.014801090196534824
ACH-001380,-0.1437167014556913
ACH-001391,-0.1696069444461749
ACH-001408,-0.01588779791615129
ACH-001430,-0.15118552950103056
ACH-001431,-0.15163930452569435
ACH-001450,0.014768580230443813
ACH-001496,-0.16429842606281994
ACH-001500,-0.11312533946010275
ACH-001523,-0.21113466112914425
ACH-001532,-0.20274736657695996
ACH-001550,-0.07427923337895505
ACH-001552,-0.14791635514065887
ACH-001554,-0.186892526073698
ACH-001654,-0.208068505333004
ACH-001735,-0.33132217309728695
ACH-001736,-0.20663682219092666
ACH-001737,-0.2751090686243251
ACH-001740,-0.24322029615456225
ACH-001745,-0.1291824567323012
ACH-001765,-0.10494098132307793
