,DACH1 (1602)
ACH-000265,-0.08969938301131347
ACH-000266,0.021643393917647743
ACH-000272,-0.03395501810771345
ACH-000274,-0.09793266001375804
ACH-000277,-0.14175217145974606
ACH-000278,-0.07389760888041355
ACH-000279,-0.12379501305674814
ACH-000280,-0.012298369438609107
ACH-000281,-0.1857505084210576
ACH-000288,-0.07779289848848217
ACH-000291,0.015785841063032748
ACH-000293,-0.01382530091590789
ACH-000294,-0.13093958396574154
ACH-000295,-0.04558582556914557
ACH-000296,-0.09375217865697164
ACH-000302,-0.02518676225697182
ACH-000304,0.12076927394690368
ACH-000307,0.07995209503996721
ACH-000308,-0.11262209288575704
ACH-000310,-0.11739740776773774
ACH-000311,-0.07304397521922358
ACH-000312,0.056755320566413386
ACH-000315,0.0722780218616481
ACH-000316,-0.06885840552130909
ACH-000317,-0.07354981850027377
ACH-000318,-0.13025923679557816
ACH-000319,0.0006382611374419933
ACH-000320,-0.038446404622436564
ACH-000322,-0.04098482596907275
ACH-000323,-0.029977623114112364
ACH-000324,-0.11273342619788808
ACH-000329,-0.0734717421232566
ACH-000330,0.09890986708297704
ACH-000331,-0.07127093752971855
ACH-000332,0.017962286191781026
ACH-000334,0.2157110662681616
ACH-000335,-0.2504469200217998
ACH-000336,-0.2732054670086903
ACH-000337,0.2053513789763515
ACH-000338,0.34819346501177817
ACH-000339,-0.0834268473663716
ACH-000341,-0.15907116308208566
ACH-000348,0.06964218741040405
ACH-000350,0.07394516715978887
ACH-000352,-0.03757720839255799
ACH-000356,-0.11009837263909196
ACH-000361,-0.05417058014449352
ACH-000362,-0.5298643543315719
ACH-000363,-0.028325669088158163
ACH-000364,0.06133330872551825
ACH-000365,-0.047409576449567836
ACH-000366,-0.188535188308026
ACH-000368,-0.058704847222284334
ACH-000374,-0.14137247870149527
ACH-000375,0.07456174717673245
ACH-000376,-0.1941776452573912
ACH-000381,-0.10184066204268287
ACH-000383,-0.15118952773277286
ACH-000387,-0.06014053877695465
ACH-000389,-0.09316953872220364
ACH-000390,0.005144822432925124
ACH-000393,-0.07441396963611947
ACH-000395,-0.032458014431173236
ACH-000396,-0.13848576573401594
ACH-000397,-0.19385521025577584
ACH-000401,-0.0981088500040084
ACH-000402,-0.23090156645741766
ACH-000403,-0.1666162977503378
ACH-000404,-0.02810299425375915
ACH-000406,0.0604871638339442
ACH-000407,-0.17401822547705653
ACH-000408,-0.07951050313809634
ACH-000410,-0.07508566578977649
ACH-000411,-0.024301191372945025
ACH-000414,-0.09406566826792698
ACH-000415,-0.10519871758231424
ACH-000416,-0.07486087330426837
ACH-000420,-0.11774107450504424
ACH-000421,0.094627823005416
ACH-000424,0.0203716945336192
ACH-000425,-0.07737154705703253
ACH-000426,-0.07517679007696583
ACH-000427,0.1651596719394676
ACH-000433,0.029501126313206862
ACH-000435,0.3193301941024077
ACH-000436,-0.170386626863711
ACH-000444,-0.11403889359469753
ACH-000445,0.007053211407001487
ACH-000448,-0.1814179994147576
ACH-000450,-0.015412431969609229
ACH-000452,-0.0777999208212833
ACH-000454,0.1282219759030616
ACH-000458,0.06680343037870368
ACH-000459,-0.0016141805998955243
ACH-000460,-0.17607202683121154
ACH-000461,-0.09694636434485757
ACH-000463,-0.07351662527902939
ACH-000464,-0.17870610041344334
ACH-000466,-0.08758345199787287
ACH-000467,-0.35377071386704206
ACH-000468,0.00021219143627108992
ACH-000469,-0.07867705006118728
ACH-000470,-0.0981934143152343
ACH-000471,-0.0957077384250448
ACH-000472,-0.11912975441144848
ACH-000473,0.06465605812925876
ACH-000475,-0.14336645925985458
ACH-000476,-0.09465350832710204
ACH-000477,-0.22820090119938266
ACH-000479,-0.07336878698134065
ACH-000480,-0.03257239789281683
ACH-000481,0.00024847257237817834
ACH-000483,-0.3432203034882782
ACH-000484,-0.2276247496769644
ACH-000485,-0.02778987012680485
ACH-000486,-0.13684135246256562
ACH-000487,0.12176922080058318
ACH-000488,0.03264975854531009
ACH-000490,0.012541168565119646
ACH-000491,0.11249788955672528
ACH-000495,-0.0011414556035804545
ACH-000496,-0.1002701058713722
ACH-000499,0.007569419977458534
ACH-000500,-0.07493626836083891
ACH-000502,0.006352276607792354
ACH-000503,0.1003990222024849
ACH-000505,-0.04240047430720609
ACH-000507,0.06405868155192483
ACH-000510,-0.06644987331243897
ACH-000511,0.006742759588679471
ACH-000512,0.005677328664919352
ACH-000516,-0.07625826949703446
ACH-000517,0.013622199364306422
ACH-000518,0.07955639276204422
ACH-000520,0.007624197909394309
ACH-000521,-0.12311548936148975
ACH-000522,-0.18940697849819985
ACH-000524,-0.4396555997422316
ACH-000527,-0.042761187426555575
ACH-000528,-0.050841796769553416
ACH-000537,-0.025286054966511227
ACH-000541,-0.08583991454737619
ACH-000542,-0.10379847654721856
ACH-000544,-0.0988773377008866
ACH-000545,-0.2154215804710747
ACH-000547,-0.1148569459816368
ACH-000548,-0.2542496432811861
ACH-000549,-0.02459201658077516
ACH-000550,0.048789096125185547
ACH-000552,0.10787587270998658
ACH-000556,-0.2132783841339584
ACH-000557,-0.06287374424837157
ACH-000569,-0.29323734312555894
ACH-000570,-0.12319802326658826
ACH-000571,0.043463757098167514
ACH-000573,-0.04711439604180416
ACH-000576,0.006832302262306003
ACH-000579,-0.2047619522022768
ACH-000580,-0.05617593054770273
ACH-000584,-0.0493986651521806
ACH-000585,-0.0700941201700209
ACH-000588,0.06321197843067537
ACH-000589,-0.18053269401308075
ACH-000591,-0.014987235864220863
ACH-000593,0.039850350284177216
ACH-000600,-0.10723672755626854
ACH-000601,-0.06653205080430892
ACH-000605,-0.08793928137118394
ACH-000606,0.10090698924849636
ACH-000608,-0.015927539376794666
ACH-000614,0.16203273085791275
ACH-000616,-0.1191578245270684
ACH-000618,-0.04197399145314657
ACH-000619,-0.0919961781214412
ACH-000620,-0.049862165459238286
ACH-000621,-0.054869112922549805
ACH-000622,-0.33365937601747003
ACH-000623,-0.11772976146730955
ACH-000624,-0.09782554747373808
ACH-000627,0.015513738758484647
ACH-000630,-0.0013378248334073785
ACH-000631,-0.0463472314434684
ACH-000632,-0.09613362833675633
ACH-000633,0.106707343318398
ACH-000637,-0.1003456691216155
ACH-000638,-0.008050781805712535
ACH-000646,-0.150274622202415
ACH-000647,-0.07167446113526782
ACH-000648,-0.3374127249493006
ACH-000649,-0.08010359023669852
ACH-000651,-0.1474263387204823
ACH-000652,-0.08924431804520272
ACH-000653,-0.1323637175983237
ACH-000657,-0.051147954181662285
ACH-000658,-0.08991423273834705
ACH-000661,-0.0521954456994699
ACH-000662,0.024561770313741117
ACH-000663,-0.1122742935333096
ACH-000665,-0.06530924238437061
ACH-000671,0.0035832380948350594
ACH-000672,-0.22046107498663325
ACH-000673,-0.07193830407592453
ACH-000676,-0.03534468981637171
ACH-000677,-0.07219125507157248
ACH-000681,-0.1147702548630166
ACH-000683,-0.017132078519324904
ACH-000684,-0.12925853494265016
ACH-000688,-0.18614765009866474
ACH-000693,-0.23681138124136564
ACH-000694,-0.0564645778872951
ACH-000695,-0.24680253982384076
ACH-000696,-0.05399885441220178
ACH-000697,0.08940733167098254
ACH-000699,-0.06489139913838678
ACH-000701,-0.1417149721238894
ACH-000706,-0.06858164989021512
ACH-000711,0.009044088885694164
ACH-000713,-0.10640820709373117
ACH-000714,0.2006585653798412
ACH-000718,-0.1107334009041394
ACH-000720,0.017283946704728832
ACH-000721,0.018502409997646976
ACH-000724,0.04687701004315791
ACH-000725,-0.09402931824827172
ACH-000732,-0.06453095166367022
ACH-000734,-0.05024895073005768
ACH-000735,-0.03871045206033377
ACH-000736,-0.02874561904276405
ACH-000738,-0.07645277550026668
ACH-000746,0.07668529081849756
ACH-000747,-0.08840113314562288
ACH-000748,-0.1301335285815916
ACH-000753,-0.020617549752916502
ACH-000756,-0.05557605286818169
ACH-000757,0.04188035521375137
ACH-000758,-0.0009319021972838756
ACH-000760,-0.03873260349205433
ACH-000762,-0.1699412686990954
ACH-000763,-0.06605783950413445
ACH-000764,0.009421227627044507
ACH-000765,0.011907989305685596
ACH-000766,-0.1423423530691694
ACH-000767,-0.13172496216018306
ACH-000768,-0.016195549285369808
ACH-000769,-0.029050079700864505
ACH-000770,-0.21998349758895092
ACH-000771,0.03133686857170144
ACH-000773,-0.02032381545411521
ACH-000776,0.0502123615030659
ACH-000777,-0.15227337342986655
ACH-000778,-0.0077195078408732
ACH-000781,-0.013701384740945032
ACH-000782,0.06831625165603895
ACH-000783,0.019298345367921296
ACH-000784,0.0274966157510218
ACH-000785,-0.11631084705815364
ACH-000787,0.018631321969057323
ACH-000788,-0.1121837922000086
ACH-000791,0.008795179483566147
ACH-000792,0.027547297867106985
ACH-000794,-0.00016360871571279104
ACH-000796,-0.177130220409013
ACH-000798,-0.06418291213116517
ACH-000799,-0.11184097605504167
ACH-000800,-0.053902119902214586
ACH-000802,-0.11022974440517233
ACH-000804,-0.1022121214998387
ACH-000805,-0.02172725133246178
ACH-000809,-0.017586125971088606
ACH-000810,0.1914879979433561
ACH-000811,-0.07663242497506463
ACH-000817,0.062497878421902166
ACH-000819,-0.027433334133616427
ACH-000820,0.08452064208784019
ACH-000821,-0.0403430100811165
ACH-000822,-0.05105960500179614
ACH-000823,-0.08969183763016941
ACH-000824,-0.02447224168728739
ACH-000827,-0.060096263910756335
ACH-000829,0.09623517029247088
ACH-000831,-0.11636518034801994
ACH-000832,-0.2655047633850968
ACH-000833,-0.0028401489874567607
ACH-000834,-0.04048137814472065
ACH-000835,-0.06292442590294768
ACH-000836,0.10330113493064674
ACH-000837,0.11091498630187893
ACH-000838,-0.026295354038896424
ACH-000839,-0.17050164075533236
ACH-000840,-0.2835170265082928
ACH-000841,-0.028858048990730082
ACH-000843,-0.2401883488438212
ACH-000846,0.014266120110704784
ACH-000847,-0.2380318338393072
ACH-000848,-0.11218461147056716
ACH-000849,-0.10841664905675552
ACH-000851,0.023008265582280876
ACH-000855,-0.15807433653448574
ACH-000856,-0.3403327447892716
ACH-000858,-0.12907001322388212
ACH-000859,-0.1680838731153796
ACH-000861,-0.07677352824646462
ACH-000862,-0.09151172000321656
ACH-000865,-0.003052812780447663
ACH-000866,-0.11500953458257394
ACH-000867,-0.07891482513872278
ACH-000869,-0.08166696611226598
ACH-000872,-0.06952433762184533
ACH-000873,-0.19464005901239026
ACH-000876,0.11179046947918056
ACH-000878,-0.2395737771739887
ACH-000880,-0.11700592100781852
ACH-000881,-0.1148539999763056
ACH-000882,-0.04408275511896015
ACH-000884,-0.12838920445842975
ACH-000885,-0.03340345828219727
ACH-000887,-0.05471965755448986
ACH-000889,-0.021386438923635842
ACH-000896,-0.06268197837271729
ACH-000898,-0.05755248345141485
ACH-000900,-0.005987515450016215
ACH-000901,-0.017472224509959344
ACH-000905,-0.25437370006128784
ACH-000906,-0.16928971039537424
ACH-000907,-0.09050161793871306
ACH-000910,-0.09838056183398744
ACH-000911,0.0062000750402656565
ACH-000912,-0.06813146624728791
ACH-000913,-0.059215443521840376
ACH-000915,-0.10338735853402288
ACH-000916,-0.3923261954021567
ACH-000917,-0.03507988502399152
ACH-000920,0.12444172381179675
ACH-000921,0.03175118058895042
ACH-000924,-0.08572110196447295
ACH-000926,-0.08569355181204505
ACH-000928,-0.13403574261709028
ACH-000929,-0.08386789308592818
ACH-000932,-0.026562892719328296
ACH-000935,-0.04528970356837951
ACH-000936,-0.1260832429339931
ACH-000937,-0.03145842118110952
ACH-000938,-0.03492550652079406
ACH-000939,0.08331410650653312
ACH-000941,-0.07309400782075906
ACH-000943,-0.10978750462698382
ACH-000946,-0.16252409189419462
ACH-000947,-0.1327665627947294
ACH-000948,-0.06424059950701416
ACH-000950,-0.13391590103440054
ACH-000953,-0.09173875870666916
ACH-000954,-0.2141638715201432
ACH-000957,-0.13623889198360153
ACH-000958,-0.07114844262123876
ACH-000960,-0.00540699066275132
ACH-000963,-0.08455188650667571
ACH-000968,-0.13838172726275905
ACH-000969,-0.056627318441121226
ACH-000972,-0.18236713297433854
ACH-000973,-0.053291498811004326
ACH-000974,-0.13194366833298649
ACH-000978,0.059258584068285824
ACH-000984,-0.21335789987288425
ACH-000986,-0.2365868165777548
ACH-000988,-0.13577307584898982
ACH-000993,-0.12653463762796255
ACH-000994,-0.06872713142675099
ACH-000996,-0.18721075100001186
ACH-001001,0.047053119725614906
ACH-001020,0.3215837944130325
ACH-001028,-0.06192423084262436
ACH-001031,-0.1166491421172189
ACH-001038,-0.12659484991462647
ACH-001048,-0.06602149461417789
ACH-001050,-0.051338572960747286
ACH-001053,0.0279701669769686
ACH-001054,-0.05036086801400241
ACH-001061,0.06221406001578514
ACH-001067,-0.0646675861953892
ACH-001075,-0.06791453890369775
ACH-001096,0.028382464446032506
ACH-001111,0.2637300834950317
ACH-001119,-0.14924923167213353
ACH-001128,0.8148721731259272
ACH-001134,-0.04390946345957506
ACH-001151,-0.06372491381496731
ACH-001163,0.01757457970533221
ACH-001164,-0.3710463902205506
ACH-001183,-0.07962554779482517
ACH-001192,-0.03424294850896153
ACH-001193,-0.002741369583322327
ACH-001196,0.0939974527082101
ACH-001197,0.010179000712203824
ACH-001205,-0.2411284357768407
ACH-001211,0.009027524062880342
ACH-001212,-0.3327765656513148
ACH-001228,-0.21590782231612654
ACH-001232,-0.047906422577713985
ACH-001239,0.009230831298090577
ACH-001270,-0.12966737000726014
ACH-001274,0.030188768033765537
ACH-001275,-0.08479487936691603
ACH-001277,-0.2301839302437605
ACH-001278,-0.14158290475505353
ACH-001280,-0.019220158268891868
ACH-001283,-0.21658583762761685
ACH-001289,0.016578314735797885
ACH-001300,-0.2308320295099782
ACH-001301,-0.028806013958879342
ACH-001302,-0.14469918926486594
ACH-001306,-0.17010175925767831
ACH-001318,-0.09229520129257278
ACH-001322,-0.16808181508513728
ACH-001328,-0.09771268849576016
ACH-001332,0.08810825646838305
ACH-001336,-0.17509804687173725
ACH-001346,-0.10317479016438684
ACH-001353,-0.1750311960625318
ACH-001354,-0.42281860898243495
ACH-001367,-0.31286662984829056
ACH-001368,-0.05477333435620308
ACH-001374,-0.27016912567591633
ACH-001377,-0.025613407816179382
ACH-001380,-0.18562774863496911
ACH-001391,-0.17172935746560114
ACH-001408,-0.09121677165670328
ACH-001430,-0.10432207835180483
ACH-001431,0.06106081813712886
ACH-001450,-0.16499662571483964
ACH-001496,-0.10332018785112793
ACH-001500,0.1521246804241954
ACH-001523,-0.03129172474085616
ACH-001532,-0.1383284872956298
ACH-001550,-0.0068354248976987535
ACH-001552,0.02946636630843158
ACH-001554,-0.03809533993305972
ACH-001654,-0.11299324599574385
ACH-001735,-0.09945336745870308
ACH-001736,-0.0579057964679535
ACH-001737,-0.2812319289843965
ACH-001740,0.03233318857656009
ACH-001745,-0.04154700521673201
ACH-001765,-0.09808815336357796
