,VSTM2B (342865)
ACH-000004,0.21752743844369246
ACH-000005,0.11369530011199787
ACH-000007,-0.22367536884923755
ACH-000009,-0.06012140169610744
ACH-000011,0.017794135026954788
ACH-000012,-0.04582114479040805
ACH-000013,-0.2614146167755038
ACH-000014,0.08106511597329161
ACH-000015,-0.1249804592855042
ACH-000017,0.12551138441917953
ACH-000018,-0.13355561636434612
ACH-000019,0.02143159698511508
ACH-000021,-0.07280215224788368
ACH-000022,-0.08260394129144774
ACH-000025,-0.0650673576332498
ACH-000028,0.12323234957466744
ACH-000030,-0.1635230620018372
ACH-000035,-0.11298881924003736
ACH-000036,-0.01191473860932545
ACH-000037,0.053813049742509625
ACH-000039,-0.22003356492475765
ACH-000040,0.035072012044895684
ACH-000041,-0.01189038926785573
ACH-000042,-0.0014437075585665804
ACH-000045,0.09397843411648572
ACH-000047,0.14865240752466205
ACH-000052,0.2511057283159027
ACH-000053,-0.2131235918314177
ACH-000054,0.045388429100158674
ACH-000055,0.036455085818005065
ACH-000060,0.06459736765687818
ACH-000067,-0.0905771562764344
ACH-000070,0.04646830461267183
ACH-000075,-0.16144695092302352
ACH-000078,-0.13167700782128025
ACH-000082,0.12035742170158985
ACH-000085,0.13407776270913524
ACH-000086,-0.024728873633383386
ACH-000087,-0.019956679174466502
ACH-000092,-0.10035542071248577
ACH-000095,0.04766513978579687
ACH-000097,-0.015591757932709718
ACH-000098,-0.07720929082064057
ACH-000099,0.043374709939677285
ACH-000108,0.013931397865412616
ACH-000113,0.16042239295654334
ACH-000116,-0.04299610123931235
ACH-000118,-0.02230723259946156
ACH-000120,0.038121266893774604
ACH-000123,-0.056416299785659485
ACH-000127,-0.002262450087828039
ACH-000128,-0.09938958348313053
ACH-000132,0.05320436167946505
ACH-000133,-0.0377370233051364
ACH-000137,-0.14568728366892744
ACH-000138,-0.005019608722743593
ACH-000142,-0.04481190953947547
ACH-000143,0.012989466926074044
ACH-000146,0.05788555343192329
ACH-000148,0.014929403500725287
ACH-000150,0.11053066631088487
ACH-000152,0.0033728064970041664
ACH-000153,0.29131939353377695
ACH-000159,0.005959465158277876
ACH-000160,0.002645081584587831
ACH-000163,-0.0951116533558804
ACH-000167,-0.1102206489422554
ACH-000168,0.1834463769621804
ACH-000169,0.0852726591778462
ACH-000178,0.009810429328764822
ACH-000183,0.016818995760092756
ACH-000188,-0.046752021167242565
ACH-000189,-0.17488483041329414
ACH-000190,0.12671630979669213
ACH-000198,0.10993436070879606
ACH-000203,-0.2826008440517249
ACH-000204,0.15229033509278114
ACH-000206,0.10367850295999068
ACH-000207,0.09798420119296768
ACH-000208,-0.4497402390236437
ACH-000210,-0.2877011400967304
ACH-000211,0.015979088451142088
ACH-000215,0.0075558096770437155
ACH-000221,0.015262952735111503
ACH-000222,-0.19952991493138827
ACH-000223,0.030582156878167437
ACH-000226,-0.1577667829967171
ACH-000227,-0.051329584560635536
ACH-000228,0.02728628142267519
ACH-000231,0.11381715534874486
ACH-000232,-0.004639096622668011
ACH-000233,3.890341210047472e-05
ACH-000234,0.012193723342081256
ACH-000235,-0.03156463257207801
ACH-000237,-0.03603665662683828
ACH-000238,-0.039187308107163865
ACH-000242,-0.17450320900525507
ACH-000243,0.05781536789520046
ACH-000244,-0.06363665441260913
ACH-000246,-0.017442008596393038
ACH-000248,0.016178084822311346
ACH-000250,0.051316479246511816
ACH-000251,-0.009694287342841484
ACH-000252,-0.02170779534091968
ACH-000253,-0.0900566835158435
ACH-000255,-0.03920210942813259
ACH-000256,-0.0568766569920882
ACH-000257,-0.07531112409429674
ACH-000258,0.013398652009757943
ACH-000259,0.06708834828738111
ACH-000260,-0.016192259371459346
ACH-000261,-0.04778690414184375
ACH-000262,-0.17379983011461828
ACH-000263,0.00432160191001983
ACH-000264,0.058554158259383975
ACH-000265,-0.12594685094035396
ACH-000266,-0.03262353549898924
ACH-000272,0.03102140070991985
ACH-000274,-0.0059695505560699216
ACH-000277,0.008678248919351926
ACH-000278,-0.21734135870048146
ACH-000279,-0.010930718065222972
ACH-000280,0.09350182159826388
ACH-000281,0.18605707280112024
ACH-000288,0.07007612197853119
ACH-000291,-0.13718844847010656
ACH-000293,-0.10830141616304187
ACH-000294,-0.12007606526156968
ACH-000295,0.11706221402282828
ACH-000296,0.026064556621902456
ACH-000302,-0.08250532106370972
ACH-000304,-0.2802099661270981
ACH-000307,0.13563393428107332
ACH-000308,-0.11072281736741722
ACH-000310,-0.08378720106600251
ACH-000311,7.145559910567516e-05
ACH-000312,0.10635100530170788
ACH-000315,0.03659053099645389
ACH-000316,0.14392030001493442
ACH-000317,0.1819410245960939
ACH-000318,-0.047498909878530365
ACH-000319,0.06538065613398042
ACH-000320,0.048620355620612336
ACH-000322,0.07572881992471192
ACH-000323,-0.09929162479397048
ACH-000324,0.04895080741120465
ACH-000329,0.017679290344195575
ACH-000330,-0.227609393118144
ACH-000331,0.12555407112372738
ACH-000332,0.00639356781768731
ACH-000334,0.08379203850478961
ACH-000335,-0.12536404417811378
ACH-000336,0.3316997032007655
ACH-000337,0.12006449626895978
ACH-000338,0.7632567111059861
ACH-000339,0.08703105327185856
ACH-000341,-0.08272192014612008
ACH-000348,0.0728840197730538
ACH-000350,0.057208833551935435
ACH-000352,0.10233709819418436
ACH-000356,-0.01271355130490231
ACH-000361,0.10673377838622812
ACH-000362,-0.010809416100432396
ACH-000363,-0.0023828683311574693
ACH-000364,-0.13140353205343647
ACH-000365,0.02957960981801115
ACH-000366,-0.07053636704450833
ACH-000368,0.010720509389766484
ACH-000374,0.2238647161242409
ACH-000375,0.13067475107690876
ACH-000376,0.06354627941401603
ACH-000381,0.04879046257214533
ACH-000383,-0.045883440194031
ACH-000387,0.004043688719781928
ACH-000389,0.05270517474364515
ACH-000390,-0.014447901938530497
ACH-000393,-0.0717311382692071
ACH-000395,0.004685759868911847
ACH-000396,0.449362820678328
ACH-000397,-0.1458693226270137
ACH-000401,-0.07893098093598154
ACH-000402,-0.19858434828457333
ACH-000403,0.00867294221998802
ACH-000404,0.19444718688860216
ACH-000406,-0.049322496141906716
ACH-000407,0.10175632889987488
ACH-000408,0.01460005729733872
ACH-000410,-0.04961219927855128
ACH-000411,0.0296535216077427
ACH-000414,-0.0921486376189906
ACH-000415,0.056834387899064864
ACH-000416,-0.0033301162645401907
ACH-000420,-0.041830008021847366
ACH-000421,0.01875130518947284
ACH-000424,0.11205538626604368
ACH-000425,-0.004298189701523963
ACH-000426,0.06892041616093565
ACH-000427,-0.10150511683413532
ACH-000433,0.11372761591494085
ACH-000435,0.07171206902093147
ACH-000436,-0.07864887095389776
ACH-000444,-0.053570203796601636
ACH-000445,-0.1289155584933071
ACH-000448,-0.0015677033597686794
ACH-000450,-0.0124196802112638
ACH-000452,0.07308281347137584
ACH-000454,-0.15010548108397406
ACH-000458,-0.1668502108216189
ACH-000459,0.040273024224529455
ACH-000460,0.05683322476157665
ACH-000461,0.10464982509296523
ACH-000463,-0.0109188328172895
ACH-000464,-0.11574578023120087
ACH-000466,-0.008208984593517855
ACH-000467,-0.03648131641842496
ACH-000468,-0.07127864067361239
ACH-000469,-0.0665977213987435
ACH-000470,-0.12963908029851004
ACH-000471,0.011625549751124162
ACH-000472,-0.045958445384251735
ACH-000473,0.03325160333478115
ACH-000475,-0.02964086028399685
ACH-000476,0.28673609847538856
ACH-000477,-0.07057529056595888
ACH-000479,0.029892378729607438
ACH-000480,-0.11547844731821255
ACH-000481,-0.012359440820835307
ACH-000483,-0.18652146403268732
ACH-000484,-0.3826709656494453
ACH-000485,0.06961661094015954
ACH-000486,-0.08550344645498316
ACH-000487,0.0649952071509587
ACH-000488,-0.02403149603695361
ACH-000490,0.053838233942774406
ACH-000491,0.13220111071428536
ACH-000495,0.015397080782130888
ACH-000496,-0.017798946871732266
ACH-000499,-0.2283849538143124
ACH-000500,-0.2212247486453747
ACH-000502,-0.02475445461407727
ACH-000503,0.021730833129471414
ACH-000505,-0.04926633281122105
ACH-000507,0.07392021928552557
ACH-000510,-0.19579023132524725
ACH-000511,0.03763122889640922
ACH-000512,-0.3085617728515033
ACH-000516,0.04043619536601755
ACH-000517,0.0020112499131444586
ACH-000518,0.09454416263814597
ACH-000520,0.0205188283803004
