,MT3 (4504)
ACH-000004,-0.0021549311337600613
ACH-000005,-0.009393046742852726
ACH-000007,0.013069770358487652
ACH-000009,0.07869862755859984
ACH-000011,0.1396374312206492
ACH-000012,-0.09045917096660087
ACH-000013,-0.01930033752927404
ACH-000014,-0.03931606677682821
ACH-000015,0.07369305960590154
ACH-000017,-0.10857131907778113
ACH-000018,-0.2997362895553353
ACH-000019,-0.03242627552866582
ACH-000021,-0.002660957857124619
ACH-000022,0.08118910698598754
ACH-000025,-0.03947420630022231
ACH-000028,-0.04511913694178106
ACH-000030,-0.015527054416273856
ACH-000035,-0.30170873942314513
ACH-000036,-0.01623368223545434
ACH-000037,-0.03022382878924869
ACH-000039,0.18159519034955848
ACH-000040,-0.15313586975396062
ACH-000041,-0.07333964873129671
ACH-000042,-0.08616541779786559
ACH-000045,-0.17940342061156636
ACH-000047,-0.06030648073086035
ACH-000052,-0.02871342816655126
ACH-000053,0.07457095831438287
ACH-000054,-0.12859099109192154
ACH-000055,0.03633750690807888
ACH-000060,0.02314198204288895
ACH-000067,-0.05637615101366961
ACH-000070,-0.25785678693453795
ACH-000075,0.027259138625146864
ACH-000078,0.08812768031641262
ACH-000082,-0.006932158830306258
ACH-000085,-0.021072474209193653
ACH-000086,-0.140860522947486
ACH-000087,-0.050978564982311535
ACH-000092,-0.0578679484972797
ACH-000095,-0.006358952275339671
ACH-000097,-0.0472561140576136
ACH-000098,0.013258395068200316
ACH-000099,0.030822112791278132
ACH-000108,0.07906223865100871
ACH-000113,-0.07701869527215609
ACH-000116,0.023564578243148112
ACH-000118,-0.11530915562405017
ACH-000120,-0.05285527825015428
ACH-000123,-0.1440298656130353
ACH-000127,-0.02602512602171809
ACH-000128,0.005398810767915367
ACH-000132,-0.10431623688140752
ACH-000133,-0.0546996530908285
ACH-000137,-0.18753287209110636
ACH-000138,0.002604063983489522
ACH-000142,0.008991792751309197
ACH-000143,-0.0919477258347172
ACH-000146,-0.021995238277332067
ACH-000148,-0.05284147318606955
ACH-000150,-0.04600728665684433
ACH-000152,-0.1514829781518553
ACH-000153,-0.03062341416254352
ACH-000159,-0.04370660197055001
ACH-000160,0.20643103276438365
ACH-000163,0.0271091290725658
ACH-000167,0.8377920956535179
ACH-000168,-0.007321573856558373
ACH-000169,-0.009573797729854177
ACH-000178,0.055384056566243504
ACH-000183,-0.07330682814217802
ACH-000188,-0.1961764369711208
ACH-000189,0.054374449108811215
ACH-000190,0.24395764236133846
ACH-000198,0.07609313453712901
ACH-000203,0.029466921895559058
ACH-000204,-0.1555874703318714
ACH-000206,0.0480887695642927
ACH-000207,-0.01708371503424479
ACH-000208,-0.13110141196388778
ACH-000210,0.14452809921541998
ACH-000211,-0.09512199383831108
ACH-000215,0.029359598384612218
ACH-000221,0.008552491546894402
ACH-000222,-0.11537771286177385
ACH-000223,0.0077739850372357784
ACH-000226,-0.07429803191470677
ACH-000227,-0.012263970668874332
ACH-000228,0.07782323209081071
ACH-000231,-0.0038069875375049893
ACH-000232,-0.027860828045597433
ACH-000233,-0.06576696513633783
ACH-000234,0.01100331363678019
ACH-000235,-0.05142047343279426
ACH-000237,0.00650443369853529
ACH-000238,-0.01966969553630745
ACH-000242,-0.4563255487555304
ACH-000243,-0.034571833218435606
ACH-000244,0.04661733004152264
ACH-000246,-0.12762571496054115
ACH-000248,-0.00417678384752096
ACH-000250,-0.023373705982317892
ACH-000251,-0.0061174754401170355
ACH-000252,0.07317095102128794
ACH-000253,-0.05301105407901567
ACH-000255,-0.06852276738044898
ACH-000256,0.16797119230709626
ACH-000257,-0.0322144186819024
ACH-000258,0.02115427588853938
ACH-000259,-0.06719563832952688
ACH-000260,-0.011062628203781791
ACH-000261,-0.09191681299140966
ACH-000262,-0.12837017702800627
ACH-000263,-0.18518679648406267
ACH-000264,-0.07827057782176658
ACH-000265,-0.11360834284875823
ACH-000266,-0.03350659282435587
ACH-000272,-0.12441914895123295
ACH-000274,0.005877953145963678
ACH-000277,0.0842595860310176
ACH-000278,0.0620366491686737
ACH-000279,-0.022937148812626318
ACH-000280,-0.060086100548702975
ACH-000281,-0.025202156808720143
ACH-000288,0.0006855285083427629
ACH-000291,-0.0036050668550865962
ACH-000293,0.05345655090118708
ACH-000294,0.05606052260220201
ACH-000295,0.09658168707264277
ACH-000296,-0.04254196849661614
ACH-000302,-0.009129750755242015
ACH-000304,-0.09634234252706747
ACH-000307,-0.059346024661006816
ACH-000308,0.015837387399539066
ACH-000310,0.004908458122537498
ACH-000311,-0.05004151460084616
ACH-000312,-0.061461191442129026
ACH-000315,-0.04817065427354556
ACH-000316,-0.15503559747170834
ACH-000317,-0.19984613455328604
ACH-000318,0.09072481193362876
ACH-000319,0.006866178739752339
ACH-000320,0.036834728061651285
ACH-000322,-0.047250351755791696
ACH-000323,-0.03946772686620895
ACH-000324,-0.040475082572554534
ACH-000329,-0.028459981739294125
ACH-000330,-0.002936989090401973
ACH-000331,-0.005584167236155857
ACH-000332,-0.016373813097019532
ACH-000334,-0.1391356970378416
ACH-000335,-0.29264658511778063
ACH-000336,-0.3895031849912031
ACH-000337,-0.002508402670562773
ACH-000338,-0.060834658653184374
ACH-000339,-0.019243149563293014
ACH-000341,0.14916434060458453
ACH-000348,-0.06964816898005619
ACH-000350,0.04788805545904077
ACH-000352,-0.01617959523664418
ACH-000356,-0.02244012621288776
ACH-000361,-0.007809823940109505
ACH-000362,0.029254030974489836
ACH-000363,0.03639194762434833
ACH-000364,-0.2511019531339819
ACH-000365,-0.06166535279987175
ACH-000366,0.06844820494664798
ACH-000368,-0.10542763419946788
ACH-000374,-0.11397998502470613
ACH-000375,0.12089518443872155
ACH-000376,0.018550457199915188
ACH-000381,0.05137076757285525
ACH-000383,-0.012192639805725651
ACH-000387,0.01914819639159775
ACH-000389,0.025854871389723744
ACH-000390,-0.10770289404164783
ACH-000393,-0.014528194193093416
ACH-000395,-0.06852347417876781
ACH-000396,0.1390754452157413
ACH-000397,-0.18128615126081635
ACH-000401,-0.11786055238850285
ACH-000402,-0.3038053388179793
ACH-000403,0.027156629484559776
ACH-000404,0.3334746026831346
ACH-000406,-0.005430035845428072
ACH-000407,-0.1968911776691428
ACH-000408,0.1220641289882963
ACH-000410,-0.05474281747475578
ACH-000411,-0.08639628055961798
ACH-000414,0.08228673307083847
ACH-000415,-0.0598333448530242
ACH-000416,-0.0815623598515929
ACH-000420,-0.008007528819026315
ACH-000421,-0.08196580508248237
ACH-000424,0.01862308731209249
ACH-000425,-0.10111735689924738
ACH-000426,-0.03659940127626657
ACH-000427,-0.045717346423942117
ACH-000433,-0.11741475565869895
ACH-000435,-0.14363762331224916
ACH-000436,0.1263704438460791
ACH-000444,-0.04209532553659645
ACH-000445,-0.0002343220660169601
ACH-000448,-0.14957362248699566
ACH-000450,-0.08801742729705657
ACH-000452,0.05819571202501169
ACH-000454,-0.21751138699778647
ACH-000458,-0.08770385444580364
ACH-000459,0.05233534433838652
ACH-000460,0.0009496504231189613
ACH-000461,-0.0964154141410622
ACH-000463,-0.03918988798191414
ACH-000464,-0.11409446683980724
ACH-000466,-0.19217411105257395
ACH-000467,0.03984678493609267
ACH-000468,-0.07507652894074454
ACH-000469,-0.03680450751420607
ACH-000470,0.11006348965210222
ACH-000471,-0.09200501734774688
ACH-000472,0.005523066338878543
ACH-000473,0.05177302042235957
ACH-000475,-0.06424524535021399
ACH-000476,-0.12706232638863085
ACH-000477,0.13973106557876805
ACH-000479,-0.3783394097340369
ACH-000480,-0.0019506471972886073
ACH-000481,0.023082008790161142
ACH-000483,-0.02197589696538845
ACH-000484,0.09609664107945694
ACH-000485,-0.1709828722573342
ACH-000486,-0.09577992213871388
ACH-000487,-0.038557733698994116
ACH-000488,-0.11603856912974884
ACH-000490,-0.012840576852209823
ACH-000491,0.04192775089987439
ACH-000495,-0.2233753366036371
ACH-000496,-0.1215023955806668
ACH-000499,-0.3842786487827302
ACH-000500,-0.08977911262133201
ACH-000502,-0.006506236594837587
ACH-000503,-0.11537998055624847
ACH-000505,-0.09013995377446984
ACH-000507,-0.0616744722050708
ACH-000510,-0.013417001530527113
ACH-000511,-0.1728867443997066
ACH-000512,-0.4040376806448752
ACH-000516,-0.09679501922190613
ACH-000517,-0.029043679632068588
ACH-000518,-0.003725086961245757
ACH-000520,-0.15889436899539836
ACH-000521,0.0052511408175854365
ACH-000522,-0.13864421140413813
ACH-000524,0.06779468821045424
ACH-000527,-0.012685653805656396
ACH-000528,-0.016170168793766475
ACH-000537,-0.03824293794206613
ACH-000541,0.013166481537399985
ACH-000542,-0.04922380747977717
ACH-000544,-0.03186373269206713
ACH-000545,-0.020687420620075638
ACH-000547,-0.007437319147187887
ACH-000548,0.07238599232714593
ACH-000549,-0.06300135863668754
ACH-000550,-0.2582780405347281
ACH-000552,-0.05802200927101898
ACH-000556,-0.26987561887346384
ACH-000557,-0.022211118889454574
ACH-000569,-0.23429706129988215
ACH-000570,0.0991238097398031
ACH-000571,-0.05109271387627468
ACH-000573,-0.05559661973107692
ACH-000576,-0.0652737728253284
ACH-000579,0.22533729416060874
ACH-000580,0.04410405369192762
ACH-000584,-0.0351003767393848
ACH-000585,0.03179447493235018
ACH-000588,0.20119261261474486
ACH-000589,-0.20196041972234025
ACH-000591,0.02380017377109965
ACH-000593,0.10404722124790174
ACH-000600,-0.11645773989497163
ACH-000601,-0.1007125508352308
ACH-000605,-0.01659529018380363
ACH-000606,-0.1117858239986935
ACH-000608,0.0738608437986316
ACH-000614,0.1191163794716998
ACH-000616,-0.19756498099551592
ACH-000618,-0.05076527952311398
ACH-000619,0.09637023948475502
ACH-000620,-0.05426056527847942
ACH-000621,-0.01103952795819203
ACH-000622,-0.06889136000329264
ACH-000623,0.08913834846824878
ACH-000624,0.0437897989997524
ACH-000627,0.08801546204176168
ACH-000630,-0.1259582000050326
ACH-000631,-0.08137149849792223
ACH-000632,-0.028644742150243062
ACH-000633,0.0879216300113563
ACH-000637,-0.21216311576131225
ACH-000638,-0.0723385583475874
ACH-000646,-0.2166997369378364
ACH-000647,-0.055434087249501315
ACH-000648,0.16108759978482204
ACH-000649,0.0012235757201402445
ACH-000651,-0.16331137400006665
ACH-000652,-0.03915817273758282
ACH-000653,-0.08884383055099992
ACH-000657,-0.060506133340484027
ACH-000658,-0.13275601677661508
ACH-000661,0.06458938646825242
ACH-000662,0.05845878250292778
ACH-000663,-0.08894620971346473
ACH-000665,0.15415345599212596
ACH-000671,-0.014829154532795616
ACH-000672,0.265591245433619
ACH-000673,0.03361450984390522
ACH-000676,0.02338112361764401
ACH-000677,-0.024795490878073825
ACH-000681,-0.0030305390069198463
ACH-000683,-0.05819169162882992
ACH-000684,0.07140133591932342
ACH-000688,-0.003697578412731797
ACH-000693,-0.13371794992014674
ACH-000694,-0.0345813702280275
ACH-000695,-0.28875803630602803
ACH-000696,-0.07078569234705576
ACH-000697,-0.0566708117369495
ACH-000699,0.07031753491569948
ACH-000701,-0.025629501381184597
ACH-000706,-0.02622458434994616
ACH-000711,-0.042191892654373765
