,TMEM241 (85019)
ACH-000004,0.5308311242185486
ACH-000005,0.20811410332957672
ACH-000007,0.1908697409229673
ACH-000009,0.3013543281100442
ACH-000011,0.11494117782627065
ACH-000012,0.21868197493185795
ACH-000013,0.1824134120330658
ACH-000014,0.2364261603302111
ACH-000015,0.28326319540612954
ACH-000017,0.228211721076714
ACH-000018,0.31348588803431005
ACH-000019,0.015966109178909022
ACH-000021,0.2033662728773394
ACH-000022,0.2334173370970117
ACH-000025,0.2800084942408719
ACH-000028,0.16642251335250727
ACH-000030,0.18944123020237555
ACH-000035,0.2038490746203404
ACH-000036,0.12211300929529187
ACH-000037,0.28102589140772555
ACH-000039,0.33606451021641537
ACH-000040,0.31171210891319306
ACH-000041,0.3304244198039804
ACH-000042,0.25624297077899144
ACH-000045,0.4647299674725507
ACH-000047,0.20221288339309024
ACH-000052,0.25637785103050803
ACH-000053,0.2257952395426478
ACH-000054,0.2319161180614972
ACH-000055,0.28541494385917043
ACH-000060,0.25920896871153704
ACH-000067,0.2617275538334537
ACH-000070,0.3980969754046225
ACH-000075,0.09464858332449064
ACH-000078,0.2764189733705506
ACH-000082,0.2561781570571554
ACH-000085,0.14832200960037015
ACH-000086,0.2564185190540983
ACH-000087,0.16776637030691338
ACH-000092,0.2805228442281301
ACH-000095,0.21116646506967274
ACH-000097,0.1430546878136135
ACH-000098,0.19972155224042706
ACH-000099,0.27873516123264724
ACH-000108,0.20238069665404293
ACH-000113,0.16021714686884875
ACH-000116,0.2356367812035008
ACH-000118,0.2350127426740303
ACH-000120,0.40347664905246794
ACH-000123,0.3078230623414037
ACH-000127,0.2455456405465907
ACH-000128,0.3122403617153573
ACH-000132,0.21520209029676848
ACH-000133,0.2404628490090742
ACH-000137,0.25912278489044954
ACH-000138,0.17172044400374176
ACH-000142,0.10490317435990808
ACH-000143,0.06196801636773747
ACH-000146,0.21354306545093132
ACH-000148,0.3024397816952332
ACH-000150,0.2512291233712574
ACH-000152,0.3113922463059869
ACH-000153,0.31951917905944144
ACH-000159,0.2181695419750811
ACH-000160,0.1341790550236833
ACH-000163,0.2489859799179157
ACH-000167,0.4418962819701245
ACH-000168,0.19291868997301584
ACH-000169,0.3167961425391049
ACH-000178,0.2827002095341644
ACH-000183,0.25812975645895764
ACH-000188,0.25143159511883234
ACH-000189,0.1589556484614752
ACH-000190,0.3678747367115972
ACH-000198,0.30158789045337586
ACH-000203,0.1327492264156983
ACH-000204,0.3934778121474822
ACH-000206,0.3169361733130337
ACH-000207,0.2055000182132684
ACH-000208,0.2918960268092817
ACH-000210,0.11709057509200152
ACH-000211,0.2417393535118004
ACH-000215,0.20018212318545248
ACH-000221,0.2935247409750804
ACH-000222,0.29497271939653097
ACH-000223,0.2748218789003904
ACH-000226,0.20430118175646012
ACH-000227,0.35944448084346864
ACH-000228,-0.028991050144664587
ACH-000231,0.2733209900996357
ACH-000232,0.1654956122760797
ACH-000233,0.12050789261140595
ACH-000234,0.1310973751203739
ACH-000235,0.2436685900609221
ACH-000237,0.3276138287726744
ACH-000238,0.2783207999518441
ACH-000242,0.08556694489990042
ACH-000243,0.2894898474748849
ACH-000244,0.32567859426072393
ACH-000246,0.20216060252751875
ACH-000248,0.2366486694459956
ACH-000250,0.20551757230234116
ACH-000251,0.07526845081843059
ACH-000252,0.29915749921361506
ACH-000253,0.3686180054588958
ACH-000255,0.20843522471540654
ACH-000256,0.3326376200996361
ACH-000257,0.23318278749448898
ACH-000258,0.06291238754334902
ACH-000259,0.08644545139986305
ACH-000260,0.15513655952392158
ACH-000261,0.2217061386695134
ACH-000262,0.12076714052138672
ACH-000263,0.08462797001266048
ACH-000264,0.1927512288251957
ACH-000265,0.24638343284330874
ACH-000266,0.2011392506708308
ACH-000272,0.3383503650427572
ACH-000274,0.14710673464141538
ACH-000277,0.37353380245419004
ACH-000278,0.18216620548260815
ACH-000279,0.2709803060599341
ACH-000280,0.1919882331173152
ACH-000281,0.22228940509309586
ACH-000288,0.25414300287394354
ACH-000291,0.20740741072797514
ACH-000293,0.15909165416352358
ACH-000294,0.2692210170163997
ACH-000295,0.12201481748632532
ACH-000296,0.13624529768587235
ACH-000302,0.20481159418494144
ACH-000304,0.2668870602347634
ACH-000307,0.27054601031118064
ACH-000308,0.26797910298700106
ACH-000310,0.3704101301106271
ACH-000311,0.10818435980570257
ACH-000312,0.2334496603042775
ACH-000315,0.2384912628324964
ACH-000316,0.1108405155344422
ACH-000317,0.2801334375334118
ACH-000318,0.1697292897272948
ACH-000319,0.3322910163886973
ACH-000320,0.13277211565328895
ACH-000322,0.31749655264957943
ACH-000323,0.25755732785587393
ACH-000324,0.2500800099659598
ACH-000329,0.26653622220940004
ACH-000330,0.06668033408264018
ACH-000331,0.12504397280135446
ACH-000332,0.13020515572048594
ACH-000334,0.3162199569214029
ACH-000335,0.5543514169314512
ACH-000336,0.2739736782054547
ACH-000337,0.10948053102846693
ACH-000338,0.6270940985786255
ACH-000339,0.1970186732681085
ACH-000341,0.5447707431917251
ACH-000348,0.2420485322480813
ACH-000350,0.22458074162452998
ACH-000352,0.14459536881950555
ACH-000356,0.2944646795414077
ACH-000361,0.3101110304591961
ACH-000362,0.28968037098720445
ACH-000363,0.24774084291550666
ACH-000364,0.25512511334808363
ACH-000365,0.3075388934657557
ACH-000366,0.307887158919866
ACH-000368,0.16406131282885414
ACH-000374,0.3110234361638123
ACH-000375,0.19816549963503127
ACH-000376,0.2984317477615228
ACH-000381,0.3634453730039722
ACH-000383,0.184917015326696
ACH-000387,0.3160098526638545
ACH-000389,0.1825292594266826
ACH-000390,0.2704365312415934
ACH-000393,0.3341222556117278
ACH-000395,0.36088136419016
ACH-000396,0.3255896762104642
ACH-000397,0.2049996106466333
ACH-000401,0.15232489983551342
ACH-000402,0.2760826801882597
ACH-000403,0.07904345557768641
ACH-000404,0.13652605528069492
ACH-000406,0.2001785470170155
ACH-000407,0.352456723525486
ACH-000408,0.3809727200561044
ACH-000410,0.28831809125313346
ACH-000411,0.2588774920106128
ACH-000414,0.10976151166780099
ACH-000415,0.1290271544925214
ACH-000416,0.20468966004807868
ACH-000420,0.13191115953791507
ACH-000421,0.2060889181919529
ACH-000424,0.05185709128059742
ACH-000425,0.21624632747324832
ACH-000426,0.3424879422628904
ACH-000427,0.19036851953553546
ACH-000433,0.1534044887538058
ACH-000435,0.2747977565105582
ACH-000436,0.06361253509226515
ACH-000444,0.2470461272982489
ACH-000445,0.1315816242687283
ACH-000448,0.23368775998603236
ACH-000450,0.15892523503559391
ACH-000452,0.1735596431364188
ACH-000454,0.18560937027480834
ACH-000458,0.18690788411101605
ACH-000459,0.31320819824773594
ACH-000460,0.2440459244517295
ACH-000461,0.25243969224055435
ACH-000463,0.2570718787287097
ACH-000464,0.2691182540733773
ACH-000466,0.2707367466842465
ACH-000467,0.13855734599972666
ACH-000468,0.23934495360400046
ACH-000469,0.2718252077868526
ACH-000470,0.3065237297669346
ACH-000471,0.2280893687085753
ACH-000472,0.19857960978454214
