,TGM1 (7051)
ACH-000004,0.04108117028085307
ACH-000005,-0.3728593295518244
ACH-000007,-0.042809650297042263
ACH-000009,-0.14742117402382907
ACH-000011,-0.11819193503086105
ACH-000012,-0.04767537791746139
ACH-000013,-0.04121139661368152
ACH-000014,-0.1865479698748715
ACH-000015,-0.06543197711565647
ACH-000017,-0.22558799989291625
ACH-000018,-0.2288722119082057
ACH-000019,-0.05876856792000836
ACH-000021,-0.13724383115412284
ACH-000022,-0.008919678248992563
ACH-000025,-0.13321571806699076
ACH-000028,-0.12742724593718133
ACH-000030,-0.04860875641588963
ACH-000035,-0.10408791813646326
ACH-000036,-0.036240811032438515
ACH-000037,-0.08113471418608555
ACH-000039,0.06722625564699279
ACH-000040,-0.12795429655105414
ACH-000041,-0.197725654048926
ACH-000042,-0.03202235311664567
ACH-000045,-0.1688775659557568
ACH-000047,-0.012379701029039092
ACH-000052,-0.3182168737468335
ACH-000053,-0.11619853352178225
ACH-000054,0.007725694833638937
ACH-000055,-0.1125865740151811
ACH-000060,-0.16478012533430916
ACH-000067,0.17417448874818314
ACH-000070,-0.2030697786593215
ACH-000075,-0.151912948507312
ACH-000078,0.1195389327036396
ACH-000082,-0.09225683653543497
ACH-000085,-0.08529185259039596
ACH-000086,-0.09286997769540392
ACH-000087,0.024020649010258292
ACH-000092,-0.14009349969383358
ACH-000095,-0.10311619761191053
ACH-000097,-0.2177110994021435
ACH-000098,-0.18762527607379012
ACH-000099,-0.09045244892876143
ACH-000108,-0.008662926147060124
ACH-000113,-0.1450789960983784
ACH-000116,-0.09471213767590092
ACH-000118,-0.1441493461555009
ACH-000120,-0.11712421941676585
ACH-000123,-0.07781414036997898
ACH-000127,-0.12321717319412745
ACH-000128,-0.030464976657453468
ACH-000132,0.06911069857121314
ACH-000133,-0.10491637882983004
ACH-000137,-0.2371812713392759
ACH-000138,-0.11907819958222772
ACH-000142,-0.16506302730042835
ACH-000143,-0.1892943540466915
ACH-000146,-0.033477424586204924
ACH-000148,-0.11701562285332208
ACH-000150,0.17687990175400978
ACH-000152,-0.16132095488510148
ACH-000153,-0.2609214188071309
ACH-000159,-0.22442969505795296
ACH-000160,-0.3218720960908491
ACH-000163,-0.2066345957257073
ACH-000167,0.011777543203199486
ACH-000168,-0.33392758648452703
ACH-000169,-0.06857589113674956
ACH-000178,-0.10884250935842583
ACH-000183,-0.2359696077955294
ACH-000188,0.003765795638272993
ACH-000189,-0.15511887501330845
ACH-000190,0.1905434751319441
ACH-000198,-0.1230403113802528
ACH-000203,-0.20649621255945855
ACH-000204,0.18343568776830216
ACH-000206,-0.22079640448092425
ACH-000207,-0.11879353135683572
ACH-000208,0.17856652440071996
ACH-000210,-0.05639915116603634
ACH-000211,-0.15876398276284412
ACH-000215,-0.11158007554139407
ACH-000221,-0.12864367890348788
ACH-000222,-0.07649441155749763
ACH-000223,-0.01849844053512524
ACH-000226,-0.08672800102614446
ACH-000227,-0.1322957932783944
ACH-000228,-0.19131879793954645
ACH-000231,-0.0527862648178866
ACH-000232,-0.0004987457137035911
ACH-000233,0.02028370588067507
ACH-000234,-0.057108499068292386
ACH-000235,-0.1859593237786204
ACH-000237,0.07840242195508879
ACH-000238,-0.14790882939013494
ACH-000242,-0.5446525363681373
ACH-000243,-0.1868763249024158
ACH-000244,0.08050077771457173
ACH-000246,-0.14944542664969138
ACH-000248,-0.16121940703941742
ACH-000250,-0.16249304492205693
ACH-000251,-0.058315799156279324
ACH-000252,0.00824516757404008
ACH-000253,-0.042753616816504005
ACH-000255,0.009410771325094026
ACH-000256,-0.04359540108281679
ACH-000257,-0.2775476424022278
ACH-000258,0.05007946947260125
ACH-000259,-0.1504052166452326
