,GOLGA6B (55889)
ACH-000242,-0.2410915043128299
ACH-000243,-0.3384338495088185
ACH-000244,-0.4746045322068978
ACH-000246,-0.2580485844180905
ACH-000248,-0.2424178568893357
ACH-000250,-0.25923285517419264
ACH-000251,-0.11453345169186027
ACH-000252,-0.3064137672924701
ACH-000253,-0.5865575928184912
ACH-000255,-0.3251798935439817
ACH-000256,-0.14690035360783035
ACH-000257,-0.32958669334364865
ACH-000258,-0.7580996198147792
ACH-000259,-0.2334463178378003
ACH-000260,-0.3298170824338314
ACH-000261,-0.3141272358165364
ACH-000262,-0.526178329652317
ACH-000263,-0.3292673909695025
ACH-000264,-0.2671817461446897
ACH-000265,-0.5852326846328854
ACH-000266,-0.31981724662748673
ACH-000272,-0.3584711579462783
ACH-000274,-0.5378610597167589
ACH-000277,-0.26820515592621336
ACH-000278,-0.3298115277736153
ACH-000279,-0.20351891236347336
ACH-000280,-0.4000452200833374
ACH-000281,-0.2050328924762828
ACH-000288,-0.15718080951048966
ACH-000291,-0.2878876792882392
ACH-000293,-0.2281232170587208
ACH-000294,-0.38706060260850056
ACH-000295,-0.5669871253814402
ACH-000296,-0.4208185827152325
ACH-000302,-0.2413283519269584
ACH-000304,-0.2596892647557852
ACH-000307,-0.3279428035714028
ACH-000308,-0.20460808394577346
ACH-000310,-0.3896888972265114
ACH-000311,-0.3096290593059298
ACH-000312,-0.2051620933235893
ACH-000315,-0.11416320991879715
ACH-000316,-0.3940036061588845
ACH-000317,-0.271210361174837
ACH-000318,-0.29364724179463203
ACH-000319,-0.32748458060617325
ACH-000320,-0.3438415457332869
ACH-000322,-0.1387695473739281
ACH-000323,-0.2826846243771673
ACH-000324,-0.31600526882270435
ACH-000329,-0.13685821408014334
ACH-000330,-0.33390128094422045
ACH-000331,-0.2430962715028054
ACH-000332,-0.3260373073406917
ACH-000334,-0.09398178648708032
ACH-000335,-0.3084584753220531
ACH-000336,-0.2547992332300824
ACH-000337,-0.1019511186299816
ACH-000338,-0.27063674114950315
ACH-000339,-0.19037446756511694
ACH-000341,-0.15972405375807835
ACH-000348,-0.2525147470586928
ACH-000350,-0.3839591537812192
ACH-000352,-0.2399817395245744
ACH-000356,-0.08915483551766239
ACH-000361,-0.4402345783984368
ACH-000362,-0.11236409175516897
ACH-000363,-0.3574022711577584
ACH-000364,-0.2481081038038334
ACH-000365,-0.11513134540127187
ACH-000366,-0.3591428300038989
ACH-000368,-0.36639504318744187
ACH-000374,-0.14438528434058973
ACH-000375,-0.08424681809439202
ACH-000376,-0.4260325589775827
ACH-000381,-0.2346533244279147
ACH-000383,-0.17219967362275884
ACH-000387,-0.2693347625921322
ACH-000389,-0.3110064964288142
ACH-000390,-0.3692535275084645
ACH-000393,-0.2646254102057909
ACH-000395,-0.18698327099859688
ACH-000396,-0.21093612015372287
ACH-000397,-0.2369961998078541
ACH-000401,-0.16969559130821685
ACH-000402,0.02130536969497577
ACH-000403,-0.26067071425755545
ACH-000404,-0.3796946111615183
ACH-000406,-0.23311941323827065
ACH-000407,-0.2257662174344202
ACH-000408,-0.3004980704628684
ACH-000410,-0.19169502163614965
ACH-000411,-0.2621738678574547
ACH-000414,-0.2934629533651294
ACH-000415,-0.10837901360952644
ACH-000416,-0.1885355303781749
ACH-000420,-0.4442910305319637
ACH-000421,-0.3113698136981573
ACH-000424,-0.37370136977263
ACH-000425,-0.20043089345903928
ACH-000426,-0.6086113803732528
ACH-000427,-0.4697054108882786
ACH-000433,-0.2928346998771361
ACH-000435,-0.52448194096682
ACH-000436,-0.2881495904572203
ACH-000444,-0.4491122946710583
ACH-000445,-0.19860762176424646
ACH-000448,-0.2351260847883131
ACH-000450,-0.21166621198531135
ACH-000452,-0.3005335654822125
ACH-000454,-0.10897736403796486
ACH-000458,-0.29282075041143363
ACH-000459,-0.18592375239902076
ACH-000460,-0.3059920089103602
ACH-000461,-0.1866775650955523
ACH-000463,-0.5183596845578122
ACH-000464,-0.4405859120977307
ACH-000466,-0.3509427015044485
ACH-000467,-0.2807210983612352
ACH-000468,-0.346163972451818
ACH-000469,-0.5055259526642356
ACH-000470,-0.4045455465788405
ACH-000471,-0.17451371364843127
ACH-000472,-0.2964117530592616
ACH-000473,-0.4026512646899257
ACH-000475,-0.33708909280013205
ACH-000476,-0.2291118392896037
ACH-000477,-0.3882579274827697
ACH-000479,-0.3812224811082674
ACH-000480,-0.3634387130967162
ACH-000481,-0.4392934848648312
ACH-000483,-0.6936581253097197
ACH-000484,-0.220636985762053
ACH-000485,-0.4593708024263725
ACH-000486,-0.3349767719251351
ACH-000487,-0.183381479945484
ACH-000488,-0.25379186398648224
ACH-000490,-0.14215679136522427
ACH-000491,-0.15737677529983488
ACH-000495,-0.3844888424382412
ACH-000496,-0.20509719276732602
ACH-000499,-0.12067113929304694
ACH-000500,-0.2268755152638041
ACH-000502,-0.2372854822471298
ACH-000503,-0.3340535577580141
ACH-000505,-0.3383337907728348
ACH-000507,-0.5946349878219985
ACH-000510,-0.16690843956633378
ACH-000511,-0.3142938931252936
ACH-000512,-0.3190816309687245
ACH-000516,-0.34764155438825606
ACH-000517,-0.3674523948061134
ACH-000518,-0.31697033519730433
ACH-000520,-0.14458874819953907
ACH-000521,-0.10516938613778627
ACH-000522,-0.2460966763758849
ACH-000524,-0.27974730245672186
ACH-000527,-0.3262764665230988
ACH-000528,-0.5019506488377968
ACH-000537,-0.16298832411789693
ACH-000541,-0.4311934445577293
ACH-000542,-0.30653191465767177
ACH-000544,-0.19177009359634686
ACH-000545,-0.14056197879812274
ACH-000547,-0.3444086187708921
ACH-000548,-0.31995742030978985
ACH-000549,-0.13473498757865882
ACH-000550,-0.3349655151784492
ACH-000552,-0.3136917416719709
ACH-000556,-0.3314543102449629
ACH-000557,-0.4809973936711146
ACH-000569,-0.27492001533457017
ACH-000570,-0.28066706737419084
ACH-000571,-0.2175650204637336
ACH-000573,-0.3751824482894817
ACH-000576,-0.3598121915663711
ACH-000579,-0.34797998756694337
ACH-000580,-0.234425888750237
ACH-000584,-0.3019615326452861
ACH-000585,-0.16902049483132764
ACH-000588,-0.16396341468855646
ACH-000589,-0.2206461930318032
ACH-000591,-0.19143367198551936
ACH-000593,-0.17879810873293747
ACH-000600,-0.3802914907238635
ACH-000601,-0.3007222018775929
ACH-000605,-0.629523833692245
ACH-000606,-0.3308931905573221
ACH-000608,-0.3301501396286604
ACH-000614,-0.15628665459045374
ACH-000616,-0.1706128741809754
ACH-000618,-0.3063105314186188
ACH-000619,-0.4035360372083081
ACH-000620,-0.4707048304779358
ACH-000621,-0.2416278873482884
ACH-000622,-0.2646091989218013
ACH-000623,-0.3131156636714553
ACH-000624,-0.35073032442863195
ACH-000627,-0.10260094404361
ACH-000630,-0.3235557695128638
ACH-000631,-0.17983279791072376
ACH-000632,-0.3537989501539225
ACH-000633,-0.20757676187756746
ACH-000637,-0.3673892580959183
ACH-000638,-0.2267426724504847
ACH-000646,-0.3391677515971649
ACH-000647,-0.2756869715802228
ACH-000648,-0.20078891180486366
ACH-000649,-0.5128083739688494
ACH-000651,-0.2322006040278464
ACH-000652,-0.5326006339313922
ACH-000653,-0.2364277359087576
ACH-000657,-0.3553194321869318
ACH-000658,-0.2008355768987624
ACH-000661,-0.18709435675723696
ACH-000662,-0.4574837850801126
ACH-000663,-0.3654518473489578
ACH-000665,-0.3405759631110236
ACH-000671,-0.5385953381683334
ACH-000672,-0.2774405301984412
ACH-000673,-0.4617679744819572
ACH-000676,-0.30877165486901165
ACH-000677,-0.3227323752811373
ACH-000681,-0.5159458015719321
ACH-000683,-0.27320589065457845
ACH-000684,-0.2940733209576334
ACH-000688,-0.3941615748485615
ACH-000693,-0.4387375242343749
ACH-000694,-0.22478257810528915
ACH-000695,-0.2078938503911705
ACH-000696,-0.15579148988515432
ACH-000697,-0.34820228516782553
ACH-000699,-0.23700806139523603
ACH-000701,-0.6374161055248267
ACH-000706,-0.2819803614096277
ACH-000711,-0.2901887040283345
ACH-000713,-0.21667693367118748
ACH-000714,-0.27390013033644994
ACH-000718,-0.3814715662367688
ACH-000720,-0.18512389400039955
ACH-000721,-0.2539763197135724
ACH-000724,-0.3119664452271272
ACH-000725,-0.2046321836091465
ACH-000732,-0.19106841173611025
ACH-000734,-0.2246875543135904
ACH-000735,-0.0940842697602354
ACH-000736,-0.3885142115935733
ACH-000738,-0.2414133598710749
ACH-000746,-0.4546968679093968
ACH-000747,-0.1974740010445215
ACH-000748,-0.5034711678404308
ACH-000753,-0.33073745440728114
ACH-000756,-0.3599547830110953
ACH-000757,-0.4450393722006308
ACH-000758,-0.2272555985630846
ACH-000760,-0.203226290406778
ACH-000762,-0.2134021742908668
ACH-000763,-0.2703191392007855
ACH-000764,-0.3895304367855663
ACH-000765,-0.3518285295436321
ACH-000766,-0.1866131230271764
ACH-000767,-0.2417519551035812
ACH-000768,-0.28537362160207674
ACH-000769,-0.3675343349729584
ACH-000770,-0.3059449943063644
ACH-000771,-0.18099366744534967
ACH-000773,-0.34800639252006416
ACH-000776,-0.4138874209708693
ACH-000777,-0.3853851702461213
ACH-000778,-0.4111352851456784
ACH-000781,-0.3018528197544588
ACH-000782,-0.0947715503316492
ACH-000783,-0.4903300638082985
ACH-000784,-0.5569356568852236
ACH-000785,-0.26290930378198185
ACH-000787,-0.277128767163586
ACH-000788,-0.3185107494548363
ACH-000791,-0.3038230772540587
ACH-000792,-0.4038958999645037
ACH-000794,-0.2792895001082572
ACH-000796,-0.3861608538564013
ACH-000798,-0.5894876715240771
ACH-000799,-0.33387443243417825
ACH-000800,-0.3797947670299517
ACH-000802,-0.3263998897165359
ACH-000804,-0.2354708424374925
ACH-000805,-0.413206171364356
ACH-000809,-0.4183961296070635
ACH-000810,-0.26805883794016544
ACH-000811,-0.17615308967121812
ACH-000817,-0.16905603466997468
ACH-000819,-0.2426573338111799
ACH-000820,-0.27661971728433143
ACH-000821,-0.554214048129049
ACH-000822,-0.33700637125534216
ACH-000823,-0.4684752422840826
ACH-000824,-0.34078693217943723
ACH-000827,-0.2430702530299517
ACH-000829,-0.31932308399392384
ACH-000831,-0.3986590543280583
ACH-000832,-0.2066463396339233
ACH-000833,-0.2325311751132269
ACH-000834,-0.4136707116594045
ACH-000835,-0.22229521718594528
ACH-000836,-0.5070153317778093
ACH-000837,-0.2680672012622366
ACH-000838,-0.4746824608611208
ACH-000839,-0.340307388600529
ACH-000840,-0.2925593785862955
ACH-000841,-0.24118452413932476
ACH-000843,-0.2839223068338697
ACH-000846,-0.12321050224843215
ACH-000847,-0.023808602708994292
ACH-000848,-0.3700405564171685
ACH-000849,-0.1140435499532918
ACH-000851,-0.43180748662584295
ACH-000855,-0.2682983749114693
ACH-000856,-0.26906000848845496
ACH-000858,-0.08767642351767069
ACH-000859,-0.19534550310023988
ACH-000861,-0.2422123203298733
ACH-000862,-0.349304214431661
ACH-000865,-0.22622888425398
ACH-000866,-0.3348287469786677
ACH-000867,-0.4544534481303939
ACH-000869,-0.2731086756093716
ACH-000872,-0.07977533557970504
ACH-000873,-0.13911302834068967
ACH-000876,-0.3738501658836149
ACH-000878,-0.12526692722554794
ACH-000880,-0.2878775835963839
ACH-000881,-0.33048545334120266
ACH-000882,-0.23671758326583556
ACH-000884,-0.32812848603028233
ACH-000885,-0.2285323351065264
ACH-000887,-0.2358266013794857
ACH-000889,-0.29635480992706065
ACH-000896,-0.3798173316000724
ACH-000898,-0.31928457891243306
ACH-000900,-0.11210877974842703
ACH-000901,-0.26887798970722915
ACH-000905,-0.2202263925322404
ACH-000906,-0.22443526026613972
ACH-000907,-0.4332537069120923
ACH-000910,-0.21826838406529447
ACH-000911,-0.3083712483955318
ACH-000912,-0.1969760263835896
ACH-000913,-0.19465159697360526
ACH-000915,-0.2818955868728073
ACH-000916,-0.4424098454291739
ACH-000917,-0.0707732184100601
ACH-000920,-0.12036465091293864
ACH-000921,-0.2824042950759867
ACH-000924,-0.3058511904587796
ACH-000926,-0.4127998096366364
ACH-000928,-0.4059535789395273
ACH-000929,-0.24060961988660454
ACH-000932,-0.3286275913011316
ACH-000935,-0.4096419711371445
ACH-000936,-0.26169219748219896
ACH-000937,-0.256927737467139
ACH-000938,-0.2561588466383853
ACH-000939,-0.31619904423998146
ACH-000941,-0.20259471208715754
ACH-000943,-0.36005141583213635
ACH-000946,-0.23887133881442044
ACH-000947,-0.2901416443256413
ACH-000948,-0.2722380490168441
ACH-000950,-0.2737072510649069
ACH-000953,-0.17340654232991326
ACH-000954,0.08448188694570825
ACH-000957,-0.2479065593965532
ACH-000958,-0.26321214537599363
ACH-000960,-0.3399850466992974
ACH-000963,-0.2331500583125735
ACH-000968,-0.5524230050790027
ACH-000969,-0.18625848964651706
ACH-000972,-0.3595503051090056
ACH-000973,-0.3861630022980648
ACH-000974,-0.20147625661553287
ACH-000978,-0.4284381346390413
ACH-000984,-0.4283969620000557
ACH-000986,-0.40545369578401774
ACH-000988,-0.4983172613102828
ACH-000993,-0.35752233398608363
ACH-000994,-0.4947489684712447
ACH-000996,-0.433659814881007
ACH-001001,-0.3511057737576712
ACH-001020,-0.38061107962688495
ACH-001028,-0.4473421783364684
ACH-001031,-0.4913989749318266
ACH-001038,-0.2897707206072713
ACH-001048,-0.29648679292472097
ACH-001050,-0.3262823992335297
ACH-001053,-0.43862266856792304
ACH-001054,-0.22060297673984056
ACH-001061,-0.2082663575907456
ACH-001067,-0.4407683715611122
ACH-001075,-0.16439888447308296
ACH-001096,-0.19439064947202148
ACH-001111,-0.3888130231082783
ACH-001119,-0.2547493573567369
ACH-001128,-0.3017165909007513
ACH-001134,-0.32884800220194105
ACH-001151,-0.25051944079175265
ACH-001163,-0.3908302338919053
ACH-001164,-0.5235424528105417
ACH-001183,-0.5740206059379748
ACH-001192,-0.22376785003102131
ACH-001193,-0.1711699692004218
ACH-001196,-0.27428947206602083
ACH-001197,-0.1696638147062545
ACH-001205,-0.2859640344563347
ACH-001211,-0.2672520479780239
ACH-001212,-0.4121365874576005
ACH-001228,-0.1998006386730081
ACH-001232,-0.22995077774659106
ACH-001239,-0.2053434078489302
ACH-001270,-0.24248357060143766
ACH-001274,-0.35174505086767965
ACH-001275,-0.29003820537189096
ACH-001277,-0.3362197068723433
ACH-001278,-0.3857297662530249
ACH-001280,-0.3281865568561381
ACH-001283,-0.2201396338666053
ACH-001289,-0.3862624035739311
ACH-001300,-0.365933125866078
ACH-001301,-0.2501305358810686
ACH-001302,-0.3229307991331017
ACH-001306,-0.15481478601638626
ACH-001318,-0.1028186448330395
ACH-001322,-0.2877478015464463
ACH-001328,-0.2022374213439249
ACH-001332,-0.3179894152719073
ACH-001336,-0.2648975773459879
ACH-001346,-0.19923680333857627
ACH-001353,-0.2723202886989717
ACH-001354,-0.5911471755106306
ACH-001367,-0.26847454134575505
ACH-001368,-0.2952245616322024
ACH-001374,-0.18965544490362726
ACH-001377,-0.5610864116467559
ACH-001380,-0.3883224877997975
ACH-001391,-0.3478642575096646
ACH-001408,-0.2022575847974859
ACH-001430,-0.4588915124933275
ACH-001431,-0.5211488737205326
ACH-001450,-0.29828076294212064
ACH-001496,-0.2101429525289079
ACH-001500,-0.036731566341044256
ACH-001523,-0.12521851969787592
ACH-001532,-0.2612001499578488
ACH-001550,-0.31081189152585115
ACH-001552,-0.4679873881447463
ACH-001554,-0.2942451494803685
ACH-001654,-0.25706596471207754
ACH-001735,-0.2662506962389754
ACH-001736,-0.2836836481668059
ACH-001737,0.3430363266036332
ACH-001740,-0.22477373584293875
ACH-001745,-0.3897271054663971
ACH-001765,-0.41150699910573796
