,PLEK (5341)
ACH-000004,0.0821282646600213
ACH-000005,-0.18507708685874646
ACH-000007,-0.13659658293513716
ACH-000009,-0.018939703435867653
ACH-000011,-0.48458608145260296
ACH-000012,-0.03771221860402936
ACH-000013,-0.0698705797080801
ACH-000014,-0.1349908836509261
ACH-000015,0.07872533687465054
ACH-000017,-0.025380407939787183
ACH-000018,0.035581839354702785
ACH-000019,-0.07327379024378129
ACH-000021,-0.16537407328863168
ACH-000022,-0.07315446952491142
ACH-000025,-0.09531223353421417
ACH-000028,-0.06368440947182047
ACH-000030,-0.14862362871379342
ACH-000035,0.0951794548102788
ACH-000036,-0.18956934116560567
ACH-000037,-0.06420328678889055
ACH-000039,0.013302696160653294
ACH-000040,-0.1338563280266735
ACH-000041,-0.039766876748557035
ACH-000042,-0.1195518902728578
ACH-000045,0.0008556598456357492
ACH-000047,-0.10403396521526864
ACH-000052,-0.2200784948653948
ACH-000053,-0.08578471564396972
ACH-000054,-0.2557719627834627
ACH-000055,-0.24326632713958746
ACH-000060,-0.1261706183607366
ACH-000067,-0.07937804543026232
ACH-000070,0.2403355774046051
ACH-000075,-0.09229183111386123
ACH-000078,0.05406831425098557
ACH-000082,-0.1517408437778894
ACH-000085,-0.12976164070711754
ACH-000086,-0.12299046842519493
ACH-000087,-0.09763008745459957
ACH-000092,-0.21400994970726894
ACH-000095,0.011853784967956338
ACH-000097,-0.18999658239437656
ACH-000098,-0.11195919665841864
ACH-000099,-0.11064874057719737
ACH-000108,-0.16366772601894194
ACH-000113,-0.09345311986248643
ACH-000116,-0.09149384039826394
ACH-000118,-0.1029525100956574
ACH-000120,-0.08803911320898458
ACH-000123,-0.09138878625137194
ACH-000127,-0.039416306516811536
ACH-000128,0.06289147748301313
ACH-000132,-0.08294376351805098
ACH-000133,-0.06668816958624209
ACH-000137,0.06812845159568386
ACH-000138,-0.015093301807525912
ACH-000142,-0.020860225699563736
ACH-000143,0.016341090515974488
ACH-000146,-0.14511984796265298
ACH-000148,-0.11641458736580818
ACH-000150,0.032430905568618065
ACH-000152,-0.1476059146109797
ACH-000153,-0.011302268829104506
ACH-000159,-0.09015164967501484
ACH-000160,-0.19697114523460665
ACH-000163,-0.14474344047785795
ACH-000167,-0.10994511046177403
ACH-000168,-0.01961352265625304
ACH-000169,-0.14058121832467674
ACH-000178,-0.0771361435338793
ACH-000183,-0.21326587225314586
ACH-000188,0.018262914764043552
ACH-000189,-0.1922011009852066
ACH-000190,0.017806198400587402
ACH-000198,-0.00242725357779135
ACH-000203,0.02637978530005668
ACH-000204,-0.013646395340821665
ACH-000206,-0.12608431638325693
ACH-000207,0.0903124730999102
ACH-000208,-0.12238053290010045
ACH-000210,-0.1377628951790597
ACH-000211,-0.08065956169530718
ACH-000215,-0.2347503459645276
ACH-000221,-0.14349012093340274
ACH-000222,-0.09932008285278307
ACH-000223,-0.16265882490914246
ACH-000226,-0.0751878779181842
ACH-000227,-0.1093145619028172
ACH-000228,-0.19422698908282204
ACH-000231,-0.1647664853694738
ACH-000232,-0.07757473066217327
ACH-000233,-0.16945018706420242
ACH-000234,-0.08343160448950665
ACH-000235,-0.04592701683318928
ACH-000237,-0.12570847697932708
ACH-000238,-0.10690144257287
ACH-000242,0.10894750773918076
ACH-000243,-0.16159784546511374
ACH-000244,-0.39505378139823655
ACH-000246,-0.17189505970942592
ACH-000248,-0.04147992624147685
ACH-000250,-0.06041369548245455
ACH-000251,-0.0964418735109848
ACH-000252,-0.2864029400870186
ACH-000253,-0.0204171076721764
ACH-000255,-0.07105402228025663
ACH-000256,-0.06258229671416476
ACH-000257,0.10405599854164707
ACH-000258,-0.09355946546696696
ACH-000259,-0.06229867421866798
ACH-000260,-0.0506871914700624
ACH-000261,-0.11867003469041568
ACH-000262,-0.09344590211817416
ACH-000263,0.2559971263826761
ACH-000264,-0.12465119861350415
ACH-000265,-0.13809975918500686
ACH-000266,-0.1476694937320308
ACH-000272,-0.10584699972615394
ACH-000274,-0.10522591471945793
ACH-000277,-0.08752576998972456
ACH-000278,-0.15905995922762722
ACH-000279,-0.12188540180313492
ACH-000280,0.127747011050479
ACH-000281,0.007049576691648482
ACH-000288,-0.11894390446018993
ACH-000291,-0.040661017576155145
ACH-000293,-0.04112595381958936
ACH-000294,-0.11265175377494566
ACH-000295,0.11206135365689224
ACH-000296,-0.0022665917902864553
ACH-000302,-0.05253973216711308
ACH-000304,-0.3171179309228164
ACH-000307,-0.07091151284261732
ACH-000308,-0.05468184734668214
ACH-000310,-0.17646085499036715
ACH-000311,-0.16888291350428394
ACH-000312,0.0341052246901197
ACH-000315,-0.0693447517554974
ACH-000316,-0.1562926031360527
ACH-000317,-0.27183230175560225
ACH-000318,-0.032400484568659856
ACH-000319,0.017261284281982415
ACH-000320,-0.10219100198446128
ACH-000322,-0.30017945541014657
ACH-000323,0.13366560009146528
ACH-000324,-0.01622545059166098
ACH-000329,0.006707480539898248
ACH-000330,0.05280315742906256
ACH-000331,-0.15647387860230505
ACH-000332,-0.1454469446278981
ACH-000334,-0.15086126644881914
ACH-000335,-0.17172389919753572
ACH-000336,-0.2336210183590864
ACH-000337,-0.2887817403110596
ACH-000338,-0.07164491483946347
ACH-000339,-0.0012224627305734476
ACH-000341,-0.23912749830319396
ACH-000348,-0.08134257915998433
ACH-000350,-0.06618080386063542
ACH-000352,-0.09893097341144083
ACH-000356,-0.07101943565124348
ACH-000361,-0.0018079881273805878
ACH-000362,-0.04155054848347395
ACH-000363,-0.13118963996737476
ACH-000364,-0.1939126533041461
ACH-000365,-0.14122408027425848
ACH-000366,-0.11630355594821115
ACH-000368,0.004909553041442436
ACH-000374,-0.025256985039666228
ACH-000375,-0.2476217675441465
ACH-000376,-0.10755718673715273
ACH-000381,0.02609298824693686
ACH-000383,-0.07051869232350352
ACH-000387,-0.0490580069955912
ACH-000389,-0.010461698759141541
ACH-000390,-0.13323466469589826
ACH-000393,-0.0648146888202297
ACH-000395,0.08120653187686128
ACH-000396,-0.3867833977571513
ACH-000397,-0.12890755958072
ACH-000401,-0.14307049766775634
ACH-000402,0.06952858637978097
ACH-000403,-0.1267916679029378
ACH-000404,-0.058722413552399474
ACH-000406,-0.1197561994704002
ACH-000407,-0.201094733180797
ACH-000408,-0.06216165565009355
ACH-000410,-0.010588216801195543
ACH-000411,-0.12369090982525392
ACH-000414,-0.16427708861748022
ACH-000415,-0.11702395399747402
ACH-000416,-0.1693036552659114
ACH-000420,-0.2596863052723666
ACH-000421,-0.13122642697769427
ACH-000424,-0.08772121221021073
ACH-000425,-0.19298386525599046
ACH-000426,-0.10131815664337436
ACH-000427,-0.03601915825971182
ACH-000433,0.024469770602764538
ACH-000435,-0.31634688238183195
ACH-000436,0.053040669470977984
ACH-000444,-0.0011707153019747903
ACH-000445,-0.06723364221915999
ACH-000448,-0.004154242459336122
ACH-000450,-0.4001743544611821
ACH-000452,-0.15453594658928274
ACH-000454,-0.019943612655458118
ACH-000458,0.02681284369907428
ACH-000459,-0.11351040983995588
ACH-000460,-0.10034191199450318
ACH-000461,-0.21145274586015889
ACH-000463,-0.10346027338785133
ACH-000464,-0.04795564426293823
ACH-000466,-0.15696145127244734
ACH-000467,-0.11876506362107153
ACH-000468,0.00161200952984639
ACH-000469,-0.1577241294855034
ACH-000470,-0.0470675507920274
ACH-000471,-0.11221320579662553
ACH-000472,-0.08205635154650576
ACH-000473,-0.1769731936571845
ACH-000475,-0.09626971413585493
ACH-000476,-0.10563462275996413
ACH-000477,-0.025179535894459117
ACH-000479,-0.1908913146801781
ACH-000480,-0.19892911763462653
ACH-000481,-0.15786213172727934
ACH-000483,-0.07156042922108742
ACH-000484,0.016389840494797088
ACH-000485,-0.16754450542872112
ACH-000486,-0.1390972220356199
ACH-000487,-0.15774554986514866
ACH-000488,-0.08650995968849974
ACH-000490,-0.02869719802210952
ACH-000491,-0.06849946638825796
ACH-000495,-0.15956725124103932
ACH-000496,-0.08340478336578554
ACH-000499,-0.18049153726534714
ACH-000500,-0.1225646670568482
ACH-000502,-0.2538276186538034
