,DHFR (1719)
ACH-000281,-0.6217598651702838
ACH-000288,-0.33196015253222666
ACH-000291,-0.2592816931376289
ACH-000293,-0.3328037517926799
ACH-000294,-0.8169804117593359
ACH-000295,-0.6313292088558626
ACH-000296,-0.4919175613383374
ACH-000302,-0.2691413996574538
ACH-000304,-0.4650309875268071
ACH-000307,-0.6869329013485044
ACH-000308,-0.4399856383972373
ACH-000310,-0.5924669599272228
ACH-000311,-0.6244517450008629
ACH-000312,-0.5082285964938448
ACH-000315,-0.5997490767534388
ACH-000316,-0.2624100538864839
ACH-000317,-1.0375551395730045
ACH-000318,-0.9172271142118978
ACH-000319,-0.36007813410852113
ACH-000320,-0.35975251572200745
ACH-000322,-0.4339195841695771
ACH-000323,-0.17370864462272448
ACH-000324,-0.4541995090439434
ACH-000329,-0.4260904781266161
ACH-000330,-0.606751584172019
ACH-000331,-0.2825693065958626
ACH-000332,-0.2802550636137875
ACH-000334,-0.8502901639530909
ACH-000335,-0.7057162714972692
ACH-000336,-0.288248737189933
ACH-000337,-0.7194405043384109
ACH-000338,-1.1554555586312905
ACH-000339,-0.8676560309960939
ACH-000341,-0.6643381219861986
ACH-000348,-0.7638460625745537
ACH-000350,-0.4134722539066833
ACH-000352,-0.8101523921450638
ACH-000356,-0.4931061647164397
ACH-000361,-0.6361650698656501
ACH-000362,-0.5387324134954821
ACH-000363,-0.6399800087720264
ACH-000364,-0.28729305471738265
ACH-000365,-0.5914308382241429
ACH-000366,-0.8413344982968487
ACH-000368,-0.2473779282119289
ACH-000374,-0.6851120469023289
ACH-000375,-0.6054027267363126
ACH-000376,-0.3034348043970025
ACH-000381,-0.8930679623677223
ACH-000383,-0.8355077484572236
ACH-000387,-0.7796811876979802
ACH-000389,-0.4000350082548302
ACH-000390,-0.8743846735466314
ACH-000393,-0.32587635943947685
ACH-000395,-0.528776266902323
ACH-000396,-0.8824205824946091
ACH-000397,-0.3375271008533171
ACH-000401,-0.7908428182408469
ACH-000402,-0.8307247370839372
ACH-000403,-0.3266841538610117
ACH-000404,-0.4596499153791175
ACH-000406,-0.9047235611143972
ACH-000407,-0.34089250375479674
ACH-000408,-0.8020179204893559
ACH-000410,-0.3756134920685304
ACH-000411,-0.6399777780034028
ACH-000414,-0.4978943706015924
ACH-000415,-0.35459046173093883
ACH-000416,-0.8578456068609429
ACH-000420,-0.4186037058942794
ACH-000421,-0.7302522850786101
ACH-000424,-0.7698047531216
ACH-000425,-0.5466019442996861
ACH-000426,-1.1251246765551537
ACH-000427,-0.5136938093012082
ACH-000433,-0.2286481329449766
ACH-000435,-0.6069027485754899
ACH-000436,-0.7213449869218506
ACH-000444,-0.3088213198782065
ACH-000445,-0.13499399243730842
ACH-000448,-0.7809206711111759
ACH-000450,-0.6256623232961268
ACH-000452,-0.2792059633297828
ACH-000454,-0.7009909072550807
ACH-000458,-0.20905280340999466
ACH-000459,-0.6826313212100618
ACH-000460,-0.5725123962968474
ACH-000461,-0.9784994233463884
ACH-000463,-0.24280068895618634
ACH-000464,-0.3589716507774465
ACH-000466,-0.4778894549732362
ACH-000467,-0.7640885239475119
ACH-000468,-0.3732140726420469
ACH-000469,-0.11227093606609104
ACH-000470,-0.4671932437055998
ACH-000471,-0.5151489148385994
ACH-000472,-0.3329511551713218
ACH-000473,-0.11717264212026635
ACH-000475,-0.5421797893511459
ACH-000476,-0.3977095131599199
ACH-000477,-0.8195306393111749
ACH-000479,-0.5117397062311976
ACH-000480,-0.444083739131405
ACH-000481,-0.4246640428660273
ACH-000483,-0.34704225497270913
ACH-000484,-0.4744958782441489
ACH-000485,-0.605891454418149
ACH-000486,-0.6919158753315537
ACH-000487,-0.4825189925085824
ACH-000488,-0.30103199147607085
ACH-000490,-0.21093758770035376
ACH-000491,-0.6937275106339232
ACH-000495,-0.4072746037256022
ACH-000496,-0.6320206058162948
ACH-000499,-0.5084426543440241
ACH-000500,-0.9750644215409529
ACH-000502,-0.7806403067400879
ACH-000503,-0.4739257221545394
ACH-000505,-0.2951637428921117
ACH-000507,-0.7065325646554944
ACH-000510,-0.7385139524892119
ACH-000511,-0.3603239954965082
ACH-000512,-0.7124431447836366
ACH-000516,-0.2530581710664246
ACH-000517,-0.7780418268059377
ACH-000518,-0.23020679526429946
ACH-000520,-0.6650242395525883
ACH-000521,-0.5663575830353988
ACH-000522,-0.7586777726853395
ACH-000524,-0.3695381005463316
ACH-000527,-0.22198352227323268
ACH-000528,-0.2054582896950512
ACH-000537,-0.5311374990241193
ACH-000541,-0.5479311407842257
ACH-000542,-0.5284654803068567
ACH-000544,-0.6460062738871034
ACH-000545,-0.4024690701467312
ACH-000547,-0.236305437796379
ACH-000548,-0.9220921497989972
ACH-000549,-0.6034125569939323
ACH-000550,-0.8082511759189992
ACH-000552,-0.4790137345409154
ACH-000556,-0.8318079375518084
ACH-000557,-1.0774398679872346
ACH-000569,-0.17157601023255914
ACH-000570,-0.20238486445565887
ACH-000571,-0.3500122599870673
ACH-000573,-0.9880498780793008
ACH-000576,-0.7760796794121949
ACH-000579,-0.5936366777366039
ACH-000580,-0.08479734203438477
ACH-000584,-0.2572011657314109
ACH-000585,-0.99394702672792
ACH-000588,-0.6125992365097834
ACH-000589,-0.4018556663913273
ACH-000591,-0.31863341120881417
ACH-000593,-0.7014059224013969
ACH-000600,-0.4004394113050687
ACH-000601,-0.6173615424192747
ACH-000605,-0.3728606695908104
ACH-000606,-0.3501189551047817
ACH-000608,-0.8691510764982551
ACH-000614,-0.5309448990817378
ACH-000616,-0.2679626350224794
ACH-000618,-0.9242054354105466
ACH-000619,-0.5765411367408053
ACH-000620,-0.4903403158028429
ACH-000621,-1.014319419007106
ACH-000622,-0.5410810856126066
ACH-000623,-0.29523723290782383
ACH-000624,-0.9598706127156728
ACH-000627,-0.4062507215713058
ACH-000630,-0.4353237641161377
ACH-000631,-0.4582196816608495
ACH-000632,-0.8738715250360796
ACH-000633,-0.1182580119969309
ACH-000637,-0.30602796956940936
ACH-000638,-0.3831517645114229
ACH-000646,-0.4619774767861525
ACH-000647,-0.6080390401020871
ACH-000648,-0.6318336853561171
ACH-000649,-0.7971292929626331
ACH-000651,-0.5283050525077342
ACH-000652,-0.7385058202171466
ACH-000653,-0.6306529951878191
ACH-000657,-0.2461914434359765
ACH-000658,-0.7522383044759294
ACH-000661,-0.6500596745427492
ACH-000662,-0.04424618289017402
ACH-000663,-0.4636545795076155
ACH-000665,-0.8960021649467025
ACH-000671,-0.2465511440483317
ACH-000672,-0.4536532834242362
ACH-000673,-0.2804726343127015
ACH-000676,-0.6172173328542954
ACH-000677,-0.3668551493165156
ACH-000681,-0.3267827447211253
ACH-000683,-0.3531311530356639
ACH-000684,-0.8050311688702784
ACH-000688,-0.463267203605488
ACH-000693,-0.3291080121303311
ACH-000694,-0.2681137695469644
ACH-000695,-0.4331033646150654
ACH-000696,-0.4321461628259313
ACH-000697,-0.4573094545627842
ACH-000699,-0.6531081650432737
ACH-000701,-0.08483332170836234
ACH-000706,-0.7704695970860183
ACH-000711,-0.8508109930530449
ACH-000713,-0.7391748168736106
ACH-000714,-0.769495665961159
ACH-000718,-0.5050718062194348
ACH-000720,-0.1370225043716021
ACH-000721,-0.8077217959005268
ACH-000724,-0.534541877615898
ACH-000725,-0.7806153042575571
ACH-000732,-0.5737114316073372
ACH-000734,-0.633044859220348
ACH-000735,-0.9680693799960288
ACH-000736,-0.4896087005463569
ACH-000738,-0.19641653171267429
ACH-000746,-0.6791330702344703
ACH-000747,-0.7791014140051782
ACH-000748,-0.3095227137508197
ACH-000753,-0.8433029570643032
ACH-000756,-0.10746236195212036
ACH-000757,-0.42648996909905146
ACH-000758,-0.483006694623121
ACH-000760,-0.9239154502759541
ACH-000762,-0.5656869583119629
ACH-000763,-0.9243991796623964
ACH-000764,-0.6913928623236051
ACH-000765,-0.5961779223059187
ACH-000766,-0.29774084671098583
ACH-000767,-0.6656172087013146
ACH-000768,-0.8166671532708121
ACH-000769,-0.6560587246073976
ACH-000770,-0.5453518668372017
ACH-000771,-0.6185944096119463
ACH-000773,-0.5778811844300265
ACH-000776,-0.6209431279856282
ACH-000777,-0.4475370561943304
ACH-000778,-0.4845218309821502
ACH-000781,-0.8805258665359328
ACH-000782,-0.5543993984945013
ACH-000783,-0.2624970015670041
ACH-000784,-0.3591142680345905
ACH-000785,-1.0127330873079865
ACH-000787,-0.3988900171313798
ACH-000788,-0.32402162459688394
ACH-000791,-0.7737673321452057
ACH-000792,-0.6851717538407043
ACH-000794,-0.7662325097233184
ACH-000796,-0.4881086752147015
ACH-000798,-0.22032905892131172
ACH-000799,-0.5422133345563402
ACH-000800,-0.8659946152069675
ACH-000802,-0.3550140959588836
ACH-000804,-0.5529381483939952
ACH-000805,-0.6517913210316921
ACH-000809,-0.6582605847293987
ACH-000810,-0.4292517556570262
ACH-000811,-0.2372305894556183
ACH-000817,-0.5634531030994824
ACH-000819,-0.32691926841494795
ACH-000820,-0.6807800148504823
ACH-000821,-0.8759740574565767
ACH-000822,-0.5657149233892674
ACH-000823,-0.5400104740420998
ACH-000824,-0.4659416105721635
ACH-000827,-0.5927577311055112
ACH-000829,-0.4562560680079546
ACH-000831,-0.5136719451708062
ACH-000832,-0.6845112237014522
ACH-000833,-1.0667944113828671
ACH-000834,-0.25026665316692875
ACH-000835,-0.4926111538085504
ACH-000836,-0.639493882348424
ACH-000837,-0.6486307223720373
ACH-000838,-0.9394339088230972
ACH-000839,-0.8010753388209557
ACH-000840,-0.6022416096694235
ACH-000841,-0.4729625413914494
ACH-000843,-0.7624149527109035
ACH-000846,-0.5657615259718488
ACH-000847,-0.4738165837008935
ACH-000848,-0.6219563875085636
ACH-000849,-0.8664558259487933
ACH-000851,-0.5788768746247194
ACH-000855,-0.3515097999947202
ACH-000856,-0.6173715579416547
ACH-000858,-0.021641910082540437
ACH-000859,-0.5848964456547071
ACH-000861,-0.3838489103499096
ACH-000862,-0.37496277969308817
ACH-000865,-0.2671364412599406
ACH-000866,-0.7396587676342843
ACH-000867,-0.6989036334521976
ACH-000869,-0.8084627185078237
ACH-000872,-0.7111135654591826
ACH-000873,-0.9758588380013388
ACH-000876,-0.7243980092210345
ACH-000878,-0.6639509388543772
ACH-000880,-0.22966329830579985
ACH-000881,-0.4586205823999003
ACH-000882,-0.8163815529172561
ACH-000884,-0.4971537926513304
ACH-000885,-0.4476107048694243
ACH-000887,-0.2920532975253368
ACH-000889,-0.6849804108064053
ACH-000896,-0.9047587727497368
ACH-000898,-0.8994425380139076
ACH-000900,-0.5962473517871171
ACH-000901,-0.41603920702462255
ACH-000905,-0.4412075371650236
ACH-000906,-0.5502527955839036
ACH-000907,-0.5793561478436031
ACH-000910,-0.7383168109693785
ACH-000911,-0.3850407553246039
ACH-000912,-0.3744514382497306
ACH-000913,-0.3018781848152278
ACH-000915,-0.9172123932219132
ACH-000916,-0.4476939240303434
ACH-000917,-0.8317734871057079
ACH-000920,-0.6344070839125593
ACH-000921,-0.6103009816526921
ACH-000924,-0.5697206982749442
ACH-000926,-0.4789619218618961
ACH-000928,-0.19987726524390972
ACH-000929,-0.6274747307248133
ACH-000932,-0.7025330668718418
ACH-000935,-0.3891698697270452
ACH-000936,-0.5797221983047076
ACH-000937,-0.9054425457472582
ACH-000938,-0.941073182162328
ACH-000939,-0.4590738376010677
ACH-000941,-0.5062157500103626
ACH-000943,-0.07573264881973249
ACH-000946,-0.55629552906804
ACH-000947,-0.3200310802361379
ACH-000948,-0.6319322651823186
ACH-000950,-0.1605173797015594
ACH-000953,-0.7495599950958599
ACH-000954,-0.3362479502490556
ACH-000957,-0.5479076956366287
ACH-000958,-0.40125067436878303
ACH-000960,-0.7597516676259238
ACH-000963,-0.8805406950518097
ACH-000968,-0.3407123896065972
ACH-000969,-0.5811476403452224
ACH-000972,-0.4649933622623224
ACH-000973,-0.9945621288322
ACH-000974,-0.2824574220352422
ACH-000978,-0.507352626185499
ACH-000984,-0.35897524940756803
ACH-000986,-0.6042346338479012
ACH-000988,-0.3080727187062872
ACH-000993,-0.2496983917704713
ACH-000994,-0.7117644839407561
ACH-000996,-0.3892603053697195
ACH-001001,-0.770433252919578
ACH-001020,-0.21607937830313226
ACH-001028,-0.4647121928115567
ACH-001031,-0.4279485741455017
ACH-001038,-0.7239196336688655
ACH-001048,-0.5294181466115909
ACH-001050,-0.5720070896992678
ACH-001053,-0.784444692224448
ACH-001054,-0.5949096700755523
ACH-001061,-0.6368082917254743
ACH-001067,-0.3093027546912069
ACH-001075,-0.4031121009447251
ACH-001096,-0.7260782279803187
ACH-001111,-0.9851450870208678
ACH-001119,-0.7624202724933244
ACH-001128,-0.8049309199175471
ACH-001134,-0.7816290955412192
ACH-001151,-0.8273430450528126
ACH-001163,-0.5944477756372254
ACH-001164,-0.4145523187761263
ACH-001183,-0.20508668752460674
ACH-001192,-1.014929958605828
ACH-001193,-0.4792461999477298
ACH-001196,-0.6510063881807423
ACH-001197,-0.43775286305641
ACH-001205,-0.3737084520080676
ACH-001211,-0.3912207276393037
ACH-001212,-0.186385652403876
ACH-001228,-0.4947929196169225
ACH-001232,-0.14277891725225805
ACH-001239,-0.669567020076681
ACH-001270,-0.26512058096033964
ACH-001274,-0.5265113865508014
ACH-001275,-0.4705265121057183
ACH-001277,-0.14305515512278189
ACH-001278,-0.2424189488573937
ACH-001280,-0.6040593671076988
ACH-001283,-0.7277972222037087
ACH-001289,-0.4991280847733705
ACH-001300,-0.7171560508108714
ACH-001301,-0.4510848741291617
ACH-001302,-0.5131009605995958
ACH-001306,-0.246526326755344
ACH-001318,-0.5562656251517242
ACH-001322,-0.2590557142786995
ACH-001328,-0.7913017333256807
ACH-001332,-0.6477694899286371
ACH-001336,-0.4552499141200739
ACH-001346,-0.5078229667262706
ACH-001353,-0.7242362137653967
ACH-001354,-0.7514181231541637
ACH-001367,-0.9507574490131194
ACH-001368,-0.4940640585181008
ACH-001374,-0.3762180657223813
ACH-001377,-0.3157374461008171
ACH-001380,-0.3847054668636698
ACH-001391,-0.7390324502178737
ACH-001408,-0.9209844772664716
ACH-001430,-0.3361660630500493
ACH-001431,-0.7461715888633625
ACH-001450,-0.9735183563505309
ACH-001496,-0.919388971532098
ACH-001500,-0.4618424152256437
ACH-001523,-0.8026044783987661
ACH-001532,-0.24009326641385645
ACH-001550,-0.39330797723955696
ACH-001552,-0.4066331337717781
ACH-001554,-0.6807921180321838
ACH-001654,-0.4066284606144765
ACH-001735,-0.7554784946985778
ACH-001736,-0.9122062608896769
ACH-001737,-0.933440354617269
ACH-001740,-0.8596408513728019
ACH-001745,-0.8440921923744291
ACH-001765,-0.8574961942810058
