,BBS9 (27241)
ACH-000004,-0.17344583522289272
ACH-000005,-0.22655214937440865
ACH-000007,-0.04867079857561374
ACH-000009,-0.1063803947611572
ACH-000011,-0.1152489550754026
ACH-000012,-0.2635440454186045
ACH-000013,-0.08360506618389918
ACH-000014,-0.17531553730131028
ACH-000015,-0.11294246806856205
ACH-000017,-0.10170612066438853
ACH-000018,-0.06467801932994814
ACH-000019,-0.08870953220862672
ACH-000021,-0.19654823826689036
ACH-000022,-0.19442027105450974
ACH-000025,-0.2938649754596
ACH-000028,-0.2934458419535781
ACH-000030,-0.19705850398368308
ACH-000035,-0.2787592028750622
ACH-000036,-0.19744809313278536
ACH-000037,-0.2438357571410404
ACH-000039,-0.2776332398121829
ACH-000040,-0.2066623278255068
ACH-000041,-0.21096754628082076
ACH-000042,-0.2753066292013342
ACH-000045,-0.2127234763720197
ACH-000047,-0.26300677576692605
ACH-000052,-0.12635990426584612
ACH-000053,-0.21707727751671926
ACH-000054,-0.2844340254605817
ACH-000055,-0.3369207375113377
ACH-000060,-0.2572619267657561
ACH-000067,-0.24382950199488204
ACH-000070,-0.3280176069576017
ACH-000075,-0.029929782572444705
ACH-000078,-0.39290156404866855
ACH-000082,-0.22961373130257776
ACH-000085,-0.2110074055143056
ACH-000086,-0.0159205151994574
ACH-000087,-0.2911000299995837
ACH-000092,-0.09386528639527857
ACH-000095,-0.3592854492168946
ACH-000097,-0.2856780383442017
ACH-000098,-0.2241351762046994
ACH-000099,-0.2342117646252832
ACH-000108,-0.1690428023868966
ACH-000113,-0.1473110823550066
ACH-000116,-0.1635744910333958
ACH-000118,-0.004450153227744972
ACH-000120,-0.2585368873337142
ACH-000123,-0.1664964803601509
ACH-000127,-0.16978367452490484
ACH-000128,-0.19362093001977676
ACH-000132,-0.020890487316240918
ACH-000133,-0.20906708373437985
ACH-000137,-0.25811671618914395
ACH-000138,-0.09889926298521362
ACH-000142,-0.1582506556658158
ACH-000143,-0.16013247131496114
ACH-000146,-0.20751477783483568
