,RHAG (6005)
ACH-000004,-0.0011336538446489793
ACH-000005,-0.25557036236048264
ACH-000007,0.1044745597021904
ACH-000009,0.19541558871774475
ACH-000011,0.06933830880015246
ACH-000012,0.07375221797504564
ACH-000013,0.0682118435810479
ACH-000014,0.01372801944633546
ACH-000015,0.07907378889060973
ACH-000017,0.07578914187490612
ACH-000018,-0.19058397022172316
ACH-000019,0.2819472251448269
ACH-000021,0.15935308859035285
ACH-000022,0.07685490929293325
ACH-000025,0.10836882599635386
ACH-000028,-0.028800724523646595
ACH-000030,0.0923496328570212
ACH-000035,-0.10699941815044198
ACH-000036,0.04370801916362306
ACH-000037,0.1229734404012038
ACH-000039,-0.0014104756767145913
ACH-000040,0.13309718704151546
ACH-000041,0.13985531042664232
ACH-000042,0.06500849099479385
ACH-000045,0.1507370793743051
ACH-000047,0.02386123306708225
ACH-000052,-0.19768943655996588
ACH-000053,0.0917258980348103
ACH-000054,0.09310825244974263
ACH-000055,0.055152561069422255
ACH-000060,0.0221613199745944
ACH-000067,-0.029811159179397258
ACH-000070,0.04194636496131733
ACH-000075,0.2852606864255776
ACH-000078,0.05870671844524945
ACH-000082,0.028075076581950874
ACH-000085,0.1109295075192426
ACH-000086,0.11213893404332058
ACH-000087,0.4061742190956275
ACH-000092,0.1444078140290707
ACH-000095,0.10098738211866487
ACH-000097,0.07168573622345678
ACH-000098,0.07570012428987352
ACH-000099,0.048100673920623824
ACH-000108,0.0904911385011734
ACH-000113,0.03860660227573077
ACH-000116,0.07048086282387997
ACH-000118,0.12478600360525133
ACH-000120,0.1640989638537316
ACH-000123,-0.017869237010528043
ACH-000127,-0.020614700831886896
ACH-000128,-0.04760403637269739
ACH-000132,0.035734644923934564
ACH-000133,-0.045443712891456926
ACH-000137,0.2288230824440269
ACH-000138,0.04360732120549948
ACH-000142,0.06927795742449609
ACH-000143,0.1724042145871814
ACH-000146,0.1386535528534784
ACH-000148,0.3735721524665909
ACH-000150,0.22203227028105368
ACH-000152,0.08256255270453022
ACH-000153,0.14379312751794893
ACH-000159,0.05447722844187281
ACH-000160,-0.05728446678046047
ACH-000163,0.08217045709797566
ACH-000167,0.3209711747219273
ACH-000168,0.1917095678850579
ACH-000169,0.1253952521232869
ACH-000178,0.13486495852754884
ACH-000183,0.09286565774508873
ACH-000188,0.07593785654890416
ACH-000189,-0.13259985580459735
ACH-000190,-0.04672427410361939
ACH-000198,0.07139183322886038
ACH-000203,0.2076330997764745
ACH-000204,0.11963534032405375
ACH-000206,0.17954341389941267
ACH-000207,0.17660083257133838
ACH-000208,0.0794558005590927
ACH-000210,0.3536948732768611
