,DPCR1 (135656)
ACH-000004,0.0408315105653304
ACH-000005,-0.2147131111303468
ACH-000007,-0.13455964586238695
ACH-000009,0.10045031060193234
ACH-000011,0.2860023271287471
ACH-000012,0.04141829717426925
ACH-000013,0.1268998331566083
ACH-000014,-0.038075714555893314
ACH-000015,0.1585554677310286
ACH-000017,0.095212845872508
ACH-000018,0.16611193545091169
ACH-000019,0.20251480238231484
ACH-000021,0.15187641891170528
ACH-000022,0.10098431335360393
ACH-000025,0.14009816278895734
ACH-000028,0.191174108673674
ACH-000030,0.15579096652740318
ACH-000035,0.13388952492910233
ACH-000036,0.021364733411494117
ACH-000037,0.30501981475139583
ACH-000039,0.007868649715267408
ACH-000040,0.06325940618104396
ACH-000041,0.09853298165420414
ACH-000042,0.20435108977057886
ACH-000045,0.11893522416265585
ACH-000047,0.13785836624905246
ACH-000052,0.1016416834194971
ACH-000053,0.013881190515822263
ACH-000054,0.18018061512358965
ACH-000055,0.01887977076290844
ACH-000060,0.08341454955966662
ACH-000067,0.28390264752575795
ACH-000070,0.08773084757062784
ACH-000075,0.16563492474727862
ACH-000078,0.06423500839494871
ACH-000082,0.116025334372056
ACH-000085,0.09403012843066556
ACH-000086,0.03790207930005316
ACH-000087,0.06854740466052374
ACH-000092,0.06957775967149188
ACH-000095,0.11029147723565884
ACH-000097,0.16612096464253245
ACH-000098,0.08291223696496436
ACH-000099,0.131357605402562
ACH-000108,0.17166168136392404
ACH-000113,0.07011360300445657
ACH-000116,0.13894978634119276
ACH-000118,0.2510779365837418
ACH-000120,0.040951731117756913
ACH-000123,0.18342515036131904
ACH-000127,0.07194503912989736
ACH-000128,0.08847917481681221
ACH-000132,0.14843697054500102
ACH-000133,0.08516313660645718
ACH-000137,0.1954686432795256
ACH-000138,0.15492683270929447
ACH-000142,0.06534422667676776
ACH-000143,0.26588551899722324
ACH-000146,0.0346657673742259
ACH-000148,0.1857999852407867
ACH-000150,0.13599647619685465
ACH-000152,0.16032179767907098
ACH-000153,0.1595419006630166
ACH-000159,0.046597637592270286
ACH-000160,0.09702480672449244
ACH-000163,0.21958403055632816
ACH-000167,-0.035520146073502935
ACH-000168,0.11836239083960375
ACH-000169,0.17543177525728035
ACH-000178,0.08961937013112026
ACH-000183,0.12393386013394014
ACH-000188,0.1525022153712415
ACH-000189,0.2408743806452828
ACH-000190,0.10454342882002364
ACH-000198,0.1939341061445112
ACH-000203,0.08800077778502469
ACH-000204,0.274304810575335
ACH-000206,0.0775250167755504
ACH-000207,0.07972073844999727
ACH-000208,0.19016444641118185
ACH-000210,0.047653511628536115
ACH-000211,0.11582696770496324
ACH-000215,0.13978921937100364
ACH-000221,0.1436850133237649
ACH-000222,0.08099931923519132
ACH-000223,0.04141269474986956
ACH-000226,0.10091870473531622
ACH-000227,0.19288066975691895
ACH-000228,0.10350674488768227
ACH-000231,0.08290198032382988
ACH-000232,0.13610706908013095
ACH-000233,0.1170160345844604
ACH-000234,0.08292325096918379
ACH-000235,0.11980250970003715
ACH-000237,0.1226180190473754
ACH-000238,0.060538666704023365
ACH-000242,0.06327364110604251
ACH-000243,0.06899179371215197
ACH-000244,0.33182440455253553
ACH-000246,0.09618211611536212
ACH-000248,0.07030637002607476
ACH-000250,0.07314959490623042
ACH-000251,0.09943178393437603
ACH-000252,0.20662826951258031
ACH-000253,0.09727581084047507
ACH-000255,0.15939512859930915
ACH-000256,0.1888054978969084
ACH-000257,0.32990911093697395
ACH-000258,0.0907565541932222
ACH-000259,0.056989530616606915
ACH-000260,0.1901641831538133
ACH-000261,0.09153760129180832
ACH-000262,0.19638747918346136
ACH-000263,0.09423998385719501
ACH-000264,0.2123156570044543
ACH-000265,0.1657020824489866
ACH-000266,0.08099342178631518
ACH-000272,0.14924733758287687
ACH-000274,0.07423040968831579
ACH-000277,0.2432023732947264
ACH-000278,0.09890694168046772
ACH-000279,0.10072895409880483
ACH-000280,0.17943536607692398
ACH-000281,0.13319807967031194
ACH-000288,0.059512221432707686
ACH-000291,0.060719940920951274
ACH-000293,0.2476866498616849
ACH-000294,0.12044585799571085
ACH-000295,0.036339732616857634
ACH-000296,0.07757296254285381
ACH-000302,0.11102585829540657
ACH-000304,0.15647541852458707
ACH-000307,0.16391655144149705
ACH-000308,0.1024859544406174
ACH-000310,0.2121214381646529
ACH-000311,0.014712729070636909
ACH-000312,0.1283737071758528
ACH-000315,0.15112463234668608
ACH-000316,0.01989233633808597
ACH-000317,0.057318896468727475
ACH-000318,0.19105592778819175
ACH-000319,0.09938949530866403
ACH-000320,0.19196119815733398
ACH-000322,0.18574815895821006
ACH-000323,0.14629430953445266
ACH-000324,0.1627083241659582
ACH-000329,0.1671782116088774
ACH-000330,0.1290224969215089
ACH-000331,0.07697056556557695
ACH-000332,0.10233823845402806
ACH-000334,0.14936625362461625
ACH-000335,0.2198519224273023
ACH-000336,0.008945634839305841
ACH-000337,-0.0985716062870736
ACH-000338,-0.1594396503900456
ACH-000339,0.1540062898228443
ACH-000341,0.16503056883656197
ACH-000348,0.17692332598315505
ACH-000350,0.2272639444793364
ACH-000352,0.0966061086003761
ACH-000356,-0.01044164305772387
ACH-000361,0.13427724678071856
ACH-000362,0.02634605936433113
ACH-000363,0.09378905360470598
ACH-000364,0.18114267720011232
ACH-000365,0.11329995293943022
ACH-000366,0.16980473486900086
ACH-000368,0.1362651941634498
ACH-000374,-0.3230502397869361
ACH-000375,0.033778081538151365
ACH-000376,0.029761452024649325
