,CTDNEP1 (23399)
ACH-000468,-0.4771110585382874
ACH-000469,-0.7105064944180531
ACH-000470,0.3988337478333521
ACH-000471,-0.5550967592207287
ACH-000472,-0.06733455874924084
ACH-000473,-0.4579045225835184
ACH-000475,-0.22987054424148085
ACH-000476,-0.3971024301203636
ACH-000477,-0.18514292203728308
ACH-000479,-0.4626063482134143
ACH-000480,-0.4710594179120697
ACH-000481,-0.3694075082163956
ACH-000483,-0.5418503758540191
ACH-000484,0.012141438880836969
ACH-000485,-0.3433292374700709
ACH-000486,-0.510814546017551
ACH-000487,-0.38389763330674415
ACH-000488,-0.3843919130221711
ACH-000490,-0.5589810283225408
ACH-000491,-0.07733915651777297
ACH-000495,0.032760882590156734
ACH-000496,-0.707516858394375
ACH-000499,-0.25159590156163114
ACH-000500,-0.11857949189533915
ACH-000502,-0.14634258372146136
ACH-000503,-0.7382383225866723
ACH-000505,-0.02817128298564282
ACH-000507,-0.3453558032013712
ACH-000510,-0.2862295066472955
ACH-000511,-0.7408023503956954
ACH-000512,-0.24010145882602146
ACH-000516,-0.6063003980342867
ACH-000517,-0.03765909444384871
ACH-000518,-0.24433381670143745
ACH-000520,-0.4244598149496645
ACH-000521,-0.5525642446314235
ACH-000522,-0.16537868237132555
ACH-000524,-0.3704538516020782
ACH-000527,-0.07310043434392112
ACH-000528,-0.2507289009568238
ACH-000537,-0.7405449114025375
ACH-000541,-0.2878423926889161
ACH-000542,-0.12802616806545264
ACH-000544,-0.5609040976715037
ACH-000545,-0.33251899908521626
ACH-000547,-0.2305621210448466
ACH-000548,-0.4546439426527119
ACH-000549,-0.5586205661051598
ACH-000550,-0.5707043372697357
ACH-000552,-0.095507412514901
ACH-000556,-0.5231505052218035
ACH-000557,-0.09988673924741502
ACH-000569,-0.5143301699026301
ACH-000570,-0.6462877250994424
ACH-000571,-0.4260512731884351
ACH-000573,-0.12710382024577796
ACH-000576,-0.5277385961628775
ACH-000579,-0.2234180308783997
ACH-000580,-0.23484739890983605
ACH-000584,-0.5380617115464175
ACH-000585,-0.5588642710047083
ACH-000588,-0.6745043850726116
ACH-000589,-0.3638679158394657
ACH-000591,-0.554544997811602
ACH-000593,-0.08963874111032451
ACH-000600,-0.1409027433560602
ACH-000601,-0.44418577983891494
ACH-000605,-0.15726207933648195
ACH-000606,-0.2187221712662189
ACH-000608,-0.06243084492391831
ACH-000614,-0.2985411918115509
ACH-000616,-0.3383773786934384
ACH-000618,-0.2741930342430203
ACH-000619,-0.35635803339781763
ACH-000620,-0.6946050496980454
ACH-000621,-0.500122211896804
ACH-000622,-0.2515771067632957
ACH-000623,-0.802293653586818
ACH-000624,-0.19262510049696804
ACH-000627,-0.3872378696879445
ACH-000630,-0.7086206353762544
ACH-000631,-0.456909418394846
ACH-000632,-0.5401834039791178
ACH-000633,-0.4772936914898721
ACH-000637,-0.029919512811624086
ACH-000638,-0.4821173743997244
ACH-000646,-0.4002927666525207
ACH-000647,-0.15814504798905402
ACH-000648,-0.2635671689931862
ACH-000649,-0.10617739828040568
ACH-000651,-0.1880411328091668
ACH-000652,-0.3879120262328373
ACH-000653,-0.31234151286527706
ACH-000657,-0.4204842612265353
ACH-000658,-0.4324150016542846
ACH-000661,-0.4236665695267456
ACH-000662,-0.041373451811492816
ACH-000663,-0.3209784107563177
ACH-000665,-0.7898566793082877
ACH-000671,-0.4416165159419452
ACH-000672,-0.3550979971986804
ACH-000673,-0.3847482591417344
ACH-000676,-0.22168804943779452
ACH-000677,-0.37913191502578336
ACH-000681,-0.2536992058536759
ACH-000683,-0.4521351365510623
ACH-000684,-0.5255630783165098
ACH-000688,-0.8269021409693927
ACH-000693,-0.27963010411054
ACH-000694,-0.24424722341296826
ACH-000695,-0.5715044566957626
ACH-000696,-0.6635806456743207
ACH-000697,-0.2569893777115107
ACH-000699,-0.3794832914455388
ACH-000701,-0.0384322292785974
ACH-000706,-0.6245783112958866
ACH-000711,-0.1845048712633203
ACH-000713,-0.8751757799935902
ACH-000714,-0.5451485226208969
ACH-000718,-0.1970611463308584
ACH-000720,-0.7176465566222624
ACH-000721,-0.4426445179806469
ACH-000724,-0.20554969025668046
ACH-000725,-0.03213615279263863
ACH-000732,-0.3819657113436606
ACH-000734,-0.3476771731527918
ACH-000735,-0.4089163019229693
ACH-000736,-0.26549626592118897
ACH-000738,-0.5298739256385189
ACH-000746,0.013307200170445016
ACH-000747,-0.4741004995025685
ACH-000748,-0.21049226429105036
ACH-000753,-0.5239923396254358
ACH-000756,-0.8760828838452095
ACH-000757,-0.432285678435748
ACH-000758,-0.18616067233373665
ACH-000760,-0.6683114501326693
ACH-000762,-0.3429965214545927
ACH-000763,-0.0962326199417319
ACH-000764,-0.3246274998376484
ACH-000765,-0.085411873419752
ACH-000766,-0.4136645496294485
ACH-000767,-0.2530579143636649
ACH-000768,-0.4660194621347039
ACH-000769,0.17107898866064514
ACH-000770,-0.3082797896769131
ACH-000771,-0.31500044409647154
ACH-000773,-0.14865063251978328
ACH-000776,-0.6158446363575717
ACH-000777,-0.2821757539568242
ACH-000778,-0.2890904148697894
ACH-000781,-0.5624358904395843
ACH-000782,-0.3449020555242404
ACH-000783,-0.5944694446290768
ACH-000784,-0.3437025459383136
ACH-000785,-0.0970116940330496
ACH-000787,-0.5198652393100822
ACH-000788,-0.4390843007813605
ACH-000791,-0.5512758261064512
ACH-000792,-0.16856864345472122
ACH-000794,-0.33972894481608423
ACH-000796,-0.2902715169362193
ACH-000798,-0.2570001379339081
ACH-000799,-0.688226655751705
ACH-000800,-0.4170055974085041
ACH-000802,-0.27252274193458825
ACH-000804,-0.2843403839839605
ACH-000805,-0.6120761482368261
ACH-000809,-0.3838478088567685
ACH-000810,-0.02818386142436513
ACH-000811,-0.4864099702648969
ACH-000817,-0.07069899737533318
ACH-000819,-0.5100931253201658
ACH-000820,-0.05623904364636546
ACH-000821,0.013572672158381515
ACH-000822,-0.6343139535913583
ACH-000823,-0.2849562686584037
ACH-000824,-0.3740862884349403
ACH-000827,-0.5923637317666731
ACH-000829,-0.3744159158721032
ACH-000831,-0.313855369889396
ACH-000832,-0.6177336192779245
ACH-000833,-0.265706604338579
ACH-000834,-0.5735847260115761
ACH-000835,0.10480284509940713
ACH-000836,-0.2778012711937538
ACH-000837,-0.3822377936122899
ACH-000838,-0.11117608839952003
ACH-000839,-0.4554120949155659
ACH-000840,-0.4510467426951662
ACH-000841,-0.13950657275413905
ACH-000843,-0.3690494955663528
ACH-000846,-0.3288732254705409
ACH-000847,-0.4117730806469029
ACH-000848,-0.3110718324634077
ACH-000849,-0.2568934875212817
ACH-000851,-0.6695390337807995
ACH-000855,-0.2148994560763156
ACH-000856,-0.3981654660803885
ACH-000858,-0.225020063487037
ACH-000859,-0.4621647045386921
ACH-000861,-0.36559207374246017
ACH-000862,-0.424847430706192
ACH-000865,-0.20539459329511292
ACH-000866,-0.2670671946812383
ACH-000867,-0.14549697692740562
ACH-000869,-0.37435023890256575
ACH-000872,-0.7374100757175597
ACH-000873,-0.25782033701527
ACH-000876,-0.3392142733193805
ACH-000878,-0.14162515988547433
ACH-000880,-0.2777656932893369
ACH-000881,-0.5894603382449012
ACH-000882,-0.3857867418654365
ACH-000884,-0.25228566519005946
ACH-000885,-0.4202694773768764
ACH-000887,-0.20653435099137266
ACH-000889,-0.33760471697346306
ACH-000896,-0.5515293357823338
ACH-000898,-0.15832446656537005
ACH-000900,-0.5371023032487704
ACH-000901,-0.16060971982108233
ACH-000905,-0.796736484325451
ACH-000906,-0.22000487744782785
ACH-000907,-0.5271650141107432
ACH-000910,-0.3345423662944198
ACH-000911,-0.5118125213811954
ACH-000912,-0.3742493589475935
ACH-000913,-0.3647283793577328
ACH-000915,-0.4219017683766417
ACH-000916,-0.4882164116050922
ACH-000917,-0.4361468883884533
ACH-000920,-0.6079745653665153
ACH-000921,-0.4451933767195586
ACH-000924,-0.3658153312984017
ACH-000926,-0.2066834710286132
ACH-000928,-0.5155461445221223
ACH-000929,-0.5851236966959557
ACH-000932,-0.08877545878558858
ACH-000935,-0.3811995022169315
ACH-000936,-0.2570273834461791
ACH-000937,-0.1956379744426246
ACH-000938,-0.23822550142452745
ACH-000939,-0.4772612064918682
ACH-000941,-0.13936186121368044
ACH-000943,-0.15992030390073955
ACH-000946,-0.4334528319932496
ACH-000947,-0.2571830734863759
ACH-000948,-0.329519602447231
ACH-000950,-0.5581672812810736
ACH-000953,-0.5016007089945717
ACH-000954,-0.30253308897045034
ACH-000957,-0.3844604354165551
ACH-000958,-0.32970702473787245
ACH-000960,-0.409263720237529
ACH-000963,-0.4583433400416504
ACH-000968,-0.4221928068934093
ACH-000969,-0.31795802445976634
ACH-000972,-0.3586587339815676
ACH-000973,-0.16010193678679874
ACH-000974,0.07634348434730004
ACH-000978,-0.29267820247919696
ACH-000984,-0.32869381603588393
ACH-000986,-0.25910727410905193
ACH-000988,-0.2693705004984589
ACH-000993,-0.4473828390871937
ACH-000994,-0.31954184338029656
ACH-000996,-0.5023882666614163
ACH-001001,-0.2992455837907627
ACH-001020,-0.42288685539504667
ACH-001028,-0.5165464658462121
ACH-001031,-0.31110102837298736
ACH-001038,-0.1966775857026533
ACH-001048,-0.18635359480350408
ACH-001050,-0.5071130791133209
ACH-001053,-0.4175180845471692
ACH-001054,-0.001435969005498075
ACH-001061,-0.2878474108217215
ACH-001067,-0.33649068901013945
ACH-001075,-0.6356861323797492
ACH-001096,-0.1738187548458949
ACH-001111,-0.4146399725535038
ACH-001119,-0.2283609791553932
ACH-001128,-0.5136242253869172
ACH-001134,-0.5507442070798659
ACH-001151,0.0004779571463455453
ACH-001163,-0.050478593151885916
ACH-001164,-0.3833441322686056
ACH-001183,-0.3746936543561948
ACH-001192,-0.303479302790315
ACH-001193,-0.25438976345004444
ACH-001196,-0.5308305866525829
ACH-001197,-0.4943287382967328
ACH-001205,-0.4228653099840326
ACH-001211,-0.5851019085277398
ACH-001212,-0.4071081545828049
ACH-001228,-0.3928491270930998
ACH-001232,-1.0742286078570698
ACH-001239,-0.4355561612697176
ACH-001270,-0.4312019177330009
ACH-001274,-0.6325975749115462
ACH-001275,-0.2763325923042788
ACH-001277,-0.4451985770847783
ACH-001278,-0.28892428941566123
ACH-001280,-0.3738741956724919
ACH-001283,-0.4607615001499595
ACH-001289,-0.2126048002084693
ACH-001300,-0.27777021038900995
ACH-001301,0.004742611408164504
ACH-001302,0.136257984081158
ACH-001306,-0.7589440450991043
ACH-001318,-0.20811594143972476
ACH-001322,-0.3259596635979548
ACH-001328,-0.0800373331341152
ACH-001332,-0.6198495683736838
ACH-001336,-0.4757041219816464
ACH-001346,-0.4352524148157526
ACH-001353,-0.35648574418336765
ACH-001354,0.10763630746254378
ACH-001367,-0.10091032113401899
ACH-001368,-0.2422168920632629
ACH-001374,-0.3790671611175325
ACH-001377,-0.3818372898508444
ACH-001380,-0.25499783379884783
ACH-001391,-0.3942400996476413
ACH-001408,-0.4022434431370309
ACH-001430,-0.2916025552160461
ACH-001431,-0.4064368842686957
ACH-001450,-0.32741629286552204
ACH-001496,-0.15204647831436655
ACH-001500,-0.5033313066474226
ACH-001523,-0.2512027405823398
ACH-001532,-0.6707188452551129
ACH-001550,-0.254414609995077
ACH-001552,-0.4622506242468281
ACH-001554,-0.4591817211821087
ACH-001654,-0.3745700653705614
ACH-001735,-0.3189440267517767
ACH-001736,-0.3463961636097029
ACH-001737,-0.4077741154804877
ACH-001740,-0.1289720467745216
ACH-001745,-0.18311304940724055
ACH-001765,-0.13791506080449412
