,OR3A3 (8392)
ACH-000004,-0.2497282983120137
ACH-000005,-0.4257843551509181
ACH-000007,-0.43047372576084586
ACH-000009,-0.27530277885918475
ACH-000011,-0.4412203616341576
ACH-000012,-0.15110475642318064
ACH-000013,-0.2492973102318918
ACH-000014,-0.4071909202708936
ACH-000015,-0.403672963579188
ACH-000017,-0.2594732082745345
ACH-000018,-0.4887280117216237
ACH-000019,-0.2460583847823064
ACH-000021,-0.17928238011158418
ACH-000022,-0.2989052906346664
ACH-000025,-0.3927982494519467
ACH-000028,-0.286557948337728
ACH-000030,-0.2694075090198759
ACH-000035,-0.2342172903973633
ACH-000036,-0.2641790179543905
ACH-000037,-0.2634997670110005
ACH-000039,-0.2890738670904999
ACH-000040,-0.2795679557639608
ACH-000041,-0.32832368123677297
ACH-000042,-0.2598675850580578
ACH-000045,-0.3822010068110814
ACH-000047,-0.459302712967782
ACH-000052,-0.2847283065786686
ACH-000053,-0.27663092013321866
ACH-000054,-0.2989687448118273
ACH-000055,-0.33671912626836514
ACH-000060,-0.3453522805409745
ACH-000067,-0.2520502434596737
ACH-000070,-0.4262665358451244
ACH-000075,-0.22216019531162348
ACH-000078,-0.424658549178325
ACH-000082,-0.4414195233723466
ACH-000085,-0.4110715206602973
ACH-000086,-0.1354897495505954
ACH-000087,-0.13807453523240784
ACH-000092,-0.2613471558757967
ACH-000095,-0.3535950035299446
ACH-000097,-0.29322614011438697
ACH-000098,-0.3475194669645057
ACH-000099,-0.2850146056449998
ACH-000108,-0.2994006514874586
ACH-000113,-0.3982123189170567
ACH-000116,-0.2969524619982969
ACH-000118,-0.26311230938201313
ACH-000120,-0.4643927317064713
ACH-000123,-0.3252762579557993
ACH-000127,-0.2677839442355334
ACH-000128,-0.2990566695502818
ACH-000132,-0.2500821883998658
ACH-000133,-0.3249153840304819
ACH-000137,-0.25121326634809404
ACH-000138,-0.36453555038889296
ACH-000142,-0.35451326084843643
ACH-000143,-0.06135334872509082
ACH-000146,-0.31989727860435324
ACH-000148,-0.3627245977192291
ACH-000150,-0.3942259472187749
ACH-000152,-0.2798963743685653
ACH-000153,-0.4013562930022362
ACH-000159,-0.2143670290820784
ACH-000160,-0.3215523928660977
ACH-000163,-0.2928144652854103
ACH-000167,-0.3763442409739528
ACH-000168,-0.3284235236764646
ACH-000169,-0.30026827953447266
ACH-000178,-0.4523055588262129
ACH-000183,-0.21613828023595047
ACH-000188,-0.39694887256270334
ACH-000189,-0.34628571229131955
ACH-000190,-0.42910782616694704
ACH-000198,-0.32342725098042263
ACH-000203,0.06641739806213921
ACH-000204,-0.2085376154782931
ACH-000206,-0.46267806878582296
ACH-000207,-0.4543012496148686
ACH-000208,-0.4058965974975505
ACH-000210,-0.4007588625211229
ACH-000211,-0.30330513467430226
ACH-000215,-0.2717632957577906
ACH-000221,-0.37540322854688174
ACH-000222,-0.3718047188954763
ACH-000223,-0.2387932297798286
ACH-000226,-0.3521775969405509
ACH-000227,-0.3799810188850198
ACH-000228,-0.3412554404525935
ACH-000231,-0.3545241001353037
ACH-000232,-0.22840707045021105
ACH-000233,-0.40874185608784347
ACH-000234,-0.2982115514070265
ACH-000235,-0.31842783954143106
ACH-000237,-0.4559577795219432
ACH-000238,-0.21770465995064772
ACH-000242,-0.11461967732834448
ACH-000243,-0.3196433496901273
ACH-000244,-0.3727504357940646
ACH-000246,-0.1623819433207357
ACH-000248,-0.21838083729736205
ACH-000250,-0.3218677005229593
ACH-000251,-0.35156725506714465
ACH-000252,-0.3733941049526613
ACH-000253,-0.3773391884617248
ACH-000255,-0.1125210677480144
ACH-000256,-0.3815989986633091
ACH-000257,-0.3647886411570007
ACH-000258,-0.2319924547755828
ACH-000259,-0.2682570737712384
ACH-000260,-0.30231119195335915
ACH-000261,-0.2057704027338855
ACH-000262,-0.2309463748891802
ACH-000263,-0.4218746840259709
ACH-000264,-0.29159751439946124
ACH-000265,-0.19260245737361034
ACH-000266,-0.3448457555356059
ACH-000272,-0.3221974109061821
ACH-000274,-0.4142884245525222
ACH-000277,-0.2595843376843444
ACH-000278,-0.37956378833597204
ACH-000279,-0.3002466060672768
ACH-000280,-0.3261112929195331
ACH-000281,-0.2370272787846473
ACH-000288,-0.4413954120627627
ACH-000291,-0.3000389732927564
ACH-000293,-0.4052672277571638
ACH-000294,-0.3401414488416696
ACH-000295,-0.4005938428535833
ACH-000296,-0.3766576981428788
ACH-000302,-0.2414447618463624
ACH-000304,-0.4504375507739253
ACH-000307,-0.3792128555996709
ACH-000308,-0.28743119306152765
ACH-000310,-0.291659848566467
ACH-000311,-0.31699040073420104
ACH-000312,-0.3353735817334441
ACH-000315,-0.015727352202393494
ACH-000316,-0.29684496878642797
ACH-000317,-0.2425492006004839
ACH-000318,-0.2476933367612549
ACH-000319,-0.3429721946481419
ACH-000320,-0.2992497863761997
ACH-000322,-0.5494110713104725
ACH-000323,-0.43426402398412617
ACH-000324,-0.4629078854422516
ACH-000329,-0.34487759780773497
ACH-000330,-0.08002297893378989
ACH-000331,-0.4114515561077407
ACH-000332,-0.3299299535259075
ACH-000334,-0.3440298246624856
ACH-000335,-0.3732835905970877
ACH-000336,-0.2312741262473836
ACH-000337,-0.1420868411918265
ACH-000338,-0.5557819136583173
ACH-000339,-0.3063725830171715
ACH-000341,-0.36098968443559387
ACH-000348,-0.2906627648193901
ACH-000350,-0.2347590098540409
ACH-000352,-0.3577238001201526
ACH-000356,-0.21819911581863352
ACH-000361,-0.3768526801434874
ACH-000362,-0.3757729071172937
ACH-000363,-0.3655365057710332
ACH-000364,-0.2918606303552108
ACH-000365,-0.2831009517105845
ACH-000366,-0.17363947288752452
ACH-000368,-0.3454281112434825
ACH-000374,-0.23753040972039344
ACH-000375,-0.2800877748601964
ACH-000376,-0.13239991447358518
ACH-000381,-0.4623597601478144
ACH-000383,-0.3635950374350349
ACH-000387,-0.3712517543697859
ACH-000389,-0.3081229285249926
ACH-000390,-0.2372166461261853
ACH-000393,-0.2797413488661989
