,FRAT1 (10023)
ACH-000004,-0.07566254915708441
ACH-000005,0.04745421574821991
ACH-000007,-0.12565618545192586
ACH-000009,-0.07045812275540035
ACH-000011,0.06402928493276748
ACH-000012,-0.19426391592611106
ACH-000013,-0.0669386184258498
ACH-000014,0.06354093243702301
ACH-000015,-0.2003622583410615
ACH-000017,-0.08535543333274477
ACH-000018,0.013892728323314098
ACH-000019,-0.046010132118760115
ACH-000021,-0.0976288942101718
ACH-000022,-0.041030948884110144
ACH-000025,-0.35300623269822223
ACH-000028,0.12035802256737553
ACH-000030,-0.17880363685775158
ACH-000035,-0.16313306947436554
ACH-000036,-0.09684029350547647
ACH-000037,-0.1909660658001001
ACH-000039,-0.043781105606000084
ACH-000040,-0.2246231553188822
ACH-000041,-0.21718762184633644
ACH-000042,-0.052385818702789695
ACH-000045,0.009877013982833534
ACH-000047,-0.1699876453938223
ACH-000052,0.10325862531849776
ACH-000053,0.008733938370090944
ACH-000054,-0.09326975021395363
ACH-000055,-0.2087252163585294
ACH-000060,-0.1745739694646674
ACH-000067,-0.3892143548001051
ACH-000070,-0.08374686066550853
ACH-000075,-0.09986515376473956
ACH-000078,0.02885573229493857
ACH-000082,-0.15421812931518927
ACH-000085,0.018314121963334574
ACH-000086,-0.1357358929992474
ACH-000087,0.044065186097919706
ACH-000092,-0.06558352803235558
ACH-000095,-0.2789463190211769
ACH-000097,-0.2147781079451362
ACH-000098,-0.18035944428773165
ACH-000099,-0.03037597075590815
ACH-000108,-0.3302657006962455
ACH-000113,-0.3421765716650951
ACH-000116,-0.16749217587530674
ACH-000118,-0.2442315883821134
ACH-000120,-0.1197767328095106
ACH-000123,-0.08955224271871139
ACH-000127,-0.12195792490426388
ACH-000128,-0.2322056752095952
ACH-000132,-0.1821915177272741
ACH-000133,-0.08918461051629993
ACH-000137,-0.15421031778142413
ACH-000138,-0.09929622515792223
ACH-000142,-0.11104205826532944
ACH-000143,-0.4125976528093733
ACH-000146,-0.08118932078336875
ACH-000148,-0.16983568510421174
ACH-000150,-0.06587207073604452
ACH-000152,-0.1152605459938696
ACH-000153,-0.20966844916464533
ACH-000159,-0.2012214006717447
ACH-000160,-0.1033031621711651
ACH-000163,-0.23120722917758035
ACH-000167,-0.5272835624537965
ACH-000168,-0.04694193377974981
ACH-000169,-0.21055821292712448
ACH-000178,-0.036687625512311285
ACH-000183,-0.16140761159799732
ACH-000188,-0.1933619101769698
ACH-000189,-0.16390469743750288
ACH-000190,-0.06118678989735305
ACH-000198,-0.2859282172023253
ACH-000203,-0.242588325621464
ACH-000204,-0.08862339982452197
ACH-000206,-0.1286988552017304
ACH-000207,-0.2996452887566545
ACH-000208,-0.3435639973944773
ACH-000210,-0.08782657385932853
ACH-000211,-0.20063766834388905
ACH-000215,-0.060828911254357985
ACH-000221,-0.12063261305839297
ACH-000222,-0.1054938612439046
ACH-000223,-0.1258951041670685
ACH-000226,0.0829827725467617
ACH-000227,-0.10889403454948156
ACH-000228,-0.2707425338735575
ACH-000231,-0.2237576535311372
ACH-000232,-0.08733652018916994
ACH-000233,-0.023252043333144568
ACH-000234,-0.2008444232737138
ACH-000235,-0.14453942143975146
ACH-000237,-0.13620109238927794
ACH-000238,-0.18391383498709388
ACH-000242,-0.4052661244317516
ACH-000243,-0.08264533828378794
ACH-000244,-0.07424166264871318
ACH-000246,-0.14430450308817422
ACH-000248,-0.06799865092714555
ACH-000250,-0.1858961662107032
ACH-000251,-0.1473098636969856
ACH-000252,-0.4350389397714524
ACH-000253,-0.17159989684355928
ACH-000255,-0.1805149448765688
ACH-000256,-0.010802816819378707
ACH-000257,-0.3961828102862973
ACH-000258,-0.1153193297908208
ACH-000259,-0.1436107296648841
ACH-000260,-0.14836108536643233
ACH-000261,-0.13643541818264324
ACH-000262,0.04568615513085054
ACH-000263,0.12543691211383548
ACH-000264,-0.2208428822612021
ACH-000265,-0.2305881275868081
ACH-000266,-0.195602545834276
ACH-000272,0.004116636467759906
ACH-000274,-0.20683124401963435
ACH-000277,-0.16499726625661496
ACH-000278,-0.1949786749357885
ACH-000279,0.03120512491287028
ACH-000280,0.05820294261296124
ACH-000281,-0.15581515543888044
ACH-000288,-0.10395043829671828
ACH-000291,-0.2750477028783199
ACH-000293,-0.2342484809492341
ACH-000294,-0.09804236913290874
ACH-000295,-0.051185668644902114
ACH-000296,-0.0839073595498786
ACH-000302,-0.16993542912875148
ACH-000304,-0.2948602991495559
ACH-000307,-0.1606752209995532
ACH-000308,-0.11642226879391387
ACH-000310,-0.038257702278513835
ACH-000311,-0.14096266266802246
ACH-000312,-0.17986157742380202
ACH-000315,0.08852265188220597
ACH-000316,-0.2517244628370232
ACH-000317,-0.2351623822294509
ACH-000318,-0.06697770869020041
ACH-000319,-0.04230670043413157
ACH-000320,-0.33723201199485914
ACH-000322,-0.10658731791216254
ACH-000323,-0.15038849362768786
ACH-000324,-0.20688756295358468
ACH-000329,-0.15247967472854748
ACH-000330,0.07695489322199732
ACH-000331,-0.131791183578113
ACH-000332,-0.1395735092663906
ACH-000334,-0.048848277827069714
ACH-000335,-0.2088378211580519
ACH-000336,-0.1537947476492444
ACH-000337,-0.2631325689468416
ACH-000338,0.2327687143993015
ACH-000339,-0.05654233824956315
ACH-000341,-0.07467845800394468
ACH-000348,-0.1150752024494434
ACH-000350,-0.10592780163687343
ACH-000352,-0.2150052442979276
ACH-000356,-0.4036268596434239
ACH-000361,-0.2902435270598517
ACH-000362,-0.1320257012007797
ACH-000363,-0.13788471236764704
ACH-000364,-0.19062427815289745
ACH-000365,-0.10209625019734013
ACH-000366,-0.2202945885885131
ACH-000368,-0.13542643119949746
ACH-000374,-0.10655890885646603
ACH-000375,0.25264954413044954
ACH-000376,-0.19785695231479367
ACH-000381,-0.21404461923072704
ACH-000383,-0.25718861795701553
ACH-000387,-0.173323045057987
ACH-000389,-0.04619905814333656
ACH-000390,-0.09807900696254464
ACH-000393,-0.2627938536817702
ACH-000395,-0.16500083851232591
ACH-000396,-0.21242648362328626
ACH-000397,-0.1038690235313406
ACH-000401,-0.06250850799890124
ACH-000402,0.02107885179612453
ACH-000403,-0.2102150441455282
ACH-000404,-0.4329790487678854
ACH-000406,-0.1182760751450138
ACH-000407,-0.1554772075831058
ACH-000408,0.02309085965688796
ACH-000410,-0.07818054792274431
ACH-000411,-0.19352636914426175
ACH-000414,-0.14463708833284594
ACH-000415,-0.11878961141246633
ACH-000416,0.05317373359272207
ACH-000420,-0.20833568989401985
ACH-000421,-0.1528212384797354
ACH-000424,-0.07506295389042883
ACH-000425,-0.11481995542884225
ACH-000426,-0.01676848416493875
ACH-000427,-0.10147581401546847
ACH-000433,-0.11757877952121862
ACH-000435,-0.0505865980046862
ACH-000436,-0.1094507222143568
ACH-000444,-0.2591614829938952
ACH-000445,-0.0845844783733923
ACH-000448,-0.07144760874621862
ACH-000450,-0.18597144168588947
ACH-000452,-0.1768960543032426
ACH-000454,-0.22514374142605914
ACH-000458,0.06996851373783804
ACH-000459,0.014214679552896174
ACH-000460,-0.056374792083697126
ACH-000461,-0.30610788078943924
ACH-000463,-0.16427519207879274
ACH-000464,-0.2281470330988615
ACH-000466,0.00579774083833961
ACH-000467,-0.14797776769430146
ACH-000468,-0.1653069174935338
ACH-000469,-0.28773572665720715
ACH-000470,-0.2116691805922213
ACH-000471,-0.17033323986914864
ACH-000472,-0.2010225683407404
ACH-000473,-0.1317077798937136
ACH-000475,-0.3161739165484872
ACH-000476,-0.18533692199318014
ACH-000477,-0.0901819979916916
ACH-000479,-0.1442699191454487
ACH-000480,-0.11508714942477745
ACH-000481,-0.2303011368629468
ACH-000483,-0.18978805668625776
ACH-000484,-0.13053081286340631
ACH-000485,-0.046211344357312285
ACH-000486,-0.1305893905531193
ACH-000487,-0.2389811355245086
ACH-000488,-0.06478394427717696
ACH-000490,-0.1912881824971755
ACH-000491,-0.12952518072101396
ACH-000495,-0.3111414766789356
ACH-000496,-0.35295230932516297
ACH-000499,-0.3048176598647369
ACH-000500,-0.38709468488212656
ACH-000502,-0.020849193065166256
ACH-000503,-0.3585022707063231
ACH-000505,-0.1301180940368703
ACH-000507,-0.07135756146055815
ACH-000510,-0.1457647729158455
ACH-000511,-0.2728227959296862
ACH-000512,-0.03879442589202554
ACH-000516,-0.16901581488053133
ACH-000517,-0.14826532008701296
ACH-000518,-0.07058943727965421
ACH-000520,-0.15748536664919804
ACH-000521,-0.16577202901043891
ACH-000522,-0.12533827470462386
ACH-000524,-0.14863345704948402
ACH-000527,-0.2397918691457365
ACH-000528,-0.18144734751729266
ACH-000537,-0.15126193016447526
ACH-000541,-0.039656614488567735
ACH-000542,-0.17365223688014175
ACH-000544,-0.18619616566293745
ACH-000545,-0.3239694145414688
ACH-000547,-0.04657794339303077
ACH-000548,-0.026538980952790326
ACH-000549,-0.04871024543670766
ACH-000550,-0.13006727647646807
ACH-000552,-0.08138888374370956
ACH-000556,-0.100342075223511
ACH-000557,-0.04779085378448221
ACH-000569,-0.2915916621001408
ACH-000570,-0.0281665216347318
ACH-000571,-0.09795518388410183
ACH-000573,-0.2103088787824552
ACH-000576,-0.01435021629077364
ACH-000579,-0.40275618182199546
ACH-000580,-0.03129397924541591
ACH-000584,-0.22198835603195488
ACH-000585,-0.15487933413447222
ACH-000588,-0.09652995171386013
ACH-000589,-0.18022385298983176
ACH-000591,-0.14152197710994285
ACH-000593,-0.051367559587246384
ACH-000600,-0.0882293505832301
ACH-000601,-0.21207072118649106
ACH-000605,-0.11892622710542465
ACH-000606,-0.12539486410479814
ACH-000608,-0.1677701107523202
ACH-000614,-0.2497112245713988
ACH-000616,-0.3114531028591874
ACH-000618,-0.0722582182433024
ACH-000619,-0.31800204645671154
ACH-000620,-0.023105206774434502
ACH-000621,-0.05158823226778391
ACH-000622,-0.05120697243639324
ACH-000623,-0.07934575727753132
ACH-000624,-0.16815787138586136
ACH-000627,-0.2028106415808747
ACH-000630,-0.10934853323727872
ACH-000631,-0.2000115554177236
ACH-000632,-0.21550160788103773
ACH-000633,-0.1399663992263177
ACH-000637,-0.16033278553181
ACH-000638,-0.2593893045457124
ACH-000646,-0.1542055275267466
ACH-000647,-0.22456784128404336
ACH-000648,-0.030997589454635942
ACH-000649,-0.1498598552552777
ACH-000651,-0.25705768357706504
ACH-000652,0.033127371096069544
ACH-000653,-0.12009293013120476
ACH-000657,-0.11628061177602797
ACH-000658,0.010085785399429148
ACH-000661,-0.2558516601475632
ACH-000662,-0.2262416295852801
ACH-000663,-0.11281999633599127
ACH-000665,-0.11030776004492067
ACH-000671,-0.14451874202386006
ACH-000672,-0.006064942277907941
ACH-000673,-0.18528290874595305
ACH-000676,-0.2835463396748775
ACH-000677,-0.18653650903589786
ACH-000681,-0.09593086269134893
ACH-000683,-0.12152752959123833
ACH-000684,0.06287941062783191
ACH-000688,-0.2795311630545463
ACH-000693,-0.07251708979383954
ACH-000694,-0.07243029035826702
ACH-000695,-0.23320156210884704
ACH-000696,-0.1314616174176923
ACH-000697,-0.21001611783647908
ACH-000699,-0.07816655528506845
ACH-000701,-0.017164341034963712
ACH-000706,0.02313944103339616
ACH-000711,-0.18127498432804792
ACH-000713,0.012587091920505273
ACH-000714,-0.2053015636828552
ACH-000718,-0.15683512991410206
ACH-000720,-0.1380109397773559
ACH-000721,-0.090507477450134
ACH-000724,-0.04320421832534599
ACH-000725,-0.06808243794203378
ACH-000732,0.011849179658430915
ACH-000734,-0.04617528147911786
ACH-000735,-0.22113082869281106
ACH-000736,-0.3119861416763188
ACH-000738,-0.24455338448117497
ACH-000746,-0.07757687426185783
ACH-000747,-0.2185316719421592
ACH-000748,-0.014093777356081241
ACH-000753,-0.06718655774970164
ACH-000756,-0.12566947204786375
ACH-000757,-0.27422030678618664
ACH-000758,-0.11048307438239184
ACH-000760,0.051677364225818284
ACH-000762,-0.2483252227471549
ACH-000763,-0.19796122871778746
ACH-000764,-0.03553147790252124
ACH-000765,-0.010951880641924795
ACH-000766,-0.1622684890551053
ACH-000767,-0.04094183930344448
ACH-000768,-0.07973126291650323
ACH-000769,-0.038231669046204515
ACH-000770,-0.15298148320483093
ACH-000771,0.04228630660292248
ACH-000773,-0.3270794389792934
ACH-000776,-0.0439981436553426
ACH-000777,0.04109678748826639
ACH-000778,-0.2734095880341559
ACH-000781,-0.14066551943068234
ACH-000782,-0.32166018722418666
ACH-000783,-0.011871352472307308
ACH-000784,-0.09304597532004932
ACH-000785,-0.17056438956233874
ACH-000787,0.11533782239746213
ACH-000788,-0.004727991565148189
ACH-000791,-0.17026351503225814
ACH-000792,-0.06384241559945439
ACH-000794,-0.2323626434391707
ACH-000796,-0.18662684601506932
ACH-000798,-0.20379680489063215
ACH-000799,-0.1291325720606467
ACH-000800,0.019289710197690397
ACH-000802,-0.13404820739666762
