,DPT (1805)
ACH-000004,0.05409111583540889
ACH-000005,0.012090348161095122
ACH-000007,0.26612104106654544
ACH-000009,-0.07794529035152682
ACH-000011,0.22037629941823209
ACH-000012,0.18823036001961435
ACH-000013,0.1794356344367459
ACH-000014,0.16826173498710606
ACH-000015,0.1495488699381017
ACH-000017,0.26821492060021945
ACH-000018,0.19879587210057167
ACH-000019,0.2402135479389102
ACH-000021,0.09850697690839774
ACH-000022,0.10779379878154446
ACH-000025,0.1164778824022921
ACH-000028,0.0847512531082825
ACH-000030,0.10921607074368198
ACH-000035,0.17535905111977632
ACH-000036,0.28130657910458146
ACH-000037,0.12307225204068123
ACH-000039,0.0892624652372586
ACH-000040,0.07612382501588992
ACH-000041,0.09047414778777592
ACH-000042,0.2246982168903255
ACH-000045,0.21618554812496046
ACH-000047,0.02989988716024645
ACH-000052,0.03853138595758515
ACH-000053,0.1343532849671064
ACH-000054,0.11005993100304197
ACH-000055,-0.21575951204086227
ACH-000060,0.07901852885464114
ACH-000067,0.12194475870197287
ACH-000070,0.1959658891525561
ACH-000075,0.16518669014737586
ACH-000078,0.1075794125492226
ACH-000082,0.06810073485807183
ACH-000085,0.11748757303003025
ACH-000086,0.04824228549026891
ACH-000087,0.041985892446709513
ACH-000092,0.12964835690900736
ACH-000095,0.015367738976855847
ACH-000097,0.1668716148664605
ACH-000098,0.05665366185926622
ACH-000099,0.0648201286975152
ACH-000108,0.20993141949318686
ACH-000113,0.10552457617789833
ACH-000116,0.1058056750444486
ACH-000118,0.1203546213887007
ACH-000120,0.22536037851729845
ACH-000123,0.20080668407250268
ACH-000127,0.16978150767761555
ACH-000128,0.2371969186966968
ACH-000132,0.07121180629663088
ACH-000133,0.08973705395177545
ACH-000137,0.09606679571761977
ACH-000138,0.21542090277832013
ACH-000142,0.1763167721789695
ACH-000143,0.2334681240935505
ACH-000146,0.1782272047369339
ACH-000148,0.05534759010950005
ACH-000150,0.3194915510974537
ACH-000152,0.1257460446725127
ACH-000153,-0.07190736090688876
ACH-000159,0.14924419602498332
ACH-000160,0.28532116856333434
ACH-000163,0.1188505234402547
ACH-000167,-0.0686383845791329
ACH-000168,0.2270064513937654
ACH-000169,0.1193873386499208
ACH-000178,0.0715594494735111
ACH-000183,0.1917888703676896
ACH-000188,0.13861885688643932
ACH-000189,0.06420307450138961
ACH-000190,0.17702628148584035
ACH-000198,0.12924450620141367
ACH-000203,0.10070235807674978
ACH-000204,-0.24827005550031025
ACH-000206,0.21080303940330827
ACH-000207,0.2594502356642672
ACH-000208,0.07532641115419159
ACH-000210,3.6275678583434853e-06
ACH-000211,0.12003731191168293
ACH-000215,0.0913597710134374
ACH-000221,0.16513891811827702
ACH-000222,0.2907727962205307
ACH-000223,-0.01772111279628675
ACH-000226,-0.11569355008931526
ACH-000227,0.1200711782393446
ACH-000228,-0.01401872281565278
ACH-000231,0.16726197803214032
ACH-000232,0.15548792973906114
ACH-000233,0.22017493828102488
ACH-000234,0.16260177238889167
ACH-000235,0.10495702125271568
ACH-000237,0.15454102720909127
ACH-000238,0.20984237067047296
ACH-000242,0.43007161484705386
ACH-000243,0.10607493333489992
ACH-000244,-0.018275799252480573
ACH-000246,0.05501231136083789
ACH-000248,-0.027172785152878232
ACH-000250,0.08750639274566291
ACH-000251,0.09837411013568938
ACH-000252,0.32844050513333845
ACH-000253,0.0608746382035889
ACH-000255,0.1419881351142606
ACH-000256,0.3485151348065765
ACH-000257,-0.11513559824213768
ACH-000258,-0.013708271819634757
ACH-000259,-0.0062621795408579865
ACH-000260,0.12487441134458545
ACH-000261,0.1369051423421292
ACH-000262,0.08917200966181033
ACH-000263,0.1893535210686672
ACH-000264,0.010379882859457902
ACH-000265,0.09008197971571512
ACH-000266,0.09166158207604252
ACH-000272,0.0874675206405987
ACH-000274,0.17991236142224307
ACH-000277,0.16889727469985014
ACH-000278,0.2529808228579725
