,PTGES3L (100885848)
ACH-000319,-0.093590282105674
ACH-000320,0.00471038194626838
ACH-000322,-0.05245500240653637
ACH-000323,-0.2348083809005998
ACH-000324,-0.2968745429081223
ACH-000329,-0.13210360305237942
ACH-000330,-0.09206723135829817
ACH-000331,-0.0921452231295166
ACH-000332,-0.07522907637203569
ACH-000334,-0.1500693404845569
ACH-000335,-0.09842690333555924
ACH-000336,-0.05737495830384121
ACH-000337,0.004627341363955408
ACH-000338,0.04450367821338391
ACH-000339,-0.11644466413995112
ACH-000341,0.02533768028820917
ACH-000348,-0.12994939741674266
ACH-000350,-0.07528911320117175
ACH-000352,-0.16496596608816594
ACH-000356,-0.0004185588078010193
ACH-000361,-0.25552945333891663
ACH-000362,-0.07857211920929548
ACH-000363,0.04283786779711257
ACH-000364,-0.1342995371448728
ACH-000365,-0.03548101476265121
ACH-000366,-0.10780450284139163
ACH-000368,0.02002525540290773
ACH-000374,0.07004552704133145
ACH-000375,-0.18058385926765905
ACH-000376,-0.10731398134656446
ACH-000381,-0.0656338901096754
ACH-000383,-0.04272913324266326
ACH-000387,0.12947088486880132
ACH-000389,-0.021719533588334845
ACH-000390,-0.09156264553039266
ACH-000393,0.017923832399852898
ACH-000395,-0.13424489823442004
ACH-000396,-0.14964742899981887
ACH-000397,-0.1897895952084788
ACH-000401,-0.047816880911051914
ACH-000402,-0.054482417511938525
ACH-000403,-0.11698095699571745
ACH-000404,-0.20388410653243647
ACH-000406,0.004567476350202121
ACH-000407,-0.08034162285456166
ACH-000408,-0.02995555134131997
ACH-000410,-0.08773381674460533
ACH-000411,-0.057092427456733826
ACH-000414,-0.0061742632734892965
ACH-000415,-0.23649760041321194
ACH-000416,-0.1539255606799127
ACH-000420,-0.05542055545212397
ACH-000421,-0.08252684481799209
ACH-000424,-0.12602402676056185
ACH-000425,-0.1861255976394384
ACH-000426,-0.1582277116850708
ACH-000427,-0.2903951343663873
ACH-000433,-0.3150412160808602
ACH-000435,0.2364186885288085
ACH-000436,0.05658541331082032
ACH-000444,-0.11040947479051316
ACH-000445,-0.17667156768262796
ACH-000448,-0.17284245030246126
ACH-000450,-0.3099730948919652
ACH-000452,-0.04465451011326064
ACH-000454,0.11863924540057122
ACH-000458,-0.18760198745688306
ACH-000459,-0.11722751060865913
ACH-000460,-0.1029869143426954
ACH-000461,-0.038365649605995374
ACH-000463,-0.1643048334108944
ACH-000464,-0.18603509065809246
ACH-000466,-0.021214567425547524
ACH-000467,-0.11536418770063404
ACH-000468,-0.1044896335203234
ACH-000469,-0.1071951016439016
ACH-000470,-0.20375877457474006
ACH-000471,-0.07595236261753098
ACH-000472,-0.050162779550931784
ACH-000473,-0.04787644152421493
ACH-000475,-0.10337848447358716
ACH-000476,-0.10703987276307557
ACH-000477,-0.010727621858236464
ACH-000479,-0.2622476379834287
ACH-000480,-0.08090588578461981
ACH-000481,-0.09695605749962097
ACH-000483,-0.12783882985012188
ACH-000484,-0.20925484685990087
ACH-000485,-0.06250547205215047
ACH-000486,-0.07900886749742317
ACH-000487,-0.0030785124622838512
ACH-000488,0.01714894478608569
ACH-000490,0.001150502459354342
ACH-000491,-0.11914491551272165
ACH-000495,-0.06356585364965396
ACH-000496,-0.16764583732110172
ACH-000499,-0.20206526524312424
ACH-000500,-0.32307229341331634
ACH-000502,-0.006490086476020639
ACH-000503,-0.2374372433745761
ACH-000505,-0.090319277976632
ACH-000507,-0.08109902718545398
ACH-000510,-0.006113379884279122
ACH-000511,-0.14908043479662422
ACH-000512,-0.023471739412808716
ACH-000516,-0.0721193392638508
ACH-000517,-0.06296578977161356
ACH-000518,-0.11495369877766702
ACH-000520,-0.0838425604311444
ACH-000521,-0.055273514398014936
ACH-000522,-0.09230197173887923
ACH-000524,-0.08185361801749018
ACH-000527,-0.12729866675537166
ACH-000528,0.03624373297239777
ACH-000537,-0.13088348907757338
ACH-000541,-0.16652876518454496
ACH-000542,-0.08088369975604519
ACH-000544,-0.1228192552572267
ACH-000545,0.002337444700980749
ACH-000547,-0.10693980238355932
ACH-000548,0.014848927953918931
ACH-000549,-0.01778261804536916
ACH-000550,-0.08930845729020871
ACH-000552,-0.15397225437993142
ACH-000556,-0.1249707809481154
ACH-000557,-0.02871215932276269
ACH-000569,0.02087170505561677
ACH-000570,-0.08169684505624124
ACH-000571,-0.09252950547151664
ACH-000573,-0.028444983220679912
ACH-000576,0.0008303110332710057
ACH-000579,-0.03997180997609024
ACH-000580,-0.027530385943774674
ACH-000584,-0.1578346674309998
ACH-000585,0.02834549079931895
ACH-000588,-0.27073866098421195
ACH-000589,-0.00014713265742939772
ACH-000591,-0.05871311045845652
ACH-000593,-0.2114081440284142
ACH-000600,-0.2300825348499175
ACH-000601,-0.05696821994997861
ACH-000605,-0.05264661845389927
ACH-000606,-0.07315804419554728
ACH-000608,-0.08413201028768391
ACH-000614,-0.009372009029571138
ACH-000616,-0.18485408520049906
ACH-000618,-0.1011942609749948
ACH-000619,-0.05484285603902639
ACH-000620,-0.04514395599885635
ACH-000621,-0.07051429943010384
ACH-000622,-0.018159997180981147
ACH-000623,-0.08883929123530596
ACH-000624,-0.09016510716788012
ACH-000627,-0.058835540570306974
ACH-000630,-0.09064479553565012
ACH-000631,-0.3172676876209001
ACH-000632,-0.1087459770781274
ACH-000633,-0.0526270952794508
ACH-000637,-0.15681814334914893
ACH-000638,0.003785582656695396
ACH-000646,-0.13503970892653505
ACH-000647,-0.2992310922040177
ACH-000648,-0.049243714500127135
ACH-000649,-0.03579593827962791
ACH-000651,-0.009772717629707542
ACH-000652,-0.11899637953487525
ACH-000653,-0.1607796162748821
ACH-000657,-0.022327737381248783
ACH-000658,-0.030364226407484807
ACH-000661,-0.16883779164218285
ACH-000662,-0.3153119482552979
ACH-000663,-0.2620278362312044
ACH-000665,-0.047299564171126254
ACH-000671,0.06274418816472106
ACH-000672,-0.02075326839560333
ACH-000673,-0.1179841977217694
ACH-000676,-0.10341227157843794
ACH-000677,-0.08568312302833295
ACH-000681,-0.10570972361924708
ACH-000683,0.010196204365070074
ACH-000684,-0.13869975622362854
ACH-000688,-0.347224615638932
ACH-000693,-0.07106210004686961
ACH-000694,0.021001815950217332
ACH-000695,-0.04644621923125288
ACH-000696,-0.07627783644580027
ACH-000697,-0.18962119767142108
ACH-000699,-0.04868627335881048
ACH-000701,-0.07797026502576028
ACH-000706,-0.1555147801071282
ACH-000711,-0.020605887146498997
ACH-000713,-0.15491301167367408
ACH-000714,-0.0747570214748186
ACH-000718,-0.06035632030754905
ACH-000720,-0.13817515441443795
ACH-000721,-0.04112658885728319
ACH-000724,0.1126104933502055
ACH-000725,0.07662807121634355
ACH-000732,-0.19858761040542314
ACH-000734,-0.0875361837199485
ACH-000735,-0.13000069212911985
ACH-000736,-0.17268765142223866
ACH-000738,-0.14647162899470134
ACH-000746,0.028565288040469657
ACH-000747,-0.14073908987889885
ACH-000748,-0.11370742381080312
ACH-000753,0.034392461334521535
ACH-000756,-0.2384681956006663
ACH-000757,-0.07741926837025291
ACH-000758,-0.29940367462627804
ACH-000760,-0.06408247855638502
ACH-000762,-0.12730457683032886
ACH-000763,0.049689276163343656
ACH-000764,-0.2197509198920781
ACH-000765,0.20450737952461234
ACH-000766,-0.26824320978723115
ACH-000767,0.04632257550546738
ACH-000768,-0.1055106283543219
ACH-000769,-0.05951909114361199
ACH-000770,-0.01657484060312146
ACH-000771,0.07752107234335362
ACH-000773,-0.2461413486543591
ACH-000776,-0.2163570403032467
ACH-000777,0.0005879022939967823
ACH-000778,-0.07274696028864774
ACH-000781,-0.025449247307427213
ACH-000782,0.016140701312152915
ACH-000783,-0.05243383990994055
ACH-000784,-0.03261049540358511
ACH-000785,-0.10724268567053832
ACH-000787,0.015348010357382818
ACH-000788,-0.10309558542186326
ACH-000791,-0.09868048423596476
ACH-000792,-0.09067693610091174
ACH-000794,-0.06696050125577037
ACH-000796,-0.07565018615785743
ACH-000798,-0.11261014543311547
ACH-000799,-0.08445747270243999
ACH-000800,-0.08513551261993385
ACH-000802,-0.0310106051487545
ACH-000804,-0.06288666402293827
ACH-000805,0.02219129747576687
ACH-000809,-0.044335146073451535
ACH-000810,-0.030076968286290612
ACH-000811,-0.2086422960016093
ACH-000817,-0.2455314121409341
ACH-000819,0.025339201683995026
ACH-000820,-0.09488251390689198
ACH-000821,-0.3767189299246232
ACH-000822,-0.08763143494444102
ACH-000823,-0.038290953820682316
ACH-000824,0.005527491106156142
ACH-000827,-0.091121985592403
ACH-000829,-0.22352762433798748
ACH-000831,0.05805309128628645
ACH-000832,-0.1038550939831021
ACH-000833,-0.01312434306513085
ACH-000834,0.13401204760663954
ACH-000835,-0.15807388913327194
ACH-000836,0.016522832393404498
ACH-000837,-0.07888314585709952
ACH-000838,-0.2438057225847994
ACH-000839,-0.09511370324371933
ACH-000840,-0.15426768515106512
ACH-000841,-0.07706262275063497
ACH-000843,-0.16300010662081504
ACH-000846,-0.0909058822233594
ACH-000847,-0.13067183223285508
ACH-000848,0.03221920027853716
ACH-000849,-0.026267692599103727
ACH-000851,0.017666078975131845
ACH-000855,0.03095533391427809
ACH-000856,-0.0908088156882106
ACH-000858,-0.20631658587710847
ACH-000859,-0.10128432816134188
ACH-000861,-0.016758250714888425
ACH-000862,0.005578097048835063
ACH-000865,-0.17808728310081212
ACH-000866,-0.12461092352216475
ACH-000867,-0.1633347759035117
ACH-000869,-0.04196172912740121
ACH-000872,-0.03785094271152439
ACH-000873,-0.1942069095387
ACH-000876,-0.007529051768648315
ACH-000878,-0.07710268573035256
ACH-000880,-0.2899996073996665
ACH-000881,-0.09749292478908156
ACH-000882,-0.13932002946103147
ACH-000884,-0.1572803655870494
ACH-000885,0.008233288970705353
ACH-000887,-0.16167733056849656
ACH-000889,-0.024547202939094147
ACH-000896,-0.08995775718653526
ACH-000898,0.033268232184724564
ACH-000900,-0.3002510860644782
ACH-000901,-0.16750232831798684
ACH-000905,0.02355051505981656
ACH-000906,-0.08328470534968976
ACH-000907,0.02663006381959933
ACH-000910,0.05031223490811429
ACH-000911,-0.10700562346403866
ACH-000912,-0.20294564030487064
ACH-000913,-0.0719155466568651
ACH-000915,-0.1248962962756821
ACH-000916,-0.016344101468833704
ACH-000917,0.01007592318312454
ACH-000920,-0.4189826824395292
ACH-000921,-0.0934720657579111
ACH-000924,-0.06851833993860931
ACH-000926,-0.19129254275861649
ACH-000928,-0.12514059874288072
ACH-000929,-0.10755444169383943
ACH-000932,-0.0052784598501233754
ACH-000935,-0.08002646122174081
ACH-000936,-0.1864895810729395
ACH-000937,-0.10117211912771648
ACH-000938,-0.03651283970247417
ACH-000939,-0.14600204495490215
ACH-000941,-0.07102288158498485
ACH-000943,-0.09099863927886416
ACH-000946,-0.13193119360822805
ACH-000947,-0.016730321977461982
ACH-000948,-0.009759957984139886
ACH-000950,0.02888600569115759
ACH-000953,4.242047339586756e-06
ACH-000954,-0.15520972145350345
ACH-000957,-0.19602910648827251
ACH-000958,-0.05612941462128557
ACH-000960,-0.056385409812742676
ACH-000963,-0.25601665016413633
ACH-000968,-0.012647624884050895
ACH-000969,-0.235232222176474
ACH-000972,-0.2580795898182335
ACH-000973,-0.06465281584199603
ACH-000974,-0.2320831739740508
ACH-000978,0.2132820078964447
ACH-000984,-0.07909408619392512
ACH-000986,-0.1261257815732313
ACH-000988,-0.14484519725066033
ACH-000993,-0.08090813281427921
ACH-000994,-0.06988000795029617
ACH-000996,-0.2184071824102296
ACH-001001,-0.09813745807486524
ACH-001020,-0.02793658395375787
ACH-001028,-0.052471832686433316
ACH-001031,-0.08351714785514354
ACH-001038,0.02509558511804515
ACH-001048,-0.13942806721204146
ACH-001050,-0.2131597376545233
ACH-001053,0.05539010296792276
ACH-001054,-0.16347325756748304
ACH-001061,-0.1998442124163028
ACH-001067,-0.06805118513962667
ACH-001075,-0.07251965898710101
ACH-001096,0.09667254670959477
ACH-001111,-0.3589790622752843
ACH-001119,-0.10744411485254136
ACH-001128,-0.02164371406751694
ACH-001134,-0.1834807299944642
ACH-001151,-0.10564920804934423
ACH-001163,-0.15471976937658485
ACH-001164,-0.1710693672961984
ACH-001183,-0.02882210085786721
ACH-001192,-0.15931407538824333
ACH-001193,-0.19375435769257693
ACH-001196,-0.059515406795063626
ACH-001197,-0.2300451365874796
ACH-001205,-0.1120498323137181
ACH-001211,0.034264482947094166
ACH-001212,-0.026804557829401325
ACH-001228,0.015502621470211725
ACH-001232,-0.08159457305249651
ACH-001239,-0.12331261026780732
ACH-001270,0.28161224245588473
ACH-001274,-0.06608943614013976
ACH-001275,0.01058283075911944
ACH-001277,0.14622562841712047
ACH-001278,-0.07897665994304147
ACH-001280,-0.005306438018966353
ACH-001283,-0.08848770624640366
ACH-001289,0.0174530495297522
ACH-001300,-0.024449255754863092
ACH-001301,-0.26740521729012856
ACH-001302,-0.3603174437597295
ACH-001306,-0.17550715409867293
ACH-001318,-0.11249621995102746
ACH-001322,0.017681922879281633
ACH-001328,-0.07935941702162642
ACH-001332,-0.02061915042562807
ACH-001336,0.07987673442618287
ACH-001346,-0.10164314110875178
ACH-001353,-0.09700407801481484
ACH-001354,-0.14560140309617098
ACH-001367,0.1530502471623728
ACH-001368,-0.13431462489757673
ACH-001374,-0.10844137756751064
ACH-001377,-0.1649852571968686
ACH-001380,-0.052385466183471716
ACH-001391,-0.028485618180137725
ACH-001408,-0.03150114598054528
ACH-001430,-0.062449858359196635
ACH-001431,-0.08583483843860136
ACH-001450,0.02641446740422546
ACH-001496,-0.11390379686887205
ACH-001500,-0.14544691292487213
ACH-001523,-0.1773113819585401
ACH-001532,0.006883681942338547
ACH-001550,0.03746701401135448
ACH-001552,-0.2788394448276972
ACH-001554,-0.06176262180043176
ACH-001654,-0.08828794129468738
ACH-001735,-0.09928243154135197
ACH-001736,0.027535739992586027
ACH-001737,-0.3657532822531988
ACH-001740,-0.19150882209835307
ACH-001745,0.012606449614622579
ACH-001765,-0.08480350757521052
