,ALDH2 (217)
ACH-000004,-0.15285163072430988
ACH-000005,0.1923285417316528
ACH-000007,-0.2620044713495089
ACH-000009,0.05833690846199305
ACH-000011,0.023735580872635508
ACH-000012,-0.059959074037436014
ACH-000013,-0.02028127500136961
ACH-000014,0.021766720815048383
ACH-000015,-0.0138506588440169
ACH-000017,0.0005400936622736046
ACH-000018,-0.009517850710841746
ACH-000019,-0.061325013599033376
ACH-000021,-0.13866427387007998
ACH-000022,0.05754381288437824
ACH-000025,-0.12394627937623028
ACH-000028,0.07221207796170283
ACH-000030,-0.008968083210531405
ACH-000035,-0.07107174115307427
ACH-000036,-0.05527900851136115
ACH-000037,-0.011866434081804048
ACH-000039,-0.13918808625764895
ACH-000040,-0.043587315694901534
ACH-000041,-0.12227673243590045
ACH-000042,-0.09014573729456724
ACH-000045,-0.17424116447669316
ACH-000047,-0.06731798034706496
ACH-000052,0.026100044027612332
ACH-000053,-0.033223714127150694
ACH-000054,-0.022115721586234108
ACH-000055,-0.07152030873990785
ACH-000060,0.031803382832993964
ACH-000067,-0.116564907278746
ACH-000070,-0.05118040819205456
ACH-000075,0.02431621968547245
ACH-000078,-0.12509636511767555
ACH-000082,-0.06712526335472913
ACH-000085,0.0680082459264929
ACH-000086,-0.01954951259363605
ACH-000087,-0.11489625431109204
ACH-000092,-0.0600495790562248
ACH-000095,-0.062033176339712476
ACH-000097,-0.06774035716616564
ACH-000098,-0.03647648616877177
ACH-000099,0.01539271216109639
ACH-000108,0.09292321406149803
ACH-000113,-0.11264730823998607
ACH-000116,-0.07567264494858686
ACH-000118,-0.08280717248495124
ACH-000120,-0.02352082901705812
ACH-000123,-0.16202002558255862
ACH-000127,-0.04253373129403297
ACH-000128,-0.001817594610818384
ACH-000132,0.07239545460256452
ACH-000133,-0.08658457527491137
ACH-000137,0.025685257337445352
ACH-000138,0.0461584235120397
ACH-000142,-0.22302127423162632
ACH-000143,-0.05779507902206206
ACH-000146,-0.042250848275393466
ACH-000148,0.05477153078230198
ACH-000150,-0.16674091208725328
ACH-000152,-0.12433251262825493
ACH-000153,0.0912523304935576
ACH-000159,0.005521309411681448
ACH-000160,0.2901246253851628
ACH-000163,-0.010211587401211772
