,SEPHS2 (22928)
ACH-000004,-0.8984018976095849
ACH-000005,-1.5433021568227017
ACH-000007,-0.3396004111479962
ACH-000009,-0.33463834952843763
ACH-000011,-1.1791988318033921
ACH-000012,-1.1475739679214552
ACH-000013,-0.6494926576057174
ACH-000014,-0.7425466753136487
ACH-000015,-0.6359992058124465
ACH-000017,-0.536429836272051
ACH-000018,-1.1625831661499049
ACH-000019,-0.4353086267196334
ACH-000021,-1.5819087866144348
ACH-000022,-0.3000424458115646
ACH-000025,-1.2186444898771318
ACH-000028,-0.5767112971876288
ACH-000030,-0.5556051174672649
ACH-000035,-1.139064775825853
ACH-000036,-0.42254804007843005
ACH-000037,-0.8807428600380944
ACH-000039,-1.1675974415921215
ACH-000040,-0.4711817014961071
ACH-000041,-1.192615039836427
ACH-000042,-0.313516617350533
ACH-000045,-0.9000671820272399
ACH-000047,-0.7803684864220777
ACH-000052,-1.1742722737871667
ACH-000053,-1.3026117920035127
ACH-000054,-1.1200207434149885
ACH-000055,-1.139646787509919
ACH-000060,-0.24819616596854016
ACH-000067,-0.17855990665028196
ACH-000070,-1.1334737971653732
ACH-000075,-0.4342188324608627
ACH-000078,-0.4809501528677936
ACH-000082,-0.6462705219413103
ACH-000085,-0.3280833523084377
ACH-000086,-0.2668275960962361
ACH-000087,-1.181855233713224
ACH-000092,-0.3906871902691236
ACH-000095,-1.120569793847903
ACH-000097,-0.3697573314875903
ACH-000098,-0.5069148571348284
ACH-000099,-1.098456288367084
ACH-000108,-0.3697879045388051
ACH-000113,-0.9535513168419296
ACH-000116,-0.6767455668601499
ACH-000118,-0.1822859814881589
ACH-000120,-0.5464664168098075
ACH-000123,-0.8693382471675766
ACH-000127,-0.7837213773769758
ACH-000128,-0.8943803534233445
ACH-000132,-1.4679958562003839
ACH-000133,-1.0962838831415966
ACH-000137,-0.5413840755894563
ACH-000138,-0.4455341310940314
ACH-000142,-0.4805940656275464
ACH-000143,-0.9697099089157452
ACH-000146,-0.5684016328540724
ACH-000148,-0.7096618641011541
ACH-000150,-1.3586720452778245
ACH-000152,-0.9949140981730658
ACH-000153,-0.5074754536066147
ACH-000159,-1.3867066265169028
ACH-000160,-0.4086445922209788
ACH-000163,-0.4130462414455138
ACH-000167,-1.0299978198511786
ACH-000168,-0.9358056815558532
ACH-000169,-0.3943750532957653
ACH-000178,-0.79772698254727
ACH-000183,-1.2078584571314812
ACH-000188,-0.4287306099749271
ACH-000189,-1.2428474196888344
ACH-000190,-0.4986665345171155
ACH-000198,-0.8621342105702906
ACH-000203,-0.8921299340578732
ACH-000204,-0.971195944631972
ACH-000206,-1.0433327021845609
ACH-000207,-0.35758718159962044
ACH-000208,-0.6020470426425377
ACH-000210,-1.0750333300382826
ACH-000211,-1.4754959709137967
ACH-000215,-0.19622186857571225
ACH-000221,-0.5276078907326686
ACH-000222,-0.5324116009032378
ACH-000223,-0.8117438501571588
ACH-000226,-0.9355218897020436
ACH-000227,-0.8323058403905429
ACH-000228,-0.7895840020965462
ACH-000231,-0.6329470994654706
