,SF3B1 (23451)
ACH-000004,-1.3802807425010932
ACH-000005,-1.1306545940615205
ACH-000007,-1.0841783783507173
ACH-000009,-0.8857982431166773
ACH-000011,-1.073452079474283
ACH-000012,-0.9420663943198596
ACH-000013,-1.0885048515908915
ACH-000014,-1.0087779372833825
ACH-000015,-0.9383938013331692
ACH-000017,-1.301697522068877
ACH-000018,-1.0764187192096
ACH-000019,-0.9336196043925944
ACH-000021,-0.7999092479048923
ACH-000022,-0.8692914829480628
ACH-000025,-0.8951052960046755
ACH-000028,-1.1303395861113683
ACH-000030,-1.270358416946522
ACH-000035,-1.0028120622979344
ACH-000036,-1.0791914981753152
ACH-000037,-1.1559834320285411
ACH-000039,-1.2112694088353988
ACH-000040,-0.9413281197197784
ACH-000041,-1.1505308049568643
ACH-000042,-1.0901874513988399
ACH-000045,-0.969609423104292
ACH-000047,-1.0765473198135251
ACH-000052,-0.8769999954105279
ACH-000053,-1.0434713811819574
ACH-000054,-1.001441327128759
ACH-000055,-1.086869839275359
ACH-000060,-0.9329767679074444
ACH-000067,-0.9687440836793588
ACH-000070,-1.0644773010834552
ACH-000075,-1.199682442187764
ACH-000078,-1.0260127424590806
ACH-000082,-1.0795844250056543
ACH-000085,-1.3392090534401473
ACH-000086,-0.9142991711617594
ACH-000087,-1.1168983615586756
ACH-000092,-1.1073790104390997
ACH-000095,-0.8781249299351874
ACH-000097,-1.155093812438076
ACH-000098,-0.8477343952148848
ACH-000099,-0.9969412163428196
ACH-000108,-0.9029960001327016
ACH-000113,-1.12091926263051
ACH-000116,-1.2735937035573393
ACH-000118,-0.9775731636938992
ACH-000120,-0.995579698881893
ACH-000123,-1.2358071974400668
ACH-000127,-1.299935475496946
ACH-000128,-0.915498835093852
ACH-000132,-1.0035422086124932
ACH-000133,-1.2270283972894245
ACH-000137,-0.9033130315106288
ACH-000138,-1.1440131792514334
ACH-000142,-0.9315438985868312
ACH-000143,-0.9487904086520882
ACH-000146,-1.0489060076637828
ACH-000148,-0.9821711490870468
ACH-000150,-1.0489892854870966
ACH-000152,-1.0168375010617086
ACH-000153,-1.414618830260398
ACH-000159,-0.9431942064147988
ACH-000160,-1.0396418047133955
ACH-000163,-0.9723117088014288
ACH-000167,-2.131774568437295
