,ITGB3BP (23421)
ACH-000004,0.13071375419878148
ACH-000005,0.041886538692357686
ACH-000007,0.10806533059534797
ACH-000009,0.09218821988729994
ACH-000011,-0.2590403491393246
ACH-000012,0.2231380014775538
ACH-000013,0.08807481710880359
ACH-000014,0.06328483044502553
ACH-000015,0.0830343704011118
ACH-000017,0.11079715043936553
ACH-000018,0.07521215945041497
ACH-000019,0.015809659817223223
ACH-000021,0.003135343067489123
ACH-000022,0.12568676578722932
ACH-000025,-0.10032852902432307
ACH-000028,0.10970116611532943
ACH-000030,0.13950379637577104
ACH-000035,0.11492251290693345
ACH-000036,0.16293876189864562
ACH-000037,0.17804731244614422
ACH-000039,0.06930255185715571
ACH-000040,0.16324979538434245
ACH-000041,0.014848258951417418
ACH-000042,0.15656186134121122
ACH-000045,0.00021361969049656774
ACH-000047,0.13099959989600318
ACH-000052,0.04222638630136105
ACH-000053,0.18237434492797985
ACH-000054,-0.05902725796701878
ACH-000055,-0.016573472567890175
ACH-000060,-0.023877988627379675
ACH-000067,-0.004235240760516486
ACH-000070,0.11842804946352475
ACH-000075,0.2619662695178117
ACH-000078,0.07082451231755668
ACH-000082,0.01090706931932881
ACH-000085,0.0877058382047513
ACH-000086,0.13031745102341022
ACH-000087,0.04174887790297371
ACH-000092,-0.060540051786406784
ACH-000095,0.06680156136290083
ACH-000097,0.052139886459484086
ACH-000098,0.029839258797367263
ACH-000099,0.09274280614002103
ACH-000108,0.11188605181148756
ACH-000113,0.050089188429155336
ACH-000116,0.10654265954833406
ACH-000118,0.11125113855295347
ACH-000120,0.1882888031245427
ACH-000123,0.14614119640526615
ACH-000127,0.18203405391768396
ACH-000128,-0.014228646126140871
ACH-000132,0.08867348055973175
ACH-000133,0.1581914908897091
ACH-000137,-0.09748682017368117
ACH-000138,0.14069487345366324
ACH-000142,0.16517920823612015
ACH-000143,0.11657691693454393
ACH-000146,0.2932969523296831
ACH-000148,0.0991614629608516
ACH-000150,-0.12278706444396788
ACH-000152,0.06976946562617148
ACH-000153,0.0995296623089072
ACH-000159,0.07369581737304283
ACH-000160,0.3755589083262037
ACH-000163,0.148053464392866
ACH-000167,0.421232428109579
ACH-000168,0.14955382835585412
ACH-000169,0.11338321958103505
ACH-000178,0.16560269269418615
ACH-000183,0.02753211791874475
ACH-000188,0.14345714046380625
ACH-000189,-0.0072995613376542765
ACH-000190,0.2662244173438341
ACH-000198,0.047002851851078865
ACH-000203,0.0545875172560954
ACH-000204,0.3631177049086541
ACH-000206,0.2194741906840343
ACH-000207,-0.03390643533287159
ACH-000208,0.02245632019858002
ACH-000210,0.16126228441838314
ACH-000211,0.10757405214469626
ACH-000215,0.0344683467920535
ACH-000221,0.1132132410835397
ACH-000222,0.05961715637941414
ACH-000223,0.06258620150296426
ACH-000226,0.1056824313157377
ACH-000227,0.2957992156403184
ACH-000228,0.11798013114117925
ACH-000231,0.1528883756639992
ACH-000232,0.1334290544626494
ACH-000233,0.1603706846081733
ACH-000234,0.14291023355344926
ACH-000235,0.12022451088146895
ACH-000237,0.10804303638838936
ACH-000238,0.09081148925792956
ACH-000242,0.09562499218383873
ACH-000243,0.16397032688359636
ACH-000244,0.022209477422803936
ACH-000246,0.07295735229805585
ACH-000248,0.1697614109612372
ACH-000250,0.08562118478948061
ACH-000251,0.21008140965240532
ACH-000252,0.10148445066756012
ACH-000253,0.08242964445055541
ACH-000255,-0.0694243106038003
ACH-000256,0.15665015937061974
ACH-000257,0.1240336796364598
ACH-000258,0.11546615327601195
ACH-000259,0.10281194793737353
ACH-000260,0.04062479517937821
ACH-000261,0.09301574721897124
ACH-000262,0.05936642061569568
ACH-000263,0.30474577932072905
ACH-000264,0.07981881680353388
ACH-000265,0.031651066658865856
ACH-000266,0.10990054220785897
ACH-000272,0.026218655484339416
ACH-000274,0.09992197141168567
ACH-000277,0.1741967523221808
ACH-000278,0.13541328053014964
ACH-000279,0.15509436779948238
ACH-000280,-0.054683619301508966
ACH-000281,0.2418679978646172
ACH-000288,0.07490991611199932
ACH-000291,0.06058022296407405
ACH-000293,0.09395324600705172
ACH-000294,0.1863385191805538
ACH-000295,0.06839904564005779
ACH-000296,-0.1630521031723513
ACH-000302,0.0379660480243394
ACH-000304,-0.008990010208656234
ACH-000307,0.05639089366094089
ACH-000308,0.13861545687886975
ACH-000310,0.2059900734329742
ACH-000311,0.01885645138421564
ACH-000312,0.01880439769371536
ACH-000315,0.14105353908355933
ACH-000316,0.13255798734390195
ACH-000317,0.1102249875997894
ACH-000318,0.20714420020705146
ACH-000319,0.10790620756645644
ACH-000320,0.08259117726501833
ACH-000322,-0.05137855305742112
ACH-000323,-0.0834231122791236
ACH-000324,-0.016231610353172752
ACH-000329,0.07186974126101009
ACH-000330,0.1343137729133687
ACH-000331,0.05879852058361128
ACH-000332,0.05407283516246207
ACH-000334,-0.04772701016026956
ACH-000335,-0.04551859221904681
ACH-000336,0.02771959615572556
ACH-000337,0.2741881341930475
ACH-000338,0.1025101368205674
ACH-000339,0.1844883045104707
ACH-000341,0.11867646032097424
ACH-000348,0.045185557486576586
ACH-000350,0.12412512679589005
ACH-000352,0.025759025734391188
ACH-000356,-0.18323595818745494
ACH-000361,0.12248690295555135
ACH-000362,0.13901188757047792
ACH-000363,0.14907574435804632
ACH-000364,0.07594500974813953
ACH-000365,0.056343698544150785
ACH-000366,0.1014108650892645
ACH-000368,0.12550901575005022
ACH-000374,0.06259410062566514
ACH-000375,0.28525065652840004
ACH-000376,0.04100993082138155
ACH-000381,0.0959338834441926
ACH-000383,0.13751300173815065
ACH-000387,0.21517742799492195
ACH-000389,-0.08750524792228408
ACH-000390,0.11770727117512672
ACH-000393,0.1855915724177451
ACH-000395,0.02955603666084748
ACH-000396,-0.0065171684374575895
ACH-000397,0.05232439582398295
ACH-000401,0.1932811377673522
ACH-000402,-0.06418454570637311
ACH-000403,0.05595923371428848
ACH-000404,0.30960841021154656
ACH-000406,0.1627583057888989
ACH-000407,0.06528478294644338
ACH-000408,0.0897254057029475
ACH-000410,0.07169976431951293
ACH-000411,0.05595990431034675
ACH-000414,0.16935491137679876
ACH-000415,0.07816669938497632
ACH-000416,0.10289844470529658
ACH-000420,0.2269403434368471
ACH-000421,0.1673558454546996
ACH-000424,0.20915632209385812
ACH-000425,0.06502389236982796
ACH-000426,0.15764052897849845
ACH-000427,0.048301191386192266
ACH-000433,0.0007393880058991747
ACH-000435,0.2538473898532096
ACH-000436,0.1210796825332312
ACH-000444,0.14076046277433624
ACH-000445,-0.06199622690978565
ACH-000448,0.08201509597217142
ACH-000450,0.09282023317626724
ACH-000452,0.1529316225546926
ACH-000454,0.1240809594074815
ACH-000458,0.17896627775959115
ACH-000459,-0.05983565711480024
ACH-000460,0.16039252074764576
ACH-000461,-0.02256392022237952
ACH-000463,0.11785614175741445
ACH-000464,-0.03296775878570598
ACH-000466,0.13482417488887855
ACH-000467,0.1898545956286907
ACH-000468,0.16237895043588038
ACH-000469,0.140533627215589
ACH-000470,0.1192034370568542
ACH-000471,0.06160764937621621
ACH-000472,0.0961170041391004
ACH-000473,0.17417692273424895
ACH-000475,-0.022540872381536597
ACH-000476,0.1430746081643518
ACH-000477,0.12091295361912995
ACH-000479,0.14824181151775545
ACH-000480,0.06909946295472767
ACH-000481,0.16470087865805008
ACH-000483,0.019935519595799187
ACH-000484,0.09599487893131484
ACH-000485,0.0951896961058048
ACH-000486,0.0631072376518015
ACH-000487,0.15386671386470405
ACH-000488,0.14606102985078342
ACH-000490,0.13274328824942333
ACH-000491,0.10684111187413267
ACH-000495,0.1333050039851433
ACH-000496,0.01803275711643735
ACH-000499,-0.018603956472715046
ACH-000500,0.06954707443346582
ACH-000502,0.17123481007250854
ACH-000503,0.21911386363604105
ACH-000505,0.094262755324564
ACH-000507,-0.03155082116169333
ACH-000510,0.10147517874220023
ACH-000511,0.010722183142907226
ACH-000512,0.22609448267654925
ACH-000516,0.0861166762948605
ACH-000517,0.1360318044809924
ACH-000518,0.2054335897161418
ACH-000520,0.01234390612457908
ACH-000521,0.07768036977236853
ACH-000522,0.08031616635604832
ACH-000524,0.10663530426602634
ACH-000527,0.06921803047443555
ACH-000528,0.19355739071989134
ACH-000537,0.09072310590729284
ACH-000541,0.11380841260576804
ACH-000542,0.051961600729857456
ACH-000544,0.16376237364810867
ACH-000545,0.06478079712862904
ACH-000547,0.41620314703515204
ACH-000548,0.05157385844039235
ACH-000549,0.08853711489444056
ACH-000550,-0.0442798546599176
ACH-000552,0.060427175038055676
ACH-000556,0.05904605836737339
ACH-000557,0.2131468175435508
ACH-000569,-0.044929307426297416
ACH-000570,0.14302227664403305
ACH-000571,0.1120030565831104
ACH-000573,0.05725040706255755
ACH-000576,0.15821336930809587
ACH-000579,0.16347340869797264
ACH-000580,0.19503774259675197
ACH-000584,0.12527669057456411
ACH-000585,0.10423822077743262
ACH-000588,0.06147359938911533
ACH-000589,0.1116573581030364
ACH-000591,0.2034978063359055
ACH-000593,0.20968411685197155
ACH-000600,-0.002505064110583103
ACH-000601,0.11862112961496117
ACH-000605,0.20037141410006312
ACH-000606,0.1261904550115465
ACH-000608,0.11462212432552316
ACH-000614,0.06634431353046281
ACH-000616,0.09905448052384568
ACH-000618,0.19409439915867266
ACH-000619,0.0652316360099445
ACH-000620,0.1175055973310924
ACH-000621,0.1384078814821227
ACH-000622,0.1412610547393656
ACH-000623,0.1853923521095381
ACH-000624,0.08469033995977494
ACH-000627,0.11219825615739364
ACH-000630,0.15176804662365176
ACH-000631,0.052084132986019584
ACH-000632,0.027500653300780203
ACH-000633,0.02722075743342334
ACH-000637,0.11816635941553932
ACH-000638,-0.01368809489077283
ACH-000646,0.06074051686411655
ACH-000647,0.14101070514732356
ACH-000648,-0.027228184336730948
ACH-000649,0.11898080713859148
ACH-000651,0.10355460488814497
ACH-000652,-0.05606764532250469
ACH-000653,0.16041513693156945
ACH-000657,0.04313399920531912
ACH-000658,0.12247688260399266
ACH-000661,0.20143717071002828
ACH-000662,0.15681597999702585
ACH-000663,0.1198669792260483
ACH-000665,0.1550585207790885
ACH-000671,0.10856945059328976
ACH-000672,0.0778678693216241
ACH-000673,0.1161668181936836
ACH-000676,0.11866843726309567
ACH-000677,0.08120675639174628
ACH-000681,-0.010957009478288409
ACH-000683,0.138580446000172
ACH-000684,0.17267349090567782
ACH-000688,0.20516750612142934
ACH-000693,0.07897272156640217
ACH-000694,0.08717527520596634
ACH-000695,0.019020575356792028
ACH-000696,0.14822415306998535
ACH-000697,0.10686661940220804
ACH-000699,0.04178787134970916
ACH-000701,0.09077782620497828
ACH-000706,0.08682216205461381
ACH-000711,0.05319669214008022
ACH-000713,-0.10337498275401953
ACH-000714,0.042473729295792
ACH-000718,0.10242807786492776
ACH-000720,0.0984498913924505
ACH-000721,0.020397466522834442
ACH-000724,-0.02159493247103549
ACH-000725,0.17950359398484744
ACH-000732,0.15246510249546666
ACH-000734,0.025017021089097816
ACH-000735,0.04371399117749187
ACH-000736,0.08133404611114405
ACH-000738,0.1174586953942365
ACH-000746,0.15842077912625135
ACH-000747,0.14122190013355967
ACH-000748,0.12528863435317955
ACH-000753,0.1126113715950418
ACH-000756,0.06778489327484709
ACH-000757,-0.03387439074143917
ACH-000758,0.2340066913777512
ACH-000760,0.0640940710146305
ACH-000762,0.21168832431871595
ACH-000763,0.0372019102681828
ACH-000764,-0.022328465740039445
ACH-000765,0.1399359739917896
ACH-000766,0.1159832816125761
ACH-000767,0.08601726927117805
ACH-000768,0.24578631877326906
ACH-000769,0.05185717918772556
ACH-000770,0.16267279885179525
ACH-000771,0.05227403171580855
ACH-000773,0.1332046762300399
ACH-000776,0.02920779454576887
ACH-000777,0.055631091507111236
ACH-000778,0.02724833654920841
ACH-000781,0.13492731250223378
ACH-000782,0.17673924945547018
ACH-000783,0.03748815442206935
ACH-000784,0.1085375321675512
ACH-000785,0.0165650032163431
ACH-000787,0.10872646251260183
ACH-000788,0.014620513008004904
ACH-000791,0.011871864525510256
ACH-000792,0.15588555467152804
ACH-000794,0.07341041324021651
ACH-000796,0.03780187014205075
ACH-000798,0.013898485198724296
ACH-000799,-0.010724431873239215
ACH-000800,0.2198770033313012
ACH-000802,0.19542670304504892
ACH-000804,0.05754822384243055
ACH-000805,-0.003606063553168132
ACH-000809,0.11663513832224714
ACH-000810,0.1483155493691995
ACH-000811,0.11560557032279513
ACH-000817,-0.05476189788334688
ACH-000819,0.07451409324098514
ACH-000820,-0.00831943484788529
ACH-000821,0.1128432719102578
ACH-000822,0.14232093780020802
ACH-000823,0.10016537171027713
ACH-000824,0.13195113783563564
ACH-000827,0.13660010724989746
ACH-000829,0.02788684715042936
ACH-000831,0.049755025878694806
ACH-000832,0.13358041981372615
ACH-000833,0.031486713265349034
ACH-000834,0.05134082443992378
ACH-000835,0.12637878675107755
ACH-000836,0.28093362353370505
ACH-000837,0.16435994654352162
ACH-000838,0.10396535335826104
ACH-000839,0.01992535601635417
ACH-000840,0.08506131871954464
ACH-000841,0.07142788714957768
ACH-000843,0.020044934355194527
ACH-000846,-0.10056426407400472
ACH-000847,0.13845640167483098
