,HARS2 (23438)
ACH-000277,-0.8996265536203218
ACH-000278,-0.3897014053895453
ACH-000279,-1.1566819067164316
ACH-000280,-0.5363028178309653
ACH-000281,-0.7316639007098041
ACH-000288,-0.89094139264074
ACH-000291,-0.5827736717189467
ACH-000293,-0.7625926924340141
ACH-000294,-0.9057553832823924
ACH-000295,-1.0441856134698786
ACH-000296,-0.6255134887125402
ACH-000302,-0.7108507669755492
ACH-000304,-1.1326447814095246
ACH-000307,-0.8357459883823357
ACH-000308,-0.6201347754037939
ACH-000310,-0.3708803293596425
ACH-000311,-0.8017318241818528
ACH-000312,-0.8788196955447221
ACH-000315,-1.0980950883676808
ACH-000316,-0.6241647370206501
ACH-000317,-1.0795164110002056
ACH-000318,-0.6463619207298738
ACH-000319,-0.5662818829359781
ACH-000320,-0.8026269584320003
ACH-000322,-0.637886832016427
ACH-000323,-0.5321222677440248
ACH-000324,-0.5540645636930956
ACH-000329,-0.8894835390374092
ACH-000330,-0.8498076247701923
ACH-000331,-0.7580707648484155
ACH-000332,-0.3806329879303172
ACH-000334,-0.6888775832967324
ACH-000335,-1.0072544085313688
ACH-000336,-0.9287287388985916
ACH-000337,-0.8075925622078299
ACH-000338,-0.2562292555423669
ACH-000339,-0.7183611378761341
ACH-000341,-0.7459725864554521
ACH-000348,-0.6972797048792967
ACH-000350,-0.6720215034336688
ACH-000352,-0.7132538968357809
ACH-000356,-0.6392227143668452
ACH-000361,-0.8327150513407575
ACH-000362,-0.6351633029344089
ACH-000363,-0.7858514733268361
ACH-000364,-0.6971869882074844
ACH-000365,-1.0370285792730525
ACH-000366,-0.6959379288151234
ACH-000368,-0.6470600796885448
ACH-000374,-0.8213130073385455
ACH-000375,-0.7236105577242083
ACH-000376,-0.9392336427445582
ACH-000381,-0.9318024105844208
ACH-000383,-0.6958893416110822
ACH-000387,-0.771865654933328
ACH-000389,-0.4598399478091745
ACH-000390,-0.6839203792487907
ACH-000393,-0.6090993427066044
ACH-000395,-0.5704432968320212
ACH-000396,-0.9419186751048158
ACH-000397,-0.337481483512058
ACH-000401,-0.8284068059231797
ACH-000402,-0.6121684452036024
ACH-000403,-0.4901028474325092
ACH-000404,-0.9608388009499829
ACH-000406,-1.0031245693963158
ACH-000407,-0.8666611160717924
ACH-000408,-0.8939039723567215
ACH-000410,-0.5868730436073805
ACH-000411,-0.3757497496652586
ACH-000414,-0.6355854493236313
ACH-000415,-0.6986930922621255
ACH-000416,-0.38628526509938704
ACH-000420,-0.6458317017760253
ACH-000421,-0.5600929146444568
ACH-000424,-1.0925208474828765
ACH-000425,-0.7193252321467479
ACH-000426,-0.4384112668127188
ACH-000427,-0.7103940747358841
ACH-000433,-0.4772694633157101
ACH-000435,-0.5968370079925012
ACH-000436,-0.704235197752351
ACH-000444,-0.8127784593265812
ACH-000445,-0.842631561156611
ACH-000448,-0.6606280633321981
ACH-000450,-0.8357097157800497
ACH-000452,-0.5427764372715551
ACH-000454,-1.0711128371349097
ACH-000458,-0.7418812603794719
ACH-000459,-1.1982572636477429
ACH-000460,-0.6974087897762079
ACH-000461,-0.860029730678697
ACH-000463,-0.5050326078014096
ACH-000464,-0.5403702068590294
ACH-000466,-0.6469095214952052
ACH-000467,-0.8058768285609952
ACH-000468,-0.653650950380531
ACH-000469,-0.7907626648346163
ACH-000470,-0.6875772880770386
ACH-000471,-0.4596514511302892
ACH-000472,-0.5919930033072988
ACH-000473,-0.7951208805983374
ACH-000475,-0.6910512033463024
ACH-000476,-0.7219203244299569
ACH-000477,-0.6674776041723923
ACH-000479,-0.8853129591598945
ACH-000480,-0.8791748963272159
ACH-000481,-0.6276717167139154
ACH-000483,-0.9046134531708911
ACH-000484,-0.6180255991854755
ACH-000485,-0.6725715483431278
ACH-000486,-0.795435731612952
ACH-000487,-0.7059384918856754
ACH-000488,-0.9429035541290816
ACH-000490,-0.5945027816955898
ACH-000491,-1.2062811110159528
ACH-000495,-0.4666415060945507
ACH-000496,-0.4589299447282368
ACH-000499,-0.8188706730826338
ACH-000500,-0.9255620831185508
ACH-000502,-0.5321238234259086
ACH-000503,-1.142848105475951
ACH-000505,-0.5320357347269354
ACH-000507,-1.0136037534572773
ACH-000510,-0.8700544717121459
ACH-000511,-0.7012229776194496
ACH-000512,-0.9737954969626391
ACH-000516,-0.5835581794270263
ACH-000517,-0.3904305535278752
ACH-000518,-1.0330637180499351
ACH-000520,-0.4125928035643386
ACH-000521,-0.6779252025281283
ACH-000522,-0.6463067339001122
ACH-000524,-0.4961354444446461
ACH-000527,-0.5006717652107016
ACH-000528,-0.8186327816978844
ACH-000537,-0.8380096051753536
ACH-000541,-0.5243792222451752
ACH-000542,-0.5185697823523334
ACH-000544,-0.7829646540075403
ACH-000545,-0.7875692902832812
ACH-000547,-0.8352973687929031
ACH-000548,-0.6049645665672728
ACH-000549,-0.8457506196527286
ACH-000550,-0.6574191162713929
ACH-000552,-1.0116843972739118
ACH-000556,-0.5460859734375547
ACH-000557,-0.6280442602372013
ACH-000569,-0.3411458388176131
ACH-000570,-0.7332582688316708
ACH-000571,-0.6003274456239308
ACH-000573,-0.8143707087699215
ACH-000576,-0.418257617710239
ACH-000579,-1.0427851775572812
ACH-000580,-0.8384538013132028
ACH-000584,-0.5455449309760797
ACH-000585,-0.6199231335015323
ACH-000588,-0.7652197104287853
ACH-000589,-0.9322312969521938
ACH-000591,-0.6571183201444676
ACH-000593,-0.8455581499991022
ACH-000600,-0.5422674133596346
ACH-000601,-0.6263876297629554
ACH-000605,-0.8528983370625249
ACH-000606,-0.7612449570353373
ACH-000608,-0.5561744237096237
ACH-000614,-1.0705777907565999
ACH-000616,-0.8931343285169242
ACH-000618,-1.1649857859121542
ACH-000619,-0.7973391134795125
ACH-000620,-0.877371247472687
ACH-000621,-0.4880345343101902
ACH-000622,-0.5889067497511283
ACH-000623,-0.5783485250835717
ACH-000624,-0.511529063536405
ACH-000627,-0.552370344644348
ACH-000630,-0.8119749211784607
ACH-000631,-0.6928928749069616
ACH-000632,-0.5601081250292498
ACH-000633,-0.9700552092167476
ACH-000637,-0.7630676980349722
ACH-000638,-0.6996243693552919
ACH-000646,-0.6717539249644878
ACH-000647,-0.8694507316419836
ACH-000648,-0.6536145270031789
ACH-000649,-0.7720716437197276
ACH-000651,-1.0096655901368197
ACH-000652,-1.0656875520421534
ACH-000653,-0.6693497330857884
ACH-000657,-0.6488065180428354
ACH-000658,-0.6393614346827433
ACH-000661,-0.8355993559083222
ACH-000662,-0.7218896605237467
ACH-000663,-0.6940453966955644
ACH-000665,-0.4141113003766428
ACH-000671,-0.936107415204648
ACH-000672,-0.89037255564676
ACH-000673,-0.3424947066734673
ACH-000676,-1.049356482823202
ACH-000677,-1.1180053715729874
ACH-000681,-0.6498492958631847
ACH-000683,-0.7534535834796744
ACH-000684,-0.6948425680851426
ACH-000688,-0.6943813581520274
ACH-000693,-0.909333064550431
ACH-000694,-0.8795394316641083
ACH-000695,-0.5241890078074121
ACH-000696,-0.861296875774124
ACH-000697,-0.9875859561072002
ACH-000699,-0.6539341564552181
ACH-000701,-0.5299717060397121
ACH-000706,-1.0436838179840833
ACH-000711,-0.9123833317712814
ACH-000713,-0.6632914606375665
ACH-000714,-0.5631821818260366
ACH-000718,-0.7145591284745991
ACH-000720,-0.6331675609951182
ACH-000721,-0.742586003408626
ACH-000724,-0.6228617481028075
ACH-000725,-0.8177491626617513
ACH-000732,-1.007487854659504
ACH-000734,-0.930990658289797
ACH-000735,-0.705569135169881
ACH-000736,-0.766057008515567
ACH-000738,-0.9935772374602184
ACH-000746,-1.079998800124776
ACH-000747,-0.9340194159966859
ACH-000748,-0.4436590300604363
ACH-000753,-0.9022734650850917
ACH-000756,-0.23019424045591666
ACH-000757,-0.8061978424301499
ACH-000758,-1.0204103689556292
ACH-000760,-0.8026184572902471
ACH-000762,-0.8586754541472816
ACH-000763,-0.7422601898983033
ACH-000764,-0.7417244098112781
ACH-000765,-0.7500980572214218
ACH-000766,-0.44107550861149947
ACH-000767,-0.8713224252065429
ACH-000768,-1.016742903930295
ACH-000769,-0.7448524582707744
ACH-000770,-0.7749201359493914
ACH-000771,-0.9107502549548936
ACH-000773,-0.3145043384337046
ACH-000776,-0.5647973365259177
ACH-000777,-0.7332982536254092
ACH-000778,-0.6160735324464046
ACH-000781,-0.7037214486029065
ACH-000782,-0.6478065881911138
ACH-000783,-0.3986739574389636
ACH-000784,-0.9997695664763908
ACH-000785,-0.7482822871472425
ACH-000787,-0.8374877335795877
ACH-000788,-0.3500043588538795
ACH-000791,-0.592953821779778
ACH-000792,-0.5264319566358766
ACH-000794,-0.6973529557157672
ACH-000796,-0.743596204010893
ACH-000798,-0.7024166715507076
ACH-000799,-0.4234815602369921
ACH-000800,-1.0633855014079678
ACH-000802,-0.9069495576585836
ACH-000804,-0.8568547281755744
ACH-000805,-0.7069871240986422
ACH-000809,-0.8218618689102116
ACH-000810,-0.3124623068038964
ACH-000811,-0.5909477352628673
ACH-000817,-0.7796776652148141
ACH-000819,-0.7757493038721053
ACH-000820,-0.4674501304443033
ACH-000821,-0.7303924935278909
ACH-000822,-0.6140574165378787
ACH-000823,-0.6725526804469051
ACH-000824,-0.37033927876885997
ACH-000827,-0.3878611612657773
ACH-000829,-0.5907450718781178
ACH-000831,-0.9510963450810046
ACH-000832,-0.8546262844594855
ACH-000833,-0.7432210787730408
ACH-000834,-0.8478667639256554
ACH-000835,-0.6137301364688256
ACH-000836,-0.8364825811184251
ACH-000837,-1.1845242312549047
ACH-000838,-0.6210778565983858
ACH-000839,-0.4929221730978962
ACH-000840,-0.6984459117477055
ACH-000841,-0.6224496727161585
ACH-000843,-0.9773455835103052
ACH-000846,-0.5018008109302949
ACH-000847,-0.9997763701529716
ACH-000848,-0.8780272064377881
ACH-000849,-0.8356125249960288
ACH-000851,-0.9671488438772456
ACH-000855,-0.972131805370584
ACH-000856,-0.6521961886293766
ACH-000858,-1.2536955168002448
ACH-000859,-0.8443975051920641
ACH-000861,-0.6672465956037367
ACH-000862,-0.950419777920598
ACH-000865,-1.0038362428158427
ACH-000866,-0.8139296955690352
ACH-000867,-0.4630283779985495
ACH-000869,-0.6514825250903055
ACH-000872,-0.9210370514765636
ACH-000873,-1.047117391601171
ACH-000876,-1.0481097773429409
ACH-000878,-0.881276261221766
ACH-000880,-0.8627240039843576
ACH-000881,-0.8405332289243269
ACH-000882,-0.8880627212029796
ACH-000884,-0.8795413655164884
ACH-000885,-0.7218626880612307
ACH-000887,-0.6233330897232151
ACH-000889,-0.8304587497741057
ACH-000896,-0.9957029058829188
ACH-000898,-0.9337079574664574
ACH-000900,-0.5542076674059336
ACH-000901,-0.6371083346816049
ACH-000905,-0.6917622896749052
ACH-000906,-0.7695836669349392
ACH-000907,-0.8543959452413804
ACH-000910,-1.235319997999719
ACH-000911,-0.9144513610116348
ACH-000912,-0.6499081689499686
ACH-000913,-1.0026346099800698
ACH-000915,-1.2019225820252388
ACH-000916,-0.9618347738551072
ACH-000917,-0.7585662918990359
ACH-000920,-0.4310211571960876
ACH-000921,-0.9674286544020502
ACH-000924,-0.9368347256603732
ACH-000926,-0.7507595437570906
ACH-000928,-0.7703555607988896
ACH-000929,-0.470672394548331
ACH-000932,-0.7317613242406629
ACH-000935,-0.8925362946342756
ACH-000936,-1.0012319437792232
ACH-000937,-0.7864149957628396
ACH-000938,-0.5808145279133149
ACH-000939,-1.2543829815078278
ACH-000941,-0.7397188120421739
ACH-000943,-1.0685307566777222
ACH-000946,-0.6676665287168121
ACH-000947,-1.029059498640661
ACH-000948,-0.935805937654583
ACH-000950,-1.071410856276709
ACH-000953,-0.5703808599604224
ACH-000954,-0.7307365543759874
ACH-000957,-0.8266705877826475
ACH-000958,-0.7253715548882174
ACH-000960,-0.6142729664618795
ACH-000963,-0.7601362739815432
ACH-000968,-1.1744221403184605
ACH-000969,-0.9161124770950838
ACH-000972,-0.4042511745523723
ACH-000973,-1.0148449466920713
ACH-000974,-0.5231782707176927
ACH-000978,-1.140184525684136
ACH-000984,-0.575721041610974
ACH-000986,-0.7308309266281181
ACH-000988,-0.5501547878064929
ACH-000993,-0.5083675849031623
ACH-000994,-1.360848707016883
ACH-000996,-0.4409491216052844
ACH-001001,-1.0542711580178976
ACH-001020,-0.6785319676628486
ACH-001028,-0.7122779429877482
ACH-001031,-0.8788368577756696
ACH-001038,-0.8735463405609247
ACH-001048,-0.7586110483500406
ACH-001050,-0.3217195376229762
ACH-001053,-0.895860037139429
ACH-001054,-0.7093200962768774
ACH-001061,-0.984300298971389
ACH-001067,-0.4852408710568565
ACH-001075,-0.6961084830983653
ACH-001096,-0.8664755235007012
ACH-001111,-0.8703083946842399
ACH-001119,-0.5980267191902786
ACH-001128,-0.6443144172184672
ACH-001134,-0.7350197374183778
ACH-001151,-0.4134930425101208
ACH-001163,-0.9191747826105954
ACH-001164,-1.0254873342438728
ACH-001183,-0.6068588668060605
ACH-001192,-0.5063061933114593
ACH-001193,-0.6634281080520389
ACH-001196,-0.6135792819350643
ACH-001197,-0.5309399973961685
ACH-001205,-0.4799890234528311
ACH-001211,-0.5981152795932239
ACH-001212,-0.3751886926535881
ACH-001228,-0.6129831864975374
ACH-001232,-0.7226483416081648
ACH-001239,-0.8659093145655574
ACH-001270,-0.9924803470272237
ACH-001274,-0.8237087115783314
ACH-001275,-0.8863310864829029
ACH-001277,-0.6738910906018883
ACH-001278,-0.9829795735831779
ACH-001280,-0.4074046975590317
ACH-001283,-0.6626798369983385
ACH-001289,-0.4771612275702556
ACH-001300,-0.5316226048018994
ACH-001301,-0.5044799050435409
ACH-001302,-0.6006010757845306
ACH-001306,-0.5522958778029251
ACH-001318,-1.221167033152625
ACH-001322,-0.7184491412272543
ACH-001328,-0.7527581588339359
ACH-001332,-1.0887208811677276
ACH-001336,-0.9181448119302436
ACH-001346,-1.0336822972215003
ACH-001353,-0.461624874109264
ACH-001354,-0.8216056805553689
ACH-001367,-1.0845081173675315
ACH-001368,-0.7017329534728761
ACH-001374,-0.4629522726925738
ACH-001377,-0.6142350803321397
ACH-001380,-0.7402128745795108
ACH-001391,-0.7164788555569473
ACH-001408,-0.679315813256198
ACH-001430,-0.5074048327748185
ACH-001431,-0.7206660630688124
ACH-001450,-0.8808988805156824
ACH-001496,-0.8234325658690229
ACH-001500,-0.786296951531762
ACH-001523,-1.0563597213622318
ACH-001532,-0.5685020840032171
ACH-001550,-0.8425295070040538
ACH-001552,-0.4690384638100211
ACH-001554,-0.8846766215700481
ACH-001654,-0.7316784457821415
ACH-001735,-0.7064152987179594
ACH-001736,-0.5575585437592443
ACH-001737,-0.02366428515667325
ACH-001740,-0.706831350687603
ACH-001745,-0.6708941049986006
ACH-001765,-0.6684024216309521
