,DSCR4 (10281)
ACH-000004,0.025097543127199574
ACH-000005,-0.3563079680021779
ACH-000007,-0.1932974325284044
ACH-000009,-0.07246917353803263
ACH-000011,-0.0656505646704217
ACH-000012,-0.15596055136522233
ACH-000013,-0.11905535351908368
ACH-000014,-0.0026356757247915697
ACH-000015,-0.005250477594561446
ACH-000017,-0.025791950131059282
ACH-000018,-0.23751180234314714
ACH-000019,0.10783257998519047
ACH-000021,0.03579264385032368
ACH-000022,-0.12676737653289932
ACH-000025,-0.09285522243336608
ACH-000028,-0.0858741963354066
ACH-000030,-0.17533151043460388
ACH-000035,-0.1497136053194746
ACH-000036,-0.17601595970643807
ACH-000037,-0.05979682507836639
ACH-000039,-0.097581791175896
ACH-000040,-0.2369881045938959
ACH-000041,-0.1799957212770682
ACH-000042,-0.09861297778399976
ACH-000045,-0.13043348921241646
ACH-000047,-0.007999888300066213
ACH-000052,-0.16641172963341624
ACH-000053,-0.10219759945635097
ACH-000054,-0.2604268250151814
ACH-000055,-0.09436134099991753
ACH-000060,-0.2438245428241408
ACH-000067,-0.15896409481524865
ACH-000070,0.0066871377474883534
ACH-000075,-0.01966646642533192
ACH-000078,-0.0887635080697856
ACH-000082,-0.0604200558825242
ACH-000085,0.08883947330598664
ACH-000086,-0.01613650359316331
ACH-000087,-0.2239081089534393
ACH-000092,-0.03904725689316002
ACH-000095,-0.19368283630936356
ACH-000097,-0.15282211227983014
ACH-000098,-0.08482536702229089
ACH-000099,-0.2017548790208898
ACH-000108,-0.03506391179304676
ACH-000113,-0.0855008761952016
ACH-000116,-0.2287085412975215
ACH-000118,-0.024909796630431157
ACH-000120,-0.17251275217081027
ACH-000123,-0.045970104232949865
ACH-000127,-0.15817886792927496
ACH-000128,-0.16266034014136746
ACH-000132,-0.16277448251672846
ACH-000133,-0.1407501178331974
ACH-000137,-0.059684733468203285
ACH-000138,-0.030078599249203006
ACH-000142,-0.19537529141573007
ACH-000143,0.0823739459515241
ACH-000146,-0.14961133875002722
ACH-000148,-0.0990054798937136
ACH-000150,-0.1499526444642763
ACH-000152,-0.06154117753551831
ACH-000153,0.21870613155072868
ACH-000159,-0.09432616734506928
ACH-000160,-0.05443128721834648
ACH-000163,0.031263301439672216
ACH-000167,0.14643651301211705
ACH-000168,0.0551960838291182
ACH-000169,-0.21133908113555544
ACH-000178,-0.20378316057570287
ACH-000183,-0.02232973611102674
ACH-000188,-0.1877756837912807
