,SELPLG (6404)
ACH-000293,-0.0416831740472781
ACH-000294,-0.08058460658628608
ACH-000295,-0.2901548657561802
ACH-000296,-0.1950820719169848
ACH-000302,-0.1011367916062522
ACH-000304,-0.06454025966487756
ACH-000307,-0.1165822741111847
ACH-000308,-0.17854372091194512
ACH-000310,0.00652709276397119
ACH-000311,-0.2557063111822667
ACH-000312,-0.1714289269152119
ACH-000315,-0.08347729825248774
ACH-000316,-0.03257051082548255
ACH-000317,-0.1350685575254146
ACH-000318,-0.09766615165742676
ACH-000319,-0.11262038111688524
ACH-000320,-0.11428046778740325
ACH-000322,-0.2639595211531377
ACH-000323,-0.13489194896972675
ACH-000324,-0.07305126649971938
ACH-000329,-0.08288415544657535
ACH-000330,0.030104560510966823
ACH-000331,-0.18597688735739346
ACH-000332,-0.15338712693230966
ACH-000334,-0.20920673287393202
ACH-000335,-0.10986044493087742
ACH-000336,-0.11458829145615275
ACH-000337,-0.15675832122102068
ACH-000338,-0.42262376173870825
ACH-000339,-0.1040153111348383
ACH-000341,-0.1187540597689958
ACH-000348,-0.2487253002800473
ACH-000350,-0.28494683582125463
ACH-000352,-0.13151198595463812
ACH-000356,-0.053170267449873534
ACH-000361,-0.03257515451635557
ACH-000362,-0.20772263037610575
ACH-000363,-0.1348028807035081
ACH-000364,-0.05281623280732956
ACH-000365,-0.10043355072811798
ACH-000366,-0.12560634107120422
ACH-000368,-0.16116549241639844
ACH-000374,-0.08446455405453837
ACH-000375,0.047022423486032056
ACH-000376,-0.009743202437219895
ACH-000381,0.026259451184904557
ACH-000383,-0.06605528946039033
ACH-000387,0.02674180769707661
ACH-000389,-0.03599522341570032
ACH-000390,-0.1452870715956161
ACH-000393,-0.010687232499791382
ACH-000395,-0.08919507250602103
ACH-000396,-0.20995749865271573
ACH-000397,-0.059152625820246364
ACH-000401,-0.20238764984436397
ACH-000402,-0.1274021477645425
ACH-000403,-0.18304237978128585
ACH-000404,0.00956146002612487
ACH-000406,-0.16279688536376832
ACH-000407,-0.12279264810680805
ACH-000408,-0.2714648916724381
ACH-000410,-0.1721397101473385
ACH-000411,-0.07459400569563389
ACH-000414,-0.12088249434671175
ACH-000415,-0.09384394246151878
ACH-000416,-0.11882620463407888
ACH-000420,-0.15396384081200482
ACH-000421,-0.12254162517318633
ACH-000424,-0.2967425886838998
ACH-000425,-0.07622093371727076
ACH-000426,0.0322325068057516
ACH-000427,0.020534778707165382
ACH-000433,0.02676588654881818
ACH-000435,-0.1496199713563724
ACH-000436,-0.11329212242532295
ACH-000444,-0.07527929044939041
ACH-000445,-0.10259920266999734
ACH-000448,-0.08558493747928213
ACH-000450,-0.2352405378569024
ACH-000452,-0.18609167102255994
ACH-000454,-0.2321510238085792
ACH-000458,-0.01883424355418257
ACH-000459,-0.026696037487342863
ACH-000460,0.001556075858622862
ACH-000461,-0.20535927334122145
ACH-000463,-0.13445247638621455
ACH-000464,-0.25306440109139017
ACH-000466,-0.0319595755740045
ACH-000467,-0.16656227140540752
ACH-000468,-0.17839131443637976
ACH-000469,-0.06343195640678857
ACH-000470,-0.06501465854796659
ACH-000471,-0.08238715165829666
ACH-000472,-0.12363234733422185
ACH-000473,-0.08956424448661965
ACH-000475,-0.09005453451522814
ACH-000476,-0.1370591592271537
ACH-000477,-0.1470105503072227
ACH-000479,-0.21323096685746307
ACH-000480,-0.208907718671142
ACH-000481,-0.1102588591783432
ACH-000483,0.03910081913443659
ACH-000484,-0.1300762656095333
ACH-000485,-0.26262696949551084
ACH-000486,-0.20888689323695286
ACH-000487,-0.1895902705377979
ACH-000488,-0.06851895473918639
ACH-000490,-0.16037794285781612
ACH-000491,0.08789736095820926
ACH-000495,-0.06753467753399725
ACH-000496,-0.0905421746924994
ACH-000499,-0.20004465850761105
ACH-000500,-0.21542171158822426
ACH-000502,-0.1251603592186845
ACH-000503,-0.20567213376418894
ACH-000505,-0.09272852169346137
ACH-000507,-0.07358040972989653
ACH-000510,-0.1147233137991447
ACH-000511,-0.13706397735777442
ACH-000512,-0.13078674891580125
ACH-000516,-0.16637371095658904
ACH-000517,-0.08479440300819027
ACH-000518,-0.07871808806417485
ACH-000520,-0.06365717920160162
ACH-000521,0.0960882531449696
ACH-000522,-0.05727365760576675
ACH-000524,-0.11037969200700128
ACH-000527,-0.13279248564755305
ACH-000528,-0.04478278105844658
ACH-000537,-0.19319571133799268
ACH-000541,-0.10700623164174836
ACH-000542,-0.0762338080802085
ACH-000544,-0.10163227036774268
ACH-000545,0.02920356037354893
ACH-000547,-0.22462179322690706
ACH-000548,-0.0464824959559252
ACH-000549,-0.0697567442088564
ACH-000550,-0.19565583849809068
ACH-000552,-0.13213185626510873
ACH-000556,-0.15399866770360324
ACH-000557,0.02750372636935271
ACH-000569,-0.09886636097842301
ACH-000570,-0.059219900478857314
ACH-000571,-0.12663019958331587
ACH-000573,-0.1672127800761636
ACH-000576,-0.10874125251945488
ACH-000579,-0.274031874012206
ACH-000580,0.04280903219022879
ACH-000584,-0.12443862091219154
ACH-000585,-0.12437305374080818
ACH-000588,-0.18550427063980932
ACH-000589,-0.01673836956211613
ACH-000591,-0.11934130075642065
ACH-000593,-0.11782808495176801
ACH-000600,-0.03420479157866712
ACH-000601,-0.1400519221890162
ACH-000605,-0.10909155822801617
ACH-000606,-0.12185898886683175
ACH-000608,-0.1310493320014437
ACH-000614,-0.0414352651859071
ACH-000616,-0.12558402744894545
ACH-000618,-0.11321779980701953
ACH-000619,0.038827938754868924
ACH-000620,-0.0886408630563369
ACH-000621,-0.13077216009825324
ACH-000622,-0.017877401272251146
ACH-000623,-0.1337235971668214
ACH-000624,-0.117886254309798
ACH-000627,-0.1157734224372147
ACH-000630,-0.13596614966427947
ACH-000631,-0.11506971184960728
ACH-000632,-0.08404446234886052
ACH-000633,-0.06972888312410103
ACH-000637,-0.11056778346179083
ACH-000638,-0.094025533582067
ACH-000646,0.046000926582450176
ACH-000647,-0.11843992877026024
ACH-000648,0.04306819048845214
ACH-000649,-0.06660014923536202
ACH-000651,-0.1332246928959201
ACH-000652,-0.198370797847338
ACH-000653,0.010344223076919273
ACH-000657,-0.12967766240096712
ACH-000658,0.08082572673173143
ACH-000661,-0.003225573292297818
ACH-000662,-0.07417817451414697
ACH-000663,-0.03307845244617734
ACH-000665,0.021036233054299882
ACH-000671,-0.07834445084574396
ACH-000672,-0.008422529069671428
ACH-000673,-0.08790804250593491
ACH-000676,-0.10766391913213964
ACH-000677,-0.06416711360338982
ACH-000681,-0.13935386186144502
ACH-000683,-0.05165270534657068
ACH-000684,0.11342694277892475
ACH-000688,0.04812107480162611
ACH-000693,-0.13714696254481307
ACH-000694,-0.2257624507739835
ACH-000695,-0.2648829625979332
ACH-000696,-0.09753593876349144
ACH-000697,-0.10071798697198818
ACH-000699,-0.17516224387618376
ACH-000701,-0.09035138649409714
ACH-000706,-0.09996749625852233
ACH-000711,-0.010088980345166565
ACH-000713,-0.06010453639884737
ACH-000714,0.012482665247912729
ACH-000718,-0.1719865956075413
ACH-000720,-0.143311142403014
ACH-000721,-0.09903392240121033
ACH-000724,-0.011792650849212391
ACH-000725,-0.04682146305016383
ACH-000732,0.02721437340759628
ACH-000734,-0.13377817483403168
ACH-000735,-0.2441005395671151
ACH-000736,-0.16931799428105795
ACH-000738,-0.17731110598724625
ACH-000746,0.007484714647394461
ACH-000747,-0.0647790861336075
ACH-000748,-0.27176445625528445
ACH-000753,-0.1599842734310725
ACH-000756,-0.13033146294122966
ACH-000757,-0.1900017723214427
ACH-000758,-0.051363563700868316
ACH-000760,-0.2002722133318329
ACH-000762,-0.014053838499234335
ACH-000763,-0.28250711509846643
ACH-000764,-0.27362725374238817
ACH-000765,0.16284904779309406
ACH-000766,-0.08710256168448267
ACH-000767,-0.11145253455207993
ACH-000768,-0.2928562611549649
ACH-000769,0.007474740255339461
ACH-000770,-0.12426405084760993
ACH-000771,-0.03956647121628163
ACH-000773,-0.0010116559271402274
ACH-000776,-0.06692089224982416
ACH-000777,-0.11382070135895153
ACH-000778,-0.03613379611096078
ACH-000781,-0.09992720547236174
ACH-000782,-0.06507055991338903
ACH-000783,-0.25685541398219564
ACH-000784,-0.151513855057535
ACH-000785,-0.16371308724912953
ACH-000787,-0.097385093124517
ACH-000788,-0.13078833642014187
ACH-000791,-0.08601781617032916
ACH-000792,-0.20686136990885307
ACH-000794,-0.03093154999480332
ACH-000796,-0.20643450775927727
ACH-000798,-0.038412022400852334
ACH-000799,0.04113678442882646
ACH-000800,-0.22056159578968748
ACH-000802,-0.09758680154894137
ACH-000804,-0.04938643958738942
ACH-000805,-0.1705326059428658
ACH-000809,-0.12170696377944358
ACH-000810,-0.010030445372821222
ACH-000811,-0.09784239088399506
ACH-000817,-0.25236586737317523
ACH-000819,-0.15447145284823952
ACH-000820,-0.09150122859004538
ACH-000821,-0.07851924362431917
ACH-000822,-0.09022132820178402
ACH-000823,-0.15175308462562284
ACH-000824,-0.07837082616360869
ACH-000827,-0.1941291018754011
ACH-000829,-0.06888485822635829
ACH-000831,-0.14526293008302832
ACH-000832,-0.049777903414963735
ACH-000833,-0.22139660613638545
ACH-000834,-0.10350865732773408
ACH-000835,-0.04458480097508099
ACH-000836,-0.13496459469052635
ACH-000837,-0.1521957575210283
ACH-000838,0.009534064401211602
ACH-000839,-0.014992465556520984
ACH-000840,0.07427955173594722
ACH-000841,-0.10393262987011348
ACH-000843,-0.08918229410680648
ACH-000846,0.04074190878535658
ACH-000847,-0.1956914931179652
ACH-000848,-0.03771087282672639
ACH-000849,-0.10161629414063082
ACH-000851,-0.1971494235258072
ACH-000855,-0.25890415930943583
ACH-000856,-0.07167775779578751
ACH-000858,-0.17494418688892802
ACH-000859,-0.1680330170809058
ACH-000861,-0.0018830559938145734
ACH-000862,-0.18425313680145206
ACH-000865,-0.12693274637421084
ACH-000866,-0.14860024710645722
ACH-000867,-0.07699188063918155
ACH-000869,-0.16721193801185985
ACH-000872,-0.07554356415133287
ACH-000873,-0.11167117213063073
ACH-000876,-0.10936676626029726
ACH-000878,-0.1835584456913792
ACH-000880,0.02271107533026805
ACH-000881,-0.006715108365674903
ACH-000882,-0.0478738927722092
ACH-000884,-0.06953881995826232
ACH-000885,-0.0491689251899692
ACH-000887,-0.18909194082464234
ACH-000889,-0.1308620520732855
ACH-000896,-0.12965589018014662
ACH-000898,-0.06758117726374227
ACH-000900,-0.22030169016066065
ACH-000901,-0.14279228784869147
ACH-000905,-0.007676340448971065
ACH-000906,-0.15200105817460016
ACH-000907,-0.06465173273421686
ACH-000910,-0.05458159009721507
ACH-000911,-0.05153588730343428
ACH-000912,-0.1680453392505909
ACH-000913,-0.10472537999843043
ACH-000915,-0.019193637105924057
ACH-000916,0.04130501462732799
ACH-000917,-0.019953060731875662
ACH-000920,-0.06832597193146568
ACH-000921,-0.19010985703792996
ACH-000924,-0.1826193339884057
ACH-000926,-0.1643166602486802
ACH-000928,-0.24372466458934294
ACH-000929,-0.3614906011868003
ACH-000932,-0.05575630303048547
ACH-000935,-0.07942968151354649
ACH-000936,-0.11012699117232624
ACH-000937,-0.06654507181583141
ACH-000938,-0.08004402369332657
ACH-000939,-0.20629725917417105
ACH-000941,-0.09844284735728796
ACH-000943,-0.17005716109421154
ACH-000946,-0.028856919474555705
ACH-000947,-0.04840708349110341
ACH-000948,-0.047627117013077036
ACH-000950,-0.1587054244952882
ACH-000953,-0.009537197223457163
ACH-000954,0.0870882632460539
ACH-000957,-0.14295609350583854
ACH-000958,-0.0417701276197379
ACH-000960,0.0035210949536520282
ACH-000963,-0.03869439463634509
ACH-000968,-0.0799880786474554
ACH-000969,-0.21087951160524232
ACH-000972,-0.03204897670997985
ACH-000973,-0.19911959573137256
ACH-000974,-0.1079448256094452
ACH-000978,0.005475527857840791
ACH-000984,-0.21968058351439432
ACH-000986,-0.19417420413386868
ACH-000988,-0.09907665125767416
ACH-000993,-0.08205330954446269
ACH-000994,-0.14191577168018993
ACH-000996,-0.0949277056186938
ACH-001001,-0.0944669272497179
ACH-001020,-0.20777721604665275
ACH-001028,-0.14035410655545918
ACH-001031,-0.08457588761908738
ACH-001038,-0.11978756548684415
ACH-001048,-0.06727055215474094
ACH-001050,-0.13925756320546825
ACH-001053,-0.24326312741314984
ACH-001054,-0.11354597851386505
ACH-001061,-0.1229632781453072
ACH-001067,-0.13280479692189018
ACH-001075,-0.056878421885428014
ACH-001096,-0.23190424866858614
ACH-001111,-0.07310845735618855
ACH-001119,-0.12344362682581933
ACH-001128,-0.3692357723083983
ACH-001134,-0.1255887464522228
ACH-001151,-0.09683784600720882
ACH-001163,-0.21556992810449052
ACH-001164,-0.018790954181629755
ACH-001183,-0.017607226990953587
ACH-001192,-0.07158126933114949
ACH-001193,-0.07256490200739893
ACH-001196,-0.2330262989312057
ACH-001197,0.2174930154548881
ACH-001205,-0.10907774056546976
ACH-001211,-0.13523820206605638
ACH-001212,-0.2372232367139885
ACH-001228,-0.17797694056713273
ACH-001232,-0.1971974597930463
ACH-001239,-0.029281279999212005
ACH-001270,-0.09865718626822403
ACH-001274,-0.05673682433620606
ACH-001275,0.04304711419263922
ACH-001277,-0.21419105236305874
ACH-001278,-0.01815306887231982
ACH-001280,-0.14387124615360716
ACH-001283,-0.1421609582802668
ACH-001289,-0.0885756781880489
ACH-001300,-0.13253653602326765
ACH-001301,0.017767382757018488
ACH-001302,0.02950688629906232
ACH-001306,-0.13853916528397922
ACH-001318,-0.2582496169709204
ACH-001322,-0.04394180291634947
ACH-001328,-0.030171432810314345
ACH-001332,-0.15314976459601895
ACH-001336,-0.048296775109941216
ACH-001346,-0.17563709974716424
ACH-001353,-0.2109273883859371
ACH-001354,-0.2506611506085496
ACH-001367,-0.26517468344818856
ACH-001368,-0.10097629173675378
ACH-001374,-0.3779470852773121
ACH-001377,0.009183315856214114
ACH-001380,-0.030616251288692064
ACH-001391,-0.113881513486773
ACH-001408,-0.11511356069609187
ACH-001430,0.07492395250382264
ACH-001431,-0.0333268876495741
ACH-001450,-0.07985020886763274
ACH-001496,-0.038613210151797854
ACH-001500,0.007177315611634582
ACH-001523,-0.1365718415280502
ACH-001532,-0.07273571259668436
ACH-001550,-0.22877940548644854
ACH-001552,0.13296620362211847
ACH-001554,-0.13391468724429134
ACH-001654,-0.0989873277341072
ACH-001735,-0.1581882040608913
ACH-001736,-0.06511568162692842
ACH-001737,-0.022986541137031132
ACH-001740,-0.2338098531041271
ACH-001745,-0.221831652810227
ACH-001765,-0.13642740799184253
