,EPRS (2058)
ACH-000383,-0.9020464616308927
ACH-000387,-1.0594028934809825
ACH-000389,-0.8574824982059486
ACH-000390,-0.8801855072103747
ACH-000393,-0.9911200231532644
ACH-000395,-0.7655099987518824
ACH-000396,-0.7218169602493607
ACH-000397,-0.8431773982382749
ACH-000401,-0.8398441602910246
ACH-000402,-0.9602438859229684
ACH-000403,-0.7896031430631735
ACH-000404,-0.7254800823042694
ACH-000406,-0.8828130991822329
ACH-000407,-0.9947465893027791
ACH-000408,-0.8939980062770386
ACH-000410,-1.1156027192352589
ACH-000411,-0.6579914490700781
ACH-000414,-0.7610295122018851
ACH-000415,-0.8779158434742137
ACH-000416,-0.99560769574586
ACH-000420,-0.8274482518665015
ACH-000421,-0.8023445399186411
ACH-000424,-0.9859561600052446
ACH-000425,-0.8822046799253386
ACH-000426,-0.9696402926390274
ACH-000427,-0.9319460722416392
ACH-000433,-0.7762626085668489
ACH-000435,-0.7425956773294815
ACH-000436,-0.8314364854636949
ACH-000444,-0.9631677332895237
ACH-000445,-0.9609313010246182
ACH-000448,-0.6908619790528787
ACH-000450,-0.7065283895750891
ACH-000452,-1.0862871479137248
ACH-000454,-0.7927739811016061
ACH-000458,-1.032502618914912
ACH-000459,-0.40066992889639297
ACH-000460,-0.8829979330465338
ACH-000461,-0.9602449118768552
ACH-000463,-0.8170692310703901
ACH-000464,-1.087808164729297
ACH-000466,-1.0698280450897109
ACH-000467,-0.8080890293138858
ACH-000468,-1.0010354251263962
ACH-000469,-0.8041935647900939
ACH-000470,-0.9838638481677
ACH-000471,-0.9354583751110622
ACH-000472,-0.871323240730563
ACH-000473,-1.0188612459497963
ACH-000475,-0.9110153101816334
ACH-000476,-0.8286096580762979
ACH-000477,-0.8326152929943138
ACH-000479,-0.9508997549883604
ACH-000480,-0.9652581328373432
ACH-000481,-1.0379340592146018
ACH-000483,-0.8756688953667859
ACH-000484,-1.1636412954742974
ACH-000485,-0.9194905289293106
ACH-000486,-0.9721435559239228
ACH-000487,-0.8331780738997685
ACH-000488,-0.8176935075482377
ACH-000490,-0.9230215893592638
ACH-000491,-0.9882597363337672
ACH-000495,-1.1036230712752175
ACH-000496,-0.8999263820919186
ACH-000499,-0.8085611261515745
ACH-000500,-0.9788846130875484
ACH-000502,-0.966700450307022
ACH-000503,-0.8379948430962774
ACH-000505,-1.020228680211852
ACH-000507,-1.0198251567951797
ACH-000510,-0.904585989473208
ACH-000511,-0.9247046415989968
ACH-000512,-0.9699954719625729
ACH-000516,-1.034178727329442
ACH-000517,-1.0329280740053413
ACH-000518,-1.0546610730398611
ACH-000520,-0.854871706258865
ACH-000521,-0.8122331544164211
ACH-000522,-0.8387633011970755
ACH-000524,-0.7910133715887635
ACH-000527,-0.9611391244982782
ACH-000528,-0.7677487631091832
ACH-000537,-1.0523504618932873
ACH-000541,-0.5440780296675393
ACH-000542,-0.9674910831901508
ACH-000544,-0.7553212180078213
ACH-000545,-0.8634429990479885
ACH-000547,-1.0601652440247438
ACH-000548,-1.008663985587303
ACH-000549,-1.0051652270119944
ACH-000550,-1.1409282859774847
ACH-000552,-0.8211041860850846
ACH-000556,-0.849440981716797
ACH-000557,-0.7811018646376694
ACH-000569,-0.9840885828745162
ACH-000570,-0.8616184996365228
ACH-000571,-0.8839891976740343
ACH-000573,-0.9291925797488424
ACH-000576,-0.4785415805547855
ACH-000579,-0.9983610942694894
ACH-000580,-1.0720927433574097
ACH-000584,-0.9878593221997234
ACH-000585,-0.928284453561266
ACH-000588,-1.208482035483657
ACH-000589,-1.0541833023189957
ACH-000591,-0.9162254984404696
ACH-000593,-1.034794998176278
ACH-000600,-1.1246751639171308
ACH-000601,-0.7769915099564958
ACH-000605,-0.9580218223065132
ACH-000606,-0.9793157774187656
ACH-000608,-0.7012077755492638
ACH-000614,-1.1461161730953282
ACH-000616,-1.0326042522153336
ACH-000618,-0.8611750177315699
ACH-000619,-0.9893665717441998
ACH-000620,-0.9706608697528666
ACH-000621,-0.7549786706013903
ACH-000622,-0.8277512437339986
ACH-000623,-1.0070252367856865
ACH-000624,-0.7900712016973032
ACH-000627,-0.9370385361383556
ACH-000630,-0.9785281963809159
ACH-000631,-0.8666490871722465
ACH-000632,-0.8763392567522544
ACH-000633,-0.7839344004324018
ACH-000637,-0.9698854160681976
ACH-000638,-0.9366538991660448
ACH-000646,-0.8151016439027291
ACH-000647,-0.9017811842920374
ACH-000648,-0.6721011716660409
ACH-000649,-0.9714513830009012
ACH-000651,-1.1192739329743744
ACH-000652,-0.9545516803459584
ACH-000653,-0.9486719192883396
ACH-000657,-0.7821116874548514
ACH-000658,-0.7327734905995141
ACH-000661,-0.9279896296060988
ACH-000662,-0.6654904684912768
ACH-000663,-0.8942118766694018
ACH-000665,-0.7838268250396176
ACH-000671,-0.905452966852067
ACH-000672,-1.0711278672999616
ACH-000673,-0.9605666507335038
ACH-000676,-1.0760520724001832
ACH-000677,-0.8827842284730146
ACH-000681,-0.9361285853048132
ACH-000683,-0.9381527929558804
ACH-000684,-0.9231289567359148
ACH-000688,-0.9938983071687192
ACH-000693,-0.9447838948969708
ACH-000694,-0.9593165010343944
ACH-000695,-0.9183685892554636
ACH-000696,-0.9821068081752404
ACH-000697,-0.8414824720216211
ACH-000699,-0.8261930060239747
ACH-000701,-0.9148480940990203
ACH-000706,-0.8975225379024865
ACH-000711,-0.9685026689583022
ACH-000713,-1.017911040965827
ACH-000714,-0.7216033424301294
ACH-000718,-0.9620107374107484
ACH-000720,-1.0408370259990742
ACH-000721,-0.9109752423451164
ACH-000724,-0.8629143107195636
ACH-000725,-0.6007262104277616
ACH-000732,-1.154356724075006
ACH-000734,-0.9679101311690932
ACH-000735,-1.0911152104037998
ACH-000736,-0.7183822114045221
ACH-000738,-1.013321705935739
ACH-000746,-0.9976629504883784
ACH-000747,-0.8690340407165111
ACH-000748,-1.0957860555421035
ACH-000753,-1.020607363763354
ACH-000756,-0.8467877199254366
ACH-000757,-0.9428303795938984
ACH-000758,-0.8760602069790927
ACH-000760,-0.9384506083480304
ACH-000762,-0.8847365160553119
ACH-000763,-0.6385889874209429
ACH-000764,-0.9976989953644928
ACH-000765,-1.1272279298927608
ACH-000766,-0.9241132376429884
ACH-000767,-1.0777757175993892
ACH-000768,-0.9745742146501531
ACH-000769,-1.0132484599111908
ACH-000770,-0.8868018246587691
ACH-000771,-1.0960625799375319
ACH-000773,-0.651805767009819
ACH-000776,-0.6979705805976456
ACH-000777,-0.8184150224622277
ACH-000778,-0.8877956769467268
ACH-000781,-0.9779054667276766
ACH-000782,-0.9131081828208544
ACH-000783,-0.6666078533129705
ACH-000784,-1.0441956332182805
ACH-000785,-0.801379631142412
ACH-000787,-1.264438308551621
ACH-000788,-0.9181956856698871
ACH-000791,-0.9833285772477496
ACH-000792,-0.8560159153638828
ACH-000794,-0.7633352035326035
ACH-000796,-0.8712148591242801
ACH-000798,-0.954370964404884
ACH-000799,-1.0299742431276449
ACH-000800,-1.0581863968031031
ACH-000802,-0.8704008817928102
ACH-000804,-0.8011373400776085
ACH-000805,-0.8724595488454026
ACH-000809,-0.7261531316586575
ACH-000810,-0.6905180596255113
ACH-000811,-1.053206655547512
ACH-000817,-0.7609841468608248
ACH-000819,-1.1925102606178672
ACH-000820,-1.0758883785245734
ACH-000821,-0.9219751498902412
ACH-000822,-1.1400170864924946
ACH-000823,-0.9636758947451411
ACH-000824,-0.7721009737957418
ACH-000827,-0.9654229071083016
ACH-000829,-0.9417385903379596
ACH-000831,-0.9726843535793286
ACH-000832,-1.0277925383601965
ACH-000833,-0.9363725480789492
ACH-000834,-0.8546565170931015
ACH-000835,-0.8927490983000609
ACH-000836,-0.9688568236396248
ACH-000837,-0.9483797855085891
ACH-000838,-1.0688461547996186
ACH-000839,-0.8858683419617089
ACH-000840,-1.0636755074091144
ACH-000841,-0.7358362401396928
ACH-000843,-0.9870388647031806
ACH-000846,-0.9413721279536996
ACH-000847,-0.8248911146298111
ACH-000848,-0.8697195396372918
ACH-000849,-0.8792417061202525
ACH-000851,-0.9611518693189524
ACH-000855,-0.6204848006067816
ACH-000856,-0.926312198581962
ACH-000858,-0.9311860890602478
ACH-000859,-0.9185774491586264
ACH-000861,-1.09691623773745
ACH-000862,-1.1740161533717028
ACH-000865,-1.116267597309067
ACH-000866,-0.9220165212477348
ACH-000867,-1.1000956098685548
ACH-000869,-1.1959500746925444
ACH-000872,-0.8711446202390566
ACH-000873,-1.062126420332557
ACH-000876,-0.6631254540691429
ACH-000878,-0.9058496581043404
ACH-000880,-0.8284374872918073
ACH-000881,-1.0045663331949797
ACH-000882,-0.8549986390392176
ACH-000884,-0.9388351300521678
ACH-000885,-0.9935409517888942
ACH-000887,-0.8417126435197295
ACH-000889,-0.8912642726835859
ACH-000896,-0.9145387460259355
ACH-000898,-0.9305820419805868
ACH-000900,-0.8355893422840182
ACH-000901,-0.9087330820270586
ACH-000905,-0.8445296428527571
ACH-000906,-0.8574285399520776
ACH-000907,-0.7820886058405764
ACH-000910,-0.6417175942438003
ACH-000911,-0.8759408277107712
ACH-000912,-0.8655137123612494
ACH-000913,-0.859645120101832
ACH-000915,-1.0007316992499458
ACH-000916,-0.7997350422038356
ACH-000917,-0.95567832550001
ACH-000920,-0.8983560959316912
ACH-000921,-1.0694107257327734
ACH-000924,-0.8836467792556223
ACH-000926,-1.0328965268806432
ACH-000928,-0.7635952142504966
ACH-000929,-1.0895750140452236
ACH-000932,-0.8643174643387307
ACH-000935,-0.5872431839704568
ACH-000936,-1.0890792224888957
ACH-000937,-0.8741748881869911
ACH-000938,-0.7468285451535245
ACH-000939,-0.8970338441636542
ACH-000941,-0.7828876558081563
ACH-000943,-0.8970930627143391
ACH-000946,-0.9334805314101664
ACH-000947,-0.6781527381487827
ACH-000948,-1.2094867430961758
ACH-000950,-1.233712552544162
ACH-000953,-0.8262875617032724
ACH-000954,-0.6361433398608819
ACH-000957,-0.7225792524051635
ACH-000958,-0.8627119785783889
ACH-000960,-0.8735639487645348
ACH-000963,-0.6962532039418193
ACH-000968,-0.969814794664168
ACH-000969,-1.051923423362875
ACH-000972,-0.8547429542144703
ACH-000973,-1.1130751889725714
ACH-000974,-0.9470217996527894
ACH-000978,-0.9939656877395896
ACH-000984,-0.9845198846213576
ACH-000986,-0.8990108588971762
ACH-000988,-1.129608790177835
ACH-000993,-0.9050356976764056
ACH-000994,-0.9082069850899236
ACH-000996,-0.83039990571254
ACH-001001,-0.978086680107762
ACH-001020,-1.0403224822866797
ACH-001028,-0.8801724017328316
ACH-001031,-0.8397789707881743
ACH-001038,-0.8289899855116362
ACH-001048,-1.087633857547175
ACH-001050,-1.1025128258820278
ACH-001053,-1.1185690557165477
ACH-001054,-0.7504729556195261
ACH-001061,-1.0469277619480717
ACH-001067,-0.9696738221629128
ACH-001075,-1.1832157525937892
ACH-001096,-1.0099715721409692
ACH-001111,-0.8476217663829749
ACH-001119,-1.0709716837445853
ACH-001128,-0.8207193100546314
ACH-001134,-0.9524939324185916
ACH-001151,-1.1239842073367392
ACH-001163,-0.832994574004176
ACH-001164,-0.8272774390039648
ACH-001183,-0.9807092892617252
ACH-001192,-1.1284636256536855
ACH-001193,-0.919569208723774
ACH-001196,-1.105070190123201
ACH-001197,-0.6895581122612562
ACH-001205,-0.7773259130249365
ACH-001211,-0.708227381255895
ACH-001212,-0.9057086952146812
ACH-001228,-0.6742911889465153
ACH-001232,-0.945743545538317
ACH-001239,-0.7494740761509268
ACH-001270,-0.7043425349131791
ACH-001274,-0.6952975900511111
ACH-001275,-0.9448997126283036
ACH-001277,-0.8815128407773709
ACH-001278,-0.5988033485632591
ACH-001280,-0.7874366031481026
ACH-001283,-1.001463042504217
ACH-001289,-0.8640005414957245
ACH-001300,-1.2043341666100758
ACH-001301,-0.9832401440628848
ACH-001302,-1.129110321087772
ACH-001306,-1.1102121638572495
ACH-001318,-1.0378603367219257
ACH-001322,-1.001068593007312
ACH-001328,-0.8090761729357214
ACH-001332,-0.9435801980291371
ACH-001336,-0.9718415456485257
ACH-001346,-1.0463040329243354
ACH-001353,-1.0070581407947952
ACH-001354,-0.8158867213844389
ACH-001367,-1.0255288266639841
ACH-001368,-0.8751646227383365
ACH-001374,-1.1127153302193913
ACH-001377,-0.8700126295688496
ACH-001380,-0.953213769945462
ACH-001391,-1.1454750814569776
ACH-001408,-1.0340664757975644
ACH-001430,-0.7876481116852441
ACH-001431,-1.0165659394018405
ACH-001450,-0.7567709234250521
ACH-001496,-0.989242309924915
ACH-001500,-0.9431218667887264
ACH-001523,-0.7834249646010689
ACH-001532,-0.9651638030934462
ACH-001550,-1.1075981388745308
ACH-001552,-1.0973474283840832
ACH-001554,-0.8371315669696378
ACH-001654,-0.9895902072882564
ACH-001735,-1.0238985312325941
ACH-001736,-0.7340848482722353
ACH-001737,-0.9480656809473436
ACH-001740,-0.9574128038386156
ACH-001745,-0.8961079596780944
ACH-001765,-1.019353338031865
