,MTUS1 (57509)
ACH-000004,-0.11663013501762284
ACH-000005,-0.006326286258521969
ACH-000007,0.043056072537106166
ACH-000009,0.15652950835233556
ACH-000011,0.019278222392195427
ACH-000012,-0.02608072811366245
ACH-000013,-0.0324994558804629
ACH-000014,-0.03378872195997135
ACH-000015,-0.03077294285464906
ACH-000017,-0.0980605802413073
ACH-000018,0.1922701609214656
ACH-000019,-0.1356350276265543
ACH-000021,0.07465182680456213
ACH-000022,0.05700526029698773
ACH-000025,0.08259626555915517
ACH-000028,0.06588752912435873
ACH-000030,0.00037172881977047415
ACH-000035,0.025939176753496208
ACH-000036,0.07433606185226678
ACH-000037,0.009870300509207137
ACH-000039,0.004462788775342032
ACH-000040,-0.0185566157913126
ACH-000041,-0.10176304563207704
ACH-000042,-0.030391537436762175
ACH-000045,-0.1026231615938102
ACH-000047,0.07115928561365642
ACH-000052,-0.18117227057317126
ACH-000053,0.07677863537416743
ACH-000054,0.08832368893603247
ACH-000055,0.14253193557731042
ACH-000060,-0.020248495547554302
ACH-000067,0.1367329346823262
ACH-000070,-0.14099319772219382
ACH-000075,0.15007136013026318
ACH-000078,-0.21941681047690145
ACH-000082,0.06890077608146887
ACH-000085,0.2348439154798589
ACH-000086,0.21252314009049467
ACH-000087,-0.093785629939901
ACH-000092,0.01793067035329086
ACH-000095,0.0916177085588975
ACH-000097,-0.008768991325862514
ACH-000098,0.03734922123194076
ACH-000099,-0.02866536293451284
ACH-000108,0.04038493903075251
ACH-000113,-0.03246320202601411
ACH-000116,0.12255994490606932
ACH-000118,-0.00771630394889243
ACH-000120,-0.17580163768051832
ACH-000123,-0.08976205406086113
ACH-000127,0.09517870956276564
ACH-000128,0.06702876625753176
ACH-000132,-0.11542912653713455
ACH-000133,0.03785078864795618
ACH-000137,0.02493788564190532
ACH-000138,0.004479010063156693
ACH-000142,0.1477068617160742
ACH-000143,0.1374765445541782
ACH-000146,0.017877232492890652
ACH-000148,-0.03596190425065197
ACH-000150,-0.2068880333078968
ACH-000152,0.10511396324850653
ACH-000153,0.09746999689202493
ACH-000159,-0.03706165218772777
ACH-000160,0.04576174826115584
ACH-000163,0.010572006894411469
ACH-000167,0.968818992232758
ACH-000168,-0.1253099014889993
ACH-000169,-0.026994546764886777
ACH-000178,-0.03289400089178466
ACH-000183,-0.005576741552763481
ACH-000188,0.14691963753594334
ACH-000189,0.10258891502063754
ACH-000190,-0.1833044385027468
ACH-000198,-0.0884217096033321
ACH-000203,0.02410773859785801
ACH-000204,0.04194801856328627
ACH-000206,-0.059235032281764036
ACH-000207,0.18602103264535286
ACH-000208,-0.14841749505917487
ACH-000210,-0.08124664182578054
ACH-000211,-0.0984701496960974
ACH-000215,0.0724106523887422
ACH-000221,-0.06545332265148311
ACH-000222,0.11617027985843062
ACH-000223,-0.0458102761014172
ACH-000226,0.21613351371878425
ACH-000227,-0.17919957290649566
ACH-000228,-0.031137814654710688
ACH-000231,-0.01134379388719239
ACH-000232,-0.018977448997200445
ACH-000233,0.1442551877055125
ACH-000234,0.06254716176979003
ACH-000235,0.007946408902053068
ACH-000237,0.05916488002969784
ACH-000238,0.14579193061138973
ACH-000242,-0.2603694355424801
ACH-000243,-0.04327250319224712
ACH-000244,-0.005251141466447599
ACH-000246,-0.023991684470883245
ACH-000248,0.12162193866290515
ACH-000250,0.08919654844027178
ACH-000251,0.030546808001219707
ACH-000252,0.09176838230280222
ACH-000253,-0.032774154448227684
ACH-000255,0.05086106623603701
ACH-000256,0.0009188263623766533
ACH-000257,0.00697873970649614
ACH-000258,0.01219036235705503
ACH-000259,0.0316506041509639
ACH-000260,0.10413230658167387
ACH-000261,-0.014140531265154709
ACH-000262,-0.14178060664091602
ACH-000263,0.0478954226022428
ACH-000264,0.06224412984545687
ACH-000265,-0.042262495012996025
ACH-000266,0.06678977116088451
ACH-000272,-0.04038780099156785
ACH-000274,0.03894145749189416
ACH-000277,0.08639768802032538
ACH-000278,0.12370896291101922
ACH-000279,0.09572236774536154
ACH-000280,-0.020756373493892415
ACH-000281,0.18912632633888535
ACH-000288,0.090732841907009
ACH-000291,0.18307145504104705
ACH-000293,0.13561837931329193
ACH-000294,-0.002461283307010517
ACH-000295,-0.035861893393922414
ACH-000296,-0.04729607927188429
ACH-000302,0.024834789712167942
ACH-000304,0.018132728327633185
ACH-000307,0.1016755629562366
ACH-000308,-0.029421110602411288
ACH-000310,-0.02244447609207692
ACH-000311,-0.0017615998497319547
ACH-000312,-0.02453123960513741
ACH-000315,0.1253688165400638
ACH-000316,0.0441417063143089
ACH-000317,-0.10237375946145287
ACH-000318,0.034313743146764164
ACH-000319,-0.0390497648651875
ACH-000320,0.16173544167271048
ACH-000322,0.18915213319358784
ACH-000323,0.09268683248086104
ACH-000324,-0.0030003259738610373
ACH-000329,-0.033875110934268496
ACH-000330,-0.02354745922703979
ACH-000331,-0.14066513644283024
ACH-000332,-0.01067589501682232
ACH-000334,-0.02939032345878552
ACH-000335,0.10014290333528213
ACH-000336,-0.1679231991509958
ACH-000337,0.03176729166304193
ACH-000338,-0.6383585919667366
ACH-000339,0.11438904590963606
ACH-000341,-0.05431138046549632
ACH-000348,-0.044714002532554316
ACH-000350,0.04295218912906303
ACH-000352,-0.20805846300458905
ACH-000356,0.005333196223655191
ACH-000361,0.027587378183433656
ACH-000362,-0.042443266029282896
ACH-000363,-0.029394996222310205
ACH-000364,0.0822532561549573
ACH-000365,-0.09728850262398266
ACH-000366,0.11654711122938402
ACH-000368,0.07252794528484786
ACH-000374,-0.009297220369789768
ACH-000375,-0.12318641880885428
ACH-000376,0.06040740906299107
ACH-000381,0.08695415302626396
ACH-000383,0.06855455783276503
ACH-000387,0.08169271123377721
ACH-000389,-0.12088933793275157
ACH-000390,-0.06739964479083482
ACH-000393,-0.09117856801981476
ACH-000395,0.023904642148495404
ACH-000396,-0.3762400099352833
ACH-000397,-0.0074679616213954815
ACH-000401,0.08961145536177813
ACH-000402,-0.4373023625899907
ACH-000403,0.007013988750201411
ACH-000404,0.4085421214858251
ACH-000406,0.05329041931371885
ACH-000407,-0.14529280373483236
ACH-000408,0.0591561777770846
ACH-000410,-0.016881870393401624
ACH-000411,-0.02585319558399147
ACH-000414,0.052805767179642714
ACH-000415,0.041048470609945285
ACH-000416,0.018250041747294544
ACH-000420,0.13554751888754868
ACH-000421,-0.11941036869680748
ACH-000424,0.10957571714236236
ACH-000425,0.1640291415296657
ACH-000426,0.17701888058227205
ACH-000427,-0.011006188339119696
ACH-000433,-0.12521186925779718
ACH-000435,-0.27613765211496843
ACH-000436,0.09567650275584286
ACH-000444,0.04219201337842438
ACH-000445,0.2505851977447513
ACH-000448,-0.04024582149749639
ACH-000450,-0.010181310295509428
ACH-000452,-0.030432291065697382
ACH-000454,0.12435083630651185
ACH-000458,0.014213649862731275
ACH-000459,-0.1817555665117221
ACH-000460,-0.012674827579049438
ACH-000461,0.024562581499773344
ACH-000463,0.042269483401371793
ACH-000464,-0.04477807175022337
ACH-000466,0.15996726688430424
ACH-000467,0.022891444571260515
ACH-000468,0.07947446530142672
ACH-000469,0.021490908723526592
ACH-000470,0.008948120470672788
ACH-000471,-0.013386359278313274
ACH-000472,-0.014864168979925256
ACH-000473,-0.1211991590578112
ACH-000475,-0.0850797784681888
ACH-000476,0.07761640451303083
ACH-000477,0.07531907489460038
ACH-000479,0.0391846482859853
ACH-000480,0.0755671403783764
ACH-000481,0.1028800145103685
ACH-000483,-0.011790149759931387
ACH-000484,-0.09563468932695804
ACH-000485,0.011003239606896493
ACH-000486,-0.00639188386097085
ACH-000487,-0.06484470795509756
ACH-000488,-0.0322863265580293
ACH-000490,-0.002539874148450022
ACH-000491,-0.0222351467065045
ACH-000495,0.09776298430938432
ACH-000496,0.03352419942374694
ACH-000499,0.17056384735506028
ACH-000500,0.34352752515816404
ACH-000502,0.12571984281675494
ACH-000503,0.30307844706894543
ACH-000505,-0.01320704295105395
ACH-000507,0.07981091595460428
ACH-000510,0.0463227293085854
ACH-000511,-0.11335523260964885
ACH-000512,0.16976317680963554
ACH-000516,-0.15350824340173616
ACH-000517,0.022664748285838462
ACH-000518,0.09405693187602614
ACH-000520,0.0817886327521965
ACH-000521,0.2430441134889015
ACH-000522,0.04264001118156487
ACH-000524,-0.02573402789174069
ACH-000527,0.05647705791140058
ACH-000528,-0.15209487353494572
ACH-000537,-0.037076532753487705
ACH-000541,0.16040711738428226
ACH-000542,0.046299485649500684
ACH-000544,0.0021076674531432813
ACH-000545,-0.12741617101469718
ACH-000547,-0.08403151376523507
ACH-000548,-0.02920253899618615
ACH-000549,0.11495732566647388
ACH-000550,0.029057435321697963
ACH-000552,-0.07142831543611053
ACH-000556,-0.07280391076631958
ACH-000557,-0.08482852549843503
ACH-000569,0.0803511282359475
ACH-000570,0.021475909777600975
ACH-000571,0.033152159781316734
ACH-000573,0.053964983352824826
ACH-000576,-0.1672193999327511
ACH-000579,-0.004631157615849578
ACH-000580,0.025841845016513786
ACH-000584,0.049842880521070526
ACH-000585,0.021680032952040424
ACH-000588,0.0011335774595588712
ACH-000589,0.17882520774120625
ACH-000591,0.11274825444969842
ACH-000593,0.06665983138564886
ACH-000600,0.06641123024651385
ACH-000601,0.051437202260690165
ACH-000605,-0.00944970186117517
ACH-000606,-0.08559042758803742
ACH-000608,0.014801541482000687
ACH-000614,-0.033912775912813845
ACH-000616,0.0063010396580023605
ACH-000618,-0.044173432166558835
ACH-000619,0.06073839863521165
ACH-000620,-0.009291200836099307
ACH-000621,0.0609801965577611
ACH-000622,0.02674143707379446
ACH-000623,0.00484552469852235
ACH-000624,0.007338600168206098
ACH-000627,0.04700817528408687
ACH-000630,-0.008112060466183683
ACH-000631,0.35853130055728555
ACH-000632,0.02440514398848134
ACH-000633,0.08098002333605524
ACH-000637,-0.11314806181114904
ACH-000638,0.06223157634439627
ACH-000646,0.03902215692194926
ACH-000647,0.10357817341688223
ACH-000648,0.035313931961158986
ACH-000649,0.0030527351676059872
ACH-000651,0.04930928621179802
ACH-000652,-0.2327951999757975
ACH-000653,0.05277791334577143
ACH-000657,0.07642978150088985
ACH-000658,0.048353380147368216
ACH-000661,0.010634508266845734
ACH-000662,-0.14541467514505918
ACH-000663,0.020963100958020252
ACH-000665,0.02220811478483013
ACH-000671,-0.021260514020180803
ACH-000672,0.038902534475515865
ACH-000673,-0.016212629636471926
ACH-000676,0.09233707857036592
ACH-000677,0.05236079585387654
ACH-000681,-0.2630037355861405
ACH-000683,-0.04466878992737454
ACH-000684,0.056412845618438026
ACH-000688,0.24089738832141974
ACH-000693,0.06510233639148183
ACH-000694,-0.05754302138565105
ACH-000695,0.05838042662565548
ACH-000696,0.11644156526180707
ACH-000697,0.004531917287977777
ACH-000699,0.049949093500580334
ACH-000701,0.014410740013580428
ACH-000706,0.12775828147344565
ACH-000711,0.0092878371611373
ACH-000713,-0.01880135379885358
ACH-000714,-0.03348250721110832
ACH-000718,0.007096329768672999
ACH-000720,0.05565113903348165
ACH-000721,0.05424342737042017
ACH-000724,0.046966725351749325
ACH-000725,-0.00929838426364605
ACH-000732,-0.0830540335141537
ACH-000734,0.0014175947625988971
ACH-000735,0.009679633779214306
ACH-000736,-0.025759080025880225
ACH-000738,0.08634218743378826
ACH-000746,0.03240277123942712
ACH-000747,-0.11512352754624705
ACH-000748,0.023556899542938426
ACH-000753,-0.02738077244353611
ACH-000756,0.03699067924913086
ACH-000757,0.05365420951047534
ACH-000758,0.12838419320634234
ACH-000760,0.12138282182419965
ACH-000762,0.08047630220074589
ACH-000763,-0.06782914776433792
ACH-000764,0.3302128007150478
ACH-000765,0.09247229457975974
ACH-000766,0.1518106229255027
ACH-000767,-0.061602986399338235
ACH-000768,0.013079426191577056
ACH-000769,-0.0768489516901493
ACH-000770,-0.07303503525426143
ACH-000771,0.04556294002480835
ACH-000773,-0.06832193916231838
ACH-000776,-0.06247623816639061
ACH-000777,0.09874383165539123
ACH-000778,0.0403142862278137
ACH-000781,0.16385947424337932
ACH-000782,0.2321567677774612
ACH-000783,0.07264531851691043
ACH-000784,0.02815868117447715
ACH-000785,0.0618833875944751
ACH-000787,-0.09010692416980616
ACH-000788,-0.004403846264421132
ACH-000791,-0.020393964089494603
ACH-000792,0.06029812772388522
ACH-000794,-0.023523812638004092
ACH-000796,0.01145285957274822
ACH-000798,0.3113279502747811
ACH-000799,0.09872763717840903
ACH-000800,-0.019097857042544287
ACH-000802,-0.03558415640472884
ACH-000804,-0.07733216315690047
ACH-000805,0.07806822230028883
ACH-000809,-0.10383090360581723
ACH-000810,0.12487093227160112
ACH-000811,0.007117890125455668
ACH-000817,0.0492807546011965
ACH-000819,0.11399128003871602
ACH-000820,-0.21251752290599027
ACH-000821,0.10641762636083263
ACH-000822,-0.055009829144434856
ACH-000823,-0.06983493310339924
ACH-000824,0.05327670122561301
ACH-000827,0.061668558022470864
ACH-000829,0.07813189580707976
ACH-000831,0.013998011162934677
ACH-000832,-0.08927542309662898
ACH-000833,-0.016977938324602718
ACH-000834,0.03328286483419906
ACH-000835,0.10239001159112532
ACH-000836,-0.026644229392956683
ACH-000837,0.10055789066641524
ACH-000838,-0.009434854852883244
ACH-000839,0.2543245713295756
ACH-000840,0.22181229894738747
ACH-000841,0.03480181439204018
ACH-000843,-0.0216556971537221
ACH-000846,-0.0233448210771203
ACH-000847,0.17718570327249902
ACH-000848,-0.001122062392089568
ACH-000849,-0.04754864426851401
ACH-000851,-0.1827985784827181
ACH-000855,-0.1028317496136397
ACH-000856,-0.07571169006424631
ACH-000858,0.017992548645916113
ACH-000859,-0.09287598302767656
ACH-000861,-0.02278677532571177
ACH-000862,-0.08563840051297449
ACH-000865,-0.062040325931059265
ACH-000866,-0.058135893116485225
ACH-000867,-0.04150623651162453
ACH-000869,-5.021815162596554e-07
ACH-000872,-0.15181346226651773
ACH-000873,0.2429685610765813
ACH-000876,-0.007048896186625256
ACH-000878,-0.09695688560097147
ACH-000880,-0.092805311818557
ACH-000881,0.12636908799510727
ACH-000882,0.002235795396183695
ACH-000884,-0.026688091263286383
ACH-000885,-0.06085456955146998
ACH-000887,-0.049367966778783016
ACH-000889,0.07315272874752214
ACH-000896,-0.11779941316363125
