,LARP1B (55132)
ACH-000004,0.05107751095342527
ACH-000005,-0.0468572753084669
ACH-000007,0.040493541511487166
ACH-000009,-0.06801354054442676
ACH-000011,-0.0172689297211096
ACH-000012,-0.029480844370536236
ACH-000013,-0.09934547963873004
ACH-000014,0.03240115627274983
ACH-000015,0.038424688348381225
ACH-000017,-0.10010354299208024
ACH-000018,0.008015933423467219
ACH-000019,-0.08571264739545692
ACH-000021,-0.020678749402450267
ACH-000022,0.02160258108845981
ACH-000025,-0.110967704165225
ACH-000028,-0.2029835237673325
ACH-000030,-0.029127874458048156
ACH-000035,0.0522030572907604
ACH-000036,-0.036674140535247285
ACH-000037,-0.0071225272287586796
ACH-000039,0.14406425690598376
ACH-000040,0.03712008350661064
ACH-000041,-0.08280285028646736
ACH-000042,-0.02908370320490572
ACH-000045,-0.043123168277179984
ACH-000047,0.002281969081481333
ACH-000052,0.05815468474261231
ACH-000053,-0.028800673673615745
ACH-000054,-0.13558731104100094
ACH-000055,-0.10379036304219133
ACH-000060,-0.024275158976923682
ACH-000067,-0.008850268291456223
ACH-000070,-0.06469351958163115
ACH-000075,-0.3910997571412958
ACH-000078,-0.07972456169557672
ACH-000082,0.01889745626070367
ACH-000085,-0.1453323094398544
ACH-000086,-0.08699062983045447
ACH-000087,0.14324003906128333
ACH-000092,-0.1557141120295121
ACH-000095,-0.09117962018902494
ACH-000097,-0.03369024150224649
ACH-000098,-0.02943428312243725
ACH-000099,0.01207079196771861
ACH-000108,-0.05139269184880309
ACH-000113,-0.0788871187278792
ACH-000116,0.011773270628946907
ACH-000118,0.021928389446461232
ACH-000120,0.07825126365921163
ACH-000123,-0.10261934012632253
ACH-000127,-0.0061589508750140905
ACH-000128,-0.0028886413891741724
ACH-000132,-0.14219524611573994
ACH-000133,-0.1292455431518818
ACH-000137,-0.04710184899162829
ACH-000138,0.11013922513403576
ACH-000142,-0.044031675873045635
ACH-000143,-0.13956671281579258
ACH-000146,-0.009772095697213226
ACH-000148,-0.08242292758412627
ACH-000150,-0.05551395328134482
ACH-000152,-0.1773023110328334
ACH-000153,-0.1919358158807224
ACH-000159,-0.032863527029943905
ACH-000160,-0.16251290810874705
ACH-000163,-0.06128828874931215
ACH-000167,0.11462342160872953
ACH-000168,0.02026076771624393
ACH-000169,-0.03560139221081854
ACH-000178,0.08220550542962647
ACH-000183,-0.07310899199326146
ACH-000188,0.07133901206499464
ACH-000189,-0.04124012406644464
ACH-000190,0.00858116521540748
ACH-000198,0.00017029023204593878
ACH-000203,-0.1889041165063977
ACH-000204,-0.2276729845361848
ACH-000206,0.06304643426005989
ACH-000207,0.010967070843747064
ACH-000208,-0.18630660246868694
ACH-000210,0.2761498020030906
ACH-000211,-0.11300336867076816
ACH-000215,-0.09644478898176244
ACH-000221,-0.06661688895793554
ACH-000222,0.19438608860554504
ACH-000223,-0.05426816828654943
ACH-000226,0.10534041002601637
ACH-000227,0.011583038360602576
ACH-000228,-0.035793063408163406
ACH-000231,-0.04686737502704999
ACH-000232,-0.12768426124665366
ACH-000233,-0.015123492021012522
ACH-000234,-0.04100565499159983
ACH-000235,-0.0101336902458094
ACH-000237,-0.1113942956692322
ACH-000238,-0.012993329380702237
ACH-000242,0.00985445889562216
ACH-000243,0.01021387450901155
ACH-000244,-0.19664905916275968
ACH-000246,-0.04647821723901145
ACH-000248,-0.03642635721935654
ACH-000250,-0.13257171720523125
ACH-000251,-0.01633155113695648
ACH-000252,0.022400495963746846
ACH-000253,-0.07318012042032597
ACH-000255,-0.06532441544078768
ACH-000256,-0.11597922323651573
ACH-000257,0.053680249263946316
ACH-000258,0.09758165229833947
ACH-000259,-0.10658088998187387
ACH-000260,0.03161632906248999
ACH-000261,-0.10608964067462036
ACH-000262,-0.1356621999737182
ACH-000263,-0.004747003360480476
ACH-000264,-0.09265313363345556
ACH-000265,-0.1690736896237197
ACH-000266,-0.05078671730075873
ACH-000272,0.05955279155136239
ACH-000274,-0.05963491803964816
ACH-000277,-0.043956557005924976
ACH-000278,-0.06541193656791669
ACH-000279,-0.03602492859399448
ACH-000280,0.08692358975643555
ACH-000281,0.03334993065104493
ACH-000288,-0.0502731305568425
ACH-000291,0.08696099107218278
ACH-000293,0.013190322826656406
ACH-000294,0.030495221411543438
ACH-000295,0.021431413062361283
ACH-000296,0.03825679014552047
ACH-000302,0.0032710522121986905
ACH-000304,-0.11636601677898127
ACH-000307,-0.1819492166398825
ACH-000308,-0.1185097976026581
ACH-000310,-0.09103751220632728
ACH-000311,-0.024392006728938646
ACH-000312,-0.04676588754827876
ACH-000315,0.060255292855235336
ACH-000316,-0.0690249086244583
ACH-000317,-0.048604772067075835
ACH-000318,-0.13387103576275736
ACH-000319,0.035380944021047155
ACH-000320,-0.19876522626629475
ACH-000322,0.015409729923630443
ACH-000323,-0.03128073642660181
ACH-000324,-0.09951031406626032
ACH-000329,0.02501359133572424
ACH-000330,-0.02676184675843053
ACH-000331,-0.06183687974508646
ACH-000332,-0.030159552794039507
ACH-000334,-0.06129539150991059
ACH-000335,0.07485348827583678
ACH-000336,0.33736830565812165
ACH-000337,-0.08517945143836987
ACH-000338,0.2928021838700195
ACH-000339,-0.053278132678456366
ACH-000341,-0.03871807878512374
ACH-000348,0.007327586304368546
ACH-000350,-0.06523764375938983
ACH-000352,-0.15732025183312398
ACH-000356,-0.011511998754893685
ACH-000361,-0.2778004522424539
ACH-000362,0.013511588502859865
ACH-000363,-0.1024218149343098
ACH-000364,-0.02526636714546498
ACH-000365,-0.06032886482559376
ACH-000366,-0.013394673695703244
ACH-000368,-0.1175147673986688
