,XDH (7498)
ACH-000004,0.04229903071072711
ACH-000005,0.17840314431618326
ACH-000007,0.17687791279382964
ACH-000009,0.11001637754769986
ACH-000011,0.07167192653586603
ACH-000012,0.12000686384368565
ACH-000013,0.021336223299062526
ACH-000014,-0.06151428548711727
ACH-000015,0.04213833572843468
ACH-000017,0.08360253163599017
ACH-000018,-0.11235784896293284
ACH-000019,0.08651666083069808
ACH-000021,0.052143259467255634
ACH-000022,0.1113387314742358
ACH-000025,0.09474965897190106
ACH-000028,0.062321576175123135
ACH-000030,0.10054915355009457
ACH-000035,0.07801148250793911
ACH-000036,0.04332280505219285
ACH-000037,0.027448960324474032
ACH-000039,0.3022126164244857
ACH-000040,-0.014130137377167937
ACH-000041,0.1460709930974013
ACH-000042,0.0037833665748212655
ACH-000045,0.06096676617223683
ACH-000047,0.05397935274968883
ACH-000052,0.060782167667307374
ACH-000053,-0.019009936068895856
ACH-000054,0.03966391439422964
ACH-000055,-0.017975074542389162
ACH-000060,0.13359567681669465
ACH-000067,0.10912291219870968
ACH-000070,0.18998762328563967
ACH-000075,0.05804365797775263
ACH-000078,0.07611174991937747
ACH-000082,0.08940561253668289
ACH-000085,0.07747520085120742
ACH-000086,0.16219547846327878
ACH-000087,0.19440959633294533
ACH-000092,0.017982381793151373
ACH-000095,0.18470162819567956
ACH-000097,0.14469330867620228
ACH-000098,0.014175261804579616
ACH-000099,0.027747766317062432
ACH-000108,0.14419714994483354
ACH-000113,0.0690764853567718
ACH-000116,-0.04260899968248129
ACH-000118,0.07325989064572758
ACH-000120,-0.007269516334980631
ACH-000123,0.06864277010376832
ACH-000127,0.0740139036941801
ACH-000128,0.05225485158598086
ACH-000132,0.09606542409661424
ACH-000133,-0.05063527721241448
ACH-000137,0.10243048996582016
ACH-000138,0.08529872126472837
ACH-000142,0.04939863251378746
ACH-000143,0.1423441630211756
ACH-000146,0.12118533030031152
ACH-000148,0.04940310605711823
ACH-000150,0.2927593903058121
ACH-000152,0.029754983204431845
ACH-000153,-0.058257111642389
ACH-000159,0.11253699999452102
ACH-000160,0.07013186844596994
ACH-000163,0.0676316857091184
ACH-000167,-0.2259634594544509
ACH-000168,0.05437198009681219
ACH-000169,0.07711770765566163
ACH-000178,0.0002914659958173128
ACH-000183,0.15834339320248922
ACH-000188,0.1786672113266274
ACH-000189,0.2600778697196928
ACH-000190,-0.07164780835807291
ACH-000198,0.11727086259697135
ACH-000203,-0.11546462899133605
ACH-000204,0.07109734522522873
ACH-000206,0.14563301101112225
ACH-000207,0.10207905987031346
ACH-000208,0.10404358070727616
ACH-000210,-0.08306216628386827
ACH-000211,0.05489736360452921
ACH-000215,0.04393697627853437
ACH-000221,0.14169235385651913
ACH-000222,0.05842751837143945
ACH-000223,0.08562923234641721
ACH-000226,0.06836833200332225
ACH-000227,-0.07757157065401571
ACH-000228,0.06700874643935532
ACH-000231,0.051725801599617566
ACH-000232,0.09027391243037834
ACH-000233,0.024659006116877744
ACH-000234,0.0999709553179988
ACH-000235,0.060159640627432676
ACH-000237,0.10034605184213484
ACH-000238,-0.032832312866563435
ACH-000242,0.3097566484551574
ACH-000243,-0.0009573060908222527
ACH-000244,0.16400577134070998
ACH-000246,0.03581406140777195
ACH-000248,-0.11367572386588527
ACH-000250,0.04320680032698152
ACH-000251,0.12341591075078355
ACH-000252,0.006306343977434652
ACH-000253,0.06443066878612322
ACH-000255,0.13568514712062196
ACH-000256,0.09637125108304076
ACH-000257,-0.04028265196089312
ACH-000258,0.0985945441169736
ACH-000259,-0.0733090389981817
ACH-000260,0.12644166803332627
ACH-000261,0.04195795659875818
ACH-000262,0.045949661768680525
ACH-000263,0.08959718458744469
ACH-000264,0.02470778788405384
ACH-000265,0.06699050397478767
ACH-000266,0.022206582460103062
ACH-000272,0.07896372754839204
ACH-000274,0.058716564269916026
ACH-000277,-0.00015396550597066887
ACH-000278,0.03916174002839134
ACH-000279,0.02517178516558896
ACH-000280,0.15599776498757487
ACH-000281,0.08895653396021083
ACH-000288,0.037085108881348576
ACH-000291,-0.003081583157299676
ACH-000293,-0.0008895999755798305
ACH-000294,0.06532010966200442
ACH-000295,0.1386532405123495
ACH-000296,0.06461156066382011
ACH-000302,0.04922740531765391
ACH-000304,0.0841209315954747
ACH-000307,0.10587773801826747
ACH-000308,0.027099390358450968
ACH-000310,0.09907032675882703
ACH-000311,0.07920239277180302
ACH-000312,-0.09881280348788783
ACH-000315,0.03265083291495144
ACH-000316,0.06076039563091026
ACH-000317,0.14049540537385116
ACH-000318,0.12527962161953107
ACH-000319,0.04107167523762061
ACH-000320,-0.12372712640342788
ACH-000322,0.033804774763669665
ACH-000323,0.1025924381172478
ACH-000324,0.0604607305388173
ACH-000329,0.13179190899817375
ACH-000330,0.0442670289292433
ACH-000331,0.04753503967441866
ACH-000332,0.07055507573172234
ACH-000334,-0.14096120168175905
ACH-000335,0.17761482048050434
ACH-000336,0.2294572636963247
ACH-000337,0.053059405431425136
ACH-000338,-0.5102782528570496
ACH-000339,0.1040145034406644
ACH-000341,0.2516382035768667
ACH-000348,0.038543502238912765
ACH-000350,0.08791606366565219
ACH-000352,-0.022785857409774547
ACH-000356,0.10959365398569527
ACH-000361,0.053767399793224015
ACH-000362,0.20510483745709085
