,BANP (54971)
ACH-000221,-0.9184082077721618
ACH-000222,-0.7152350109655304
ACH-000223,-0.6711888825782145
ACH-000226,-0.5762143260177192
ACH-000227,-0.563640578372761
ACH-000228,-0.6407058415726583
ACH-000231,-0.7930987972286561
ACH-000232,-0.6449689574147065
ACH-000233,-0.7894266221124298
ACH-000234,-0.7662770408111356
ACH-000235,-0.6619514452059715
ACH-000237,-0.8742212077874347
ACH-000238,-0.4879954322394273
ACH-000242,-0.8864823662209541
ACH-000243,-0.6904379795793265
ACH-000244,-0.6121530233853869
ACH-000246,-0.5256519182518261
ACH-000248,-1.2600172761102555
ACH-000250,-0.7484290861081127
ACH-000251,-0.4948148200144121
ACH-000252,-0.5269900336435637
ACH-000253,-0.6904478110988214
ACH-000255,-0.6103531873560618
ACH-000256,-0.5731865015834751
ACH-000257,-0.8442628447327484
ACH-000258,-0.6872764367414353
ACH-000259,-0.756465345137977
ACH-000260,-0.9988843510743878
ACH-000261,-0.7790613996076216
ACH-000262,-0.7528160883986428
ACH-000263,-0.720154507413582
ACH-000264,-0.9378026455356744
ACH-000265,-0.6128769795183486
ACH-000266,-0.9642355929302668
ACH-000272,-0.6428410766024608
ACH-000274,-0.7909194378879087
ACH-000277,-0.6108085951215338
ACH-000278,-0.7400407685781679
ACH-000279,-0.8765910206844887
ACH-000280,-0.7546086133579408
ACH-000281,-0.9157691924711328
ACH-000288,-0.9253853064256748
ACH-000291,-0.7931540561132522
ACH-000293,-0.6537555221114357
ACH-000294,-0.6639727727432704
ACH-000295,-0.9556281368837062
ACH-000296,-0.7571531187008681
ACH-000302,-0.7294651460476801
ACH-000304,-0.7318244553270751
ACH-000307,-0.6697225830639059
ACH-000308,-0.7307495138751265
ACH-000310,-0.7985088279403532
ACH-000311,-0.7236071447680936
ACH-000312,-0.8120259627469126
ACH-000315,-0.7134482804256895
ACH-000316,-1.0422289414150077
ACH-000317,-0.6637203035583972
ACH-000318,-0.554130225362437
ACH-000319,-0.7529391375523117
ACH-000320,-0.794915543701506
ACH-000322,-1.042359085478337
ACH-000323,-0.7117542779543551
ACH-000324,-0.7334574236486591
ACH-000329,-0.6655141650987526
ACH-000330,-1.0689639576703207
ACH-000331,-0.6950210255840241
ACH-000332,-0.719499047083119
ACH-000334,-0.3465595480282801
ACH-000335,-0.7678802322164289
ACH-000336,-0.5328802137597906
ACH-000337,-0.9623392226338492
ACH-000338,-0.4210192394904845
ACH-000339,-0.6947075628324255
ACH-000341,-0.6437246840053195
ACH-000348,-0.6936986396107154
ACH-000350,-0.44206973498099095
ACH-000352,-0.6544857825197832
ACH-000356,-0.7326001996918392
ACH-000361,-0.927488853869438
ACH-000362,-0.6406848572847621
ACH-000363,-0.8348395364895693
ACH-000364,-0.6693402187455585
ACH-000365,-0.7088055912694717
ACH-000366,-0.8067937781131983
ACH-000368,-0.7445473066317458
ACH-000374,-1.0397573932889208
ACH-000375,-0.5600162040452386
ACH-000376,-0.84875056696372
ACH-000381,-0.6079725603958952
ACH-000383,-0.7518267998131855
ACH-000387,-0.6728073562731602
ACH-000389,-0.6753434576160035
ACH-000390,-0.8568492630006587
ACH-000393,-0.7740394013420264
ACH-000395,-0.5061081683963606
ACH-000396,-0.8119494599798317
ACH-000397,-0.8013078407273421
ACH-000401,-0.8531735009824051
ACH-000402,-0.5555947342629076
ACH-000403,-0.7916392695381215
ACH-000404,-0.4506940423173523
ACH-000406,-0.6081868517418674
ACH-000407,-0.5243798252012046
ACH-000408,-0.8836737941304498
ACH-000410,-0.7186853606640649
ACH-000411,-0.6020124581742939
ACH-000414,-0.6840014436821262
ACH-000415,-0.7600138196569898
ACH-000416,-0.8812527672139676
ACH-000420,-0.756954091532792
ACH-000421,-0.783567965744797
ACH-000424,-0.8152747841166527
ACH-000425,-0.6801375095796158
ACH-000426,-0.7890869707966427
ACH-000427,-0.4938403055261086
ACH-000433,-0.6142832244303735
ACH-000435,-0.9788945421311226
ACH-000436,-0.5812131538482495
ACH-000444,-0.9315498738628876
ACH-000445,-0.6833714990589429
ACH-000448,-0.6489372257688164
ACH-000450,-0.7311988293243928
ACH-000452,-0.8684455655686728
ACH-000454,-0.547226371183155
ACH-000458,-0.7300182913042471
ACH-000459,-0.4007040230151547
ACH-000460,-0.5850823438616363
ACH-000461,-0.9092518640641388
ACH-000463,-0.8154732879043481
ACH-000464,-0.8403493988735651
ACH-000466,-0.6740593619011361
ACH-000467,-0.6684108111774845
ACH-000468,-0.6814729397211335
ACH-000469,-0.7618621975592242
ACH-000470,-0.6244901406711058
ACH-000471,-0.935808551865683
ACH-000472,-0.6821685153125666
ACH-000473,-0.5728593759564217
ACH-000475,-0.8570535420622287
ACH-000476,-0.729685283571678
ACH-000477,-0.5485632234839916
ACH-000479,-0.5870914171627214
ACH-000480,-0.7200456022893711
ACH-000481,-0.6329837843185754
ACH-000483,-0.6137591910409042
ACH-000484,-0.5559514429469161
ACH-000485,-0.6794541600968841
ACH-000486,-0.5420011787513574
ACH-000487,-0.708465473463287
ACH-000488,-0.6452093499974826
ACH-000490,-0.733648124167881
ACH-000491,-0.5097182806767188
ACH-000495,-0.8972489257724316
ACH-000496,-0.6989703111885031
ACH-000499,-0.6958155930680339
ACH-000500,-1.0012785277307477
ACH-000502,-0.6263141862095468
ACH-000503,-0.6408345572559463
ACH-000505,-0.7129785785911079
ACH-000507,-0.8158668508122063
ACH-000510,-0.5872370177809049
ACH-000511,-0.6317772333606227
ACH-000512,-0.843933002357372
ACH-000516,-0.9990207582950952
ACH-000517,-0.8260825707886863
ACH-000518,-0.7183066813850952
ACH-000520,-0.7840537292044664
ACH-000521,-0.8343883606211295
ACH-000522,-0.8857703544080398
ACH-000524,-0.7893881305950005
ACH-000527,-0.618617508151019
ACH-000528,-0.7267635696035257
ACH-000537,-0.8290449333707763
ACH-000541,-0.8868552116293814
ACH-000542,-0.6294076999606137
ACH-000544,-0.7410885254895114
ACH-000545,-0.690623544676959
ACH-000547,-0.8867813246739242
ACH-000548,-1.0182478786529134
ACH-000549,-0.9211920808327894
ACH-000550,-0.5929031397078717
ACH-000552,-0.7265435292405845
ACH-000556,-0.6385073373190672
ACH-000557,-0.7475999844560763
ACH-000569,-0.7211527833975556
ACH-000570,-0.6368043039385696
ACH-000571,-0.6673096444278708
ACH-000573,-0.7429064174658111
ACH-000576,-0.6112829113979802
ACH-000579,-0.7488453723886752
ACH-000580,-0.6932249529219795
ACH-000584,-0.6870756141496245
ACH-000585,-0.5366413620755904
ACH-000588,-0.6703817496847443
ACH-000589,-0.7210914641275026
ACH-000591,-0.8457620733796483
ACH-000593,-0.7009122512579914
ACH-000600,-0.5929382390502493
ACH-000601,-0.7904495528415458
ACH-000605,-0.7641149175160313
ACH-000606,-0.7031601042545603
ACH-000608,-0.7145663670621126
ACH-000614,-0.5367864272897629
ACH-000616,-0.6430587047084921
ACH-000618,-0.5704670367951811
ACH-000619,-0.5700067809442533
ACH-000620,-0.7461696735637248
ACH-000621,-0.8879068825568944
ACH-000622,-0.6245421671744072
ACH-000623,-0.6676781061524111
ACH-000624,-0.7673357254577741
ACH-000627,-0.5859788489115568
ACH-000630,-0.6693537416006243
ACH-000631,-0.7270897613410402
ACH-000632,-0.6456708110148195
ACH-000633,-0.6168203992303618
ACH-000637,-0.5567635342475002
ACH-000638,-0.6604870450344437
ACH-000646,-0.8684590941564303
ACH-000647,-0.8361714670359338
ACH-000648,-0.9246150491921032
ACH-000649,-0.6185626862105869
ACH-000651,-0.8479091845674617
ACH-000652,-0.7830212517964477
ACH-000653,-0.6938502081120974
ACH-000657,-0.7442985016155493
ACH-000658,-0.689123558893829
ACH-000661,-0.6128652493716648
ACH-000662,-0.3783163053178273
ACH-000663,-0.5131602409581885
ACH-000665,-0.8229117296653694
ACH-000671,-0.7796935524646389
ACH-000672,-1.003082111314738
ACH-000673,-0.6279520348596793
ACH-000676,-0.6993033494843078
ACH-000677,-0.5900537204790879
ACH-000681,-0.7011741425958794
ACH-000683,-0.5956013273565703
ACH-000684,-0.5732097142589236
ACH-000688,-0.9424623640624864
ACH-000693,-0.7650534885970978
ACH-000694,-0.743925447341023
ACH-000695,-0.7752165414241572
ACH-000696,-0.8085608897455516
ACH-000697,-0.8844638310587205
ACH-000699,-0.6446408223747135
ACH-000701,-0.7773739741636165
ACH-000706,-0.7848143049465629
ACH-000711,-0.6704693587087359
ACH-000713,-0.7412977827657099
ACH-000714,-0.7425202020005396
ACH-000718,-0.7224112509922628
ACH-000720,-0.7697784616717205
ACH-000721,-0.6717194305392011
ACH-000724,-0.7119420209989664
ACH-000725,-0.9422575218809509
ACH-000732,-0.7233542484311818
ACH-000734,-0.7167587025091123
ACH-000735,-0.5886855369303968
ACH-000736,-0.5822347827862151
ACH-000738,-0.8466641759496117
ACH-000746,-0.7538869284143022
ACH-000747,-0.7860848822469442
ACH-000748,-0.6626674595494497
ACH-000753,-0.5959155191356467
ACH-000756,-0.8543938501637516
ACH-000757,-0.8205082435515624
ACH-000758,-0.8209703404160257
ACH-000760,-0.7573561195896271
ACH-000762,-0.7758666594427656
ACH-000763,-0.8916503467910089
ACH-000764,-0.7167744998766283
ACH-000765,-0.7690365655581156
ACH-000766,-0.7595107987516861
ACH-000767,-0.9894884191947532
ACH-000768,-0.862683731024998
ACH-000769,-0.6186198688225791
ACH-000770,-0.7617900928572752
ACH-000771,-0.6593712073749116
ACH-000773,-0.5914485152883484
ACH-000776,-0.5253997458540914
ACH-000777,-0.6697463427099289
ACH-000778,-0.7164110035663925
ACH-000781,-0.7148233100540914
ACH-000782,-0.57340053155935
ACH-000783,-0.8174249181547482
ACH-000784,-0.845720407030479
ACH-000785,-0.8001086628119216
ACH-000787,-0.7150804253976297
ACH-000788,-0.7466518612091191
ACH-000791,-0.6850237226339944
ACH-000792,-0.9462939065733804
ACH-000794,-0.6739019069090154
ACH-000796,-0.5966502053189858
ACH-000798,-0.8262279641253618
ACH-000799,-0.512938933461394
ACH-000800,-0.4140476463768431
ACH-000802,-0.8087620426937145
ACH-000804,-0.7561460038596072
ACH-000805,-0.6352086893262227
ACH-000809,-0.6459253245898494
ACH-000810,-0.5197757693402889
ACH-000811,-0.7187749949450931
ACH-000817,-0.8026308115452581
ACH-000819,-0.8938901272298299
ACH-000820,-0.8620972972047846
ACH-000821,-0.9210351682426642
ACH-000822,-0.7981383390732948
ACH-000823,-0.6111524199806012
ACH-000824,-0.7617621964133221
ACH-000827,-0.8426408905341163
ACH-000829,-0.6145637210329771
ACH-000831,-0.6322916877355381
ACH-000832,-0.7095924160520369
ACH-000833,-0.5774211652190395
ACH-000834,-0.5286578620011666
ACH-000835,-0.6954799306683819
ACH-000836,-0.5394282323880253
ACH-000837,-0.6539383390916709
ACH-000838,-0.4863616009639089
ACH-000839,-0.6722874490051709
ACH-000840,-0.6072138231287114
ACH-000841,-0.5779166146088052
ACH-000843,-0.6724218614245525
ACH-000846,-0.7301431122426312
ACH-000847,-0.5278423291200915
ACH-000848,-0.6722516685788962
ACH-000849,-0.7302185397701779
ACH-000851,-0.659816684547518
ACH-000855,-0.6583225053425559
ACH-000856,-0.5135816999002254
ACH-000858,-0.7332277936000194
ACH-000859,-0.5619941661371392
ACH-000861,-0.4706779945495991
ACH-000862,-0.7240756274760872
ACH-000865,-0.6495723992851863
ACH-000866,-0.9795298611904592
ACH-000867,-0.6886583546571724
ACH-000869,-0.8223342418279702
ACH-000872,-0.7857899172376992
ACH-000873,-0.8716991428134112
ACH-000876,-0.8917020888686032
ACH-000878,-0.6938072478513446
ACH-000880,-0.6894532333890231
ACH-000881,-0.5860308803833771
ACH-000882,-0.5454785587169865
ACH-000884,-0.6968164832892885
ACH-000885,-0.8041149470178082
ACH-000887,-0.6389553711538778
ACH-000889,-0.6420966234959168
ACH-000896,-0.6761203735704732
ACH-000898,-0.7611447930079248
ACH-000900,-0.8025567847937594
ACH-000901,-0.7259965290682189
ACH-000905,-0.8034736078710418
ACH-000906,-0.6150296354490378
ACH-000907,-0.9203045169703294
ACH-000910,-0.7650344821136481
ACH-000911,-0.6492854983828581
ACH-000912,-0.6524427155231443
ACH-000913,-0.6701505529979137
ACH-000915,-0.7648270329101158
ACH-000916,-1.1125640878188172
ACH-000917,-0.6249931733856072
ACH-000920,-0.699694738082091
ACH-000921,-0.872583753015853
ACH-000924,-0.8068292060653505
ACH-000926,-0.7336837636971482
ACH-000928,-0.8966456634260983
ACH-000929,-0.5626796623541569
ACH-000932,-0.7160254954307191
ACH-000935,-0.6886867362690193
ACH-000936,-0.8342983171979181
ACH-000937,-0.453315691803118
ACH-000938,-0.6558754511161478
ACH-000939,-0.8395831880750481
ACH-000941,-0.7098216333845436
ACH-000943,-0.5788170186014054
ACH-000946,-0.7790402911439273
ACH-000947,-0.6427959332078758
ACH-000948,-0.7233297524131009
ACH-000950,-0.6775858501206072
ACH-000953,-0.6767530594640979
ACH-000954,-0.9280380567207074
ACH-000957,-0.6359244261594504
ACH-000958,-0.7457537609539484
ACH-000960,-0.8458370121313941
ACH-000963,-0.8383073084331953
ACH-000968,-0.6839032324817068
ACH-000969,-0.6058350101732486
ACH-000972,-0.6711469803138665
ACH-000973,-0.8467503571599254
ACH-000974,-0.7226546750943079
ACH-000978,-0.5938535721236172
ACH-000984,-0.8940496255021383
ACH-000986,-0.7194926527391812
ACH-000988,-0.7089016115424303
ACH-000993,-0.6170172386580837
ACH-000994,-0.6894554657738189
ACH-000996,-0.847216841922109
ACH-001001,-0.6079923081070451
ACH-001020,-0.5506612621005502
ACH-001028,-0.6734524409871816
ACH-001031,-0.6751539238650947
ACH-001038,-0.8233127305609396
ACH-001048,-0.7540603819874673
ACH-001050,-0.8536616242878349
ACH-001053,-0.764530149987759
ACH-001054,-0.8220034871907936
ACH-001061,-0.8441543954970313
ACH-001067,-0.8619192823388473
ACH-001075,-0.4375706986431088
ACH-001096,-0.6443864742614601
ACH-001111,-0.7510001776462506
ACH-001119,-0.607317067469058
ACH-001128,-0.28827045419038394
ACH-001134,-0.7546688010958418
ACH-001151,-0.800443988947127
ACH-001163,-0.8802319258235803
ACH-001164,-0.6926787516530457
ACH-001183,-0.5014997329752134
ACH-001192,-0.6954097311505741
ACH-001193,-0.8164649812828539
ACH-001196,-0.8809394929030424
ACH-001197,-0.7644352274719353
ACH-001205,-0.7836008790465573
ACH-001211,-0.6822360808426137
ACH-001212,-0.9936284083847856
ACH-001228,-0.9151625382909536
ACH-001232,-0.8078263634488144
ACH-001239,-0.6549739838259522
ACH-001270,-0.9272778446360558
ACH-001274,-0.4713649710694025
ACH-001275,-0.6670251619152893
ACH-001277,-0.8905164523862376
ACH-001278,-0.6685936036087703
ACH-001280,-0.7005201593918953
ACH-001283,-0.7816824870090344
ACH-001289,-0.6262163777516672
ACH-001300,-0.7222089622656164
ACH-001301,-0.7676225846547544
ACH-001302,-0.550624174401045
ACH-001306,-0.7569707825177799
ACH-001318,-0.7967342944030449
ACH-001322,-0.7792900235074041
ACH-001328,-0.7113760829471028
ACH-001332,-0.6933387780663446
ACH-001336,-0.7960058987302858
ACH-001346,-0.5918698944992521
ACH-001353,-0.8496608712016648
ACH-001354,-0.6141988063511459
ACH-001367,-0.9320678600092479
ACH-001368,-0.6870073075138334
ACH-001374,-1.0315086185169622
ACH-001377,-0.5271371176781859
ACH-001380,-0.9450588154046669
ACH-001391,-0.700675093248976
ACH-001408,-0.6617685785820635
ACH-001430,-0.7087462635093752
ACH-001431,-0.8890386603287765
ACH-001450,-0.6722206252422901
ACH-001496,-0.6207020767335102
ACH-001500,-0.6192140990283798
ACH-001523,-0.7674121753527591
ACH-001532,-0.7202313427412276
ACH-001550,-0.5005382280105354
ACH-001552,-0.5765489935977162
ACH-001554,-0.6548505229123818
ACH-001654,-0.7629630529529497
ACH-001735,-0.6986565569932671
ACH-001736,-0.6097196948337275
ACH-001737,-0.6315158769066871
ACH-001740,-0.5811711100532769
ACH-001745,-0.6857872622345427
ACH-001765,-0.6188696821041239
