,SMOX (54498)
ACH-000004,-0.16370094927944678
ACH-000005,0.09015775354494067
ACH-000007,0.06243736309875974
ACH-000009,0.09561987818672933
ACH-000011,0.13812448676259434
ACH-000012,0.024919069264093797
ACH-000013,-0.006738072912188065
ACH-000014,0.2163408532094732
ACH-000015,0.1687037217241347
ACH-000017,-0.14167146329806854
ACH-000018,-0.06299138203207004
ACH-000019,0.04419784942082504
ACH-000021,0.14393781385720614
ACH-000022,0.04250609882992301
ACH-000025,0.16702686893169652
ACH-000028,-0.12564482958309875
ACH-000030,-0.012031189485435542
ACH-000035,0.1461111080819888
ACH-000036,-0.07703382920564439
ACH-000037,0.06302006109577195
ACH-000039,-0.06635116506849735
ACH-000040,0.07131324271733805
ACH-000041,0.16348158111092842
ACH-000042,-0.22045038203846
ACH-000045,-0.005818393528764946
ACH-000047,-0.029867860967383288
ACH-000052,0.05713132564333497
ACH-000053,-0.00857217042048981
ACH-000054,0.046877897086484925
ACH-000055,-0.04313269015517589
ACH-000060,-0.10546822393672982
ACH-000067,0.05753698042083603
ACH-000070,-0.010714440656816121
ACH-000075,-0.002443880175631399
ACH-000078,0.03610835669654948
ACH-000082,-0.046484765070637785
ACH-000085,-0.0369500539626019
ACH-000086,0.1983760104543365
ACH-000087,0.012517433728946805
ACH-000092,-0.0692901637400147
ACH-000095,0.12838222790892526
ACH-000097,-0.02179054458058646
ACH-000098,0.07418148500664286
ACH-000099,-0.030599800584375926
ACH-000108,0.10013006161621196
ACH-000113,-0.009044895490539709
ACH-000116,0.031881260947500586
ACH-000118,-0.12917910568131813
ACH-000120,0.07442266467332148
ACH-000123,0.02319971665857181
ACH-000127,0.054252981593993936
ACH-000128,0.06207471196855525
ACH-000132,0.1139502594455494
ACH-000133,-0.0693422410085199
ACH-000137,0.26879250046225445
ACH-000138,0.07650361026174922
ACH-000142,0.06338378261835577
ACH-000143,-0.07498994292751987
ACH-000146,-0.008980850263463826
ACH-000148,-0.03408101002761438
ACH-000150,-0.0911360653311761
ACH-000152,0.22451465664387565
ACH-000153,-0.09529474580094284
ACH-000159,0.10893550619954824
ACH-000160,-0.1307639666881882
ACH-000163,-0.049428817840092086
ACH-000167,0.1590674602302939
ACH-000168,-0.008859737081581066
ACH-000169,0.0069332005650942176
ACH-000178,-0.045931689059292784
ACH-000183,-0.03565819761651379
ACH-000188,0.1782605837953396
ACH-000189,-0.03275862105704061
ACH-000190,0.003660030214159142
ACH-000198,0.06291086478238524
ACH-000203,0.26284539274892804
ACH-000204,-0.10694950833068192
ACH-000206,0.008335697644327978
ACH-000207,0.10509003238930106
ACH-000208,0.06878117339385162
ACH-000210,0.16991904460853455
ACH-000211,0.09271753715010078
ACH-000215,0.0570893734860105
ACH-000221,-0.029661432957224586
ACH-000222,0.09801578740272177
ACH-000223,0.006629516324851364
ACH-000226,0.2070086767765002
ACH-000227,-0.10458968184008824
ACH-000228,0.05293450167362273
ACH-000231,-0.05883795751086631
ACH-000232,0.006258452472352557
ACH-000233,-0.034213123508906554
ACH-000234,0.06830490305179336
ACH-000235,0.023315103548534145
ACH-000237,0.11264306749433856
ACH-000238,0.006570497659439985
ACH-000242,0.1856655424097189
ACH-000243,-0.06220745964490507
ACH-000244,-0.045097433808164215
ACH-000246,0.074682947895373
ACH-000248,-0.013225574719092423
ACH-000250,-0.03634624197305465
ACH-000251,0.2705487576030913
ACH-000252,-0.013970192981030805
ACH-000253,-0.00702738973039394
ACH-000255,-0.014447071232849175
ACH-000256,0.22717681296865744
ACH-000257,-0.03196346506236572
ACH-000258,-0.042365722128745335
ACH-000259,0.02862262182254037
ACH-000260,0.03978593844429205
ACH-000261,-0.014475539392681919
ACH-000262,0.10378107974615253
ACH-000263,-0.12991479741262588
ACH-000264,-0.031007206373159662
ACH-000265,0.02549546902837806
ACH-000266,-0.06463440025701198
