,CBLN3 (643866)
ACH-000004,-0.08327122747650323
ACH-000005,-0.19779091433709334
ACH-000007,-0.1840150391296791
ACH-000009,-0.2284695975132065
ACH-000011,0.061130977012608285
ACH-000012,-0.026460862265451253
ACH-000013,-0.04268077643968341
ACH-000014,-0.10465837069408336
ACH-000015,-0.14152356297052604
ACH-000017,-0.3499224720858705
ACH-000018,-0.13945499539157594
ACH-000019,-0.2021096574126629
ACH-000021,-0.14060610462726875
ACH-000022,-0.06619300786354293
ACH-000025,-0.15414519451163822
ACH-000028,-0.0453099642596228
ACH-000030,-0.12677426306496511
ACH-000035,-0.0908259623963882
ACH-000036,-0.06449362968829676
ACH-000037,-0.002652582003613491
ACH-000039,-0.03712359322042395
ACH-000040,-0.03225245893811166
ACH-000041,-0.10379828199565072
ACH-000042,-0.1600556217881395
ACH-000045,-0.17496849419075938
ACH-000047,-0.08315957125193996
ACH-000052,-0.08519038302390987
ACH-000053,-0.030649225891297757
ACH-000054,-0.12659473569238985
ACH-000055,-0.1426465962834352
ACH-000060,-0.4694899469814495
ACH-000067,-0.07024798222413914
ACH-000070,-0.08399493867049793
ACH-000075,-0.1998928087216803
ACH-000078,-0.1371083977662278
ACH-000082,0.035278626616990584
ACH-000085,-0.25924385685884943
ACH-000086,-0.25436257261187484
ACH-000087,-0.023333043389987932
ACH-000092,-0.2146234683994396
ACH-000095,-0.1283560519164306
ACH-000097,-0.17237113731225465
ACH-000098,-0.1741066828668777
ACH-000099,-0.15475070499803606
ACH-000108,-0.0774939894585389
ACH-000113,-0.1922008832233109
ACH-000116,-0.09212428670820406
ACH-000118,-0.2638482790108916
ACH-000120,-0.24272644104266675
ACH-000123,-0.2463828198293169
ACH-000127,-0.046992403330472735
ACH-000128,-0.19075977290717935
ACH-000132,-0.04257347083794583
ACH-000133,-0.09301044719214968
ACH-000137,-0.11197736780632694
ACH-000138,-0.10355799986717493
ACH-000142,-0.03032704020142327
ACH-000143,-0.0468621752150686
ACH-000146,-0.0944611704036376
ACH-000148,-0.12802468450215573
ACH-000150,-0.01230887663197192
ACH-000152,-0.08297981765501526
ACH-000153,0.00365083365598247
ACH-000159,-0.17143682968332855
ACH-000160,-0.230668765729834
ACH-000163,-0.1691166772315046
ACH-000167,0.07296475998808183
ACH-000168,-0.34550582391594564
ACH-000169,-0.1327254680101522
ACH-000178,-0.1386099062157771
ACH-000183,0.08467832218465154
ACH-000188,-0.024758019528538715
ACH-000189,-0.14625969357987087
ACH-000190,-0.2117005304327914
ACH-000198,-0.21848875018647632
ACH-000203,-0.0873931589491488
ACH-000204,-0.20660913870157951
ACH-000206,-0.04751987737216653
ACH-000207,-0.3053906229216509
ACH-000208,-0.3367435455909555
ACH-000210,0.06252581764464893
ACH-000211,-0.12552206681854036
ACH-000215,-0.19432761575591967
ACH-000221,-0.29730076889776663
ACH-000222,-0.286262904150818
ACH-000223,-0.003131292727590473
ACH-000226,-0.17169210324958306
ACH-000227,-0.1863366571186487
ACH-000228,-0.1340150937251437
ACH-000231,-0.12617113837992858
ACH-000232,-0.03918020367698096
ACH-000233,-0.0364096183747297
ACH-000234,-0.15137223098515384
ACH-000235,-0.26485324860974835
ACH-000237,0.027488599612144348
ACH-000238,-0.1636159751125369
ACH-000242,-0.25762233915278554
ACH-000243,-0.24444973798969796
ACH-000244,-0.0032282466056923163
ACH-000246,-0.17375041531799768
ACH-000248,-0.4619865742956942
ACH-000250,-0.20040612220613235
ACH-000251,-0.20794172658309001
ACH-000252,-0.058467657270165
ACH-000253,-0.15245322678972753
ACH-000255,-0.13188942729138298
ACH-000256,-0.02667218269040817
ACH-000257,-0.032701043345562425
ACH-000258,-0.10642388141644583
ACH-000259,-0.14116037791716182
ACH-000260,-0.10597059263829037
ACH-000261,-0.12544801809296174
ACH-000262,-0.17922126926478502
ACH-000263,-0.12068474632394985
ACH-000264,-0.1395037371236374
ACH-000265,-0.06853293902105778
ACH-000266,-0.22372445998328044
ACH-000272,-0.2291617554991145
ACH-000274,-0.1221127429370125
ACH-000277,-0.10168623096453716
ACH-000278,-0.133510133038255
ACH-000279,-0.1242020307263103
ACH-000280,-0.029325753479648393
ACH-000281,-0.08593148551231666
ACH-000288,-0.020097926051083487
ACH-000291,-0.12655957434263335
ACH-000293,-0.1541962047439019
ACH-000294,-0.20262702447845446
ACH-000295,0.00603391960455235
ACH-000296,0.01775319103148891
ACH-000302,-0.1494540830622254
ACH-000304,-0.01129243592291533
ACH-000307,-0.139943243548541
ACH-000308,-0.13461595026748582
ACH-000310,0.07534002602111997
ACH-000311,-0.1999922035975028
ACH-000312,-0.08215170754636254
ACH-000315,-0.10915957267253336
ACH-000316,-0.018280805428640832
ACH-000317,-0.04117821165459749
ACH-000318,-0.1816005247725271
ACH-000319,-0.22761747040716665
ACH-000320,-0.23650729957925765
ACH-000322,-0.08877125015058737
ACH-000323,-0.2173000361885325
ACH-000324,0.009455583719661535
ACH-000329,-0.1236007321968825
ACH-000330,-0.2169387869860988
