,RTN4RL1 (146760)
ACH-000676,-0.07203479562255896
ACH-000677,-0.11891633207520612
ACH-000681,-0.17392115891585436
ACH-000683,-0.010697774432016634
ACH-000684,-0.03950181954008242
ACH-000688,-0.15012240646436456
ACH-000693,-0.16379325682976412
ACH-000694,-0.0509392438679713
ACH-000695,-0.20463551060342686
ACH-000696,-0.18244558251885196
ACH-000697,-0.16103873257548207
ACH-000699,-0.15542311249535026
ACH-000701,-0.1174574984502278
ACH-000706,-0.11756592114294745
ACH-000711,-0.2299452308875665
ACH-000713,-0.09345228316396854
ACH-000714,-0.16436281850228274
ACH-000718,-0.03267242811839576
ACH-000720,-0.21528907450665186
ACH-000721,-0.06998821630982373
ACH-000724,-0.10368571126554016
ACH-000725,0.08108641852200413
ACH-000732,-0.005117645814444645
ACH-000734,0.037664966659044834
ACH-000735,-0.13766706017050934
ACH-000736,-0.13452725301589294
ACH-000738,-0.11925733775238985
ACH-000746,0.10839369503318998
ACH-000747,0.019764532312621104
ACH-000748,-0.09593519024723524
ACH-000753,-0.11333294868330443
ACH-000756,-0.18832133317197625
ACH-000757,-0.12489602622610532
ACH-000758,-0.10792100213543247
ACH-000760,-0.21191810898405025
ACH-000762,0.031942294330364704
ACH-000763,-0.018693230646313785
ACH-000764,0.03213783939864664
ACH-000765,-0.010129349532265979
ACH-000766,-0.159307229877428
ACH-000767,0.021555230938336768
ACH-000768,-0.01979616774675515
ACH-000769,-0.057348848739074976
ACH-000770,-0.06410713588232582
ACH-000771,-0.012453340649373588
ACH-000773,-0.12467978098731533
ACH-000776,-0.2950979461686537
ACH-000777,-0.04421009628376255
ACH-000778,-0.2358817262940599
ACH-000781,-0.14969841952364754
ACH-000782,-0.02298147442340796
ACH-000783,-0.0005822157387828295
ACH-000784,-0.17182355196812255
ACH-000785,-0.06829264441998177
ACH-000787,0.03712002885440205
ACH-000788,-0.1777158515034055
ACH-000791,-0.19196793049618505
ACH-000792,-0.1602725908301757
ACH-000794,-0.008658428972070099
ACH-000796,-0.06402590836540435
ACH-000798,0.1562542740037506
ACH-000799,0.024315920094129542
ACH-000800,-0.21118935479944234
ACH-000802,-0.07142889810024466
ACH-000804,-0.09560532518114642
ACH-000805,-0.0905792790463035
ACH-000809,-0.16126155350322088
ACH-000810,0.040972158532962176
ACH-000811,-0.3250747539163764
ACH-000817,-0.03631355848906502
ACH-000819,-0.06673043318184578
ACH-000820,0.1026844812515019
ACH-000821,-0.03438879083044008
ACH-000822,-0.08400930306808453
ACH-000823,-0.05137133841301556
ACH-000824,-0.013434026076441686
ACH-000827,-0.15741686640607072
ACH-000829,-0.06918754017131566
ACH-000831,-0.1152413346836734
ACH-000832,-0.014208038487910487
ACH-000833,-0.06856113389882411
ACH-000834,-0.18379696266454035
ACH-000835,0.005002543612570306
ACH-000836,-0.06293086977796729
ACH-000837,-0.2167224762889426
ACH-000838,-0.2599707661271793
ACH-000839,-0.2813311202430627
ACH-000840,0.06851897640844846
ACH-000841,-0.07405262320911246
ACH-000843,-0.15389956282369505
ACH-000846,0.016744178752414844
ACH-000847,-0.1587623192789648
ACH-000848,-0.14585797419048824
ACH-000849,-0.10527053562879296
ACH-000851,-0.03724186292457735
ACH-000855,0.0053745762340962405
ACH-000856,-0.13411216227060702
ACH-000858,-0.1202788396779404
ACH-000859,-0.05276954394204531
ACH-000861,-0.2313071911149717
ACH-000862,0.006365888398617347
ACH-000865,-0.19914548242057176
ACH-000866,-0.07514672518406025
ACH-000867,-0.04968266108613592
ACH-000869,-0.0294433168531571
ACH-000872,-0.2179472071616238
ACH-000873,-0.0093848035094383
ACH-000876,-0.0029854106447841826
ACH-000878,-0.3202941429815878
ACH-000880,-0.22267396489813385
ACH-000881,-0.13027810432476494
ACH-000882,-0.0604044456829217
ACH-000884,-0.16158031098450715
ACH-000885,-0.13630353225453154
ACH-000887,-0.17999062189734108
ACH-000889,-0.13061178193976136
ACH-000896,-0.10137101913797876
ACH-000898,0.030720752105402867
ACH-000900,0.031038968775341094
ACH-000901,-0.1283794598067081
ACH-000905,-0.12519051896624986
ACH-000906,-0.1737669586954393
ACH-000907,-0.042481008198748914
ACH-000910,-0.0817431684260947
ACH-000911,-0.12302123127059925
ACH-000912,-0.09611227097620828
ACH-000913,-0.10507474617812984
ACH-000915,-0.08694675971464408
ACH-000916,0.37938182794925607
ACH-000917,0.028350335044509192
ACH-000920,0.2255465066750933
ACH-000921,-0.0936577769219921
ACH-000924,-0.0649898667654874
ACH-000926,-0.12516343135773433
ACH-000928,-0.07663340751292046
ACH-000929,-0.03454173388392876
ACH-000932,-0.0872150249581847
ACH-000935,-0.08305474396042789
ACH-000936,0.006600071502747861
ACH-000937,-0.09676781924090404
ACH-000938,-0.19408970006494966
ACH-000939,-0.15395701918674934
ACH-000941,-0.0009176897435944105
ACH-000943,-0.07741417345464713
ACH-000946,-0.15166383486248644
ACH-000947,-0.1320879361471753
ACH-000948,-0.0369003232873301
ACH-000950,-0.281842689449656
ACH-000953,-0.2118265456564726
ACH-000954,-0.16596740717861916
ACH-000957,-0.021509659481392992
ACH-000958,-0.05704045252236783
ACH-000960,-0.10513581077074796
ACH-000963,-0.2448083453577684
ACH-000968,0.02155073249073385
ACH-000969,0.06421880098890106
ACH-000972,-0.4358884480656992
ACH-000973,-0.1201489731718448
ACH-000974,-0.12268850261879045
ACH-000978,-0.043743561493350035
ACH-000984,-0.18084731440210505
ACH-000986,-0.12599650793877198
ACH-000988,-0.06836330409497579
ACH-000993,-0.12161370462630028
ACH-000994,-2.38108356124846e-05
ACH-000996,-0.2736692163223515
ACH-001001,-0.051761645198543337
ACH-001020,0.11203214381627737
ACH-001028,-0.09837589169285507
ACH-001031,-0.052105394353288134
ACH-001038,-0.13148609523628613
ACH-001048,0.008330088116046696
ACH-001050,-0.10607702412533664
ACH-001053,-0.10870705505081073
ACH-001054,-0.12065361868192515
ACH-001061,-0.010345316887545229
ACH-001067,-0.29355679217804737
ACH-001075,-0.1222207068937288
ACH-001096,-0.1757840455746325
ACH-001111,0.09647711240626244
ACH-001119,-0.1850680381554141
ACH-001128,-0.3466987119373752
ACH-001134,0.011499938033101852
ACH-001151,-0.18248963015595385
ACH-001163,-0.005661834607498967
ACH-001164,-0.20203685606671187
ACH-001183,-0.13562699481195878
ACH-001192,-0.0036030761056299212
ACH-001193,-0.1824623154134577
ACH-001196,-0.16130152774871412
ACH-001197,-0.06285717939133331
ACH-001205,-0.3011011914084452
ACH-001211,-0.20081257758587615
ACH-001212,-0.218845565400155
ACH-001228,-0.10161468266907288
ACH-001232,-0.2522863676327881
ACH-001239,-0.1023374917324612
ACH-001270,0.15191872429221506
ACH-001274,-0.11986013876861028
ACH-001275,-0.07446126322234946
ACH-001277,-0.015449821757577652
ACH-001278,-0.16428773215527348
ACH-001280,-0.08600439179055759
ACH-001283,-0.10953693516891552
ACH-001289,-0.2410275558876435
ACH-001300,-0.18039904863891268
ACH-001301,-0.0949906896804628
ACH-001302,-0.049991805095240684
ACH-001306,-0.15783852338513207
ACH-001318,-0.042387897775598
ACH-001322,-0.2090947002599686
ACH-001328,-0.14479534570049565
ACH-001332,-0.2544525638677003
ACH-001336,0.015571196648536453
ACH-001346,-0.045833609839717813
ACH-001353,-0.09932038789523882
ACH-001354,-0.1192669323400134
ACH-001367,0.057962157183777625
ACH-001368,-0.03333851963198156
ACH-001374,-0.20421779607323226
ACH-001377,-0.14478444833407764
ACH-001380,-0.09057306056113056
ACH-001391,-0.182930327086528
ACH-001408,-0.240725316119108
ACH-001430,-0.2796228760715429
ACH-001431,-0.2433943550267414
ACH-001450,-0.1956153834972601
ACH-001496,-0.14965373793010392
ACH-001500,0.04493434374732135
ACH-001523,-0.12628182525965598
ACH-001532,-0.16612546468676004
ACH-001550,-0.04167003202548609
ACH-001552,-0.1340022973632339
ACH-001554,-0.13257864310888398
ACH-001654,-0.04552199831866517
ACH-001735,-0.15316528056000406
ACH-001736,0.0180245320799925
ACH-001737,-0.46352967392256106
ACH-001740,-0.1852413596345604
ACH-001745,-0.014902398182284268
ACH-001765,-0.07175443033612433
