,CEBPD (1052)
ACH-000004,0.008801408022629369
ACH-000005,0.057784667813717286
ACH-000007,-0.1336926854987193
ACH-000009,-0.024688734724570758
ACH-000011,-0.03911898913538001
ACH-000012,-0.0641821675194856
ACH-000013,-0.06358049007790413
ACH-000014,-0.1591964083748781
ACH-000015,-0.08322223426389339
ACH-000017,-0.1854931602086205
ACH-000018,-0.09527804886659376
ACH-000019,-0.0442513871388582
ACH-000021,0.07955018442363472
ACH-000022,-0.09146136011081196
ACH-000025,0.14228891134632385
ACH-000028,-0.10200869178087883
ACH-000030,-0.14159037621507908
ACH-000035,-0.05596299862120562
ACH-000036,-0.07029964224593978
ACH-000037,-0.06675132824024609
ACH-000039,-0.08596324175899467
ACH-000040,-0.24035366865372276
ACH-000041,-0.12638520258972413
ACH-000042,0.014222292732492597
ACH-000045,-0.16585474086190616
ACH-000047,0.07910191046351532
ACH-000052,0.013598790804333051
ACH-000053,-0.0563599702598446
ACH-000054,-0.014614891332963637
ACH-000055,0.07341537226274293
ACH-000060,-0.10147016821492094
ACH-000067,-0.15024471746932894
ACH-000070,-0.15876567392915056
ACH-000075,0.059404459013643836
ACH-000078,-0.09421198721199166
ACH-000082,-0.1251087995766681
ACH-000085,-0.13355091597410465
ACH-000086,0.14367188544933868
ACH-000087,-0.2483273039013162
ACH-000092,-0.1285090369844328
ACH-000095,0.0005749105156946067
ACH-000097,-0.14974653875540367
ACH-000098,0.08799856424712624
ACH-000099,-0.07571711613852583
ACH-000108,0.04907269223287302
ACH-000113,-0.24800268586789856
ACH-000116,-0.11337780768442747
ACH-000118,0.04723270637275368
ACH-000120,0.12034632616086872
ACH-000123,-0.18959740529342853
ACH-000127,-0.11659949376552532
ACH-000128,-0.12402529851048928
ACH-000132,0.14227522147646918
ACH-000133,-0.32867540391950145
ACH-000137,0.0978049832641852
ACH-000138,-0.06816856623182893
ACH-000142,-0.12464265843557733
ACH-000143,-0.09604612701962398
ACH-000146,-0.05052926064596077
ACH-000148,-0.042651654212742716
ACH-000150,-0.19560580263816207
ACH-000152,-0.3154500172685936
ACH-000153,-0.424843038792344
ACH-000159,-0.17726761578225858
ACH-000160,-0.19035350171534224
ACH-000163,-0.17298343748826853
ACH-000167,0.08159599991138869
ACH-000168,-0.3487572930012932
ACH-000169,-0.0008941078600363231
ACH-000178,0.08136726759969715
ACH-000183,-0.19880825583785053
ACH-000188,-0.041719951423824064
ACH-000189,-0.17425297069107476
ACH-000190,-0.08163645448126097
ACH-000198,-0.06264863541671813
ACH-000203,-0.595784386927237
ACH-000204,0.10939469783031898
ACH-000206,0.1389244305593849
ACH-000207,0.04794875683288405
ACH-000208,-0.1345255715194498
ACH-000210,-0.3337167483031883
ACH-000211,-0.0719861441404317
ACH-000215,-0.08092095740557331
ACH-000221,0.02601935844602812
ACH-000222,-0.010264869704716049
ACH-000223,-0.11812833707126028
ACH-000226,-0.2642307673234889
ACH-000227,0.03199443489245025
ACH-000228,0.049689134687281186
ACH-000231,-0.17567233612095212
ACH-000232,-0.08304059694927482
ACH-000233,0.1270355247130144
ACH-000234,-0.04868753157073862
ACH-000235,-0.0822225651875395
ACH-000237,-0.028186665139372756
ACH-000238,-0.10160153624149744
ACH-000242,0.08450760478971542
ACH-000243,-0.008033267897730158
ACH-000244,0.010418062226247622
ACH-000246,-0.07679558288972885
ACH-000248,-0.09435437999246493
ACH-000250,-0.02159132186750485
ACH-000251,-0.06288784320919254
ACH-000252,-0.14084797272886665
ACH-000253,-0.08240348170927858
ACH-000255,-0.04345990610676618
ACH-000256,-0.19142441359300708
ACH-000257,0.0017945567749165074
ACH-000258,-0.25730797469063016
ACH-000259,-0.02992190333348528
ACH-000260,-0.06615269277562309
ACH-000261,-0.20058131694918016
ACH-000262,0.014461234923249203
ACH-000263,-0.12349342619223495
ACH-000264,-0.117790169023553
ACH-000265,-0.10226890326411894
ACH-000266,-0.0905771314247154
ACH-000272,-0.12344887413139086
ACH-000274,-0.0469472086462174
ACH-000277,-0.15001902295047742
ACH-000278,-0.19283269861963734
ACH-000279,-0.12301345588016137
ACH-000280,-0.13398705843566833
ACH-000281,0.09513822936848523
ACH-000288,0.11732745795922205
ACH-000291,-0.04016993626668036
ACH-000293,-0.1282796242608223
ACH-000294,-0.3989603712629511
ACH-000295,0.20638910751966316
ACH-000296,-0.09005426973126181
ACH-000302,0.0687297484430344
ACH-000304,-0.027774104509985485
ACH-000307,-0.033293116000113976
ACH-000308,-0.22490897959924525
ACH-000310,-0.16060576395634565
ACH-000311,0.052110321126633885
ACH-000312,0.0049810645012959036
ACH-000315,-0.06189698699891276
ACH-000316,-0.058416781176769
ACH-000317,-0.006613139864037761
ACH-000318,-0.061482020784945024
ACH-000319,-0.18880221087018625
ACH-000320,0.06497626025306409
ACH-000322,-0.1846751989745459
ACH-000323,-0.15763436799777572
ACH-000324,-0.0822171162444297
ACH-000329,-0.240297928842379
ACH-000330,-0.1822951209981774
ACH-000331,-0.005907745460054968
ACH-000332,-0.06367311150136486
ACH-000334,-0.07158237852058473
ACH-000335,-0.1290887929724115
ACH-000336,0.1497185086340419
ACH-000337,-0.318049037907574
ACH-000338,0.406544050012834
ACH-000339,-0.10879894668823338
ACH-000341,-0.19900678571301253
ACH-000348,-0.2052668030400676
ACH-000350,-0.06493857438083113
ACH-000352,-0.02199285891413877
ACH-000356,-0.04564043241917101
ACH-000361,0.1458628597651827
ACH-000362,-0.3061785985369778
ACH-000363,-0.027389181067834063
ACH-000364,-0.04871499988448445
ACH-000365,-0.3168258066560193
ACH-000366,0.030877360913368675
ACH-000368,-0.08148159891111144
ACH-000374,0.12476401531827618
ACH-000375,-0.028881466229006388
ACH-000376,-0.2692457684815112
ACH-000381,-0.12242534534235586
ACH-000383,-0.03172418965094825
ACH-000387,-0.1656103435585887
ACH-000389,0.05080708311501584
ACH-000390,-0.23574370481952706
ACH-000393,-0.0740757307924521
ACH-000395,-0.09747987652328023
ACH-000396,0.08804918491585527
ACH-000397,-0.07432810201062763
ACH-000401,-0.13563042593741378
ACH-000402,-0.1387548630123439
ACH-000403,-0.13514785210137584
ACH-000404,-0.032075588091859404
ACH-000406,0.011293452467439308
ACH-000407,0.0997800425465164
ACH-000408,-0.1309526796554042
ACH-000410,-0.1160007025588442
ACH-000411,0.10496376847352076
ACH-000414,-0.1482091452900718
ACH-000415,-0.08985313547280226
ACH-000416,-0.045431145009305854
ACH-000420,-0.010069435678681104
ACH-000421,-0.1316949968254542
ACH-000424,-0.11691922787065175
ACH-000425,-0.246374890886947
ACH-000426,-0.15408725261786935
ACH-000427,-0.17222588910413714
ACH-000433,0.12308414980866313
ACH-000435,-0.2539807401294141
ACH-000436,-0.1392480552845334
ACH-000444,-0.11521698031553168
ACH-000445,-0.05514129076072714
ACH-000448,-0.15467925628699888
ACH-000450,-0.055761558843583976
ACH-000452,-0.14482086779750236
ACH-000454,0.048181989604695816
ACH-000458,-0.045737353162351
ACH-000459,0.06696228453782067
ACH-000460,0.0010940977138700586
ACH-000461,-0.07313095394103625
ACH-000463,0.056071318747492736
ACH-000464,-0.17305674735551674
ACH-000466,-0.053237588712007726
ACH-000467,-0.2126165706934087
ACH-000468,0.002572327046900442
ACH-000469,-0.15653383622278413
ACH-000470,-0.12888706839130998
ACH-000471,-0.06539522995332342
ACH-000472,-0.1522109607970974
ACH-000473,-0.008475415326301538
ACH-000475,-0.1529132269514633
ACH-000476,-0.01121083706583093
ACH-000477,-0.12304279446305587
ACH-000479,-0.20338230285214612
ACH-000480,0.02889353691532026
ACH-000481,-0.03353665976243605
ACH-000483,-0.11773462842802634
ACH-000484,0.008719129991344601
ACH-000485,-0.11218017979941966
ACH-000486,-0.12441111180616317
ACH-000487,-0.08175827239827482
ACH-000488,-0.04689719322477686
ACH-000490,-0.3301102932957448
ACH-000491,0.030294930418159845
ACH-000495,-0.12347600472164502
ACH-000496,-0.10601517122398044
ACH-000499,0.1002255265161843
ACH-000500,-0.2634584960793911
ACH-000502,-0.004776583505270874
ACH-000503,-0.059636036016764774
ACH-000505,-0.1288343648351402
ACH-000507,-0.10776719600262187
ACH-000510,0.022768364079202283
ACH-000511,-0.1698926841740579
ACH-000512,-0.019449817868865973
ACH-000516,0.06767463605216488
ACH-000517,0.01838212429501971
ACH-000518,-0.11690408619989864
ACH-000520,-0.008551304501453716
ACH-000521,0.14427160165448094
ACH-000522,-0.20420745728521947
ACH-000524,-0.08943532864643025
ACH-000527,0.020482480484603226
ACH-000528,-0.013470732468892778
ACH-000537,-0.07336334189292276
ACH-000541,-0.005909169911389499
ACH-000542,-0.21176139889877613
ACH-000544,0.06625401924810281
ACH-000545,-0.16845940575114335
ACH-000547,0.019475925253539736
ACH-000548,-0.038379463486019616
ACH-000549,-0.03483639737000053
ACH-000550,0.032200341203754965
ACH-000552,-0.13483063295748932
ACH-000556,-0.1954557387579501
ACH-000557,-0.2455515239740811
ACH-000569,-0.03951532255857823
ACH-000570,-0.07714122521107361
ACH-000571,-0.02732409841237069
ACH-000573,-0.14304321839853068
ACH-000576,-0.07903326008286236
ACH-000579,-0.17920057219494934
ACH-000580,-0.06241970895245715
ACH-000584,-0.1100580655999888
ACH-000585,-0.010845405523283577
ACH-000588,0.029980566409536082
ACH-000589,0.0265015894044974
ACH-000591,0.02349157947326017
ACH-000593,-0.033652745042602766
ACH-000600,0.02444697276983664
ACH-000601,-0.06286467484751558
ACH-000605,-0.0896731833174023
ACH-000606,-0.2333193900621767
ACH-000608,-0.06149921502387842
ACH-000614,-0.026159490002210045
ACH-000616,-0.11810799644976575
ACH-000618,-0.10322071307479086
ACH-000619,-0.1126781970504359
ACH-000620,0.03023962176344185
ACH-000621,-0.1676329115138613
ACH-000622,-0.033436299060278736
ACH-000623,0.03577586709952351
ACH-000624,-0.13318166441128712
ACH-000627,-0.035954745686580115
ACH-000630,0.16605567617127934
ACH-000631,0.1629844721654723
ACH-000632,0.1072337681462808
ACH-000633,0.10914789152336797
ACH-000637,-0.09032253388073347
ACH-000638,-0.22679715628186214
ACH-000646,-0.15933264008744066
ACH-000647,-0.15881274474534454
ACH-000648,-0.047960832517802254
ACH-000649,-0.08628635146002375
ACH-000651,-0.06194603509856586
ACH-000652,-0.05157768609742537
ACH-000653,-0.08384506219519089
ACH-000657,0.0007375431889207188
ACH-000658,0.024712600222473662
ACH-000661,-0.09792540863840474
ACH-000662,0.09767440270242854
ACH-000663,-0.2991452052092992
ACH-000665,0.0028196753279121213
ACH-000671,0.04626167948394315
ACH-000672,0.23315638312069034
ACH-000673,-0.2356461198943673
ACH-000676,0.07460641701367472
ACH-000677,0.02542799341258731
ACH-000681,-0.09550422118917308
ACH-000683,-0.00849016167603453
ACH-000684,-0.06817303783836515
ACH-000688,-0.20150901848396785
ACH-000693,-0.03486507195917344
ACH-000694,-0.062153188368258214
ACH-000695,-0.14084223363371468
ACH-000696,-0.028921052206171013
ACH-000697,-0.05516808861370003
ACH-000699,-0.08791039731197345
ACH-000701,-0.057424409119193685
ACH-000706,-0.15797235246188482
ACH-000711,-0.058445594009345826
ACH-000713,-0.22245626984922315
ACH-000714,-0.14610985835452192
ACH-000718,-0.05458835746032093
ACH-000720,-0.023966020275736605
ACH-000721,-0.2029152306570861
ACH-000724,0.053769399732993634
ACH-000725,-0.08635016386853524
ACH-000732,-0.41525171007926864
ACH-000734,-0.020630700092985642
ACH-000735,-0.01654088462455298
ACH-000736,0.05927860539594501
ACH-000738,-0.060512436300378385
ACH-000746,-0.011303657984482124
ACH-000747,-0.01203959920710174
ACH-000748,-0.08602642111210346
ACH-000753,-0.0517152244974842
ACH-000756,0.10087716481649632
ACH-000757,-0.1677399555352822
ACH-000758,-0.2181421528818205
ACH-000760,-0.0645327166411327
ACH-000762,-0.303266750681919
ACH-000763,-0.15243693200151978
ACH-000764,-0.01231778550190293
ACH-000765,-0.08463143746093069
ACH-000766,0.008976750550718109
ACH-000767,-0.00938036179090353
ACH-000768,-0.08138957120361798
ACH-000769,-0.3060248806169606
ACH-000770,-0.2125893928906425
ACH-000771,-0.0762306813744189
ACH-000773,-0.06610037486577157
ACH-000776,-0.011837929602061668
ACH-000777,0.008694307642543964
ACH-000778,0.0011250111044412696
ACH-000781,0.07473178030350687
ACH-000782,-0.14191421227844006
ACH-000783,0.037060729746711985
ACH-000784,-0.14442346068374542
ACH-000785,-0.01330473834553338
ACH-000787,0.06021385993398488
ACH-000788,0.08388270931673444
ACH-000791,-0.06786473068648544
ACH-000792,-0.059643150648677125
ACH-000794,-0.09368623601464043
ACH-000796,-0.042392506194050265
ACH-000798,-0.0064175561178983435
ACH-000799,-0.025625583708778214
ACH-000800,0.10025734659567148
ACH-000802,-0.06854906577707277
ACH-000804,-0.018922264495094456
ACH-000805,0.20654372634698376
ACH-000809,-0.08077523345874478
ACH-000810,-0.2374133467218904
ACH-000811,-0.13567266535261058
ACH-000817,-0.20512820461384546
ACH-000819,-0.2032339234222722
ACH-000820,-0.43270667969340615
ACH-000821,-0.2611035639031196
ACH-000822,-0.08593444741860845
ACH-000823,-0.15241300129466331
ACH-000824,-0.2506169150581211
ACH-000827,-0.013691283379174241
ACH-000829,-0.00810627090919839
ACH-000831,0.034848121329046494
ACH-000832,-0.4602019252566164
ACH-000833,0.008876792648217863
ACH-000834,-0.18548290727304748
ACH-000835,0.03405330035264262
ACH-000836,-0.2738932917133078
ACH-000837,0.052787793986094414
ACH-000838,-0.1536737423566686
ACH-000839,-0.06030875021669275
ACH-000840,-0.09740364219615996
ACH-000841,-0.1775860357485306
ACH-000843,-0.36110150456919604
ACH-000846,-0.325879205445596
ACH-000847,-0.026151258026075663
ACH-000848,-0.10655046998446972
ACH-000849,-0.08040462943231927
ACH-000851,-0.20704853011524166
ACH-000855,0.015315585057179809
ACH-000856,-0.1387205524595325
ACH-000858,-0.14506183518406626
ACH-000859,-0.13537517632444124
