,CRX (1406)
ACH-000146,-0.3216111649308549
ACH-000148,-0.29311447738852725
ACH-000150,-0.3026591600549107
ACH-000152,-0.289072668638509
ACH-000153,-0.2958278725112337
ACH-000159,-0.2967307687929013
ACH-000160,-0.3302222376264071
ACH-000163,-0.24626428316838994
ACH-000167,-0.14107159209985867
ACH-000168,-0.3579580950662961
ACH-000169,-0.07781420652462738
ACH-000178,-0.2097332960958629
ACH-000183,-0.29543124811737964
ACH-000188,-0.1989950488941193
ACH-000189,-0.5098328326040478
ACH-000190,-0.2158743636981749
ACH-000198,-0.22964220463024226
ACH-000203,-0.2475413136439534
ACH-000204,-0.0844342336435282
ACH-000206,-0.1247008749121256
ACH-000207,-0.18518600144890476
ACH-000208,0.09009791825613196
ACH-000210,0.02945221454515459
ACH-000211,-0.22335773795060532
ACH-000215,-0.11152990106698782
ACH-000221,-0.310190040140056
ACH-000222,-0.3023063294155647
ACH-000223,-0.1418279025314717
ACH-000226,-0.1583350100641153
ACH-000227,-0.1117886728496983
ACH-000228,-0.24071807783717045
ACH-000231,-0.15849699958881167
ACH-000232,-0.17032851044080466
ACH-000233,-0.2152719018768671
ACH-000234,-0.2083733551846712
ACH-000235,-0.2873103378911625
ACH-000237,-0.2821839259604602
ACH-000238,-0.16553810682408432
ACH-000242,-0.5936593244977377
ACH-000243,-0.20135845816716885
ACH-000244,-0.07052285126291122
ACH-000246,-0.1879646944158405
ACH-000248,-0.17685372361351245
ACH-000250,-0.1673284706646424
ACH-000251,-0.07410128079301086
ACH-000252,-0.042956390641560614
ACH-000253,-0.2322874634715097
ACH-000255,-0.3485080751641044
ACH-000256,-0.11148494644985882
ACH-000257,-0.41596076527927417
ACH-000258,-0.08641114117152884
ACH-000259,-0.1836799162915083
ACH-000260,-0.16633295681796195
ACH-000261,-0.15397719541575478
ACH-000262,-0.4682088270002975
ACH-000263,-0.33699058209078303
ACH-000264,-0.07946155648554408
ACH-000265,-0.3138757059535283
ACH-000266,-0.3093453895390769
ACH-000272,-0.17673007058734955
ACH-000274,-0.25811084499383713
ACH-000277,-0.2034183224834709
ACH-000278,-0.18378590758753768
ACH-000279,-0.2769716869541879
ACH-000280,-0.5113735257688433
ACH-000281,-0.11197496546252662
ACH-000288,-0.1353387018876728
ACH-000291,-0.3009081858661343
ACH-000293,-0.21256494497517966
ACH-000294,-0.6242281448756216
ACH-000295,-0.3033867226308829
ACH-000296,-0.3188445709725542
ACH-000302,-0.4370718102316328
ACH-000304,-0.2410027183758565
ACH-000307,-0.15695810593358886
ACH-000308,-0.3382000060856378
ACH-000310,-0.15506099985446678
ACH-000311,-0.21126352466038428
ACH-000312,-0.2925744078135601
ACH-000315,-0.2738650079875528
ACH-000316,-0.0429586659502967
ACH-000317,-0.09582557981945353
ACH-000318,-0.3213731232020247
ACH-000319,-0.2892326307947626
ACH-000320,-0.1479155937257953
ACH-000322,0.04239480202460084
ACH-000323,-0.31480098711637833
ACH-000324,-0.1942838464938439
ACH-000329,-0.2317819983274645
ACH-000330,-0.15735071815314702
ACH-000331,-0.20810292826393065
ACH-000332,-0.2622894094474373
ACH-000334,-0.3731504292249359
ACH-000335,-0.03709188445989366
ACH-000336,-0.467007652034783
ACH-000337,-0.04583748594794183
ACH-000338,-0.08570360956006914
ACH-000339,-0.15455716427604313
ACH-000341,-0.3364798880714373
ACH-000348,-0.2293246659296473
ACH-000350,-0.3086358400589486
ACH-000352,-0.2743342358223099
ACH-000356,-0.2521969888605086
ACH-000361,-0.1846093033900685
ACH-000362,-0.2783395497904194
ACH-000363,-0.1919900806967529
ACH-000364,-0.19022618652890325
ACH-000365,-0.29265806872956657
ACH-000366,-0.2569183146112744
ACH-000368,-0.11355897988286436
ACH-000374,-0.2217618329048741
ACH-000375,0.023196132695188058
ACH-000376,-0.095497357689063
ACH-000381,-0.2511458058824167
ACH-000383,-0.25579492176584323
ACH-000387,-0.15723731381242434
ACH-000389,-0.2489983978123964
ACH-000390,-0.30037194022064284
ACH-000393,-0.0849817111765301
ACH-000395,-0.2358565272507269
ACH-000396,-0.29818862890023423
ACH-000397,-0.21307840111179666
ACH-000401,-0.2004588694293488
ACH-000402,-0.2087473955825738
ACH-000403,-0.16958389745674396
ACH-000404,-0.21314795573961406
ACH-000406,-0.18521513240739856
ACH-000407,-0.21643231465761245
ACH-000408,-0.3400766279763913
ACH-000410,-0.22928881392436576
ACH-000411,-0.1938095385128056
ACH-000414,-0.3176522478417136
ACH-000415,-0.10868676425305472
ACH-000416,-0.20069990694904186
ACH-000420,-0.2609374219923087
ACH-000421,-0.1401063850569918
ACH-000424,-0.1633439022355901
ACH-000425,-0.18347016915462788
ACH-000426,-0.2144955122679384
ACH-000427,-0.2596248467335644
ACH-000433,-0.2478058660730587
ACH-000435,-0.31131974595772754
ACH-000436,-0.23238012976996655
ACH-000444,-0.1815527726714396
ACH-000445,-0.22491856674277086
ACH-000448,-0.2637244016625396
ACH-000450,-0.2916617006461475
ACH-000452,-0.2095007672791385
ACH-000454,0.0006741787080166081
ACH-000458,-0.4191169542029957
ACH-000459,-0.373771700586618
ACH-000460,-0.3710375539693544
ACH-000461,-0.2320821606912132
ACH-000463,-0.1226692707813223
ACH-000464,-0.15916013029828513
ACH-000466,-0.3140035344349131
ACH-000467,-0.06261506261044365
ACH-000468,-0.20921938571910664
ACH-000469,-0.24275403415375554
ACH-000470,-0.2788797563384988
ACH-000471,-0.29558427475619464
ACH-000472,-0.2191601541824504
ACH-000473,-0.13953937431133953
ACH-000475,-0.2273576458602038
ACH-000476,-0.2928212714469261
ACH-000477,-0.23601066232618925
ACH-000479,-0.31838388852541183
ACH-000480,-0.23947674693811066
ACH-000481,-0.27873823218369714
ACH-000483,-0.20056125327733826
ACH-000484,-0.24751749141790816
ACH-000485,-0.280356118130525
ACH-000486,-0.2900605360285581
ACH-000487,-0.26741471568277
ACH-000488,-0.17116615056701934
ACH-000490,-0.19196539813238428
ACH-000491,-0.2439620758523892
ACH-000495,-0.2820221964627301
ACH-000496,-0.16905689783532912
ACH-000499,-0.44522037795542335
ACH-000500,-0.20019093721229933
ACH-000502,-0.2176214010693461
ACH-000503,-0.4770832529296592
ACH-000505,-0.21689725211437916
ACH-000507,-0.21907328306692755
ACH-000510,-0.33474263806108445
ACH-000511,-0.1954406091783493
ACH-000512,-0.3764870647734829
ACH-000516,-0.180834870079344
ACH-000517,-0.2681334297153185
ACH-000518,-0.3888977878882273
ACH-000520,-0.2419784169123093
ACH-000521,-0.2745249051646792
ACH-000522,-0.19558455723253232
ACH-000524,-0.2497018749130257
ACH-000527,-0.2667919789420053
ACH-000528,-0.07428570933664018
ACH-000537,-0.16361116913602636
ACH-000541,-0.035993135205080184
ACH-000542,-0.2578959168288365
ACH-000544,-0.18093492943539252
ACH-000545,-0.17548443749271614
ACH-000547,-0.2779997333214044
ACH-000548,-0.1562674715844752
ACH-000549,-0.3718910322593503
ACH-000550,-0.13202513246175707
ACH-000552,-0.2503747567828033
ACH-000556,-0.33340873230020057
ACH-000557,-0.34961282267788946
ACH-000569,-0.2025678728366293
ACH-000570,-0.2285137614030929
ACH-000571,-0.3066378628114122
ACH-000573,-0.18126953014448727
ACH-000576,-0.14420086751598568
ACH-000579,-0.14951116468670148
ACH-000580,-0.28507407053513284
ACH-000584,-0.2514422717667478
ACH-000585,-0.2961835362068302
ACH-000588,-0.19211225688339686
ACH-000589,-0.3308890149780929
ACH-000591,-0.049395015360693816
ACH-000593,-0.21548979094211165
ACH-000600,-0.2347963874094049
ACH-000601,-0.2502582146236902
ACH-000605,-0.2231157967626428
ACH-000606,-0.18404608591639085
ACH-000608,-0.3900309645423626
ACH-000614,-0.20663621709559052
ACH-000616,-0.1460503071384976
ACH-000618,-0.30548061578368324
ACH-000619,-0.0920229869337184
ACH-000620,-0.2946132619601107
ACH-000621,-0.29178015271211816
ACH-000622,-0.2617170794329738
ACH-000623,-0.14331695510878595
ACH-000624,-0.2205540263835139
ACH-000627,-0.2277211545549333
ACH-000630,-0.12522606877947867
ACH-000631,0.17179511470732536
ACH-000632,-0.14263576517939403
ACH-000633,-0.08730551017322354
ACH-000637,-0.26832365404492764
ACH-000638,-0.18909871922560745
ACH-000646,-0.25598109819351744
ACH-000647,-0.10493383568023833
ACH-000648,-0.24037942755554434
ACH-000649,-0.1781609552390769
ACH-000651,-0.2034474414368212
ACH-000652,-0.12936531209041885
ACH-000653,-0.06319997788967084
ACH-000657,-0.34243333921142866
ACH-000658,-0.18318728875480134
ACH-000661,-0.11575085691163535
ACH-000662,-0.2989199777636046
ACH-000663,-0.3777564103009737
ACH-000665,-0.12367802412577047
ACH-000671,-0.15421300920126893
ACH-000672,-0.2984082749393617
ACH-000673,-0.2035570694470084
ACH-000676,-0.14873112224089546
ACH-000677,-0.3190392888960534
ACH-000681,-0.3861609753350855
ACH-000683,-0.15207457779664127
ACH-000684,-0.25628886644494353
ACH-000688,-0.3163422412097188
ACH-000693,-0.17305070539030398
ACH-000694,-0.2435861382367187
ACH-000695,-0.1223628989858298
ACH-000696,-0.15561615991603994
ACH-000697,-0.2798873969815679
ACH-000699,-0.17775362885730714
ACH-000701,-0.4820319083146782
ACH-000706,-0.21569962963646927
ACH-000711,-0.1835465450972498
ACH-000713,-0.172256528253134
ACH-000714,-0.1989908710118467
ACH-000718,-0.12332957632890085
ACH-000720,-0.2815066739436021
ACH-000721,-0.15521689157034038
ACH-000724,-0.2580239469266583
ACH-000725,-0.24120824394801796
ACH-000732,0.07656689706137187
ACH-000734,-0.3829576190539851
ACH-000735,-0.2831164782734137
ACH-000736,-0.4057728614825632
ACH-000738,-0.14606875272435627
ACH-000746,-0.2593623897215304
ACH-000747,-0.14728534759414116
ACH-000748,-0.26473569751381393
ACH-000753,-0.1681533730733311
ACH-000756,-0.265029089348087
ACH-000757,-0.37765390404565496
ACH-000758,-0.17535816338764196
ACH-000760,-0.13892172958721352
ACH-000762,-0.2978454889035167
ACH-000763,-0.24421013073032055
ACH-000764,-0.17860480745723453
ACH-000765,-0.1163782946181149
ACH-000766,-0.1194928154341876
ACH-000767,-0.12066290934703668
ACH-000768,-0.11997298365467375
ACH-000769,-0.2881755015353423
ACH-000770,-0.1320390683598327
ACH-000771,-0.314052280606636
ACH-000773,-0.07367031407045507
ACH-000776,-0.3267798236250093
ACH-000777,-0.3445318511433119
ACH-000778,-0.2772201973149934
ACH-000781,-0.2455068793279659
ACH-000782,-0.38587858737427866
ACH-000783,-0.251126391208118
ACH-000784,-0.2883230831617201
ACH-000785,-0.17415391919070758
ACH-000787,-0.1799055298629707
ACH-000788,-0.25947467063843305
ACH-000791,-0.2787840823217945
ACH-000792,-0.27804084811126245
ACH-000794,-0.2616483346089697
ACH-000796,-0.29458182738919386
ACH-000798,0.05697348839541382
ACH-000799,-0.14651051851070354
ACH-000800,-0.027361611931577486
ACH-000802,-0.09797609825763974
ACH-000804,-0.05424151819149013
ACH-000805,-0.22412626449920933
ACH-000809,-0.22304778662718008
ACH-000810,-0.12849147005981185
ACH-000811,-0.1592095424623783
ACH-000817,-0.1224801888438661
ACH-000819,-0.21697662906217294
ACH-000820,-0.06778366796759436
ACH-000821,-0.22006621549931732
ACH-000822,-0.38812898897961934
ACH-000823,-0.2447123299913474
ACH-000824,-0.4212711091390642
ACH-000827,-0.2718658751367472
ACH-000829,-0.31161747028920045
ACH-000831,-0.3317404401918295
ACH-000832,-0.143170176633505
ACH-000833,-0.12019465195194562
ACH-000834,-0.12431051422053699
ACH-000835,-0.21431180353389992
ACH-000836,-0.22827069993122226
ACH-000837,-0.2944634919183828
ACH-000838,-0.1428564392446474
ACH-000839,-0.2845872090896457
ACH-000840,-0.024372923789511863
ACH-000841,-0.2266980667291899
ACH-000843,-0.18952188639987053
ACH-000846,-0.112833482594965
ACH-000847,-0.4325149722487706
ACH-000848,-0.24463798993804076
ACH-000849,-0.012883314629594621
ACH-000851,-0.13095690304155144
ACH-000855,-0.17482919087967427
ACH-000856,-0.1957835809061156
ACH-000858,-0.17259220463531008
ACH-000859,-0.3370225693169398
ACH-000861,-0.16996564460394836
ACH-000862,-0.1597404337177218
ACH-000865,-0.25642924919689986
ACH-000866,-0.30849027915920113
ACH-000867,-0.13496221764791574
ACH-000869,-0.21535346228769836
ACH-000872,-0.1716215429569324
ACH-000873,-0.4021789607430869
ACH-000876,-0.20717257244554552
ACH-000878,-0.34958645497250745
ACH-000880,-0.4658619780188752
ACH-000881,-0.1321017137503328
ACH-000882,-0.18028622293943453
ACH-000884,-0.08971406004842097
ACH-000885,-0.3021444475270428
ACH-000887,-0.192200015071498
ACH-000889,-0.14821251320596782
ACH-000896,-0.16799976425526916
ACH-000898,-0.17663086719289253
ACH-000900,-0.21120036175971765
ACH-000901,-0.3564576063969261
ACH-000905,-0.2643201262959294
ACH-000906,-0.2835233271939293
ACH-000907,-0.11191999309164538
ACH-000910,-0.1653652193609001
ACH-000911,-0.2166476433835644
ACH-000912,-0.3319704197655295
ACH-000913,-0.2088947074342654
ACH-000915,-0.16809849586019351
ACH-000916,-0.15241873479843224
ACH-000917,-0.3745504916092876
ACH-000920,-0.15663571306811405
ACH-000921,-0.14733710288162752
ACH-000924,-0.1405614670898229
ACH-000926,-0.21724967607303156
ACH-000928,-0.303370620304792
ACH-000929,-0.3126693632250945
ACH-000932,-0.24730142916024345
ACH-000935,-0.18802817309826847
ACH-000936,-0.3316361765723632
ACH-000937,-0.15949517858398465
ACH-000938,-0.39959417968883815
ACH-000939,-0.1571916665463055
ACH-000941,-0.2385202315461919
ACH-000943,-0.3407047558167906
ACH-000946,-0.22544227838093064
ACH-000947,-0.21446752924312
ACH-000948,-0.1561578009018501
ACH-000950,-0.29332969318083324
ACH-000953,-0.21522044654167488
ACH-000954,-0.3345658081904255
ACH-000957,-0.1260615892793125
ACH-000958,-0.16967502273915358
ACH-000960,-0.296482745119714
ACH-000963,-0.1724393194854974
ACH-000968,-0.2491320825572663
ACH-000969,-0.2417137711146449
ACH-000972,-0.3066570364956574
ACH-000973,-0.29047151924558673
ACH-000974,-0.331479430388646
ACH-000978,-0.3758552580417927
ACH-000984,-0.2222246399755576
ACH-000986,-0.03786311045207329
ACH-000988,-0.2000068350743425
ACH-000993,-0.275253356141576
ACH-000994,-0.238693530678756
ACH-000996,-0.4138141489690544
ACH-001001,-0.2078383793211009
ACH-001020,-0.2196292225809455
ACH-001028,-0.18591472509514725
ACH-001031,-0.20745386051289105
ACH-001038,-0.3243665100727035
ACH-001048,-0.22219868222595995
ACH-001050,-0.2295625749595077
ACH-001053,-0.035168254556779466
ACH-001054,-0.1915259778009796
ACH-001061,-0.2823870919350625
ACH-001067,-0.2801982143420615
ACH-001075,-0.17875095206181799
ACH-001096,-0.1498994351842694
ACH-001111,-0.10695490654389324
ACH-001119,-0.3579486331907675
ACH-001128,-0.21564803311127595
ACH-001134,-0.10084267164645637
ACH-001151,-0.1872721914968444
ACH-001163,-0.18847332300840056
ACH-001164,-0.2916672083611308
ACH-001183,-0.18284208299112756
ACH-001192,-0.1766789384678147
ACH-001193,-0.20341099629371712
ACH-001196,-0.06732189192238386
ACH-001197,-0.49429175662382796
ACH-001205,-0.21521103289712187
ACH-001211,-0.33028429150442845
ACH-001212,-0.3213523049889219
ACH-001228,-0.2440877268234739
ACH-001232,-0.09406044367544758
ACH-001239,-0.15645309436516408
ACH-001270,-0.010696121877604737
ACH-001274,-0.1809559157205228
ACH-001275,-0.3008116620305266
ACH-001277,-0.30118309793194825
ACH-001278,-0.25569933974097325
ACH-001280,-0.33541559178262736
ACH-001283,-0.1314787056061269
ACH-001289,-0.177903180173412
ACH-001300,-0.3243821982058212
ACH-001301,-0.20371175984910528
ACH-001302,-0.2493863525724924
ACH-001306,-0.16918292774220914
ACH-001318,-0.17885191765224775
ACH-001322,-0.10278065495669618
ACH-001328,-0.2511421457341782
ACH-001332,-0.18622802241759054
ACH-001336,-0.15051791223136765
ACH-001346,-0.15118476444545914
ACH-001353,-0.3338088747625788
ACH-001354,-0.06592744740574424
ACH-001367,-0.03705848428180894
ACH-001368,-0.19051992789475372
ACH-001374,-0.22377576575666436
ACH-001377,-0.3519034942335794
ACH-001380,-0.1933289261366444
ACH-001391,-0.23787532479499185
ACH-001408,-0.2485350774790317
ACH-001430,-0.26791663084774386
ACH-001431,-0.154128835199957
ACH-001450,-0.05220636831521276
ACH-001496,-0.14414117882566288
ACH-001500,-0.4599071999494039
ACH-001523,-0.13095323179051815
ACH-001532,-0.14812524112262015
ACH-001550,-0.22154679068040084
ACH-001552,-0.22312636847169048
ACH-001554,-0.1100626799075094
ACH-001654,-0.26171496643401804
ACH-001735,-0.2173209196943616
ACH-001736,-0.17969090460799705
ACH-001737,-0.2965526695551236
ACH-001740,-0.3582136786417817
ACH-001745,-0.20995852400010748
ACH-001765,-0.147534836696031
