,ALDH16A1 (126133)
ACH-000004,0.009130814801115359
ACH-000005,-0.21467069782610726
ACH-000007,0.03727169839326962
ACH-000009,0.02929185349080678
ACH-000011,0.05382166047800315
ACH-000012,-0.1193944062981699
ACH-000013,-0.16206006227365274
ACH-000014,0.17223110971822714
ACH-000015,-0.10923944167035196
ACH-000017,0.06027495503771192
ACH-000018,-0.053495228507811465
ACH-000019,-0.26256242494873705
ACH-000021,-0.06288472107145207
ACH-000022,-0.17882568008935967
ACH-000025,0.14088226563815226
ACH-000028,-0.34461644198598845
ACH-000030,-0.11126420747244288
ACH-000035,-0.06901550663524082
ACH-000036,-0.01727277731138964
ACH-000037,-0.03147028072193764
ACH-000039,0.018574419355074128
ACH-000040,-0.10000222010798106
ACH-000041,-0.07965085193676559
ACH-000042,-0.08132717508221136
ACH-000045,-0.049129665130419824
ACH-000047,-0.052358717847180165
ACH-000052,-0.0877617850670906
ACH-000053,0.011753512917033046
ACH-000054,0.07301295637133441
ACH-000055,-0.16647774289448958
ACH-000060,0.11823669641057455
ACH-000067,-0.014101731097779943
ACH-000070,0.259550833673992
ACH-000075,0.054049671691329036
ACH-000078,0.033275292989228086
ACH-000082,0.012787350951730322
ACH-000085,-0.023079687605674498
ACH-000086,-0.06161342205686775
ACH-000087,-0.1322100793913142
ACH-000092,-0.04633363792234926
ACH-000095,0.04206226914647141
ACH-000097,-0.10055849045943234
ACH-000098,-0.0761418903024496
ACH-000099,-0.11788097971341413
ACH-000108,-0.059087396781833015
ACH-000113,0.1414068435418277
ACH-000116,0.05142662456387125
ACH-000118,-0.20488204722897727
ACH-000120,-0.21299341480901568
ACH-000123,-0.021753200977952983
ACH-000127,-0.029145664800595363
ACH-000128,-0.05392667640925795
ACH-000132,0.08537518455249317
ACH-000133,-0.01675742306539565
ACH-000137,-0.19834655209745525
ACH-000138,-0.14785681923630836
ACH-000142,-0.022345594419220696
ACH-000143,-0.033573209820969944
ACH-000146,0.09916432150180028
ACH-000148,-0.12325392201291517
ACH-000150,0.09810631728306644
ACH-000152,-0.15365716665297202
ACH-000153,-0.040519958068262606
ACH-000159,-0.1893479607057888
ACH-000160,-0.21714315509635096
ACH-000163,0.1226154792297538
