,FUT3 (2525)
ACH-000004,-0.04904833413764023
ACH-000005,0.03549073656709361
ACH-000007,-0.2467220178362342
ACH-000009,-0.06434874127873434
ACH-000011,-0.1009123503197009
ACH-000012,0.005075029530284935
ACH-000013,-0.06750722247620633
ACH-000014,-0.05438011652399129
ACH-000015,-0.11279749700184305
ACH-000017,-0.057653733878160175
ACH-000018,0.06999400772159015
ACH-000019,-0.06254340391705111
ACH-000021,-0.26772392170764303
ACH-000022,-0.13942096007613694
ACH-000025,-0.19498866041515925
ACH-000028,-0.1300858601856266
ACH-000030,-0.03677133688019196
ACH-000035,-0.12518270057740796
ACH-000036,0.0059550510037889495
ACH-000037,0.001178722451452241
ACH-000039,-0.07758830707571641
ACH-000040,-0.1624169301010735
ACH-000041,-0.0994850444547038
ACH-000042,0.08737465453861587
ACH-000045,-0.3769485860442754
ACH-000047,-0.04318740963732373
ACH-000052,-0.19127857146045796
ACH-000053,-0.12603010350845767
ACH-000054,-0.03609700198820883
ACH-000055,0.030182123856150718
ACH-000060,-0.011583220543998143
ACH-000067,-0.20296423502911531
ACH-000070,-0.20834781805931016
ACH-000075,-0.35097621801429985
ACH-000078,-0.05445996476973674
ACH-000082,-0.19599761313280215
ACH-000085,-0.21905520277112334
ACH-000086,-0.07367224232418962
ACH-000087,-0.056233276447369265
ACH-000092,-0.15162320854417755
ACH-000095,-0.19813632252308425
ACH-000097,-0.047049655085445966
ACH-000098,-0.1412463654514321
ACH-000099,-0.0879833670498551
ACH-000108,-0.06704192914510704
ACH-000113,-0.11137504847127333
ACH-000116,-0.02005137545953056
ACH-000118,0.02849518822640706
ACH-000120,-0.12925608248965675
ACH-000123,-0.09824822856156648
ACH-000127,-0.1899034741826125
ACH-000128,-0.2329673518351813
ACH-000132,0.010020672850341713
ACH-000133,-0.2091317144398786
ACH-000137,0.05219045614487824
ACH-000138,-0.05236018539199547
ACH-000142,-0.1053817737576506
ACH-000143,-0.24515523211450266
ACH-000146,-0.09477929079369693
ACH-000148,-0.003643178145536153
ACH-000150,-0.061479576975849624
ACH-000152,0.05055380486297458
ACH-000153,-0.02267425456981149
ACH-000159,-0.18476330213211933
ACH-000160,-0.02236181960082913
ACH-000163,0.014659265151875763
ACH-000167,-0.1955195217779443
ACH-000168,-0.11825166335409225
ACH-000169,-0.08130872093930333
ACH-000178,-0.21442425744801086
ACH-000183,-0.15593793072196852
ACH-000188,-0.21206423044304584
ACH-000189,-0.1777520535678399
ACH-000190,-0.1293643612888353
ACH-000198,-0.1836068279438112
ACH-000203,0.2647715187201584
ACH-000204,-0.25517234534240496
ACH-000206,-0.06343167855718511
ACH-000207,-0.06832478062444701
ACH-000208,-0.4184684010222373
ACH-000210,-0.16285720276888155
ACH-000211,-0.06150065255302125
ACH-000215,-0.08617803013445656
ACH-000221,-0.21595995958734404
ACH-000222,-0.05102071415082619
ACH-000223,-0.0924032398678484
ACH-000226,-0.1290032731346212
ACH-000227,-0.11450164388982087
ACH-000228,-0.004684650201182509
ACH-000231,-0.0965698863883336
ACH-000232,-0.07606734871496032
ACH-000233,-0.16213669649181084
ACH-000234,-0.10501264873675592
ACH-000235,-0.1616606506566393
ACH-000237,-0.15478207796036492
ACH-000238,-0.058212904095087274
ACH-000242,-0.015513777972112296
ACH-000243,-0.12901958179716055
ACH-000244,-0.10283076931237116
ACH-000246,-0.07009158328988994
ACH-000248,-0.19366563925065386
ACH-000250,-0.07377770057075006
ACH-000251,-0.15250798078840574
ACH-000252,-0.08759701344803619
ACH-000253,-0.13679779655087124
ACH-000255,-0.0774950300839052
ACH-000256,-0.008531149574546563
ACH-000257,-0.0841373553484432
ACH-000258,-0.1216026305729308
ACH-000259,-0.1621783806345897
ACH-000260,-0.1036304402237192
ACH-000261,-0.02117015374804247
ACH-000262,-0.08462036535340584
ACH-000263,-0.3508849893591696
ACH-000264,-0.03237642205797628
ACH-000265,-0.05298568239037665
ACH-000266,0.0034368663924703
ACH-000272,-0.08086589242231397
ACH-000274,-0.24753499666791146
ACH-000277,-0.1063163272112345
ACH-000278,-0.09389752135320524
ACH-000279,-0.055469454893270286
ACH-000280,-0.19526115028963426
ACH-000281,-0.08189388018041215
ACH-000288,0.06534348298174766
ACH-000291,-0.11370538487907833
ACH-000293,-0.1400059245550992
ACH-000294,-0.07181874789653199
ACH-000295,-0.1487654789678096
ACH-000296,-0.1603410175713104
ACH-000302,-0.19912914976979787
ACH-000304,-0.10298811153148177
ACH-000307,-0.17386907920523442
ACH-000308,-0.13100822418150113
ACH-000310,-0.038037284340316536
ACH-000311,-0.04141680135285971
ACH-000312,-0.17499070213842416
