,IFT57 (55081)
ACH-000004,-0.35885743977991325
ACH-000005,0.03949445146931442
ACH-000007,-0.4155476240532133
ACH-000009,-0.34640914571135656
ACH-000011,-0.2549926165037614
ACH-000012,-0.14653601076140127
ACH-000013,-0.20051801796059604
ACH-000014,-0.21421782408519846
ACH-000015,-0.1415202238431392
ACH-000017,-0.2231697533622579
ACH-000018,-0.17315130663235387
ACH-000019,-0.34765793549789353
ACH-000021,-0.15779250572887202
ACH-000022,-0.20613828970348227
ACH-000025,-0.2743821134815484
ACH-000028,-0.3823722768032061
ACH-000030,-0.2953124437023489
ACH-000035,-0.2990113854257471
ACH-000036,-0.2722417309259558
ACH-000037,-0.2705730142271287
ACH-000039,-0.07977610207521546
ACH-000040,-0.2273243921431993
ACH-000041,-0.43573101015490745
ACH-000042,-0.15649795722060236
ACH-000045,-0.12808203431783055
ACH-000047,-0.2722925640985685
ACH-000052,-0.254785431809245
ACH-000053,-0.2332498843009639
ACH-000054,-0.2300010768498326
ACH-000055,-0.30515961204029274
ACH-000060,-0.404674645513324
ACH-000067,-0.08693332758491934
ACH-000070,-0.2824930284824338
ACH-000075,-0.3096515443414227
ACH-000078,-0.2030336416955288
ACH-000082,-0.11785173721065212
ACH-000085,-0.28829870808210284
ACH-000086,-0.224644846891572
ACH-000087,0.18080633862703616
ACH-000092,-0.3903965793628549
ACH-000095,-0.16248464571231305
ACH-000097,-0.3015247281480221
ACH-000098,-0.17108443593620426
ACH-000099,-0.13928955851159314
ACH-000108,-0.16169360212099035
ACH-000113,-0.2757014019071296
ACH-000116,-0.1924983926573163
ACH-000118,-0.182590954608374
ACH-000120,-0.015925053055644612
ACH-000123,-0.3450616020135369
ACH-000127,-0.2304587635158083
ACH-000128,-0.5441073239112467
ACH-000132,-0.2947102917030157
ACH-000133,-0.2420678274153388
ACH-000137,-0.2072485640362575
ACH-000138,-0.2729176199609697
ACH-000142,-0.2127446365010721
ACH-000143,-0.21073237377289405
ACH-000146,-0.14371456145694395
ACH-000148,-0.1076172974020232
ACH-000150,0.033133859789482155
ACH-000152,-0.2342339867687907
ACH-000153,-0.2486488643556862
ACH-000159,-0.2659005566821979
ACH-000160,-0.514425382807981
ACH-000163,-0.2916913385122199
ACH-000167,-0.2064586894207879
ACH-000168,-0.05338270022382827
ACH-000169,-0.24793182781305045
ACH-000178,-0.28243555234075723
ACH-000183,-0.22118626572220107
ACH-000188,-0.21664763971587006
ACH-000189,-0.3804324578791659
ACH-000190,-0.0974712035433288
ACH-000198,-0.32703055407414666
ACH-000203,-0.05816729210151271
ACH-000204,-0.310207944180329
