,HEPN1 (641654)
ACH-000004,-0.07107409852198447
ACH-000005,0.10400477059414166
ACH-000007,0.10138604892133213
ACH-000009,-0.04352102173145188
ACH-000011,-0.0009046662265033711
ACH-000012,0.07187728357259941
ACH-000013,0.056931802833357324
ACH-000014,0.052117265596673804
ACH-000015,-0.04304911048794912
ACH-000017,0.020806785430382304
ACH-000018,0.02716528989205628
ACH-000019,0.09276277823606507
ACH-000021,0.1345585930474875
ACH-000022,0.0940008806272195
ACH-000025,0.01872353285409635
ACH-000028,0.07498629035095318
ACH-000030,0.01952697315823139
ACH-000035,-0.08720992020544792
ACH-000036,0.13613631190823108
ACH-000037,0.06622648329294734
ACH-000039,0.13416456770516974
ACH-000040,-0.06426426473409927
ACH-000041,0.009682908950117005
ACH-000042,0.0798183157356388
ACH-000045,-0.031208464343555488
ACH-000047,0.15511669945643244
ACH-000052,0.10778715965941534
ACH-000053,-0.001674852607932844
ACH-000054,0.05731918588539325
ACH-000055,0.061377403665110325
ACH-000060,-0.05089733827963574
ACH-000067,0.0824620334195873
ACH-000070,0.1430867952152025
ACH-000075,0.06527566895591838
ACH-000078,0.042841195129401606
ACH-000082,0.05072457419119023
ACH-000085,-0.200210008502004
ACH-000086,0.05461752100155017
ACH-000087,0.107845579816613
ACH-000092,0.06238712577031981
ACH-000095,0.01937608723614823
ACH-000097,-0.0015536234936827074
ACH-000098,0.08679465511423971
ACH-000099,-0.05390890770506772
ACH-000108,-0.030577922919847792
ACH-000113,0.17217241868873456
ACH-000116,0.02035860263547772
ACH-000118,0.10617747190712598
ACH-000120,-0.09667797017821897
ACH-000123,0.033501260286160815
ACH-000127,0.0168649832385724
ACH-000128,0.13284429097137146
ACH-000132,0.12129866552580328
ACH-000133,0.15015483665351045
ACH-000137,0.1711177352793988
ACH-000138,-0.0014798865828695644
ACH-000142,-0.025981936611009997
ACH-000143,-0.08021684076993106
ACH-000146,-0.08137313408963408
ACH-000148,0.08518475018278793
ACH-000150,0.20164975823968964
ACH-000152,0.03135647405030526
ACH-000153,-0.10962720204708633
ACH-000159,0.03444203423629485
ACH-000160,0.09973608279923288
ACH-000163,-0.01651758013328906
ACH-000167,0.09789186369585047
ACH-000168,0.022863865743075203
ACH-000169,0.10187655952176304
ACH-000178,0.20332934277097175
ACH-000183,0.07244100018797456
ACH-000188,0.01678544893515678
ACH-000189,0.20699885920153716
ACH-000190,0.10414881904197798
ACH-000198,0.08475813363177404
ACH-000203,-0.2041122242291692
ACH-000204,0.16044017218283302
ACH-000206,0.03407774815267421
ACH-000207,0.09546447824329472
ACH-000208,0.03660602888299472
ACH-000210,0.14650225417290422
ACH-000211,0.11621314927733375
ACH-000215,0.051484081713913374
ACH-000221,0.09656064236301612
ACH-000222,-0.04595224774711268
ACH-000223,0.1095443899860388
ACH-000226,0.014426836937291082
ACH-000227,0.05271522995717222
ACH-000228,0.08845555603642649
ACH-000231,0.0696796036187232
ACH-000232,0.04128574103510724
ACH-000233,0.044607234409074936
ACH-000234,0.08659415089107741
ACH-000235,0.05911285311733488
ACH-000237,-0.020903016953194242
ACH-000238,0.07928918076759152
ACH-000242,0.14996059015717034
ACH-000243,0.13118241490080312
ACH-000244,0.1839882256030567
ACH-000246,0.05081805820605298
ACH-000248,0.20605343408939975
ACH-000250,0.011558283507060202
ACH-000251,0.1506313827020464
ACH-000252,-0.0669283502426968
ACH-000253,0.15880783863766
ACH-000255,0.14694398000828393
ACH-000256,-0.0007156427385761733
ACH-000257,0.12836964139643392
ACH-000258,0.030488359368185693
ACH-000259,0.026554869676059
ACH-000260,0.03520824190404146
ACH-000261,0.10322810376484462
ACH-000262,0.16011324948354005
ACH-000263,0.2628940912321475
ACH-000264,0.062039849553882025
ACH-000265,0.17342107859353298
ACH-000266,0.06093206475472696
ACH-000272,0.09949974338073184
ACH-000274,0.013216426648737182
ACH-000277,0.08228073142978364
ACH-000278,-0.0269968048702099
ACH-000279,-0.003649150070904224
ACH-000280,0.16124203210662186
ACH-000281,-0.0614478922356966
ACH-000288,0.06594826406149881
ACH-000291,0.04981932058364941
ACH-000293,0.002825460710483012
ACH-000294,0.01776477122278216
ACH-000295,0.1156292905764256
ACH-000296,0.056634864630226336
ACH-000302,0.12594422701918032
ACH-000304,-0.040257136420231175
ACH-000307,-0.033748621898460715
ACH-000308,0.1079053733073422
ACH-000310,-0.041827697130503716
ACH-000311,0.005642860224225047
ACH-000312,0.02431797032376332
ACH-000315,0.238256685362476
ACH-000316,0.011934505833177044
ACH-000317,0.032318652624109545
ACH-000318,0.0462895425256688
ACH-000319,-0.05217382049138314
ACH-000320,0.0686019397936359
ACH-000322,-0.190996419965444
ACH-000323,0.043558079296010466
ACH-000324,0.10611129779380174
ACH-000329,0.06777159056969559
ACH-000330,0.011359363805125968
ACH-000331,0.0240023075152303
ACH-000332,0.10221592549846874
ACH-000334,0.0239851709766933
ACH-000335,0.15852125231413952
ACH-000336,0.041101569852263535
ACH-000337,0.15241834327817902
ACH-000338,-0.11534358433914185
ACH-000339,0.09096377082942764
ACH-000341,-0.025903980246170303
ACH-000348,-0.04530831059163968
ACH-000350,-0.031222023061393357
ACH-000352,0.09118677106678563
ACH-000356,0.09736804197472247
ACH-000361,0.12286702670204035
ACH-000362,0.05796192295705805
ACH-000363,0.001130853930067577
ACH-000364,0.13073710599248525
ACH-000365,0.12242994236175865
ACH-000366,0.10912311216017434
ACH-000368,0.07576457233560463
ACH-000374,-0.1162370908882017
ACH-000375,0.251284787143697
ACH-000376,0.0485764262798788
ACH-000381,0.13787734597525028
ACH-000383,0.13738135746213054
ACH-000387,0.10015126180997301
ACH-000389,-0.025099401109625604
ACH-000390,0.11244221947510344
ACH-000393,0.08741849259956001
ACH-000395,-0.023678332135598026
ACH-000396,0.2107239841101871
ACH-000397,0.027173645675590576
ACH-000401,0.061925994739815776
ACH-000402,-0.20057851336564256
ACH-000403,0.0697146233565296
ACH-000404,0.11093363398215073
ACH-000406,0.05284261628969862
ACH-000407,0.08081006774430649
ACH-000408,0.005154819829492642
ACH-000410,0.08401088424398112
ACH-000411,0.04514961121773732
ACH-000414,0.043106995320467585
ACH-000415,0.1121026234865972
ACH-000416,0.09628880649045868
ACH-000420,-0.0423628325310804
ACH-000421,-0.005586721750686088
ACH-000424,0.094384282906688
ACH-000425,-0.026764232756035938
ACH-000426,0.03819960175566015
ACH-000427,0.10553967477517626
ACH-000433,0.11938111380366255
ACH-000435,-0.14133951920533475
ACH-000436,-0.02331414997270264
ACH-000444,0.04909304395236312
ACH-000445,0.12211698585274952
ACH-000448,0.03268186639723515
ACH-000450,0.1079528920390916
ACH-000452,-0.020332542240336263
ACH-000454,0.185377631906895
ACH-000458,0.09786461501474072
ACH-000459,0.15736583509144958
ACH-000460,0.032757487107393776
ACH-000461,-0.04502506897087905
ACH-000463,0.015530653069824832
ACH-000464,-0.052201938932486286
ACH-000466,0.12508135055379724
ACH-000467,0.05495238480963422
ACH-000468,0.07653373524341202
ACH-000469,0.006161365421006353
ACH-000470,0.17852109564225704
ACH-000471,0.08794801552767198
ACH-000472,0.06568710241847855
ACH-000473,0.06239831305263379
ACH-000475,-0.004864899841917713
ACH-000476,0.0766485137645579
ACH-000477,0.08176334634094819
ACH-000479,0.05907229402319435
ACH-000480,0.10110400387307072
ACH-000481,-0.01524064290211294
ACH-000483,0.12790888913223664
ACH-000484,0.11624274398336247
ACH-000485,-0.015586929865149559
ACH-000486,0.03435155233741388
ACH-000487,-0.06445008874070114
ACH-000488,0.16283784892065706
ACH-000490,0.058249664174389565
ACH-000491,0.09698418449876567
ACH-000495,-0.039358707951886895
ACH-000496,0.1433134719098177
ACH-000499,0.18940885951443653
ACH-000500,0.12860867360770553
ACH-000502,-0.0030313999195699572
ACH-000503,0.3836920491547217
