,VWA3A (146177)
ACH-000004,-0.12162474589729727
ACH-000005,-0.4512827040409591
ACH-000007,-0.12670352236205165
ACH-000009,0.04934742311796033
ACH-000011,-0.017031444562433815
ACH-000012,0.007218705626398294
ACH-000013,-0.22637296092820736
ACH-000014,-0.10139206516759072
ACH-000015,-0.07192036459337234
ACH-000017,-0.0706638717512473
ACH-000018,0.024994150432612272
ACH-000019,-0.047457967787671015
ACH-000021,-0.030764854700874592
ACH-000022,0.0456035988140801
ACH-000025,-0.10626580941188296
ACH-000028,0.0772281767548247
ACH-000030,0.10148569954608942
ACH-000035,-0.2261636412915321
ACH-000036,-0.06653828318343835
ACH-000037,-0.07262240532126417
ACH-000039,-0.1273034968990095
ACH-000040,-0.055488536645305175
ACH-000041,-0.04838959865507168
ACH-000042,-0.005144563882880724
ACH-000045,-0.18764634368328198
ACH-000047,-0.1885256775021613
ACH-000052,0.011969546296442812
ACH-000053,-0.0532383792623327
ACH-000054,-0.06573776290591599
ACH-000055,-0.07778879643465023
ACH-000060,0.07339161945510897
ACH-000067,0.12985286146131844
ACH-000070,-0.11443400122118573
ACH-000075,-0.005399060346335009
ACH-000078,0.11702152378330485
ACH-000082,-0.04672084647913433
ACH-000085,-0.17922326326469007
ACH-000086,-0.052403669128245074
ACH-000087,-0.07313044516970749
ACH-000092,-0.1386626840037022
ACH-000095,0.06420399974890863
ACH-000097,0.0042515120647102665
ACH-000098,-0.2561613548407946
ACH-000099,0.0424107041997525
ACH-000108,0.0262205764895411
ACH-000113,-0.007252194654837772
ACH-000116,-0.10250896297188022
ACH-000118,-0.1351753569055866
ACH-000120,-0.1409891457130768
ACH-000123,-0.11172386171316842
ACH-000127,-0.13303493492380844
ACH-000128,-0.015639081918919242
ACH-000132,-0.1445781664186474
ACH-000133,-0.11887202405002395
ACH-000137,-0.1253817059884768
ACH-000138,0.024537891797716583
ACH-000142,-0.2594865807594306
ACH-000143,-0.10849591358077472
ACH-000146,0.03907374525707166
ACH-000148,0.07120917642777118
ACH-000150,-0.07897707336116691
ACH-000152,-0.036516868410977295
ACH-000153,-0.22511520819891825
ACH-000159,-0.11601815861807074
ACH-000160,-0.007118682024728003
ACH-000163,-0.1046268693663613
ACH-000167,-0.11247975188189033
ACH-000168,0.02258608399519744
ACH-000169,-0.05688910620429834
ACH-000178,-0.08881676537001648
ACH-000183,-0.14411042629814858
ACH-000188,0.11290925686112255
ACH-000189,-0.17529746055293227
ACH-000190,-0.060972653571026686
ACH-000198,-0.06628148007802467
ACH-000203,-0.19420391735558493
ACH-000204,-0.25337918227019385
ACH-000206,-0.1248267841556312
ACH-000207,0.014767580289150529
ACH-000208,-0.0333587786646787
ACH-000210,-0.13007812400154764
ACH-000211,-0.05057214120111846
ACH-000215,-0.03899015960138126
ACH-000221,-0.14274095663785946
ACH-000222,-0.13451461432401746
ACH-000223,-0.044929809670502106
ACH-000226,-0.006136254038271036
ACH-000227,0.0016995425939512173
ACH-000228,-0.08990594344294088
ACH-000231,-0.05055293676204997
ACH-000232,-0.01546869519511271
ACH-000233,-0.04244739855883739
ACH-000234,0.024814802663271032
ACH-000235,-0.07971311356388465
ACH-000237,-0.1002000705954578
ACH-000238,0.03241511254980547
ACH-000242,-0.1545649414909054
ACH-000243,-0.17523747464811587
ACH-000244,-0.08871530453350324
ACH-000246,-0.023470920114514408
ACH-000248,0.05177660458792832
ACH-000250,0.0759543145459275
ACH-000251,0.09224895276412268
ACH-000252,0.038150491623457086
ACH-000253,-0.13130942521710656
ACH-000255,-0.11681597592171687
ACH-000256,-0.024883589224986558
ACH-000257,0.034989979438607946
ACH-000258,0.08757088195338172
ACH-000259,-0.11280350192826155
ACH-000260,-0.010767609377812709
ACH-000261,-0.11182715981969506
ACH-000262,0.08816852793814617
ACH-000263,-0.3295273585892173
ACH-000264,0.021705076113279258
ACH-000265,-0.07826788106666517
ACH-000266,-0.05937565324323889
ACH-000272,-0.04073227905698525
ACH-000274,-0.05668434897355525
ACH-000277,0.16030419614507252
ACH-000278,0.0754973441312366
ACH-000279,-0.08647842029985621
ACH-000280,-0.04723336553090947
ACH-000281,0.031188587600835226
ACH-000288,-0.11830171497247867
ACH-000291,-0.002475311404822717
