,MORC1 (27136)
ACH-000004,0.15771308785684582
ACH-000005,0.13151555385963942
ACH-000007,0.1547563293590003
ACH-000009,-0.023605346039492124
ACH-000011,-0.019783061128009274
ACH-000012,-0.0017681563414098835
ACH-000013,0.08182698874351732
ACH-000014,-0.01919861730787114
ACH-000015,0.0951818529777634
ACH-000017,-0.03471135821059413
ACH-000018,0.018231409761634884
ACH-000019,0.04635310718871434
ACH-000021,0.09511986659503817
ACH-000022,0.019446611933184504
ACH-000025,-0.0533485651336784
ACH-000028,-0.08614794741544236
ACH-000030,0.05551028305325146
ACH-000035,-0.08826374241466081
ACH-000036,-0.14865964346305058
ACH-000037,0.014515783324994456
ACH-000039,0.016070423647857688
ACH-000040,0.05103687593032731
ACH-000041,-0.1728676670482403
ACH-000042,0.1221755902848642
ACH-000045,-0.054679987737433565
ACH-000047,0.11276958549913715
ACH-000052,0.00819383773372767
ACH-000053,-0.013699132771245749
ACH-000054,0.03942365155060452
ACH-000055,-0.07951613139937855
ACH-000060,-0.0848024785102856
ACH-000067,-0.0150829377303299
ACH-000070,-0.008102720030134873
ACH-000075,0.04632411266627594
ACH-000078,0.023330860098451957
ACH-000082,0.11438972945066103
ACH-000085,-0.10342582770368236
ACH-000086,0.03931976805956887
ACH-000087,-0.12805195655804838
ACH-000092,-0.0489004592462286
ACH-000095,0.015059031424792244
ACH-000097,0.08157904633614672
ACH-000098,0.10436198584267448
ACH-000099,0.11745357885527902
ACH-000108,0.015426444296981359
ACH-000113,0.011968513184906231
ACH-000116,0.09952896503143904
ACH-000118,-0.020100052071278098
ACH-000120,0.2509421591903815
ACH-000123,0.06528802138090874
ACH-000127,-0.06292280401476147
ACH-000128,-0.0998103781669358
ACH-000132,0.0996886687292338
ACH-000133,0.01854891005161861
ACH-000137,-0.09604117847607084
ACH-000138,0.10761649317502403
ACH-000142,-0.009276388658997436
ACH-000143,0.1649742622191172
ACH-000146,0.07239765209347017
ACH-000148,0.14449556870663086
ACH-000150,-0.02808801975920219
ACH-000152,-0.06770786755599953
ACH-000153,-0.035762109065769765
ACH-000159,-0.092330290294949
ACH-000160,0.010087734113039256
ACH-000163,-0.07921229243653519
ACH-000167,-0.07317542178822205
ACH-000168,0.1491072327871937
ACH-000169,0.15084510409906246
ACH-000178,0.048303464999738255
ACH-000183,-0.00772555432427175
