,KAAG1 (353219)
ACH-000004,0.12338318228097807
ACH-000005,0.3107890137477436
ACH-000007,0.07767254150836732
ACH-000009,-0.0169021586833361
ACH-000011,0.12613824187942602
ACH-000012,0.03876160513098162
ACH-000013,0.02255357812199948
ACH-000014,0.029929444040125926
ACH-000015,-0.02500190828940975
ACH-000017,-0.13704064426674462
ACH-000018,0.07715674455066343
ACH-000019,-0.03979931764930696
ACH-000021,-0.012308292485759674
ACH-000022,0.053201419143581716
ACH-000025,-0.0005924380605038392
ACH-000028,0.1175962462952707
ACH-000030,-0.00019156033285054415
ACH-000035,0.026242797875423784
ACH-000036,0.021217428962441345
ACH-000037,-0.15449230685293536
ACH-000039,0.02418144947328686
ACH-000040,-0.004195896202911596
ACH-000041,0.12922162961793446
ACH-000042,0.027086788383839256
ACH-000045,-0.05151444709828292
ACH-000047,0.06167401210318772
ACH-000052,0.08111129425968687
ACH-000053,-0.06725845357789853
ACH-000054,-0.05506928542611537
ACH-000055,-0.018973609634969708
ACH-000060,0.14266411716843366
ACH-000067,0.0199720892982688
ACH-000070,-0.21947967216008826
ACH-000075,0.06200516611987529
ACH-000078,-0.07581151907794187
ACH-000082,0.025788842988198796
ACH-000085,-0.1142475364593611
ACH-000086,0.0819954797507618
ACH-000087,-0.14255896851011302
ACH-000092,0.05076454264242912
ACH-000095,-0.10720985717023283
ACH-000097,0.05977975879652508
ACH-000098,0.011468734736521378
ACH-000099,0.050489242234175474
ACH-000108,-0.07453381457095845
ACH-000113,-0.11849047941594387
ACH-000116,0.09061221599723082
ACH-000118,0.07634948677408822
ACH-000120,0.18137066293873247
ACH-000123,0.006323440880780656
ACH-000127,0.02441987852300004
ACH-000128,-0.1021601423352348
ACH-000132,0.08063308185114693
ACH-000133,0.06624794321675542
ACH-000137,0.08001204853922324
ACH-000138,0.08729719040675002
ACH-000142,-0.05159153439411628
ACH-000143,-0.1432497030759258
ACH-000146,-0.0070032058291063844
ACH-000148,0.13042035105557534
ACH-000150,0.05455167041635069
ACH-000152,0.009423511275587054
ACH-000153,0.04344167034237974
ACH-000159,0.026014992051886995
ACH-000160,0.021940369437500083
ACH-000163,0.1026603147689428
ACH-000167,-0.10215333983466038
ACH-000168,0.03416431234552585
ACH-000169,-0.04826598518541054
ACH-000178,-0.10209244990486878
ACH-000183,-0.04533349141805512
ACH-000188,0.02982508203760445
ACH-000189,0.13341925447070588
ACH-000190,0.03679310777493641
ACH-000198,0.0667061726022699
ACH-000203,-0.3074302191077377
ACH-000204,0.07126372422494909
ACH-000206,0.05499925863786173
ACH-000207,0.07746958424092798
ACH-000208,-0.08176896054099643
ACH-000210,-0.15979217126059492
ACH-000211,0.02740282352716256
ACH-000215,0.03559267481880668
ACH-000221,0.07452521588438914
ACH-000222,-0.07456741403974672
ACH-000223,-0.009113106895356335
ACH-000226,-0.04223444612305897
ACH-000227,0.010451127081247564
ACH-000228,0.035743327181779035
ACH-000231,-0.016001009791340868
ACH-000232,0.09625135023306147
ACH-000233,0.009931101029986594
ACH-000234,0.002956536548855241
ACH-000235,0.015404696383302725
ACH-000237,-0.0392446709928164
ACH-000238,0.0411183152606452
ACH-000242,-0.2502690498940435
ACH-000243,0.1257028084800468
ACH-000244,0.16022326762007344
ACH-000246,-0.017865856343919514
ACH-000248,-0.027437217516870064
ACH-000250,0.08772286991019948
ACH-000251,0.06612143220357916
ACH-000252,0.0925395876573658
ACH-000253,-0.0395267499136396
ACH-000255,-0.039186076932381776
ACH-000256,0.11551827185153594
ACH-000257,-0.018392235693862585
ACH-000258,0.07902119842208127
ACH-000259,0.11018986978418334
ACH-000260,0.0509246112548339
ACH-000261,0.1010129689519171
ACH-000262,0.06809574652056398
ACH-000263,0.06757064950335673
ACH-000264,-0.0033049572074764725
ACH-000265,0.026686049761387474
ACH-000266,-0.06327277688525274
ACH-000272,0.07872462784964357
ACH-000274,0.014431698350390276
ACH-000277,0.05228031100628167
ACH-000278,-0.03603986000378689
ACH-000279,0.027326209312303118
ACH-000280,-0.06476441871561467
ACH-000281,0.008058282306513726
ACH-000288,-0.01140784781146542
ACH-000291,-0.0060270108434235395
ACH-000293,0.08931404546490349
ACH-000294,-0.04446522366877795
ACH-000295,0.002770934932358304
ACH-000296,0.04106524159235669
ACH-000302,0.07471217895995963
ACH-000304,0.33285696492658473
ACH-000307,-0.002247955702430204
ACH-000308,0.09142241498027473
ACH-000310,0.012158753718204759
ACH-000311,0.0725974752238517
ACH-000312,0.028273964824712682
ACH-000315,0.0978526197750454
ACH-000316,-0.09857602949839267
ACH-000317,-0.00631893428119756
ACH-000318,0.16670734201238266
ACH-000319,0.17256334177135646
ACH-000320,-0.06275429076739626
ACH-000322,0.09863897580293957
ACH-000323,-0.004750665436006803
ACH-000324,0.09033722899474024
ACH-000329,0.10810915832246867
ACH-000330,0.07602080742609199
ACH-000331,-0.03492853766135332
ACH-000332,0.05500960153557693
ACH-000334,0.17171498796933926
ACH-000335,-0.1315489418077779
ACH-000336,0.2604955756943196
ACH-000337,-0.0465968840752586
ACH-000338,0.15423865683322155
ACH-000339,0.027684452913905373
ACH-000341,0.20464652594656152
ACH-000348,-0.0588468081837047
ACH-000350,0.06579778145665909
ACH-000352,0.14042233528494166
ACH-000356,0.042421986337064815
ACH-000361,0.053479040806513715
ACH-000362,-0.04101719332172515
ACH-000363,-0.028967312084161617
ACH-000364,0.047338080940936215
ACH-000365,-0.028882290271839632
ACH-000366,-0.0004029835454797439
ACH-000368,0.07045175741353847
ACH-000374,-0.05092983432991234
ACH-000375,0.035360361644635976
ACH-000376,0.1795648877045759
ACH-000381,-0.11993145995096385
ACH-000383,-0.0011200310242891532
ACH-000387,0.09532687530779184
ACH-000389,-0.13536611868751486
ACH-000390,0.02281905813615749
ACH-000393,0.00546546258795045
ACH-000395,0.09858854087157476
ACH-000396,0.19903929234351836
ACH-000397,-0.07548634943462228
ACH-000401,0.2988554553639214
ACH-000402,0.17034889789500493
ACH-000403,-0.06571276537342963
ACH-000404,0.1640171628578385
ACH-000406,-0.03791867756224171
ACH-000407,-0.008319370455858238
ACH-000408,0.04128965626743419
ACH-000410,0.015913241184983683
ACH-000411,0.10754610596227383
ACH-000414,0.1115697031901364
ACH-000415,0.006715029561355093
ACH-000416,0.03707565755317113
ACH-000420,0.09445871421512382
ACH-000421,0.06726086254533799
ACH-000424,-0.0010558151313631355
ACH-000425,0.07672118440385509
ACH-000426,0.14996789335845767
ACH-000427,0.12523969164412346
ACH-000433,0.10836113772491224
ACH-000435,0.20544309080247367
ACH-000436,0.11794320608483097
ACH-000444,0.013109430335864331
ACH-000445,0.10482642389223888
ACH-000448,0.012095312402178121
ACH-000450,-0.14059407308477445
ACH-000452,-0.055467696831336434
ACH-000454,0.047663724359719765
ACH-000458,0.11199742794185193
ACH-000459,0.1352704300577693
ACH-000460,0.14483197986376076
ACH-000461,0.026625078966688708
ACH-000463,0.043244976825809564
ACH-000464,-0.11295602161442887
ACH-000466,0.003372015720291393
ACH-000467,0.0826424511915915
ACH-000468,-0.013316395110084594
ACH-000469,0.11942434779098568
ACH-000470,-0.035153745362707295
ACH-000471,0.6354913428415213
ACH-000472,0.049315744879097886
ACH-000473,-0.13327295091076533
ACH-000475,0.12812910879661868
ACH-000476,0.263571141327304
ACH-000477,0.040253830063420135
ACH-000479,0.0674783557469804
ACH-000480,0.08235690157541457
ACH-000481,0.013523749466230304
ACH-000483,0.09443525726796001
ACH-000484,-0.0214524335144252
