,RAD23A (5886)
ACH-000004,0.009614650079242473
ACH-000005,0.3172806559740792
ACH-000007,-0.053584853287689964
ACH-000009,0.055731960261385036
ACH-000011,-0.15118978080572767
ACH-000012,-0.0295744079321462
ACH-000013,-0.1116500138516974
ACH-000014,-0.016537201811797825
ACH-000015,-0.17251430261229592
ACH-000017,-0.02344260923969086
ACH-000018,-0.21548994474452546
ACH-000019,-0.06674669912223875
ACH-000021,-0.11279363300416598
ACH-000022,0.016606403925137334
ACH-000025,-0.17499412477849152
ACH-000028,-0.2966522757210265
ACH-000030,-0.14280829035522086
ACH-000035,-0.09091194804400124
ACH-000036,-0.1919668362192664
ACH-000037,-0.10136432091123493
ACH-000039,-0.033415595968455475
ACH-000040,-0.14073297173626328
ACH-000041,-0.04094830358648865
ACH-000042,-0.09963164511694407
ACH-000045,0.03587318008135894
ACH-000047,0.07444502774154059
ACH-000052,-0.2295497876265075
ACH-000053,0.03143850589593629
ACH-000054,-0.11386039967399718
ACH-000055,-0.0891144247795949
ACH-000060,-0.0237672719165041
ACH-000067,-0.27788956672497417
ACH-000070,-0.0930683991528068
ACH-000075,-0.01624960808043711
ACH-000078,0.05570899939530738
ACH-000082,-0.0006037821690031103
ACH-000085,-0.0984013268477937
ACH-000086,-0.08578079021252437
ACH-000087,0.07636535304997717
ACH-000092,-0.11670752342128482
ACH-000095,-0.020343608829832417
ACH-000097,-0.01987996524912268
ACH-000098,-0.23862036265125555
ACH-000099,-0.02798801413352691
ACH-000108,-0.05863361020905256
ACH-000113,-0.03287639745404993
ACH-000116,-0.2201875901050935
ACH-000118,-0.2407509500450853
ACH-000120,-0.01097712176672113
ACH-000123,-0.17526739917790754
ACH-000127,-0.19641339434546826
ACH-000128,-0.22422586978714168
ACH-000132,-0.030685639708055414
ACH-000133,-0.1459218056418598
ACH-000137,-0.030653645335446667
ACH-000138,-0.037906755870751166
ACH-000142,-0.1399709392892468
ACH-000143,-0.06517704615386137
ACH-000146,-0.10631124715143997
ACH-000148,-0.013831519757636971
ACH-000150,-0.13518865317341558
ACH-000152,-0.00824357459575197
ACH-000153,0.031832782579381234
ACH-000159,-0.06624773910672874
ACH-000160,-0.010496799580076715
ACH-000163,-0.43945476268975503
ACH-000167,-0.22415380506175173
ACH-000168,0.05039802588966194
ACH-000169,-0.0361411693725519
ACH-000178,-0.11618937685484393
ACH-000183,0.06995651107454115
ACH-000188,-0.3064802007578562
ACH-000189,0.15068863735413185
ACH-000190,0.07755864794960067
ACH-000198,0.09150127344648047
ACH-000203,-0.24212783038484226
ACH-000204,0.07029558572589019
ACH-000206,0.014014765719715359
ACH-000207,-0.047703469276564194
ACH-000208,-0.2989544707541374
ACH-000210,-0.006275410808746697
ACH-000211,-0.09195956261694567
ACH-000215,-0.0368590527939492
ACH-000221,0.07318397576661217
ACH-000222,-0.006464438340137721
ACH-000223,-0.23019185581144025
ACH-000226,-0.10741176915329044
ACH-000227,-0.11349284013611342
ACH-000228,-0.5077657376486635
ACH-000231,-0.032853348146075316
ACH-000232,0.016547593658208563
ACH-000233,-0.13023759031516682
ACH-000234,-0.23233858792562834
ACH-000235,-0.0042614685713149685
ACH-000237,-0.16615846327026898
ACH-000238,-0.11353732827346236
ACH-000242,0.02590377026516577
ACH-000243,-0.23009025989775025
ACH-000244,-0.16692195333205234
ACH-000246,0.035112463374505236
ACH-000248,0.10351566455072282
ACH-000250,-0.09544502475880973
ACH-000251,-0.16526178561757768
ACH-000252,-0.13056558272467622
ACH-000253,-0.17460561824563098
ACH-000255,-0.14028126353673046
ACH-000256,-0.08487120941933453
ACH-000257,0.021159418025130376
ACH-000258,0.07183987434082087
ACH-000259,-0.04563340176952108
ACH-000260,-0.166040595080727
ACH-000261,-0.04071138772494546
ACH-000262,-0.01265896699421852
ACH-000263,0.2021145192764509
ACH-000264,0.02602046873814686
ACH-000265,0.019329362160012825
ACH-000266,-0.02599240356322122
ACH-000272,0.005893957205933764
ACH-000274,-0.11461504388663345
ACH-000277,0.003258409565746066
ACH-000278,-0.21836903104123184
ACH-000279,0.08692776132581989
ACH-000280,-0.12054539287252992
ACH-000281,-0.00475597610558132
ACH-000288,0.04048264971976942
ACH-000291,-0.1596752668712696
ACH-000293,-0.07433802747095714
ACH-000294,-0.12154801537416547
ACH-000295,-0.07690310135452487
ACH-000296,-0.2111036521810533
ACH-000302,-0.2680922383101882
ACH-000304,-0.10830389005387242
ACH-000307,-0.07864538892801007
ACH-000308,-0.012770870616885805
ACH-000310,0.09863797661207414
ACH-000311,0.01583499423115265
ACH-000312,-0.06352893329606484
ACH-000315,-0.2077457562107232
ACH-000316,0.1005660262160634
ACH-000317,0.03422830206647574
ACH-000318,-0.3339968311189782
ACH-000319,-0.2265966300341893
ACH-000320,-0.08389808154406136
ACH-000322,0.08839375744799725
ACH-000323,-0.10397646462312243
ACH-000324,-0.03417861671665531
ACH-000329,-0.07596331811554817
ACH-000330,-0.10228816246756084
ACH-000331,-0.10509487208098343
ACH-000332,-0.04579766443172785
ACH-000334,-0.11813977738482492
ACH-000335,-0.0820084165369702
ACH-000336,-0.34075380360549223
ACH-000337,0.15907671237001267
ACH-000338,-0.136812626417157
ACH-000339,-0.04734994938395355
ACH-000341,-0.2425647083510586
ACH-000348,-0.15230699535023506
ACH-000350,0.052298869249897205
ACH-000352,-0.045238710771300525
ACH-000356,-0.15309268921131974
ACH-000361,-0.16989206793716138
ACH-000362,0.07439877787672022
ACH-000363,-0.0828715917130226
ACH-000364,-0.003316376149884634
ACH-000365,0.006578792416353421
ACH-000366,-0.11061832392086904
ACH-000368,-0.0909087316395108
ACH-000374,-0.13250731075379735
ACH-000375,-0.03512946719570411
ACH-000376,-0.010959744753568564
ACH-000381,0.15575696647851694
ACH-000383,-0.06512184022437703
ACH-000387,-0.026295256999400995
ACH-000389,-0.018408120866869018
ACH-000390,-0.16318818860750028
ACH-000393,-0.108881812981917
ACH-000395,-0.20653267647629514
ACH-000396,0.0406032210468029
ACH-000397,-0.028465401738106726
ACH-000401,-0.12487777569429835
ACH-000402,-0.08148278559682655
ACH-000403,-0.1764911882202941
ACH-000404,-0.18090286892036134
ACH-000406,0.03732148342434772
ACH-000407,-0.18827187175504875
ACH-000408,-0.3960057121802245
ACH-000410,-0.17107947149412656
ACH-000411,0.013307704582910812
ACH-000414,-0.04712316578671187
ACH-000415,-0.2547031508314142
ACH-000416,-0.2714756117377883
ACH-000420,0.045871255264779566
ACH-000421,-0.15765525872355118
ACH-000424,-0.1194544255182562
ACH-000425,-0.018246777121276942
ACH-000426,0.21333010670470876
ACH-000427,-0.27955902016652023
ACH-000433,-0.4548789564959837
ACH-000435,-0.26963438694449193
ACH-000436,0.0061520281150801255
ACH-000444,-0.09469087234230113
ACH-000445,-0.16562745924562952
ACH-000448,0.014864555366235368
ACH-000450,-0.05172446360527076
ACH-000452,-0.18359753847001908
ACH-000454,-0.14170698704127388
ACH-000458,-0.07486458018199782
ACH-000459,0.21661128109059385
ACH-000460,-0.06563468360059385
ACH-000461,-0.03859868432292403
ACH-000463,0.10375395394395916
ACH-000464,0.01637365830680549
ACH-000466,-0.12691218123533146
ACH-000467,-0.15423575958047336
ACH-000468,-0.07413267120577915
ACH-000469,-0.03204326877417316
ACH-000470,-0.007389290384281585
ACH-000471,-0.1346278985337458
ACH-000472,-0.08065587247838578
ACH-000473,0.044936589947171215
ACH-000475,-0.027529139488657
ACH-000476,-0.03349344265639916
ACH-000477,-0.06269663391161354
ACH-000479,0.0571416882005486
ACH-000480,-0.039846779911620785
ACH-000481,0.03879765612505599
ACH-000483,-0.10129083689138822
ACH-000484,0.01913749273655559
ACH-000485,-0.115438178484501
ACH-000486,-0.07134713174211277
ACH-000487,-0.09683336454393922
ACH-000488,-0.09779402058316232
ACH-000490,-0.02806069307287841
ACH-000491,0.0077695274745539795
ACH-000495,0.0013616090778267073
ACH-000496,-0.039168854821398334
ACH-000499,-0.07536814502529146
ACH-000500,0.1738631759548825
ACH-000502,-0.1650119705343183
ACH-000503,-0.03249382447868813
ACH-000505,-0.19096710336206071
ACH-000507,-0.16351361403546455
ACH-000510,-0.11093608157875293
ACH-000511,-0.061247339794175515
ACH-000512,-0.2934257098087092
ACH-000516,-0.10828089831773836
ACH-000517,-0.0033115002146093878
ACH-000518,-0.22067014399345847
ACH-000520,-0.1108324189072165
ACH-000521,-0.06842568804401547
ACH-000522,-0.07775444952113426
ACH-000524,-0.02179087835776995
ACH-000527,-0.23063684431255066
ACH-000528,-0.07955419258215829
ACH-000537,-0.18669891448701306
ACH-000541,-0.01461658135322554
ACH-000542,-0.017319795315144885
ACH-000544,-0.0051383130724768815
ACH-000545,-0.3278477654205276
ACH-000547,0.09802696058464244
ACH-000548,-0.14822280277602956
ACH-000549,-0.1814905053034111
ACH-000550,0.0038231732606007936
ACH-000552,-0.20708283805987024
ACH-000556,-0.2894778732155298
ACH-000557,-0.014617690082962174
ACH-000569,-0.2539688574015128
ACH-000570,0.08186477608855007
ACH-000571,-0.01786180502170605
ACH-000573,-0.0189513736244626
ACH-000576,-0.035534951181111496
ACH-000579,0.056466434833182276
ACH-000580,0.004241053899047497
ACH-000584,-0.044939778752006776
ACH-000585,-0.23869819804833498
ACH-000588,0.03858577131868735
ACH-000589,-0.06086664899255517
ACH-000591,-0.1929928359439812
ACH-000593,-0.0780269309386651
ACH-000600,-0.08270516155667505
ACH-000601,-0.09665498566201956
ACH-000605,0.06920363081885934
ACH-000606,-0.13159155307910556
ACH-000608,-0.1547196236333461
ACH-000614,-0.01238876969725032
ACH-000616,0.06177492764148936
ACH-000618,-0.23005256497934196
ACH-000619,-0.12165286599283487
ACH-000620,-0.07886443326212925
ACH-000621,-0.21361373186208552
ACH-000622,-0.09229883287296277
ACH-000623,-0.13768706196557814
ACH-000624,-0.07331640180780225
ACH-000627,-0.17580089512695515
ACH-000630,-0.14121146331620402
ACH-000631,-0.10139531777052607
ACH-000632,-0.08309301525146844
ACH-000633,-0.06533049966884126
ACH-000637,-0.10177842073371034
ACH-000638,-0.1766336393198922
ACH-000646,-0.013002762063946809
ACH-000647,-0.04391095028771127
ACH-000648,-0.045778098764889134
ACH-000649,-0.06887169003126012
ACH-000651,-0.021340179970299213
ACH-000652,-0.1850610318954859
ACH-000653,-0.02544271976548866
ACH-000657,-0.09357777759397187
ACH-000658,0.0445970086724419
ACH-000661,-0.2062260700525916
ACH-000662,-0.16197651301095167
ACH-000663,-0.09193361066153337
ACH-000665,-0.19604152087144272
ACH-000671,-0.014151729800331296
ACH-000672,0.08695489673525987
ACH-000673,-0.1414950596124107
ACH-000676,-0.09713132372536452
ACH-000677,-0.070696062874158
ACH-000681,-0.004992245736361585
ACH-000683,-0.14560300713882246
ACH-000684,-0.02119685223430489
ACH-000688,-0.0634330688511469
ACH-000693,-0.23094008666848306
ACH-000694,-0.028503456755039205
ACH-000695,-0.0061013063468693726
ACH-000696,-0.18747086011961506
ACH-000697,-0.15940375002377075
ACH-000699,-0.16353689704864155
ACH-000701,-0.2264973530294929
