,BCO1 (53630)
ACH-000278,-0.06199579007119565
ACH-000279,-0.20937700198675196
ACH-000280,-0.09284427634386704
ACH-000281,-0.24967219095459955
ACH-000288,-0.1470182517174095
ACH-000291,-0.0495350730194904
ACH-000293,-0.17795077991388653
ACH-000294,-0.1276808571910492
ACH-000295,-0.0239457079626621
ACH-000296,-0.07116193958206984
ACH-000302,-0.026456680051547183
ACH-000304,-0.1720289631135242
ACH-000307,-0.148981430076903
ACH-000308,-0.026475170030080483
ACH-000310,-0.17277420116865316
ACH-000311,-0.29087398650470353
ACH-000312,-0.18575015397964045
ACH-000315,-0.22454129544927132
ACH-000316,-0.09795918173531336
ACH-000317,-0.11806192689459485
ACH-000318,-0.15804478032283625
ACH-000319,-0.07230094144136524
ACH-000320,-0.2164398788266427
ACH-000322,-0.009962187917294951
ACH-000323,-0.03525567286358102
ACH-000324,-0.2378431906991881
ACH-000329,-0.217892711527122
ACH-000330,-0.1533362091042208
ACH-000331,-0.24321582042817666
ACH-000332,-0.06718013848993135
ACH-000334,-0.1756487121460848
ACH-000335,-0.2117981913340982
ACH-000336,-0.3829849436776573
ACH-000337,-0.2075292398354984
ACH-000338,-0.6357716908544829
ACH-000339,-0.2272907148177325
ACH-000341,-0.31830591557294463
ACH-000348,-0.17835810066869376
ACH-000350,-0.2211405782778922
ACH-000352,-0.17138762085408282
ACH-000356,-0.2392624673208336
ACH-000361,-0.13632182939464765
ACH-000362,-0.0839396589600235
ACH-000363,-0.07591143732760205
ACH-000364,0.0013392662642064625
ACH-000365,-0.15197765877342095
ACH-000366,-0.0973440207568428
ACH-000368,-0.13074857453915228
ACH-000374,-0.10050823729129514
ACH-000375,-0.20881040442308485
ACH-000376,-0.1468315112428732
ACH-000381,0.003598055869046145
ACH-000383,-0.13532925142486738
ACH-000387,-0.16543982191527598
ACH-000389,-0.3510512491597464
ACH-000390,-0.10455546714235732
ACH-000393,-0.16902140076951602
ACH-000395,-0.20301489328493155
ACH-000396,0.03055755297959812
ACH-000397,-0.20268958545009128
ACH-000401,-0.12710898144666094
ACH-000402,-0.3797345908950392
ACH-000403,-0.13267969517073702
ACH-000404,-0.08764523861934882
ACH-000406,-0.1547543081008939
ACH-000407,-0.07934273288680405
ACH-000408,-0.08822559935132297
ACH-000410,-0.11664285973615407
ACH-000411,-0.03327136954605468
ACH-000414,-0.14823118617815334
ACH-000415,-0.2120194500694868
ACH-000416,-0.3049183695664461
ACH-000420,-0.0043112948220150995
ACH-000421,-0.0930715144982534
ACH-000424,-0.09325836760238902
ACH-000425,-0.03825043453834371
ACH-000426,-0.02896620802434254
ACH-000427,-0.16372734338311848
ACH-000433,-0.2593380108310978
ACH-000435,0.04229518689159241
ACH-000436,-0.1034787428620564
ACH-000444,-0.1318060580958973
ACH-000445,-0.10936513993754717
ACH-000448,-0.20056652723065524
ACH-000450,-0.002470930941353209
ACH-000452,-0.13861984054542476
ACH-000454,-0.1956094436833631
ACH-000458,-0.10216131219920943
ACH-000459,-0.03634064768877745
ACH-000460,-0.19895540074866916
ACH-000461,-0.09889328075890326
ACH-000463,-0.20786351244207693
ACH-000464,-0.061129737669649416
ACH-000466,-0.16667699980098266
ACH-000467,-0.2198042471473236
ACH-000468,-0.13163668484368368
ACH-000469,-0.12963086833928145
ACH-000470,-0.1929462292891704
ACH-000471,0.03166532064487065
ACH-000472,-0.1489926962768949
ACH-000473,-0.058069182044185874
ACH-000475,-0.15811996940914774
ACH-000476,-0.18346022956704092
ACH-000477,-0.09252357399638493
ACH-000479,0.04415624509884348
ACH-000480,-0.1395777796686729
ACH-000481,-0.05995941866214004
ACH-000483,-0.0579785946132018
ACH-000484,-0.2841604773227856
ACH-000485,-0.17538253234583312
ACH-000486,-0.038386337063883384
ACH-000487,-0.1906442948937458
ACH-000488,-0.1910760053995065
ACH-000490,0.048756693747804655
ACH-000491,-0.2622629652287654
ACH-000495,-0.31201797872349074
ACH-000496,-0.208255343780096
ACH-000499,-0.21804160084679625
ACH-000500,0.003820816626087071
ACH-000502,-0.18723285475577395
ACH-000503,0.03868418094810958
ACH-000505,-0.19529818237227095
ACH-000507,-0.08157878719782698
ACH-000510,-0.05927970890590448
ACH-000511,-0.16566687288807608
ACH-000512,-0.2909868584604283
ACH-000516,-0.07956901115296601
ACH-000517,-0.16903801237452265
ACH-000518,-0.14006073757147475
ACH-000520,-0.2346277677331868
ACH-000521,-0.3121430320294611
ACH-000522,-0.24339878700063255
ACH-000524,-0.1217538130003826
ACH-000527,-0.16373676196539322
ACH-000528,-0.1515594405762168
ACH-000537,-0.17561596638198568
ACH-000541,-0.27006036784218834
ACH-000542,-0.0600766916609953
ACH-000544,-0.2133194083426229
ACH-000545,-0.1499794315830062
ACH-000547,0.06968614054869647
ACH-000548,-0.346910918937178
ACH-000549,-0.07232996590694521
ACH-000550,-0.010459278881937806
ACH-000552,-0.03039788756651432
ACH-000556,-0.2461872109701095
ACH-000557,-0.2385049431338375
ACH-000569,0.08518095335816231
ACH-000570,-0.08950478395090697
ACH-000571,-0.19988264438727613
ACH-000573,-0.025931365191871614
ACH-000576,-0.20435517373153247
ACH-000579,-0.2173541124754252
ACH-000580,-0.16949941696685406
ACH-000584,-0.1142349154595968
ACH-000585,-0.12105627525786675
ACH-000588,-0.3535507902949633
ACH-000589,-0.1551143031664941
ACH-000591,-0.1980148052792447
ACH-000593,-0.19861867090152566
ACH-000600,-0.11258867195323924
ACH-000601,-0.15659997064250367
ACH-000605,-0.17270652399292105
ACH-000606,0.08821676177715017
ACH-000608,-0.15245033374198655
ACH-000614,-0.04101305669970447
ACH-000616,-0.13811366663836733
ACH-000618,-0.15812670517866825
ACH-000619,-0.12867754328431036
ACH-000620,-0.20415648451052995
ACH-000621,-0.12393051871262772
ACH-000622,-0.22352068567268746
ACH-000623,-0.2494210141802156
ACH-000624,-0.11165305155664666
ACH-000627,-0.007826088910808961
ACH-000630,-0.10289097753885064
ACH-000631,-0.008380019015115705
ACH-000632,-0.14718858814040064
ACH-000633,-0.12731087223077125
ACH-000637,-0.1793628093869124
ACH-000638,-0.08127790203937439
ACH-000646,-0.027181532091053347
ACH-000647,-0.2420755536433422
ACH-000648,-0.09845588807585713
ACH-000649,-0.12994369448122495
ACH-000651,-0.4153731337414897
ACH-000652,-0.2543670998013549
ACH-000653,-0.2844447857190775
ACH-000657,-0.1710428907658583
ACH-000658,-0.379641006290493
ACH-000661,-0.19144170026842408
ACH-000662,-0.13988291523101118
ACH-000663,-0.13894921241180455
ACH-000665,-0.0895062648599646
ACH-000671,-0.001765802123214686
ACH-000672,-0.09405833680594927
ACH-000673,-0.06337594911839058
ACH-000676,-0.06340657900303495
ACH-000677,-0.0611729002329118
ACH-000681,-0.16172735057002485
ACH-000683,-0.15102425339513673
ACH-000684,-0.20286072649352485
ACH-000688,-0.04900048082070523
ACH-000693,-0.03405857030817338
ACH-000694,-0.11708872288565228
ACH-000695,-0.3765028772363747
ACH-000696,-0.1386719187076259
ACH-000697,-0.24615025382610986
ACH-000699,-0.03397020679931045
ACH-000701,0.008203212801683164
ACH-000706,-0.08294795253336874
ACH-000711,-0.11454599219421227
ACH-000713,-0.25449218493920783
ACH-000714,-0.2442356457432615
ACH-000718,-0.19002032238687194
ACH-000720,-0.12564857137127508
ACH-000721,-0.10636681743326684
ACH-000724,0.0008741305566744117
ACH-000725,-0.032700964075420245
ACH-000732,-0.17485148273199402
ACH-000734,-0.12817697887964075
ACH-000735,-0.025691191279338783
ACH-000736,-0.17823588834143775
ACH-000738,-0.1976994786691876
ACH-000746,-0.32639676237674786
ACH-000747,-0.047922679162441785
ACH-000748,-0.12104620880335824
ACH-000753,-0.2199072964553861
ACH-000756,-0.13853289242874695
ACH-000757,-0.14455787763098749
ACH-000758,-0.18482082011231696
ACH-000760,-0.15368559535766976
ACH-000762,-0.09842672499403288
ACH-000763,-0.3008317517518946
ACH-000764,-0.2154602719465838
ACH-000765,0.006893886718535386
ACH-000766,-0.008926701128658331
ACH-000767,-0.1959819638273579
ACH-000768,-0.12661632946878354
ACH-000769,0.06838522946786052
ACH-000770,-0.1592142606897896
ACH-000771,-0.20713347689737566
ACH-000773,0.06531524398265295
ACH-000776,-0.200135674957034
ACH-000777,-0.17197629075382406
ACH-000778,-0.18644552798264
ACH-000781,-0.17937620677192073
ACH-000782,0.017620063448553706
ACH-000783,-0.19226683841069672
ACH-000784,-0.19759191276473884
ACH-000785,-0.14715970077011595
ACH-000787,-0.08557570314308904
ACH-000788,-0.12456355829139197
ACH-000791,-0.055858820562544535
ACH-000792,-0.12463921124583585
ACH-000794,-0.21145328124982699
ACH-000796,-0.04733235933048726
ACH-000798,-0.008860452737469299
ACH-000799,-0.0814470067399295
ACH-000800,-0.02253961394549448
ACH-000802,-0.1582641458472789
ACH-000804,-0.13511007890293794
ACH-000805,-0.04850826645064231
ACH-000809,-0.11322535652444853
ACH-000810,-0.3224061766982585
ACH-000811,-0.15677825228750544
ACH-000817,0.003263394888462222
ACH-000819,-0.1414565912980794
ACH-000820,0.2444323454953233
ACH-000821,-0.1178124693767343
ACH-000822,-0.030291642707902418
ACH-000823,-0.043412450059173734
ACH-000824,-0.3426398188528192
ACH-000827,-0.0837952638917264
ACH-000829,-0.3028641748136304
ACH-000831,-0.0762219678081242
ACH-000832,-0.1846120720501972
ACH-000833,-0.036035143245374365
ACH-000834,-0.12942826571390434
ACH-000835,-0.16033087562866835
ACH-000836,0.024819749209433074
ACH-000837,-0.1809435702759606
ACH-000838,-0.06699006275603442
ACH-000839,-0.2287775081019797
ACH-000840,-0.21719382988204872
ACH-000841,-0.2547911356902737
ACH-000843,-0.12025277605245772
ACH-000846,-0.0538398453832041
ACH-000847,-0.08705135286512689
ACH-000848,-0.07282472301627946
ACH-000849,-0.11665354340277805
ACH-000851,-0.20977839890918348
ACH-000855,-0.1084750073952356
ACH-000856,-0.2069817355212636
ACH-000858,0.047962440964346834
ACH-000859,-0.027759419542290602
ACH-000861,-0.06769107118949952
ACH-000862,-0.21814092114625613
ACH-000865,-0.11487234199451345
ACH-000866,-0.21531804549191133
ACH-000867,-0.17024333117579551
ACH-000869,-0.17306743146647355
ACH-000872,0.055752643641261916
ACH-000873,-0.2511612847797877
ACH-000876,-0.1960397828542796
ACH-000878,-0.048418574185242265
ACH-000880,-0.22516799068230015
ACH-000881,-0.0334357592489455
ACH-000882,-0.1308152699014152
ACH-000884,-0.1926391374875884
ACH-000885,-0.11533924237100547
ACH-000887,-0.1634022346938335
ACH-000889,-0.1345373259093432
ACH-000896,-0.10965519003365802
ACH-000898,-0.07797354957983155
ACH-000900,-0.07875049265926343
ACH-000901,-0.1754784893034279
ACH-000905,-0.18233363566250232
ACH-000906,-0.07654700383476301
ACH-000907,0.12645415593883602
ACH-000910,-0.19498476227964368
ACH-000911,-0.23886178931560315
ACH-000912,-0.005960263153643279
ACH-000913,-0.09666740388751308
ACH-000915,-0.14405055428321545
ACH-000916,-0.17243226705978024
ACH-000917,-0.09528415213370504
ACH-000920,-0.4320244623878776
ACH-000921,-0.14862512065368366
ACH-000924,-0.0788288853125406
ACH-000926,-0.14278897726660442
ACH-000928,-0.2010738835949312
ACH-000929,-0.1710786467057744
ACH-000932,-0.22147905609320184
ACH-000935,-0.13206894070603836
ACH-000936,-0.2096176446657982
ACH-000937,-0.183565628564726
ACH-000938,-0.05115724339777794
ACH-000939,0.09149605732631286
ACH-000941,-0.07377245591038523
ACH-000943,-0.17985351622318088
ACH-000946,-0.1774345288275636
ACH-000947,-0.015017355083309982
ACH-000948,-0.06580020065416173
ACH-000950,-0.2464587918091853
ACH-000953,-0.22996466406206545
ACH-000954,0.15071340943369552
ACH-000957,-0.14433376010833798
ACH-000958,-0.092423163492445
ACH-000960,-0.205556251672758
ACH-000963,-0.21928412290318516
ACH-000968,-0.21266592878455914
ACH-000969,-0.1177634868803758
ACH-000972,-0.11975985230503848
ACH-000973,-0.10338839645603998
ACH-000974,-0.0771306975994463
ACH-000978,-0.19801201341854147
ACH-000984,-0.1460938963612117
ACH-000986,-0.07601781729864247
ACH-000988,-0.18921200418468476
ACH-000993,-0.07291926815642437
ACH-000994,-0.3497462875967795
ACH-000996,0.021145979222803597
ACH-001001,-0.1268051653735573
ACH-001020,-0.028371495894911506
ACH-001028,-0.10931047516877854
ACH-001031,-0.14620726131654554
ACH-001038,-0.20813513068431885
ACH-001048,-0.08882570118714864
ACH-001050,-0.19020149448101376
ACH-001053,0.10183772921619616
ACH-001054,-0.12896684451763493
ACH-001061,-0.12918844121206974
ACH-001067,-0.13480828457807414
ACH-001075,-0.2014223337693543
ACH-001096,-0.14941282682106566
ACH-001111,-0.05188864115658269
ACH-001119,0.07298405095678967
ACH-001128,0.5022503482935038
ACH-001134,0.01048517327111056
ACH-001151,-0.19863293891513226
ACH-001163,-0.15143326325447412
ACH-001164,0.016729378615395304
ACH-001183,-0.10692134897807093
ACH-001192,-0.07005582009094767
ACH-001193,-0.2345049555522684
ACH-001196,-0.08877288739958629
ACH-001197,-0.06898280444806604
ACH-001205,-0.2655916482323677
ACH-001211,-0.2101740067599316
ACH-001212,-0.1728293769068907
ACH-001228,-0.2265205455602397
ACH-001232,-0.10266448940778364
ACH-001239,-0.1441273942847176
ACH-001270,-0.31530982788500245
ACH-001274,-0.07110418600196551
ACH-001275,-0.11608288385747699
ACH-001277,-0.1148482007037612
ACH-001278,-0.004941972067455871
ACH-001280,-0.12760689198801434
ACH-001283,-0.1868543141449627
ACH-001289,-0.21178463547027845
ACH-001300,-0.07030453203636874
ACH-001301,-0.2435796494022168
ACH-001302,-0.3246790694293599
ACH-001306,-0.1979265968894797
ACH-001318,-0.15865191243121438
ACH-001322,-0.13474484059423172
ACH-001328,-0.1696186556037654
ACH-001332,-0.1413873808801797
ACH-001336,0.007866795996494088
ACH-001346,-0.0992863624941344
ACH-001353,-0.19551309930440186
ACH-001354,-0.18298818202461967
ACH-001367,0.017741637232046668
ACH-001368,-0.16863846442906225
ACH-001374,0.14564365998946566
ACH-001377,-0.16502597686758644
ACH-001380,-0.11754630545694232
ACH-001391,-0.2057360268474573
ACH-001408,-0.2541020592990455
ACH-001430,-0.31601986364458595
ACH-001431,-0.3443078055657297
ACH-001450,-0.1351073578244734
ACH-001496,-0.03459462866098947
ACH-001500,0.10161824452713716
ACH-001523,-0.21896829349172992
ACH-001532,-0.19270844702047854
ACH-001550,-0.03906500724794259
ACH-001552,-0.3645310531563449
ACH-001554,-0.13826553645464568
ACH-001654,-0.2419889165626269
ACH-001735,-0.2632547522249958
ACH-001736,-0.22325240178270547
ACH-001737,-0.19444642486758013
ACH-001740,-0.17516934366244644
ACH-001745,-0.06325135902991648
ACH-001765,-0.08860212961177431
