,TRAPPC5 (126003)
ACH-000004,-0.7499117873796796
ACH-000005,-0.5727702240382747
ACH-000007,-0.7913227317647424
ACH-000009,-0.5322009369501858
ACH-000011,-0.442399301511114
ACH-000012,-0.6505337995973776
ACH-000013,-0.8036077332491
ACH-000014,-0.560412382034195
ACH-000015,-0.8178171906054867
ACH-000017,-0.6722121298004979
ACH-000018,-0.7394355523073375
ACH-000019,-0.6751460147012611
ACH-000021,-0.9530088134212384
ACH-000022,-0.7922951087573596
ACH-000025,-0.6720417911173505
ACH-000028,-0.8425619570207361
ACH-000030,-0.7195111504346803
ACH-000035,-1.1033855216864294
ACH-000036,-0.736580810752355
ACH-000037,-0.4219300503116202
ACH-000039,-0.5395639099799666
ACH-000040,-0.711251677562515
ACH-000041,-0.6903969583630919
ACH-000042,-0.6983266483318351
ACH-000045,-0.6606808864985467
ACH-000047,-0.8033140907015722
ACH-000052,-0.8403732967559924
ACH-000053,-0.9760332570723872
ACH-000054,-0.4859690583261514
ACH-000055,-0.5222242249902895
ACH-000060,-0.5676147284114439
ACH-000067,-0.8910759456340263
ACH-000070,-0.5558649072823181
ACH-000075,-0.9645759683460235
ACH-000078,-0.7033661001335112
ACH-000082,-0.608332034894696
ACH-000085,-0.7881382327596311
ACH-000086,-0.6927820871950277
ACH-000087,-0.7811885803446512
ACH-000092,-0.7884241736647419
ACH-000095,-0.5790476522006088
ACH-000097,-0.8056950246952703
ACH-000098,-0.7534097816483563
ACH-000099,-0.7521480971316734
ACH-000108,-0.8973646825401537
ACH-000113,-0.670891687719671
ACH-000116,-0.7419841347858583
ACH-000118,-0.5767920958155995
ACH-000120,-0.6875578024786643
ACH-000123,-0.6520214311732595
ACH-000127,-0.8854169587049636
ACH-000128,-0.7233895125334837
ACH-000132,-0.5037648783380484
ACH-000133,-0.5972955430089609
ACH-000137,-0.7512458172641673
ACH-000138,-0.7007285367015057
ACH-000142,-0.8429088177045275
ACH-000143,-0.6897413325050218
ACH-000146,-0.8987347569049811
ACH-000148,-0.5121885006180498
ACH-000150,-0.7364473533563164
ACH-000152,-0.763745408267885
ACH-000153,-0.8818012696808979
ACH-000159,-0.7950418512841634
ACH-000160,-0.9724688631271172
ACH-000163,-0.7857440109556518
ACH-000167,-0.6616046146512976
ACH-000168,-0.8110671165848734
ACH-000169,-0.4913554019909162
ACH-000178,-0.8603859860983772
ACH-000183,-0.9108889677156876
ACH-000188,-0.5967046026839634
ACH-000189,-0.3895499481071133
ACH-000190,-0.922759384769822
ACH-000198,-0.5589543582583703
ACH-000203,-0.8471180944642686
ACH-000204,-0.6690337980132633
ACH-000206,-0.7905215141299964
ACH-000207,-0.37053335528465225
ACH-000208,-0.3628515977487926
ACH-000210,-0.5715998267848575
ACH-000211,-0.6040216905052957
ACH-000215,-0.7054401322198268
ACH-000221,-0.9278480986186995
ACH-000222,-0.9513660404780796
ACH-000223,-0.8340102353938305
ACH-000226,-0.6954333067227992
ACH-000227,-0.2876170704154816
ACH-000228,-0.7219775542890743
ACH-000231,-0.7359111785714662
ACH-000232,-0.6576594275066578
ACH-000233,-0.9271196750966452
ACH-000234,-1.03806058715411
ACH-000235,-0.7194821688638503
ACH-000237,-0.7750342737384087
ACH-000238,-0.4466345014343309
ACH-000242,-1.0868208752380168
ACH-000243,-0.6415781628015629
ACH-000244,-0.7056531935446351
ACH-000246,-0.6906498077630038
ACH-000248,-0.7720907179112271
ACH-000250,-0.8277296673901188
ACH-000251,-0.7493857518229043
ACH-000252,-0.8213119791297064
ACH-000253,-0.8328721465963592
ACH-000255,-0.8060718459669347
ACH-000256,-0.8801044133701812
ACH-000257,-0.7957082251597837
ACH-000258,-0.6462923506786596
ACH-000259,-0.6383653794139554
ACH-000260,-0.7870933917913073
