,MGA (23269)
ACH-000337,-0.2338316475913708
ACH-000338,0.6811670804877085
ACH-000339,-0.2366663266018321
ACH-000341,0.015474214845875243
ACH-000348,-0.20369737005138933
ACH-000350,-0.16875385783130098
ACH-000352,-0.3172782545808339
ACH-000356,-0.26100229069111885
ACH-000361,-0.10660318195306176
ACH-000362,0.0035744233014648507
ACH-000363,-0.11794531657117245
ACH-000364,-0.17543621968305356
ACH-000365,-0.12404606426971955
ACH-000366,-0.19026273621829612
ACH-000368,-0.2133896029778568
ACH-000374,-0.252826403798712
ACH-000375,-0.04057817077977679
ACH-000376,-0.32832936038582783
ACH-000381,-0.18235990747394976
ACH-000383,-0.29233937601986704
ACH-000387,-0.14199529037452174
ACH-000389,0.12886526306490434
ACH-000390,-0.26609404461882563
ACH-000393,-0.23174588771858498
ACH-000395,-0.3651238981678112
ACH-000396,-0.1883890931596673
ACH-000397,-0.2786829040376105
ACH-000401,-0.09006231803327006
ACH-000402,-0.4622803852610261
ACH-000403,-0.12406982095950192
ACH-000404,-0.0077634766541777095
ACH-000406,-0.14898540912930136
ACH-000407,-0.13911382174745365
ACH-000408,-0.11017988237974964
ACH-000410,-0.284258898430149
ACH-000411,-0.17338668672982402
ACH-000414,-0.2275405298167418
ACH-000415,-0.2910125967724903
ACH-000416,-0.2124006635845959
ACH-000420,-0.4690534286289384
ACH-000421,-0.2463612032923174
ACH-000424,0.0150026585769303
ACH-000425,-0.19776829430354814
ACH-000426,-0.20992251905503134
ACH-000427,-0.3676861277534463
ACH-000433,-0.1710998376098803
ACH-000435,-0.013883887387770312
ACH-000436,-0.3529672940431468
ACH-000444,-0.2935767401349716
ACH-000445,-0.2521143572227652
ACH-000448,-0.6298285189213028
ACH-000450,-0.21964385255437688
ACH-000452,-0.4636700589755154
ACH-000454,-0.4215235387124647
ACH-000458,-0.2554556385465315
ACH-000459,-0.15738451379638266
ACH-000460,-0.17980380416857733
ACH-000461,-0.12175052856082533
ACH-000463,-0.2109829532780321
ACH-000464,-0.4670955259544541
ACH-000466,-0.20133455432883646
ACH-000467,-0.1508232015183165
ACH-000468,-0.2191739106701024
ACH-000469,-0.33738640270238196
ACH-000470,-0.3019618390229493
ACH-000471,-0.13627372664660872
ACH-000472,-0.18745789623189185
ACH-000473,-0.19804141491644095
ACH-000475,-0.4492111386698861
ACH-000476,-0.053656830066671664
ACH-000477,-0.15645975405388984
ACH-000479,-0.11365115166661792
ACH-000480,-0.16146897937119367
ACH-000481,-0.23306085186990935
ACH-000483,-0.2731273554535145
ACH-000484,0.04374733280776803
ACH-000485,-0.4258141808786775
ACH-000486,-0.2062970459014989
ACH-000487,-0.22591004411550225
ACH-000488,-0.2620357176621086
ACH-000490,-0.1980383847912332
ACH-000491,0.006308050299896832
ACH-000495,-0.24365777277561654
ACH-000496,-0.3629255513580193
ACH-000499,-0.2969110245539575
ACH-000500,-0.4906115706987689
ACH-000502,-0.04617836121064065
ACH-000503,-0.4235228070515865
ACH-000505,-0.1936966104908577
ACH-000507,-0.26408165979042103
ACH-000510,-0.17487788725288586
ACH-000511,-0.3266037671605885
ACH-000512,-0.613181797865748
ACH-000516,-0.16821463758876465
ACH-000517,-0.3448138013992475
ACH-000518,-0.4423605426159256
ACH-000520,-0.3581356029178127
ACH-000521,-0.18402918898576728
ACH-000522,-0.2390650524342908
ACH-000524,-0.13157830560943193
ACH-000527,-0.1424860497660359
ACH-000528,-0.2408453864155933
ACH-000537,-0.358165863986553
ACH-000541,-0.5454958863991073
ACH-000542,-0.3004288644978181
ACH-000544,-0.6585474032908972
ACH-000545,-0.4147423437058525
ACH-000547,-0.4037800499799783
ACH-000548,-0.1787210837895083
ACH-000549,-0.2302846659020225
ACH-000550,-0.16781027889004202
ACH-000552,-0.1361993094548623
ACH-000556,-0.2682330228787946
ACH-000557,-0.14991429147148785
ACH-000569,0.002453003982552384
ACH-000570,-0.16975136058152807
ACH-000571,-0.031868159471629916
ACH-000573,-0.2996070550230787
ACH-000576,-0.22101013769877176
ACH-000579,0.10113733101845199
ACH-000580,-0.3146969386703479
ACH-000584,-0.20213820230709886
ACH-000585,-0.4272292570171021
ACH-000588,-0.3250431967804906
ACH-000589,-0.4236812728702575
ACH-000591,-0.32592679180203793
ACH-000593,-0.2169293334860667
ACH-000600,-0.22408637225070385
ACH-000601,-0.30264666088752884
ACH-000605,-0.2524738196743427
ACH-000606,-0.3652237474753994
ACH-000608,-0.24299297269756884
ACH-000614,0.11134561307734564
ACH-000616,-0.1196085081848614
ACH-000618,-0.3397300685010192
ACH-000619,-0.4590647916013203
ACH-000620,-0.22545431280499365
ACH-000621,-0.10992676728281124
ACH-000622,-0.08753578123930382
ACH-000623,-0.06983842119433466
ACH-000624,-0.09424836216937303
ACH-000627,-0.11455108389077302
ACH-000630,-0.26828564714086617
ACH-000631,-0.0871333076027706
ACH-000632,-0.3390600577719751
ACH-000633,-0.07038888378421737
ACH-000637,-0.22805016804254044
ACH-000638,-0.25720944768422793
ACH-000646,-0.2262468165822508
ACH-000647,-0.212154234855306
ACH-000648,-0.0034879122486740047
ACH-000649,-0.29619839724062685
ACH-000651,-0.2374126010088543
ACH-000652,-0.07784603141448082
ACH-000653,-0.28427308414143354
ACH-000657,-0.14748265961955154
ACH-000658,-0.2662407265811434
ACH-000661,-0.07795507115292483
ACH-000662,-0.4431920235981289
ACH-000663,-0.19930970276684606
ACH-000665,-0.2582045683540302
ACH-000671,-0.2754747389467829
ACH-000672,-0.7445707947655666
ACH-000673,-0.2388511371336898
ACH-000676,-0.16779397818992708
ACH-000677,-0.2590225404142804
ACH-000681,-0.13376159323854198
ACH-000683,-0.1386617639635453
ACH-000684,-0.20046287476101893
ACH-000688,-0.05283060966428976
ACH-000693,-0.2339392370259661
ACH-000694,-0.3083904381275607
ACH-000695,-0.1831936444623717
ACH-000696,-0.2468740271954718
ACH-000697,-0.3616648843430982
ACH-000699,-0.2428078772814039
ACH-000701,0.010827952136449723
ACH-000706,-0.2329109387641091
ACH-000711,-0.2505837384232845
ACH-000713,-0.20373149780633631
ACH-000714,-0.12522079021462146
ACH-000718,-0.36203233613199454
ACH-000720,-0.27227886385237465
ACH-000721,-0.2015787558632131
ACH-000724,-0.2855962534005514
ACH-000725,-0.2026560201614744
ACH-000732,-0.3500612048059016
ACH-000734,-0.13441531783187133
ACH-000735,-0.3640644637834078
ACH-000736,-0.3002679429500082
ACH-000738,-0.10960504095188034
ACH-000746,-0.3020334147542037
ACH-000747,-0.3979947263287635
ACH-000748,-0.1738503833072144
ACH-000753,-0.20581180561709414
ACH-000756,-0.1163317640376424
ACH-000757,-0.4324621648496372
ACH-000758,-0.3545520543154756
ACH-000760,-0.18784537654918254
ACH-000762,-0.34721870052439063
ACH-000763,-0.4962135353285757
ACH-000764,-0.24327926192039004
ACH-000765,-0.16904690951288728
ACH-000766,-0.4335833237097131
ACH-000767,-0.3499910143271607
ACH-000768,-0.21524549462950945
ACH-000769,-0.1664488342259449
ACH-000770,-0.2017096321817208
ACH-000771,-0.2498685960634722
ACH-000773,-0.0852231948648763
ACH-000776,-0.3926179416146948
ACH-000777,-0.2646004136537032
ACH-000778,-0.2780337147566242
ACH-000781,-0.15686162235470547
ACH-000782,-0.2033354514059784
ACH-000783,-0.09087329492488916
ACH-000784,-0.2693403709801219
ACH-000785,-0.14503729400241575
ACH-000787,-0.2598956451436601
ACH-000788,-0.07778456072294684
ACH-000791,-0.2650917750804736
ACH-000792,-0.2301928466065613
ACH-000794,-0.4193320137758485
ACH-000796,-0.1227453392288531
ACH-000798,-0.4119681840896303
ACH-000799,-0.12340926991921596
ACH-000800,-0.4885992119562618
ACH-000802,-0.12952071636398813
ACH-000804,-0.2510781138970352
ACH-000805,-0.33190356128122633
ACH-000809,-0.2665982405013539
ACH-000810,-0.08232552328730057
ACH-000811,-0.23807646954172185
ACH-000817,0.11591771072286353
ACH-000819,-0.2916079860360638
ACH-000820,-0.4786849958399447
ACH-000821,-0.3925330736245595
ACH-000822,-0.02576533951313243
ACH-000823,-0.17284236942051398
ACH-000824,-0.2313140716484536
ACH-000827,-0.07079813648245753
ACH-000829,-0.13061938998860084
ACH-000831,-0.29437475070748736
ACH-000832,-0.2795528309202701
ACH-000833,-0.0339687717656047
ACH-000834,-0.3960322482484278
ACH-000835,-0.2787104650138735
ACH-000836,-0.0512836826329976
ACH-000837,-0.10731533595952117
ACH-000838,-0.04740679314189627
ACH-000839,-0.4592563575352885
ACH-000840,-0.3716974252172736
ACH-000841,-0.294024611707174
ACH-000843,-0.23181331124319995
ACH-000846,-0.28994031615956284
ACH-000847,-0.2423455306706201
ACH-000848,-0.3169532899849697
ACH-000849,-0.24502090979156824
ACH-000851,-0.24114282743580354
ACH-000855,-0.3910997626138236
ACH-000856,-0.20624532955969102
ACH-000858,-0.10962714731686504
ACH-000859,-0.06441519182547538
ACH-000861,-0.1805029925424076
ACH-000862,-0.2298782239940737
ACH-000865,-0.3164727972375593
ACH-000866,-0.316921562014366
ACH-000867,-0.2779403092624497
ACH-000869,-0.3686806209516943
ACH-000872,-0.362066198900289
ACH-000873,-0.23384090096754
ACH-000876,-0.0902841506121111
ACH-000878,-0.2852517779479433
ACH-000880,-0.09419915272306316
ACH-000881,-0.02237159113400269
ACH-000882,-0.1620338990150214
ACH-000884,-0.06573568025357464
ACH-000885,-0.5028244879991228
ACH-000887,-0.20430782938105171
ACH-000889,-0.041850573316996965
ACH-000896,-0.3108832342115195
ACH-000898,-0.21223085436137906
ACH-000900,-0.3625186873777749
ACH-000901,-0.3093673970405199
ACH-000905,-0.3702041833581131
ACH-000906,-0.2291043997707107
ACH-000907,-0.3452382302246873
ACH-000910,-0.06417157444359707
ACH-000911,-0.3379909698084042
ACH-000912,-0.3622739926346613
ACH-000913,-0.17294334222013638
ACH-000915,-0.07295716296373979
ACH-000916,-0.03355799673174515
ACH-000917,-0.16728972821512278
ACH-000920,0.19408544663008584
ACH-000921,-0.15878142491426225
ACH-000924,-0.2713661164900533
ACH-000926,-0.30076164677659345
ACH-000928,-0.4331461280769205
ACH-000929,-0.2557146770924294
ACH-000932,-0.2411323552144507
ACH-000935,-0.054954852919691835
ACH-000936,-0.324839510720977
ACH-000937,-0.2639519775171024
ACH-000938,-0.06920241199499817
ACH-000939,0.15629718246623986
ACH-000941,-0.2549897450879666
ACH-000943,-0.13551953354688098
ACH-000946,-0.4148724416106021
ACH-000947,-0.3200404134498265
ACH-000948,0.043049328359981515
ACH-000950,-0.20522266534748054
ACH-000953,-0.14541250690447444
ACH-000954,-0.04047164592140981
ACH-000957,-0.3205015985769529
ACH-000958,-0.3310857965017947
ACH-000960,-0.16083124540624394
ACH-000963,-0.3535765643987497
ACH-000968,-0.16529851055191194
ACH-000969,-0.06416920562791154
ACH-000972,-0.30904413957980176
ACH-000973,-0.2475067758133252
ACH-000974,-0.1831109804847902
ACH-000978,-0.3557724401998278
ACH-000984,-0.2259778171614857
ACH-000986,-0.17505255900082858
ACH-000988,-0.2538627970649081
ACH-000993,-0.4281281853379672
ACH-000994,-0.3212329260940609
ACH-000996,-0.4247716542271038
ACH-001001,-0.3104716935100105
ACH-001020,-0.00864162969499987
ACH-001028,-0.17957113293258775
ACH-001031,-0.22279755404912224
ACH-001038,-0.13302265236260472
ACH-001048,-0.1750394053273608
ACH-001050,-0.19548122803297002
ACH-001053,-0.4364678628303828
ACH-001054,-0.2973717137994497
ACH-001061,-0.17073494435992476
ACH-001067,-0.4968471327833276
ACH-001075,-0.29651915598460465
ACH-001096,-0.006240237480877034
ACH-001111,-0.00892982734260982
ACH-001119,-0.3423524648533758
ACH-001128,0.6443568258862069
ACH-001134,-0.16182736847606746
ACH-001151,-0.33679412497995903
ACH-001163,-0.23821221836884598
ACH-001164,0.20789132731038665
ACH-001183,-0.38671662797448203
ACH-001192,-0.013105294396339322
ACH-001193,-0.21093216920701294
ACH-001196,-0.18074027614556493
ACH-001197,-0.11352589648236765
ACH-001205,-0.05923055255865298
ACH-001211,-0.06202660995023919
ACH-001212,-0.1526747074364387
ACH-001228,0.14723435378237754
ACH-001232,-0.22238773564926256
ACH-001239,-0.2482903812178517
ACH-001270,-0.15315721437684945
ACH-001274,-0.1521133188472266
ACH-001275,-0.033194389880712674
ACH-001277,-0.0712990228216809
ACH-001278,-0.4091529588927891
ACH-001280,-0.12662546035046815
ACH-001283,-0.20536333327420014
ACH-001289,-0.10384357730787726
ACH-001300,-0.3131737745677504
ACH-001301,-0.2816632826867474
ACH-001302,-0.4631149994400666
ACH-001306,-0.21916029728575012
ACH-001318,-0.4495819892075057
ACH-001322,-0.3004853418742943
ACH-001328,-0.2793598094505728
ACH-001332,-0.3014741875667297
ACH-001336,-0.11837449307513652
ACH-001346,-0.3407582377880189
ACH-001353,-0.31573199873593705
ACH-001354,-0.727612617264626
ACH-001367,-0.4506855887786202
ACH-001368,-0.1854954468628678
ACH-001374,-0.027204464124472773
ACH-001377,-0.16429513691516698
ACH-001380,-0.3744519906178906
ACH-001391,-0.1629285404109391
ACH-001408,-0.29678450799084793
ACH-001430,-0.2058684678544748
ACH-001431,-0.08786790187603118
ACH-001450,-0.030305501877206893
ACH-001496,-0.03835192763980539
ACH-001500,-0.2327997591775819
ACH-001523,-0.10205848991102767
ACH-001532,-0.41333803209211056
ACH-001550,-0.05126593078936914
ACH-001552,-0.08284722208013567
ACH-001554,-0.2120974742367252
ACH-001654,-0.3860528603568096
ACH-001735,-0.28355934712817177
ACH-001736,0.06623628596420847
ACH-001737,-0.4047180527303051
ACH-001740,-0.17022103158505986
ACH-001745,-0.35684835959688754
ACH-001765,-0.242284315220006
