,NPIPA1 (9284)
ACH-000004,-0.7096408502154138
ACH-000005,-1.0724788708244686
ACH-000007,-0.6787254493214152
ACH-000009,-0.6459395064240178
ACH-000011,-0.7542663004269229
ACH-000012,-0.6525837604594362
ACH-000013,-0.7105369640226015
ACH-000014,-0.7610889370628372
ACH-000015,-0.6721330864359853
ACH-000017,-0.5222990247147414
ACH-000018,-0.5732686442000694
ACH-000019,-0.4665757262563585
ACH-000021,-0.7358551629980141
ACH-000022,-0.6470631975896968
ACH-000025,-0.726267856121859
ACH-000028,-0.5872452426661167
ACH-000030,-0.5031861181630934
ACH-000035,-0.6030363682162889
ACH-000036,-0.6545279915241012
ACH-000037,-0.6797196924076587
ACH-000039,-0.6561264401911602
ACH-000040,-0.4927632278285072
ACH-000041,-0.5747401383513856
ACH-000042,-0.7368975094274254
ACH-000045,-0.7248240388123268
ACH-000047,-0.6101134961629477
ACH-000052,-0.4374965094452752
ACH-000053,-0.5363275502293899
ACH-000054,-0.5601727936360432
ACH-000055,-0.7824931259335668
ACH-000060,-0.4868427815749765
ACH-000067,-0.5313790502622278
ACH-000070,-0.5543180791869111
ACH-000075,-0.5864354820264437
ACH-000078,-0.6473242778098826
ACH-000082,-0.6065942884323762
ACH-000085,-0.6431334914348928
ACH-000086,-0.6614508014131759
ACH-000087,-0.7653186542482097
ACH-000092,-0.4595052781001542
ACH-000095,-0.6453389571054776
ACH-000097,-0.5638642531150536
ACH-000098,-0.6963704437393688
ACH-000099,-0.5647756481528441
ACH-000108,-0.5657952924757633
ACH-000113,-0.6292776450077249
ACH-000116,-0.6049755069161041
ACH-000118,-0.6140022157419806
ACH-000120,-0.6135062413271164
ACH-000123,-0.6393479675326563
ACH-000127,-0.774709998071366
ACH-000128,-0.7471295195938726
ACH-000132,-0.6755423435660798
ACH-000133,-0.637317583239768
ACH-000137,-0.6153166114380189
ACH-000138,-0.6114547272245893
ACH-000142,-0.7336816908370395
ACH-000143,-0.5960458993191828
ACH-000146,-0.6958777519926231
ACH-000148,-0.7084367907667006
ACH-000150,-0.8889396738257942
ACH-000152,-0.4601023825260638
ACH-000153,-0.8433616871223111
ACH-000159,-0.5890182774055329
ACH-000160,-0.6165104206543592
ACH-000163,-0.7467655581912191
ACH-000167,-1.0061851473500558
ACH-000168,-0.6724450833400895
ACH-000169,-0.5504117484316808
ACH-000178,-0.6372473603651067
ACH-000183,-0.7353883358587315
ACH-000188,-0.5959948680777292
ACH-000189,-0.6118933976954343
ACH-000190,-0.483589568372479
ACH-000198,-0.6637155567715701
ACH-000203,-0.6283526445328385
ACH-000204,-0.6990437315808337
ACH-000206,-0.5819255450523181
ACH-000207,-0.6147009878114493
ACH-000208,-0.7085200979471509
ACH-000210,-0.7804979655550636
ACH-000211,-0.4586785123277096
ACH-000215,-0.5518023811362877
ACH-000221,-0.9442767388598704
ACH-000222,-0.6419559231575125
ACH-000223,-0.4271260095059524
ACH-000226,-0.6175748868213562
ACH-000227,-0.7551110276070139
ACH-000228,-0.7467203605502514
ACH-000231,-0.6941751480335919
ACH-000232,-0.5077347139662033
ACH-000233,-0.7041695902955235
ACH-000234,-0.4851648114705833
ACH-000235,-0.6741642173805549
ACH-000237,-0.662816475688945
ACH-000238,-0.4235130064714312
ACH-000242,-0.6844744442903268
ACH-000243,-0.6570071136923944
ACH-000244,-0.6977087618111547
ACH-000246,-0.5267030092459714
ACH-000248,-0.48619193708853403
ACH-000250,-0.5177221626845289
ACH-000251,-0.7348585060814817
ACH-000252,-0.5591238159341249
ACH-000253,-0.681454637728131
ACH-000255,-0.4987630859539944
ACH-000256,-0.6960697886789206
ACH-000257,-0.7599582561242347
ACH-000258,-0.6968505484304519
ACH-000259,-0.6454918886473421
ACH-000260,-0.7494828493981958
ACH-000261,-0.6171884194982928
ACH-000262,-0.5857406158031164
ACH-000263,-0.8741596408211738
ACH-000264,-0.42669757179424384
ACH-000265,-0.5978173731127555
ACH-000266,-0.6714023422988478
ACH-000272,-0.6182882115503483
ACH-000274,-0.6403633752467114
ACH-000277,-0.5336257460276389
ACH-000278,-0.6108025340339184
ACH-000279,-0.6684313187755129
ACH-000280,-0.6076976776834719
ACH-000281,-0.7498297393316286
ACH-000288,-0.6930540373110594
ACH-000291,-0.5654392506556892
ACH-000293,-0.7368300494173476
ACH-000294,-0.7742447145407003
ACH-000295,-0.7178032872732707
ACH-000296,-0.8705174130863045
ACH-000302,-0.6803343296766214
ACH-000304,-0.6708384042895842
ACH-000307,-0.7265309075082942
ACH-000308,-0.6711013478658746
ACH-000310,-0.5421421953169392
ACH-000311,-0.7528797257137991
ACH-000312,-0.6313553148000163
ACH-000315,-0.8131291596970376
ACH-000316,-0.8140594163857496
ACH-000317,-0.7546156742319422
ACH-000318,-0.7249160675571681
ACH-000319,-0.6360585462904194
ACH-000320,-0.6970870688347043
ACH-000322,-0.7288921809017355
ACH-000323,-0.539569766490254
ACH-000324,-0.5881896496549821
ACH-000329,-0.6755823969888339
ACH-000330,-0.6185698669943863
ACH-000331,-0.6244398391988565
ACH-000332,-0.6697233446368285
ACH-000334,-0.7708427373241742
ACH-000335,-0.6388451005448621
ACH-000336,-0.654513225861198
ACH-000337,-0.5763685091292785
ACH-000338,-0.4844387982730885
ACH-000339,-0.6493289818286185
ACH-000341,-0.7707654112460003
ACH-000348,-0.6024465960005727
ACH-000350,-0.7909908355749853
ACH-000352,-0.547754816644645
ACH-000356,-0.6980971500558479
ACH-000361,-0.6706380190988481
ACH-000362,-0.7501407876667827
ACH-000363,-0.6778214499629137
ACH-000364,-0.6929267498916204
ACH-000365,-0.7874247497359027
ACH-000366,-0.643628050113099
ACH-000368,-0.8007588839888287
ACH-000374,-0.7280345346011378
ACH-000375,-0.6488836239846387
ACH-000376,-0.602829713855062
ACH-000381,-0.7767732406689851
ACH-000383,-0.4877642198698534
ACH-000387,-0.7850010891105583
ACH-000389,-0.6211116756453828
ACH-000390,-0.7695517411369543
ACH-000393,-0.6316323164056369
ACH-000395,-0.7269785559060524
ACH-000396,-0.6776455474768623
ACH-000397,-0.9123235956888179
ACH-000401,-0.7099191169436486
ACH-000402,-0.6447281823836852
ACH-000403,-0.652885682802022
ACH-000404,-0.5479551408255704
ACH-000406,-0.7338731306605306
ACH-000407,-0.6580015200354387
ACH-000408,-0.6702065714190133
ACH-000410,-0.6833760349590008
ACH-000411,-0.6128879950116126
ACH-000414,-0.6006951353460183
ACH-000415,-0.7899887295170878
ACH-000416,-0.570900612314009
ACH-000420,-0.6290857309019098
ACH-000421,-0.7106938021031962
ACH-000424,-0.8453753837411845
ACH-000425,-0.4753384316210844
ACH-000426,-0.8365685442594856
ACH-000427,-0.6556319337162737
ACH-000433,-0.4551064017931848
ACH-000435,-0.5652835297602468
ACH-000436,-0.5967412496881239
ACH-000444,-0.5689748810135343
ACH-000445,-0.6525379014402928
ACH-000448,-0.496064328479071
ACH-000450,-0.5878973328251319
ACH-000452,-0.7182385716861149
ACH-000454,-0.7669863163047619
