,ZNHIT3 (9326)
ACH-000004,-0.4267266776914225
ACH-000005,-0.6207214822853859
ACH-000007,-0.9970440923181904
ACH-000009,-0.6815504370005385
ACH-000011,-0.6667239476175125
ACH-000012,-0.7567510531831553
ACH-000013,-0.7925106257487958
ACH-000014,-0.6532338164923006
ACH-000015,-0.5171309105338477
ACH-000017,-0.7091934896367175
ACH-000018,-0.7742492708697708
ACH-000019,-0.6333801715503522
ACH-000021,-0.4727918682779234
ACH-000022,-0.7930196489650493
ACH-000025,-0.8075930754708786
ACH-000028,-1.0141994536128949
ACH-000030,-0.7515974690687393
ACH-000035,-1.089900173680108
ACH-000036,-0.7748711405142449
ACH-000037,-0.7156291766847107
ACH-000039,-0.4029464348504111
ACH-000040,-0.8240932171188844
ACH-000041,-0.5655828706054182
ACH-000042,-0.6234365673281828
ACH-000045,-0.6642067637741428
ACH-000047,-0.5997223103899036
ACH-000052,-0.7318676387323647
ACH-000053,-0.6219814106790139
ACH-000054,-0.3834338962680518
ACH-000055,-0.7546286421002131
ACH-000060,-0.6796508814367316
ACH-000067,-1.0061601323515608
ACH-000070,-0.7064495270407521
ACH-000075,-0.7836645689972733
ACH-000078,-0.7285202932257782
ACH-000082,-0.5096098869133963
ACH-000085,-0.5594127968624442
ACH-000086,-0.8827775312074742
ACH-000087,-0.527168436635286
ACH-000092,-0.7547378981164815
ACH-000095,-0.450644848405157
ACH-000097,-0.8253579013919313
ACH-000098,-0.6692971458081618
ACH-000099,-0.5779314668246486
ACH-000108,-0.7753865443013848
ACH-000113,-0.4772281585888767
ACH-000116,-0.7817894061689858
ACH-000118,-0.5276106944578847
ACH-000120,-0.6509076481883097
ACH-000123,-0.8281489241511228
ACH-000127,-0.8003493853092281
ACH-000128,-0.7588879974677892
ACH-000132,-0.6237403645104803
ACH-000133,-0.6997314491681165
ACH-000137,-0.5133473173815422
ACH-000138,-0.728138890008321
ACH-000142,-0.8143859183457209
ACH-000143,-0.7687679450989371
ACH-000146,-0.6232871111919842
ACH-000148,-0.7364687469050917
ACH-000150,-0.4748339468166191
ACH-000152,-0.6929156317865771
ACH-000153,-0.7830613102414798
ACH-000159,-0.5684219998211896
ACH-000160,-0.7929864489521091
ACH-000163,-0.8775736893505418
ACH-000167,-0.731855370619696
ACH-000168,-0.5858301611353065
ACH-000169,-0.6204382435764748
ACH-000178,-0.8591693818005239
ACH-000183,-0.3923906592974212
ACH-000188,-0.796461082543989
ACH-000189,-0.7535736555512731
ACH-000190,-0.5817776159904445
ACH-000198,-0.5983909527615061
ACH-000203,-0.7034507216059621
ACH-000204,-0.6200892537509511
ACH-000206,-0.8192987166048097
ACH-000207,-0.5438174078557851
ACH-000208,-0.7557701273830552
ACH-000210,-0.8606569583025371
ACH-000211,-0.7241385046201015
ACH-000215,-0.9610032265102328
ACH-000221,-0.8193590204142758
ACH-000222,-0.6999275217987327
ACH-000223,-0.4082645184602213
ACH-000226,-0.6192762945317147
ACH-000227,-0.2641259749657795
ACH-000228,-0.6448299534595189
ACH-000231,-0.6676120547091808
ACH-000232,-0.7384996264278119
ACH-000233,-0.5811568528003312
ACH-000234,-0.5957857064885291
ACH-000235,-0.6928628478759576
ACH-000237,-0.6993396400310301
ACH-000238,-0.9389115298220558
ACH-000242,-0.5784861637294478
ACH-000243,-0.8241180067568464
ACH-000244,-0.65201599972115
ACH-000246,-0.9612877559698428
ACH-000248,-0.6280923977360358
ACH-000250,-0.7639512825983512
ACH-000251,-1.1767103823643044
ACH-000252,-0.6342742423144028
ACH-000253,-0.465743155009835
ACH-000255,-0.949629673661218
ACH-000256,-0.5981056415593528
ACH-000257,-0.4348384010399564
ACH-000258,-0.5042707851633852
ACH-000259,-0.5810517808203198
ACH-000260,-0.8646996786550551
ACH-000261,-0.5190283585525362
ACH-000262,-0.8083122034645347
ACH-000263,0.09653677995586872
ACH-000264,-0.30817920070524674
ACH-000265,-0.7778958408064084
ACH-000266,-0.5194304019925582
ACH-000272,-0.50421306837628
ACH-000274,-0.7904491368009409
ACH-000277,-0.4919776911501737
ACH-000278,-0.8722092705310477
ACH-000279,-0.6344089396863186
ACH-000280,-0.623471381328716
ACH-000281,-0.927546993175405
ACH-000288,-0.6621306937909555
ACH-000291,-0.8645296271348345
ACH-000293,-0.7289178657534487
ACH-000294,-0.5785873330643305
ACH-000295,-0.5116658666248213
ACH-000296,-0.7160669753301911
ACH-000302,-0.7108341000971388
ACH-000304,-0.9214947990942312
ACH-000307,-0.591912677261769
ACH-000308,-0.6051177672288559
ACH-000310,-0.2528205201932526
ACH-000311,-0.6816268160838008
ACH-000312,-0.6745543683961981
ACH-000315,-0.3058986909997308
ACH-000316,-0.9307133171375528
ACH-000317,-0.6224054270611296
ACH-000318,-0.6669958516677825
ACH-000319,-0.7269535050526619
ACH-000320,-0.6922086685600765
ACH-000322,-0.7087722795923741
ACH-000323,-0.6351748728311594
ACH-000324,-0.7880227361144414
ACH-000329,-0.6734426524190689
ACH-000330,-0.6297306274424525
ACH-000331,-0.8511290460653608
ACH-000332,-0.7401937076497149
ACH-000334,-0.35865543882271045
ACH-000335,-0.5640966457827803
ACH-000336,-0.8781320796420872
ACH-000337,-0.7828772280287432
ACH-000338,-1.2748732031437893
ACH-000339,-0.6994978159408471
ACH-000341,-0.5882327869187438
ACH-000348,-0.6632934773033347
ACH-000350,-0.2410453056384548
ACH-000352,-1.0370608981567575
ACH-000356,-0.8013346087837458
ACH-000361,-0.8975753755721066
ACH-000362,-0.6426312903234217
ACH-000363,-0.2899567125551553
ACH-000364,-0.7960596412939364
ACH-000365,-0.3459141109283852
ACH-000366,-0.8282552095100387
ACH-000368,-0.6644730495396405
ACH-000374,-0.5138430598795065
ACH-000375,-0.8304869773810736
ACH-000376,-0.7318067326603258
ACH-000381,-0.7954839785813157
ACH-000383,-0.6075819644746998
ACH-000387,-0.7124390214676434
ACH-000389,-0.41593769634257854
ACH-000390,-0.5202781368709615
ACH-000393,-0.4171772977595678
ACH-000395,-0.4658134904315942
ACH-000396,-0.8696227433060458
ACH-000397,-0.7404490138639012
ACH-000401,-0.7530843529392421
ACH-000402,-0.3749751816303452
ACH-000403,-0.40255234986831306
ACH-000404,-0.8663834178289357
ACH-000406,-0.5388558290233729
ACH-000407,-0.6700994410371884
ACH-000408,-0.8075418410249965
ACH-000410,-0.6324409348015553
ACH-000411,-0.8541952104731668
ACH-000414,-0.5569811053926991
ACH-000415,-0.9400228337161196
ACH-000416,-0.6094742761617855
ACH-000420,-0.5582925235344265
ACH-000421,-0.9094744361070792
ACH-000424,-0.8037816144222468
ACH-000425,-0.645432059741317
ACH-000426,-0.2816370677188436
ACH-000427,-0.4724568765260793
ACH-000433,-0.9631229477259212
ACH-000435,-0.9348398136366348
ACH-000436,-0.39979955718672505
ACH-000444,-0.7672802800181507
ACH-000445,-0.60477275407909
ACH-000448,-0.8014537433500021
ACH-000450,-0.31882475672223504
ACH-000452,-0.6539755928630686
ACH-000454,-0.6863102198659422
ACH-000458,-0.8213800142835462
ACH-000459,-0.9263530066374634
ACH-000460,-0.727437250995828
ACH-000461,-0.6198814832003283
ACH-000463,-0.7827018867494209
ACH-000464,-0.559960539663591
ACH-000466,-0.3943854929951232
ACH-000467,-0.5445242516877546
ACH-000468,-0.4622549731630292
ACH-000469,-0.553195074191392
ACH-000470,-0.4518662888641063
ACH-000471,-0.920237985319462
ACH-000472,-0.43047962270058016
ACH-000473,-0.2899510820936926
ACH-000475,-0.7462448867650572
ACH-000476,-0.33109967595260803
ACH-000477,-0.7491778051642255
ACH-000479,-0.8509876119517059
ACH-000480,-0.9733537435699932
ACH-000481,-0.2903371015619834
ACH-000483,-0.7947823800432847
ACH-000484,-0.5938120558047179
ACH-000485,-0.5289257845313828
ACH-000486,-0.7305241264588418
ACH-000487,-0.7295276677634402
ACH-000488,-0.6864427490997016
ACH-000490,-1.0153804044990284
ACH-000491,-0.5235463707467669
ACH-000495,-0.6263356856967917
