,DepMap_ID
12310,ACH-000037
12311,ACH-000037
21780,ACH-000065
21781,ACH-000065
39218,ACH-000114
79338,ACH-000252
136327,ACH-000408
266640,ACH-000696
273161,ACH-000706
324981,ACH-000786
324982,ACH-000786
372578,ACH-000807
373749,ACH-000809
452035,ACH-000893
466393,ACH-000907
486459,ACH-000919
563271,ACH-000951
652239,ACH-000977
658344,ACH-000978
695378,ACH-000985
745983,ACH-000991
762098,ACH-000992
762099,ACH-000992
762100,ACH-000992
762101,ACH-000992
762102,ACH-000992
762103,ACH-000992
762104,ACH-000992
830658,ACH-000994
922099,ACH-001081
1032919,ACH-001519
1037055,ACH-001526
1143931,ACH-002185
1175149,ACH-002251
1232194,ACH-002376
