,TCTEX1D4 (343521)
ACH-000004,-0.19633673916666444
ACH-000005,-0.1336319922572933
ACH-000007,0.02361196067646064
ACH-000009,-0.11463363461779452
ACH-000011,-0.05122065289191975
ACH-000012,-0.09758512487470487
ACH-000013,-0.1005306112788312
ACH-000014,0.05627849595311686
ACH-000015,-0.06894392995935357
ACH-000017,-0.1526457213031074
ACH-000018,-0.097633721652249
ACH-000019,-0.04525336663753116
ACH-000021,-0.00565383277532511
ACH-000022,-0.03938495884715031
ACH-000025,0.11268986417625915
ACH-000028,-0.10559426493477936
ACH-000030,-0.034179797180106296
ACH-000035,-0.14674953256604012
ACH-000036,-0.1395265582573841
ACH-000037,-0.0424756039105374
ACH-000039,-0.15382575184167627
ACH-000040,-0.15169188997119554
ACH-000041,-0.029100390033345493
ACH-000042,0.02947574289756976
ACH-000045,-0.13729383297970746
ACH-000047,0.0023536627749636053
ACH-000052,-0.07181792494192066
ACH-000053,-0.0546371536438903
ACH-000054,0.008625593199356374
ACH-000055,0.0031443528184912244
ACH-000060,-0.11425890768551167
ACH-000067,-0.09075502907176104
ACH-000070,0.04320446796540537
ACH-000075,0.0017041309862968596
ACH-000078,-0.0656279953691552
ACH-000082,-0.016172008715967662
ACH-000085,-0.0265375685139664
ACH-000086,-0.03184430858317877
ACH-000087,-0.16347155573855984
ACH-000092,-0.08369221029883556
ACH-000095,-0.06266588544709316
ACH-000097,0.007606463428160816
ACH-000098,-0.06823683864328642
ACH-000099,0.014655404624322485
ACH-000108,-0.06828443573691123
ACH-000113,-0.14678215981514692
ACH-000116,-0.14137679104162773
ACH-000118,-0.05693073611133544
ACH-000120,-0.11810695561236186
ACH-000123,0.011065392837083523
ACH-000127,0.023468226202393208
ACH-000128,-0.0997283335496758
ACH-000132,-0.01437702597794251
ACH-000133,0.03602112622476638
ACH-000137,-0.09015213616796937
ACH-000138,-0.021464321173867304
ACH-000142,-0.12524058459101986
ACH-000143,-0.07481285212017527
ACH-000146,-0.06794225768079226
ACH-000148,-0.08759331502211569
ACH-000150,-0.2530134258073986
ACH-000152,-0.05091245314498784
ACH-000153,-0.10352634814925424
ACH-000159,-0.03552426101389305
ACH-000160,-0.030070369257354373
ACH-000163,-0.07928756676873637
ACH-000167,-0.10649498391795093
ACH-000168,0.0011574020720817994
ACH-000169,-0.12406050876510236
ACH-000178,-0.027746666626078654
ACH-000183,-0.1263602853902334
ACH-000188,-0.09056812016545113
ACH-000189,-0.08952734450126691
ACH-000190,-0.17532211764942415
ACH-000198,-0.14369999253663732
ACH-000203,0.17586064195012888
ACH-000204,-0.11285608168656774
ACH-000206,0.22132459197660626
ACH-000207,-0.18666921370499
ACH-000208,-0.06702706222065373
ACH-000210,-0.07556610268203741
ACH-000211,0.08921908388556926
ACH-000215,-0.10713218947060682
ACH-000221,-0.1746844279585508
ACH-000222,-0.14089174282061456
ACH-000223,0.07781560764899081
ACH-000226,0.06631941641163819
ACH-000227,0.10720177511124183
ACH-000228,-0.18421526848528108
ACH-000231,-0.07405684098756493
ACH-000232,-0.004335036767450426
ACH-000233,0.010046213656498113
ACH-000234,-0.08133475898767517
ACH-000235,-0.12516263596477697
ACH-000237,-0.03486105990502548
ACH-000238,-0.0987237558113476
