,SOWAHB (345079)
ACH-000528,-0.10394703224940267
ACH-000537,-0.17617222856030526
ACH-000541,-0.05306556167516839
ACH-000542,-0.1364020020590816
ACH-000544,-0.1599756196377317
ACH-000545,-0.12338025701296244
ACH-000547,-0.18176177099705004
ACH-000548,-0.09085111905800296
ACH-000549,-0.17568167040888624
ACH-000550,-0.1210744229814983
ACH-000552,-0.11994593300802214
ACH-000556,-0.11219791646649707
ACH-000557,-0.3821555095288818
ACH-000569,-0.10462177327274977
ACH-000570,-0.16129775093410958
ACH-000571,-0.09803722882779696
ACH-000573,-0.1742713087717054
ACH-000576,-0.09831711931129346
ACH-000579,-0.11676853022809998
ACH-000580,-0.2530948898781233
ACH-000584,-0.15536521747282914
ACH-000585,-0.06787402658661595
ACH-000588,-0.347272774990596
ACH-000589,-0.059539119170263624
ACH-000591,-0.15542970582132
ACH-000593,-0.1750618923281703
ACH-000600,-0.3277061507234975
ACH-000601,-0.10309897039742404
ACH-000605,-0.24787769248774136
ACH-000606,-0.10428405186399398
ACH-000608,-0.13984898468063747
ACH-000614,0.03426780761497142
ACH-000616,-0.25192052579873103
ACH-000618,-0.190038990459628
ACH-000619,-0.14190166649076336
ACH-000620,-0.016581644079422975
ACH-000621,-0.11714753474904338
ACH-000622,-0.05972657543399295
ACH-000623,-0.2103463722339252
ACH-000624,-0.18233784376605533
ACH-000627,-0.15908100403265446
ACH-000630,-0.0993987346169703
ACH-000631,-0.4169105024884312
ACH-000632,-0.06847478465372461
ACH-000633,-0.0007113670716761573
ACH-000637,-0.40081625942544935
ACH-000638,-0.09976422758984194
ACH-000646,-0.10289878253397854
ACH-000647,-0.162331557401354
ACH-000648,-0.11860098119257645
ACH-000649,-0.14959716522612362
ACH-000651,-0.1669046992426291
ACH-000652,-0.11220262295233953
ACH-000653,0.07239695886463607
ACH-000657,-0.10547157122517432
ACH-000658,-0.05425735760475029
ACH-000661,-0.16218127966353366
ACH-000662,-0.38051480519525
ACH-000663,0.024278296049069968
ACH-000665,-0.15085373449962844
ACH-000671,-0.17182375411451062
ACH-000672,-0.14635033320603266
ACH-000673,-0.13976644292896545
ACH-000676,-0.12799336001237122
ACH-000677,-0.12534094904365994
ACH-000681,0.008371422707232736
ACH-000683,-0.15728648670315112
ACH-000684,-0.15699000844919211
ACH-000688,0.008949263506941798
ACH-000693,-0.2324586537422283
ACH-000694,-0.20302401021542374
ACH-000695,-0.13529434057396147
ACH-000696,-0.20177414738780924
ACH-000697,-0.14332610252501934
ACH-000699,-0.041086224033836764
ACH-000701,-0.17734191356549744
ACH-000706,-0.1763623777654082
ACH-000711,-0.12865355172843726
ACH-000713,-0.2631243118524885
ACH-000714,-0.20767208118465336
ACH-000718,-0.13930127495681374
ACH-000720,-0.19259903699179054
ACH-000721,-0.1847477292660684
ACH-000724,-0.14756713229336255
ACH-000725,-0.12344381179493324
ACH-000732,-0.2743098413109388
ACH-000734,-0.2512433625877328
ACH-000735,-0.14167107723535655
ACH-000736,-0.12975804697261806
ACH-000738,-0.2681102143185548
ACH-000746,-0.14793129083934642
ACH-000747,-0.09450480923540223
ACH-000748,-0.38496932528213146
ACH-000753,-0.01355689192431219
ACH-000756,0.044759124813370806
ACH-000757,-0.07117783219397937
ACH-000758,-0.1909470063261661
ACH-000760,-0.16498339979869964
ACH-000762,-0.0813377575062915
ACH-000763,0.018067526605005883
ACH-000764,-0.27035079624357444
ACH-000765,-0.17567765254679113
ACH-000766,-0.12367171822729135
ACH-000767,-0.13844849067850207
ACH-000768,-0.1402319557608432
ACH-000769,0.012231363709019241
ACH-000770,-0.19988223122083376
ACH-000771,-0.03809271031533765
ACH-000773,-0.0686044971884379
ACH-000776,-0.1583758199540128
ACH-000777,-0.10153449658053908
ACH-000778,-0.1754169484010525
ACH-000781,-0.07036779549771595
ACH-000782,-0.2556229556977919
ACH-000783,-0.173235230629499
ACH-000784,-0.13020283988260506
ACH-000785,-0.14624841415247822
ACH-000787,-0.13193988200501358
ACH-000788,-0.0577314260740309
ACH-000791,-0.17803782159327866
ACH-000792,-0.20022759758068634
ACH-000794,-0.2180977657854104
ACH-000796,-0.11614554037715318
ACH-000798,-0.28104759128031753
ACH-000799,-0.019921905386608624
ACH-000800,-0.05700762712133022
ACH-000802,-0.23258615290521145
ACH-000804,-0.3666320655200301
ACH-000805,-0.01730625240072329
ACH-000809,-0.08604331367021889
ACH-000810,-0.09897251844676534
ACH-000811,-0.09693869228918586
ACH-000817,-0.09612896872300644
ACH-000819,-0.22424682694392076
ACH-000820,-0.1532140223951166
ACH-000821,-0.2699928141163537
ACH-000822,-0.060670836607864514
ACH-000823,-0.13002029031756893
ACH-000824,-0.06969602165986688
ACH-000827,-0.19479070831421247
ACH-000829,-0.07086552565000251
ACH-000831,-0.2437771216754799
ACH-000832,-0.0983885032501909
ACH-000833,-0.3970473956678069
ACH-000834,-0.09774029337130692
ACH-000835,-0.09687868526035856
ACH-000836,-0.0875362101962865
ACH-000837,-0.08664015172676387
ACH-000838,-0.03126369178209909
ACH-000839,-0.2792792391638785
ACH-000840,-0.40174772507837214
ACH-000841,-0.15499458446132824
ACH-000843,-0.14538581967494665
ACH-000846,-0.2064469348827475
ACH-000847,-0.4833822608836669
ACH-000848,-0.04187085586978456
ACH-000849,-0.04676041012790354
ACH-000851,-0.2155438424680526
ACH-000855,-0.33473080372806513
ACH-000856,-0.08105767429884231
ACH-000858,0.04528126675189199
ACH-000859,-0.17651457393616155
ACH-000861,-0.15921079024328272
ACH-000862,-0.11616511487400966
ACH-000865,-0.1366643248632376
ACH-000866,-0.18027440684472568
ACH-000867,-0.025031297607827067
ACH-000869,-0.09378156942170336
ACH-000872,-0.18470139634712596
ACH-000873,-0.22385356792513755
ACH-000876,-0.12610352985497594
ACH-000878,0.01305468670281286
ACH-000880,-0.19426565235954027
ACH-000881,-0.13586576497192518
ACH-000882,-0.08169399040718266
ACH-000884,0.029403368393936112
ACH-000885,0.01122755265024975
ACH-000887,-0.16206853331284035
ACH-000889,-0.07667582303804557
ACH-000896,-0.1456693800403104
ACH-000898,-0.20463574530779746
ACH-000900,-0.12718130131450167
ACH-000901,-0.12449740619260785
ACH-000905,-0.2026810767995211
ACH-000906,-0.21181196515824546
ACH-000907,-0.037936534818086134
ACH-000910,-0.1574924146020474
ACH-000911,-0.13273060333247166
ACH-000912,-0.002677263127128317
ACH-000913,-0.15938823923821216
ACH-000915,0.04691789145052142
ACH-000916,-0.1849578112866791
ACH-000917,-0.394434807249908
ACH-000920,-0.21189913554411915
ACH-000921,0.02693920663192546
ACH-000924,-0.12468288331875825
ACH-000926,-0.14731421575154674
ACH-000928,-0.1419801952033459
ACH-000929,-0.056793819574686766
ACH-000932,-0.2031320910295342
ACH-000935,-0.19465858892063576
ACH-000936,-0.05066001269827952
ACH-000937,-0.11193791432843596
ACH-000938,-0.2268975731100707
ACH-000939,-0.14240346967872328
ACH-000941,-0.13788017530888286
ACH-000943,-0.08038460536165946
ACH-000946,-0.2807420456509956
ACH-000947,-0.21077385524605174
ACH-000948,-0.2367184780530276
ACH-000950,-0.2677354954111881
ACH-000953,-0.3936658608391315
ACH-000954,-0.013377912977841293
ACH-000957,-0.18991539052211975
ACH-000958,-0.07661338360033264
ACH-000960,-0.144760190792707
ACH-000963,-0.36776727234317497
ACH-000968,-0.1112438739991059
ACH-000969,-0.14020093000152936
ACH-000972,0.2008610457581964
ACH-000973,-0.018628716674380773
ACH-000974,-0.18534123990546528
ACH-000978,-0.4022941838507069
ACH-000984,-0.2337656943263781
ACH-000986,-0.07887191048665555
ACH-000988,-0.2646336281201959
ACH-000993,-0.15281762906975668
ACH-000994,-0.13847014041210484
ACH-000996,-0.3047735344385347
ACH-001001,-0.12465507803701875
ACH-001020,-0.33141478701988925
ACH-001028,-0.09709032584825428
ACH-001031,-0.16490635359204162
ACH-001038,-0.09289514135479393
ACH-001048,-0.1905105792257438
ACH-001050,-0.2245545804653936
ACH-001053,-0.04499076402362418
ACH-001054,-0.14609586427665644
ACH-001061,-0.09531441914042717
ACH-001067,-0.25756604874569994
ACH-001075,-0.10957559314782213
ACH-001096,-0.1200335285320613
ACH-001111,-0.2366964374713592
ACH-001119,0.01932794667824253
ACH-001128,-0.07349335799746022
ACH-001134,-0.22027443175182526
ACH-001151,-0.05941618396821784
ACH-001163,-0.059381469773534874
ACH-001164,-0.2581310683223351
ACH-001183,-0.10149205406002207
ACH-001192,-0.22758827215450986
ACH-001193,0.2372499305570144
ACH-001196,-0.09413307262475283
ACH-001197,-0.14411779317331286
ACH-001205,-0.1697615557553486
ACH-001211,0.03189905194482755
ACH-001212,-0.4072631459401408
ACH-001228,-0.15238272375233486
ACH-001232,-0.0773408299555672
ACH-001239,-0.14272946132598732
ACH-001270,0.1283202328219552
ACH-001274,-0.12807883066208256
ACH-001275,-0.19961300170484236
ACH-001277,-0.5055004744036278
ACH-001278,-0.26248487307157475
ACH-001280,-0.07322688380965356
ACH-001283,-0.07154760158066231
ACH-001289,-0.14788127146192265
ACH-001300,-0.17404013558313144
ACH-001301,-0.06741874337755202
ACH-001302,-0.13423771067775436
ACH-001306,-0.10625233272394297
ACH-001318,-0.2845841448618273
ACH-001322,0.031925013193091836
ACH-001328,-0.16930687907060227
ACH-001332,-0.18814246896646844
ACH-001336,-0.1919043144468308
ACH-001346,-0.19085607858860051
ACH-001353,-0.13927394710397428
ACH-001354,0.0237379491486692
ACH-001367,-0.003566617514549733
ACH-001368,-0.047625433544739686
ACH-001374,0.21724848515700404
ACH-001377,-0.26061688833805363
ACH-001380,-0.168640593110385
ACH-001391,-0.4741301883352971
ACH-001408,0.006385921888169151
ACH-001430,-0.1454169638591541
ACH-001431,-0.07284528751352505
ACH-001450,-0.14502456360360155
ACH-001496,-0.11320471554326332
ACH-001500,-0.10451103523252588
ACH-001523,-0.10105455439135796
ACH-001532,-0.14472278598709118
ACH-001550,-0.1850621355716144
ACH-001552,0.020163810981906147
ACH-001554,-0.19706255096414352
ACH-001654,-0.18558246738343293
ACH-001735,-0.12593404809609626
ACH-001736,-0.0808677954163174
ACH-001737,-0.02191762288925501
ACH-001740,0.059801341878066634
ACH-001745,-0.2545737536488028
ACH-001765,-0.0742039105397142
