,NCDN (23154)
ACH-000470,-0.11563410221290743
ACH-000471,-0.07619436060171463
ACH-000472,-0.10584820447423372
ACH-000473,-0.2823033601542134
ACH-000475,-0.07995421911331455
ACH-000476,-0.03775403112937383
ACH-000477,-0.09073182609105007
ACH-000479,-0.25982756652680555
ACH-000480,-0.11598273014143855
ACH-000481,-0.08278255424873257
ACH-000483,-0.31084813735891104
ACH-000484,-0.195728024731295
ACH-000485,-0.14693942335801252
ACH-000486,-0.059046815669617066
ACH-000487,-0.6773567773318767
ACH-000488,-0.528423037670268
ACH-000490,-0.06666396741496347
ACH-000491,-0.1038253727251131
ACH-000495,-0.30435296977124865
ACH-000496,-0.19931732131267588
ACH-000499,-0.1789192982370083
ACH-000500,-0.4670290570093255
ACH-000502,-0.35130519107998315
ACH-000503,-0.01879557130202229
ACH-000505,-0.12780815018753494
ACH-000507,0.11324612649625515
ACH-000510,-0.11226816065854442
ACH-000511,-0.23026819296454135
ACH-000512,-0.5445570618181386
ACH-000516,-0.15334342425017275
ACH-000517,-0.08563615463502347
ACH-000518,-0.2244411765261421
ACH-000520,-0.08685009684874119
ACH-000521,-0.2145174148682962
ACH-000522,-0.16909115376151648
ACH-000524,-0.08463212911486667
ACH-000527,-0.10494413448305183
ACH-000528,-0.10141475857749917
ACH-000537,-0.16517383689625875
ACH-000541,-0.15155302505776494
ACH-000542,-0.07201781112332324
ACH-000544,-0.27433230603656594
ACH-000545,-0.16486782080096365
ACH-000547,-0.18425158907109027
ACH-000548,-0.23271148345071546
ACH-000549,-0.18043601050549696
ACH-000550,-0.1981304893049177
ACH-000552,-0.08135945878041698
ACH-000556,0.05015237600426284
ACH-000557,-0.3553309188376452
ACH-000569,-0.01568747411213794
ACH-000570,-0.05761446628834657
ACH-000571,-0.1962459395416147
ACH-000573,-0.18022593433308573
ACH-000576,-0.1821016779570095
ACH-000579,0.03285737824785386
ACH-000580,-0.1802234454558536
ACH-000584,-0.10817191458888073
ACH-000585,-0.2207472046126588
ACH-000588,-0.20574938457704944
ACH-000589,-0.09522518700044214
ACH-000591,-0.1886547707542313
ACH-000593,-0.17139996681145125
ACH-000600,-0.10673829421579198
ACH-000601,-0.017811929347144796
ACH-000605,-0.114323646469354
ACH-000606,-0.24557619861994576
ACH-000608,-0.08835916929563169
ACH-000614,-0.22876969262989785
ACH-000616,-0.2984948997407489
ACH-000618,-0.1429805065442558
ACH-000619,-0.10567334528226686
ACH-000620,-0.1585240338301823
ACH-000621,-0.2261425305551571
ACH-000622,-0.16950140595127014
ACH-000623,-0.0015124242576318911
ACH-000624,-0.7754640522218729
ACH-000627,-0.2218127767989609
ACH-000630,-0.27426359820475904
ACH-000631,-0.017993740325311997
ACH-000632,-0.1683572365047532
ACH-000633,-0.24799129972135736
ACH-000637,-0.3595809244062814
ACH-000638,-0.2262419361489144
ACH-000646,-0.17096998815936285
ACH-000647,-0.35231400109679856
ACH-000648,-0.24190371563927546
ACH-000649,-0.17793829495270874
ACH-000651,-0.05928270222246945
ACH-000652,-0.129318649101157
ACH-000653,-0.16201776207828128
ACH-000657,-0.12415052006230648
ACH-000658,-0.1522516151165356
ACH-000661,-0.1111194980206522
ACH-000662,0.14863927853598186
ACH-000663,0.01697138194879176
ACH-000665,-0.08778248253158992
ACH-000671,-0.10763325905404077
ACH-000672,0.13673743046917056
ACH-000673,-0.2351004734807945
ACH-000676,-0.14582487904647162
ACH-000677,-0.12627479795537616
ACH-000681,-0.026789414716323443
ACH-000683,-0.2452068148462919
ACH-000684,-0.23816925772554576
ACH-000688,-0.2001127895538652
ACH-000693,-0.13067046070914165
ACH-000694,-0.05835600296080394
ACH-000695,-0.5657509912063657
ACH-000696,-0.16494505928219247
ACH-000697,-0.08109085100940071
ACH-000699,-0.2388030128628045
ACH-000701,-0.2401014028626647
ACH-000706,-0.16792926618219034
ACH-000711,-0.30297908759153397
ACH-000713,-0.5767543941578257
ACH-000714,-0.2076492393882864
ACH-000718,-0.0925360288898454
ACH-000720,-0.1487471796453775
ACH-000721,-0.2359436029331864
ACH-000724,-0.14964388854003455
ACH-000725,-0.18085931778429604
ACH-000732,-0.1686642337460499
ACH-000734,-0.12023026290116952
ACH-000735,-0.14344298576495426
ACH-000736,-0.2453807428629584
ACH-000738,-0.06681900223576002
ACH-000746,-0.2273631279140495
ACH-000747,-0.22175719810098865
ACH-000748,-0.2055443986425185
ACH-000753,-0.4954508139253338
ACH-000756,-0.12036341106344625
ACH-000757,-0.28103174208024906
ACH-000758,-0.18646671343757368
ACH-000760,-0.1168574187989534
ACH-000762,-0.2687138325292593
ACH-000763,-0.17197303644799747
ACH-000764,-0.038442188569835896
ACH-000765,-0.25269572642311017
ACH-000766,-0.09878270639739624
ACH-000767,-0.19734757310944698
ACH-000768,-0.02596304867076841
ACH-000769,-0.1661396107904158
ACH-000770,-0.030302631126468537
ACH-000771,-0.034042810195152366
ACH-000773,-0.3327843791354833
ACH-000776,-0.3320081560402042
ACH-000777,-0.18196141605346955
ACH-000778,-0.15311062385687968
ACH-000781,-0.18532091677248505
ACH-000782,-0.12290952936667593
ACH-000783,-0.10927952538537436
ACH-000784,-0.05570752808220485
ACH-000785,-0.2598698042189069
ACH-000787,-0.15659020502912813
ACH-000788,-0.04276598481960047
ACH-000791,-0.2606560345435773
ACH-000792,-0.08110192393881696
ACH-000794,-0.21906467429219945
ACH-000796,-0.0814404763314227
ACH-000798,-0.1771908062273894
ACH-000799,-0.09200134000291917
ACH-000800,-0.032183819712331994
ACH-000802,-0.1299344888064032
ACH-000804,-0.08961231762702211
ACH-000805,-0.16886303700337052
ACH-000809,0.005494042611557605
ACH-000810,-0.2968452070279098
ACH-000811,-0.4174346779267474
ACH-000817,-0.28732924822856265
ACH-000819,-0.07355057101457349
ACH-000820,0.005413125898194692
ACH-000821,-0.2897495994360449
ACH-000822,0.039258551447684836
ACH-000823,-0.1584944092473947
ACH-000824,-0.06582418001645203
ACH-000827,-0.04229856055435316
ACH-000829,-0.2476208867532063
ACH-000831,-0.08129956860620394
ACH-000832,-0.15887054643320547
ACH-000833,-0.4260454348961459
ACH-000834,-0.1276396083501888
ACH-000835,-0.0547655052500684
ACH-000836,-0.12805827400453115
ACH-000837,-0.1854279304524232
ACH-000838,-0.24175489011503426
ACH-000839,-0.4935274864528517
ACH-000840,0.0647068090358742
ACH-000841,0.0382594325476147
ACH-000843,-0.16386645998800692
ACH-000846,-0.06060099361789632
ACH-000847,-0.13095194765533974
ACH-000848,-0.08173019532437513
ACH-000849,-0.16744557413085934
ACH-000851,-0.2271001498704707
ACH-000855,-0.03475544380489128
ACH-000856,-0.13341485016179
ACH-000858,-0.18159203512432145
ACH-000859,-0.1112412364205527
ACH-000861,-0.367491420123212
ACH-000862,-0.15665168136687432
ACH-000865,0.026958988041208398
ACH-000866,-0.16602373284966204
ACH-000867,-0.015903533165919363
ACH-000869,-0.2106128115696768
ACH-000872,-0.24747794760834302
ACH-000873,0.09012190607040113
ACH-000876,0.02988241454766556
ACH-000878,0.01856771905546899
ACH-000880,-0.2128110390109917
ACH-000881,-0.1217792731424534
ACH-000882,-0.2413001419753071
ACH-000884,-0.13989173945097386
ACH-000885,-0.14767290821381324
ACH-000887,-0.4780777791469785
ACH-000889,-0.3909881819129453
ACH-000896,-0.10269509611961264
ACH-000898,0.09542996007047116
ACH-000900,-0.19038411911739864
ACH-000901,-0.2453609476258753
ACH-000905,-0.196173308495933
ACH-000906,-0.07291778962109656
ACH-000907,-0.3877446917899824
ACH-000910,-0.2595259450335643
ACH-000911,-0.1445433733304999
ACH-000912,-0.7402376591754322
ACH-000913,-0.1813409071660823
ACH-000915,-0.2693912144935373
ACH-000916,-0.2439134847517433
ACH-000917,-0.2278477703290109
ACH-000920,0.121581081388772
ACH-000921,-0.22073901346493408
ACH-000924,-0.053996218105900634
ACH-000926,-0.09282230640062382
ACH-000928,-0.11904773531055432
ACH-000929,-0.06839333466389981
ACH-000932,-0.3782326636801526
ACH-000935,-0.06286046905894503
ACH-000936,-0.13644036929884665
ACH-000937,-0.09712746282669198
ACH-000938,-0.1988659672555684
ACH-000939,-0.27835041122858395
ACH-000941,-0.11260983522888293
ACH-000943,-0.11289076930942207
ACH-000946,-0.043346900228943414
ACH-000947,-0.1968987093246654
ACH-000948,-0.08607859779705762
ACH-000950,-0.2917494622179631
ACH-000953,-0.23694949931702344
ACH-000954,-0.10810091734074544
ACH-000957,-0.18630700674237807
ACH-000958,-0.06173761304656587
ACH-000960,-0.21451645263726887
ACH-000963,-0.2173564180435574
ACH-000968,-0.07404650430461954
ACH-000969,-0.2544121032394872
ACH-000972,-0.017348829635743072
ACH-000973,-0.06710929500759555
ACH-000974,-0.11635209968316368
ACH-000978,-0.1215911854158574
ACH-000984,-0.15887748399127594
ACH-000986,-0.4307494899248713
ACH-000988,-0.19787182604578124
ACH-000993,-0.05211022936933421
ACH-000994,-0.029004625554889824
ACH-000996,-0.1781338267804747
ACH-001001,-0.01693494042915307
ACH-001020,-0.2382165581332925
ACH-001028,-0.08303340163887496
ACH-001031,-0.10079675526160864
ACH-001038,-0.09764485394356782
ACH-001048,-0.03232958199407707
ACH-001050,-0.1700458717671804
ACH-001053,-0.3317661186567853
ACH-001054,-0.5270215545879829
ACH-001061,-0.23930121562505
ACH-001067,-0.4093421796978933
ACH-001075,0.02707004780453753
ACH-001096,-0.06929969300298239
ACH-001111,-0.4922310251123022
ACH-001119,-0.15689154858681165
ACH-001128,-0.5769687651889417
ACH-001134,-0.1524778785095474
ACH-001151,-0.15811814736808175
ACH-001163,-0.15384653063073958
ACH-001164,-0.13569863733956605
ACH-001183,-0.2765081494843276
ACH-001192,-0.02802319492562033
ACH-001193,-0.07047108481092683
ACH-001196,-0.2888048612159693
ACH-001197,-0.5223708358221391
ACH-001205,-0.12690977609734844
ACH-001211,-0.2581449316853762
ACH-001212,-0.15252588325088756
ACH-001228,-0.21207524439448472
ACH-001232,-0.17016525478392291
ACH-001239,-0.1235072103974487
ACH-001270,-0.3138240781457675
ACH-001274,-0.2142485071721744
ACH-001275,-0.06445352732098425
ACH-001277,-0.262863488331799
ACH-001278,0.013615748772160392
ACH-001280,-0.3575590615085153
ACH-001283,-0.17875760108630756
ACH-001289,-0.15353103979791047
ACH-001300,-0.07734035718966842
ACH-001301,-0.16085271417595842
ACH-001302,-0.18724798008466748
ACH-001306,-0.2242109014771838
ACH-001318,-0.18391273611961714
ACH-001322,-0.35475619509261963
ACH-001328,-0.4047170729143111
ACH-001332,-0.4494207721725249
ACH-001336,-0.2849492174094955
ACH-001346,-0.08673612545783774
ACH-001353,-0.17886559259808366
ACH-001354,-0.0642803918784617
ACH-001367,-0.14048392575542484
ACH-001368,-0.05271572345776602
ACH-001374,0.08895504734528821
ACH-001377,-0.11462740351994526
ACH-001380,-0.1816295808517273
ACH-001391,-0.07440748399998684
ACH-001408,-0.3014742275778365
ACH-001430,-0.12413682426755165
ACH-001431,-0.09699710701025108
ACH-001450,-0.11755446281995625
ACH-001496,-0.4459368653839689
ACH-001500,-0.16666035333598814
ACH-001523,-0.19678130628332488
ACH-001532,-0.2375082421790163
ACH-001550,-0.03904799170194349
ACH-001552,-0.028317023843921044
ACH-001554,-0.011012512999651706
ACH-001654,-0.022887571377791124
ACH-001735,-0.07144122775044638
ACH-001736,-0.0001460289241212782
ACH-001737,-0.039897581374001775
ACH-001740,-0.4259587755049422
ACH-001745,-0.4463543526920418
ACH-001765,-0.1457784285548945
