,LCA5L (150082)
ACH-000004,-0.2900293779446833
ACH-000005,-0.1294465903733958
ACH-000007,0.14195900461364014
ACH-000009,0.12581510609798327
ACH-000011,0.1001877606954652
ACH-000012,-0.14191397940165787
ACH-000013,0.08496150467546161
ACH-000014,0.21054486670368425
ACH-000015,-0.07537392521105381
ACH-000017,-0.03157437569867795
ACH-000018,0.06829261056432669
ACH-000019,-0.03256681211640638
ACH-000021,0.08286246980755907
ACH-000022,-0.0028462816360304995
ACH-000025,0.05762931551984439
ACH-000028,-0.11104298974445297
ACH-000030,0.046451870533733564
ACH-000035,0.12683927525964273
ACH-000036,-0.04679449109616357
ACH-000037,-0.09656069018997353
ACH-000039,-0.06358288844558373
ACH-000040,0.0217273796612093
ACH-000041,0.14471488870963947
ACH-000042,0.01152102125460208
ACH-000045,0.10025185097880902
ACH-000047,-0.019777027556017828
ACH-000052,0.2365923829228529
ACH-000053,0.043829482804091734
ACH-000054,0.09718285221597142
ACH-000055,0.11480862585099905
ACH-000060,0.07423695924532689
ACH-000067,0.016013632264819527
ACH-000070,0.1575946088653674
ACH-000075,0.11338123229861832
ACH-000078,0.02677397750516717
ACH-000082,-0.007431066441895203
ACH-000085,-0.060996006319164374
ACH-000086,0.06664832670586113
ACH-000087,-0.11358843296292065
ACH-000092,0.03929766549273357
ACH-000095,0.004512072697210423
ACH-000097,-0.04512194619041507
ACH-000098,-0.047989383846272216
ACH-000099,-0.12936928748811066
ACH-000108,-0.01857776744455329
ACH-000113,0.10854224466462364
ACH-000116,-0.05942396948170341
ACH-000118,0.10777085107879364
ACH-000120,-0.08770819357077891
ACH-000123,0.012355995426442069
ACH-000127,-0.07731218492954188
ACH-000128,0.12621433994337436
ACH-000132,-0.07523452207146161
ACH-000133,0.11756593845623252
ACH-000137,0.1317273405151877
ACH-000138,0.09083335299333814
ACH-000142,-0.09194087643685464
ACH-000143,-0.0892748473282038
ACH-000146,0.0016473108202233215
ACH-000148,0.17878608256706416
ACH-000150,0.06267184933936505
ACH-000152,0.028792819446956518
ACH-000153,0.12539677208006114
ACH-000159,0.025197798587558943
ACH-000160,-0.06212879691195039
ACH-000163,0.1798306459283698
ACH-000167,0.0019571815562548
ACH-000168,-0.15735822306654046
ACH-000169,-0.03131792967235452
ACH-000178,-0.01220737825610088
ACH-000183,0.04189492004891805
ACH-000188,0.12540980349436298
ACH-000189,-0.05844050870423935
ACH-000190,-0.06641126621693429
ACH-000198,0.13163878096910145
ACH-000203,0.04721652138194656
ACH-000204,0.0015433592604323539
ACH-000206,0.06109041572020282
ACH-000207,0.004917615453285272
ACH-000208,-0.060337123463355735
ACH-000210,-0.12640865854238126
ACH-000211,0.03153705042718316
ACH-000215,-0.04295287460018524
ACH-000221,-0.09825103179874772
ACH-000222,0.08747870722564549
ACH-000223,0.08561043365581644
ACH-000226,0.1412374958622615
ACH-000227,-0.1486030469573704
ACH-000228,-0.007094946384798938
ACH-000231,-0.08077128331234662
ACH-000232,0.028456577463241293
ACH-000233,0.07326586521912426
ACH-000234,0.16404509293456088
ACH-000235,0.035329574284402705
ACH-000237,-0.12377234729004225
ACH-000238,-0.21730756727504236
ACH-000242,0.11788122910798125
ACH-000243,0.0014932803609821405
ACH-000244,0.1578925390231774
ACH-000246,0.09276961680339757
ACH-000248,0.20717256849954285
ACH-000250,-0.041290923117039115
ACH-000251,0.1326324606774822
ACH-000252,0.06351658355487907
ACH-000253,-0.0016163467981335983
ACH-000255,0.012987340860227077
ACH-000256,0.07258999708736473
ACH-000257,0.16439276720188753
ACH-000258,-0.039879670746331135
ACH-000259,0.039552780092577164
ACH-000260,-0.006022947625950178
ACH-000261,0.028438461347479488
ACH-000262,0.0017614144874855753
ACH-000263,-0.11349094969685496
ACH-000264,-0.053953054583944886
ACH-000265,0.022006895039567674
ACH-000266,-0.035937703987256014
ACH-000272,0.043907535416972635
ACH-000274,-0.007589061812559689
ACH-000277,0.07234671842096459
ACH-000278,-0.029654867551677136
ACH-000279,0.05403844524613383
ACH-000280,0.00671568215884077
ACH-000281,0.011206006793767657
ACH-000288,-0.10032133457183988
ACH-000291,0.09230321470248116
ACH-000293,0.10148961061872253
ACH-000294,0.0028388592634682967
ACH-000295,0.23471370022128105
ACH-000296,0.04168541075103724
ACH-000302,0.016413798546454653
ACH-000304,-0.04418558307829125
ACH-000307,0.1002040454541588
ACH-000308,0.002592691817435793
ACH-000310,-0.08209840507559107
ACH-000311,0.05583246282201322
ACH-000312,-0.09344066679741668
ACH-000315,0.12133869192637455
ACH-000316,0.1354132720673149
ACH-000317,0.06181407426789495
ACH-000318,-0.05729162789856354
ACH-000319,0.11968583842903305
ACH-000320,0.020723652782237117
ACH-000322,0.013383023075854804
ACH-000323,0.10368080326142708
ACH-000324,0.11245937600415323
ACH-000329,0.1744215693141821
ACH-000330,0.015014885526192148
ACH-000331,0.047528687661632735
ACH-000332,-0.09281223131324796
ACH-000334,-0.22194573886252505
ACH-000335,0.14119407100450715
ACH-000336,0.13153362331572244
ACH-000337,0.022122556780919476
ACH-000338,-0.3182976799309249
ACH-000339,-0.0012684111771573518
ACH-000341,0.009638082991080243
ACH-000348,0.0007602257379302875
ACH-000350,-0.07649758500606567
ACH-000352,-0.01803852815394752
ACH-000356,0.12696624392819678
ACH-000361,0.03920997219162303
ACH-000362,0.0281371422569586
ACH-000363,0.01848117710491088
ACH-000364,0.13128019801480234
ACH-000365,0.018769516834268928
ACH-000366,0.09587792370275906
ACH-000368,0.13875757178433729
ACH-000374,0.08929278606391385
ACH-000375,0.09677936600449416
ACH-000376,0.15448478923927791
ACH-000381,-0.05527161927463738
ACH-000383,-0.0398811160974819
ACH-000387,0.03300044235238957
ACH-000389,0.018354472534409548
ACH-000390,0.018500565944200114
ACH-000393,0.062305938109352726
ACH-000395,0.15601247814530833
ACH-000396,0.18008788841932838
ACH-000397,0.014954624922229787
ACH-000401,0.16339563913292487
ACH-000402,0.1624639610069129
ACH-000403,0.1421630872253276
ACH-000404,0.3118443747023675
ACH-000406,-0.0330889507791276
ACH-000407,-0.0040190369050085535
ACH-000408,0.05182808810360392
ACH-000410,0.13179796398512178
ACH-000411,0.024720553002997785
ACH-000414,0.01825940408888057
ACH-000415,-0.020431367196272487
ACH-000416,-0.07157786849755683
ACH-000420,0.03969469771598886
ACH-000421,0.08104597757685343
ACH-000424,0.2003202731138264
ACH-000425,0.09289440726581426
ACH-000426,0.11661312297169744
ACH-000427,-0.01592787275611127
ACH-000433,-0.05734403048770565
ACH-000435,0.19876859012089956
ACH-000436,-0.12906198865663676
ACH-000444,0.1058374039151243
ACH-000445,0.03552588189847551
ACH-000448,0.09191367897265916
ACH-000450,0.3429601001438115
ACH-000452,0.03443295774581477
ACH-000454,0.14001473424135438
ACH-000458,0.07774222888670622
ACH-000459,-0.05981382740673394
ACH-000460,-0.016770653187060832
ACH-000461,0.04833734732048869
ACH-000463,0.007682991972199266
ACH-000464,0.019798613902474504
ACH-000466,0.011433726030120064
ACH-000467,0.05748940207152204
ACH-000468,0.1144552427888708
ACH-000469,0.14258531918476194
ACH-000470,0.18765338993151065
ACH-000471,0.0137505607334606
ACH-000472,-0.09280541197291207
ACH-000473,-0.2436855046399821
ACH-000475,0.003025848645618864
ACH-000476,-0.046506073873599584
ACH-000477,0.08717106011306645
ACH-000479,-0.12687927836501914
ACH-000480,-0.10290089317490307
ACH-000481,0.02393185160546021
ACH-000483,0.07206488757310166
ACH-000484,0.008058471305294669
ACH-000485,-0.08229084924845015
ACH-000486,0.028218323241334487
ACH-000487,-0.38862427510597103
ACH-000488,-0.019805601413378816
ACH-000490,0.04184368568359245
ACH-000491,0.03537575686569331
ACH-000495,0.24393730892586035
ACH-000496,-0.14253261452695634
ACH-000499,0.20304953063946515
ACH-000500,-0.3758333540420159
ACH-000502,-0.07402060700836934
ACH-000503,0.1468596866969929
ACH-000505,-0.03630695992889624
ACH-000507,-0.11148005157108776
ACH-000510,0.007459948249896249
ACH-000511,0.014530222978176204
ACH-000512,0.05230093569189812
ACH-000516,-0.028363511975518167
ACH-000517,0.05067628807984497
ACH-000518,0.02143174364550374
ACH-000520,0.08769106838709946
ACH-000521,-0.07107445230316307
ACH-000522,0.0376349375835915
ACH-000524,0.012107838246702491
ACH-000527,-0.06637419648319699
ACH-000528,0.02357021471525192
ACH-000537,-0.060135583706164376
ACH-000541,0.08150113481580867
ACH-000542,0.013320812007369402
ACH-000544,0.10177783975806257
ACH-000545,-0.044196172269521015
ACH-000547,0.037194741323043436
ACH-000548,0.03334602800561958
ACH-000549,-0.048375624993133186
ACH-000550,-0.024705201318545728
ACH-000552,-0.04142962319757955
ACH-000556,0.023353412728877303
ACH-000557,-0.004606344469728553
ACH-000569,0.07332557535743475
ACH-000570,0.12374959152915885
ACH-000571,-0.04633067546058176
ACH-000573,-0.005346808269879594
ACH-000576,0.07581312595308842
ACH-000579,0.1014248193816203
ACH-000580,0.13728578691903934
ACH-000584,0.04357210942462979
ACH-000585,-0.025255425563649885
ACH-000588,0.07667981842935534
ACH-000589,-0.07020481383075748
ACH-000591,-0.02042078884791434
ACH-000593,0.054596201346597206
ACH-000600,-0.0185893451297731
ACH-000601,0.022639927276109945
ACH-000605,0.06341830392977697
ACH-000606,0.09430190145398636
ACH-000608,0.029355572313807574
ACH-000614,0.08710651528295177
ACH-000616,-0.0279835755173232
ACH-000618,-0.034305958862720025
ACH-000619,0.015005710067169054
ACH-000620,-0.06367695913422937
ACH-000621,0.0750353846691363
ACH-000622,-0.009946963133259278
ACH-000623,0.02082392495571069
ACH-000624,0.02889117762416477
ACH-000627,0.08011316396368416
ACH-000630,-0.00250581129956191
ACH-000631,-0.055399198905851536
ACH-000632,0.14592965758902074
ACH-000633,0.0008045452688525068
ACH-000637,-0.15654966081423755
ACH-000638,0.010397785982536352
ACH-000646,0.08639180477189924
ACH-000647,0.05372409301825716
ACH-000648,0.009966161973232352
ACH-000649,-0.0294023518703522
ACH-000651,0.030706775009780092
ACH-000652,0.06181851872415186
ACH-000653,0.056325665414072024
ACH-000657,0.1239465859228837
ACH-000658,0.03789832269800422
ACH-000661,0.16222039625096185
ACH-000662,-0.17362881368210464
ACH-000663,-0.19902590158302572
ACH-000665,0.11074146348725747
ACH-000671,-0.08105955025779901
ACH-000672,-0.3228639090323286
ACH-000673,-0.08454289304069484
ACH-000676,0.059686676039227976
ACH-000677,0.05663521660467346
ACH-000681,0.1699506552592819
ACH-000683,0.05425340764407816
ACH-000684,-0.09569492360683438
ACH-000688,0.08422314797039103
ACH-000693,-0.06918453811450259
ACH-000694,-0.07565582775750533
ACH-000695,0.060265424923086834
ACH-000696,0.06412415847069351
ACH-000697,0.06549978344494052
ACH-000699,0.0656350246626716
ACH-000701,0.0474933013879516
ACH-000706,-0.029977584158713277
ACH-000711,-0.0050367746416834155
ACH-000713,-0.04914137034847101
ACH-000714,0.0589140052934492
ACH-000718,-0.061995734700834776
ACH-000720,0.0028330881433810805
ACH-000721,0.03837275504833279
ACH-000724,0.11754234108794932
ACH-000725,0.10657453857315864
ACH-000732,0.07085710123306535
ACH-000734,0.04858495009666915
ACH-000735,-0.04482993312443263
ACH-000736,0.0830587703285978
ACH-000738,-0.009255574873874892
ACH-000746,0.12299992252031393
ACH-000747,0.1425869743101833
ACH-000748,-0.0226356726415643
ACH-000753,0.12258364808490005
ACH-000756,0.04981144144259053
ACH-000757,0.1065609686623846
ACH-000758,-0.016625087639153328
ACH-000760,-0.06663455925475456
ACH-000762,-0.07112950356549111
ACH-000763,-0.0919062619481923
ACH-000764,0.2161071872025955
ACH-000765,0.21622448564559507
ACH-000766,0.1579760235319137
ACH-000767,-0.05640870087353736
ACH-000768,0.0524402796531743
ACH-000769,0.0478954923827597
ACH-000770,0.02152966391987897
ACH-000771,0.020996235896305213
ACH-000773,-0.07929262558237297
ACH-000776,-0.08192792770131167
ACH-000777,0.015899987708651704
ACH-000778,0.07232681416537796
ACH-000781,0.060552813470019486
ACH-000782,0.02382904739453016
ACH-000783,-0.10306221665872448
ACH-000784,-0.048188272576229416
ACH-000785,-0.1265256854063933
ACH-000787,0.1311759924120793
ACH-000788,0.03729955706318447
ACH-000791,0.06149491900242957
ACH-000792,0.0077595880429506174
ACH-000794,0.0007920074140616645
ACH-000796,-0.007938190171133206
ACH-000798,0.06124244610244969
ACH-000799,-0.09156263732303166
ACH-000800,0.12883223085696688
