,NT5C2 (22978)
ACH-000836,-0.0512185224609079
ACH-000837,-0.008171773104241128
ACH-000838,-0.09165114863073814
ACH-000839,-0.13388675922782303
ACH-000840,0.11600784564076225
ACH-000841,-0.04005690672355787
ACH-000843,-0.02305874693408484
ACH-000846,-0.04128020575049458
ACH-000847,-0.0057467705033641975
ACH-000848,0.04957811181383388
ACH-000849,0.021356914008347428
ACH-000851,-0.06862933671255309
ACH-000855,0.03633860484192094
ACH-000856,-0.03671713846601945
ACH-000858,-0.02445589184315813
ACH-000859,-0.015863830346847782
ACH-000861,-0.10358178148554614
ACH-000862,-0.11549265333775402
ACH-000865,-0.07954569671336056
ACH-000866,-0.019442960215418716
ACH-000867,-0.055058373300738817
ACH-000869,-0.04600297642917713
ACH-000872,0.19328312632532146
ACH-000873,-0.18327425884618104
ACH-000876,-0.06130307666145096
ACH-000878,-0.1267501949443525
ACH-000880,-0.04569601112997618
ACH-000881,-0.09924676403093552
ACH-000882,-0.17027194637568271
ACH-000884,-0.040995206244946576
ACH-000885,-0.057381418045041314
ACH-000887,-0.03843174498246732
ACH-000889,-0.02063442160394774
ACH-000896,0.037477675715327834
ACH-000898,0.11284447778855705
ACH-000900,-0.044792243199766414
ACH-000901,-0.038385949376192385
ACH-000905,-0.03969809812071968
ACH-000906,-0.05274326774271874
ACH-000907,-0.036657698649760095
ACH-000910,-0.06485223916835628
ACH-000911,-0.017105738716049722
ACH-000912,-0.046821078992311686
ACH-000913,-0.09358111040965801
ACH-000915,0.05228359308551588
ACH-000916,0.2344169308999561
ACH-000917,0.024474200087151527
ACH-000920,-0.01460084761983432
ACH-000921,-0.11160734128098462
ACH-000924,-0.14024379346341054
ACH-000926,-0.056315499189464824
ACH-000928,0.07972688781974463
ACH-000929,0.03709177338554083
ACH-000932,0.13214440333625094
ACH-000935,0.055908980480296966
ACH-000936,-0.09187764836418012
ACH-000937,-0.090175054284943
ACH-000938,-0.04092432371262735
ACH-000939,-0.1870338572543214
ACH-000941,-0.041733497066280316
ACH-000943,0.00771715572701213
ACH-000946,-0.0670433206906495
ACH-000947,-0.0643672506085218
ACH-000948,0.010557042090097613
ACH-000950,0.05675537585751823
ACH-000953,0.05141323003353822
ACH-000954,-0.018687714657943885
ACH-000957,-0.050880091982465285
ACH-000958,-0.02872880046377733
ACH-000960,-0.1220294382787386
ACH-000963,-0.1445175852722594
ACH-000968,-0.015573902953297416
ACH-000969,-0.03148092997237794
ACH-000972,-0.0022354577609907033
ACH-000973,-0.010764658522820356
ACH-000974,-0.02666552190099975
ACH-000978,0.10548856503669714
ACH-000984,-0.0003875850130610896
ACH-000986,-0.04489394595460462
ACH-000988,-0.07147322126043375
ACH-000993,-0.0006273581560254617
ACH-000994,-0.14537729010096248
ACH-000996,-0.09758466468531078
ACH-001001,-0.04688386604596133
ACH-001020,-0.14076372353354633
ACH-001028,-0.11548630764441165
ACH-001031,0.1186785930282436
ACH-001038,-0.05427687703941735
ACH-001048,0.0061284845874444716
ACH-001050,0.004481858787409721
ACH-001053,-0.2120989390798816
ACH-001054,-0.00471939026744586
ACH-001061,0.003079464025364265
ACH-001067,0.019730870912845342
ACH-001075,-0.1260192963039867
ACH-001096,-0.009930206301917592
ACH-001111,0.06844281076115599
ACH-001119,0.04112859396020733
ACH-001128,-0.26281413805023696
ACH-001134,-0.11316130775730668
ACH-001151,-0.013700192777590943
ACH-001163,-0.06628189141532519
ACH-001164,0.0009021856980178676
ACH-001183,-0.060865568657364776
ACH-001192,-0.02848110556858837
ACH-001193,-0.20816171190736096
ACH-001196,-0.08701177407185243
ACH-001197,0.09792369845960136
ACH-001205,-0.2625854225541258
ACH-001211,0.08434853573523836
ACH-001212,-0.0013466266425217026
ACH-001228,-0.10601670309450577
ACH-001232,0.09699228780187052
ACH-001239,-0.0072984689930797155
ACH-001270,0.0033044706333115433
ACH-001274,-0.061837240360632574
ACH-001275,-0.026243025283762284
ACH-001277,-0.07911129311780697
ACH-001278,0.0495443405898561
ACH-001280,-0.12250861740340152
ACH-001283,-0.10829143547780797
ACH-001289,-0.052639158505218164
ACH-001300,-0.18161089211249126
ACH-001301,-0.035015943420166874
ACH-001302,-0.023619564972306252
ACH-001306,-0.08696774302861501
ACH-001318,-0.036967200368201766
ACH-001322,-0.028724228602417256
ACH-001328,-0.030967471997561082
ACH-001332,0.03378342483934221
ACH-001336,0.00437475578000895
ACH-001346,-0.06016071455036669
ACH-001353,0.05903543620254255
ACH-001354,-0.08892362967017911
ACH-001367,-0.0415678387762532
ACH-001368,-0.03928925596308964
ACH-001374,0.11452553973056903
ACH-001377,-0.009159606182685772
ACH-001380,-0.01617055680879469
ACH-001391,-0.12187215663326137
ACH-001408,-0.04279573195231371
ACH-001430,-0.1494409315471236
ACH-001431,-0.1517398801351572
ACH-001450,-0.1058966976171309
ACH-001496,0.058587257926808585
ACH-001500,0.02615917251068789
ACH-001523,0.06399127981343837
ACH-001532,-0.09308234933569884
ACH-001550,-0.08893627162894813
ACH-001552,-0.08631211516831226
ACH-001554,-0.07533183138289087
ACH-001654,-0.07671896347601179
ACH-001735,-0.10150855252092997
ACH-001736,-0.21751065812880285
ACH-001737,-0.10565635732198687
ACH-001740,-0.1185306613280042
ACH-001745,0.003215895712884145
ACH-001765,-0.035457983898196425
