,TADA2B (93624)
ACH-000316,-0.08110362445854839
ACH-000317,-0.38377223947010336
ACH-000318,-0.4310440472445774
ACH-000319,0.11438902346969315
ACH-000320,-0.04220063451739073
ACH-000322,-0.2423186847186881
ACH-000323,-0.5355448876200803
ACH-000324,-0.598862211186573
ACH-000329,0.1235228893372362
ACH-000330,-0.27100502091691553
ACH-000331,0.2851104733771353
ACH-000332,-0.3453761350311875
ACH-000334,-0.99150502667384
ACH-000335,-0.17740110378391566
ACH-000336,-0.4773024080329136
ACH-000337,-0.3911844140669413
ACH-000338,-0.8708925154512971
ACH-000339,-0.12758652036152549
ACH-000341,-0.15117618075185554
ACH-000348,-0.5761930861609489
ACH-000350,-0.4902854315947562
ACH-000352,-0.5554258459595949
ACH-000356,-0.4501594783124355
ACH-000361,-0.33055756176077034
ACH-000362,-0.5640412394237955
ACH-000363,-0.8489187508769448
ACH-000364,0.1456480656744115
ACH-000365,-0.43652028637314017
ACH-000366,-0.17368388515381844
ACH-000368,0.1205188329248401
ACH-000374,0.004390682041543854
ACH-000375,-0.13428987860440006
ACH-000376,-0.2469398815580466
ACH-000381,-0.2873825446533189
ACH-000383,-0.6795866367855642
ACH-000387,-0.599043996482026
ACH-000389,0.5288960739267884
ACH-000390,-0.4655461503748753
ACH-000393,-0.08125939714131095
ACH-000395,-0.1965207079932984
ACH-000396,0.1070908400227801
ACH-000397,-0.4527112713310158
ACH-000401,-0.4128676191983535
ACH-000402,-0.5086268489282272
ACH-000403,-0.4618893299988208
ACH-000404,-0.3352435165613952
ACH-000406,-0.3605845708701734
ACH-000407,-0.20234014972470635
ACH-000408,-0.07687543558627759
ACH-000410,-0.10475974898475693
ACH-000411,-0.12181416407246687
ACH-000414,-0.4022847057830373
ACH-000415,-0.20314739197351986
ACH-000416,-0.34554900599613164
ACH-000420,0.027006710129570784
ACH-000421,-0.6802979688665342
ACH-000424,-0.3430613448538459
ACH-000425,-0.35864001097162546
ACH-000426,-0.9794227040878049
ACH-000427,-0.5312431713060158
ACH-000433,0.04604721273082068
ACH-000435,-0.4737164452244929
ACH-000436,-0.5513124025639188
ACH-000444,0.06330071778364779
ACH-000445,-0.07879699720787363
ACH-000448,-0.3357700974379208
ACH-000450,-0.258902229259296
ACH-000452,-0.5553680792278752
ACH-000454,0.0040384661261029286
ACH-000458,-0.6008201913791564
ACH-000459,-0.4043382734941404
ACH-000460,-0.4904552343357054
ACH-000461,-0.17285818943753878
ACH-000463,-0.2409736387706606
ACH-000464,0.11487020003753168
ACH-000466,-0.10339770718171404
ACH-000467,-0.376841819780448
ACH-000468,-0.2606811194217191
ACH-000469,-0.16461052788862976
ACH-000470,-0.1043578077151289
ACH-000471,-0.4324099107306671
ACH-000472,-0.2958632163213081
ACH-000473,-0.3623098994921184
ACH-000475,-0.2251985767384435
ACH-000476,0.01758057945211125
ACH-000477,-0.5800283997085606
ACH-000479,0.13603681338245727
ACH-000480,-0.2175316717727036
ACH-000481,-0.4661397957739752
ACH-000483,-0.13476835017065064
ACH-000484,-0.2909953089177212
ACH-000485,-0.5322186196080171
ACH-000486,-0.2676447965861562
ACH-000487,-0.16995297802735174
ACH-000488,-0.5472453812578322
ACH-000490,-0.1688730698653613
ACH-000491,-0.5159214572538171
ACH-000495,-0.4670243365803535
ACH-000496,-0.23463993997221802
ACH-000499,-0.2960023856697558
ACH-000500,-0.2265033639737808
ACH-000502,0.26528060768200545
ACH-000503,-0.14060925587281564
ACH-000505,-0.09706446741831076
ACH-000507,-0.3516242417913559
ACH-000510,-0.2568479219609557
ACH-000511,-0.08785242519615083
ACH-000512,-0.7529415495274565
ACH-000516,-0.20573028413046726
ACH-000517,0.045550844445259836
ACH-000518,0.01571356083889339
ACH-000520,0.15350510381559038
ACH-000521,-0.2127476191399978
ACH-000522,0.3780095976197861
ACH-000524,-0.2885729782288723
ACH-000527,-0.07144390412075623
ACH-000528,-0.1901589664194024
ACH-000537,-0.5581020777011609
ACH-000541,-0.2296061585714735
ACH-000542,-0.03889858446314401
ACH-000544,-0.29754703465149485
ACH-000545,-0.27532616143545396
ACH-000547,-0.19356670859342176
ACH-000548,-0.4643077950982314
ACH-000549,-0.29546869029526074
ACH-000550,-0.3689740905725332
ACH-000552,-0.566716599151193
ACH-000556,-0.4921272044269632
ACH-000557,-0.5213358845460263
ACH-000569,0.0375698207511814
ACH-000570,-0.16107036046802162
ACH-000571,-0.2819992275242317
ACH-000573,-0.4161373677070311
ACH-000576,-0.6657996771698547
ACH-000579,-0.4301455268033067
ACH-000580,-0.27319806664477897
ACH-000584,-0.26734416829970664
ACH-000585,-0.7226459762934863
ACH-000588,-0.445178260831116
ACH-000589,-0.5822439694165968
ACH-000591,0.5387234133703673
ACH-000593,0.029518016518707637
ACH-000600,-0.18084498407366734
ACH-000601,-0.16346764049714388
ACH-000605,-0.378218584342501
ACH-000606,0.037128538562455383
ACH-000608,-0.5102122917399687
ACH-000614,0.025531942812761933
ACH-000616,-0.3145064817439805
ACH-000618,0.21226787227526692
ACH-000619,0.047454994018519714
ACH-000620,-0.701873353396782
ACH-000621,-0.2749039455511261
ACH-000622,-0.5252027244264272
ACH-000623,0.4953038243776529
ACH-000624,-0.24705764722063794
ACH-000627,-0.38900231331321
ACH-000630,-0.028537524065725836
ACH-000631,-0.1387044647519076
ACH-000632,-0.014570978345808462
ACH-000633,-0.08512808952481747
ACH-000637,-0.90170169650807
ACH-000638,-0.21199967848982806
ACH-000646,-0.5690559080528156
ACH-000647,-0.6414414498780076
ACH-000648,0.2848850536059505
ACH-000649,-0.15846411890796472
ACH-000651,-0.23314600960565096
ACH-000652,-0.5463480084675468
ACH-000653,-0.2808484244565674
ACH-000657,-0.1553403189271378
ACH-000658,-0.4668423206890733
ACH-000661,-0.13156843379303987
ACH-000662,-0.6522675020034621
ACH-000663,-0.03487741466489911
ACH-000665,0.0919131970663325
ACH-000671,-0.3674108398000921
ACH-000672,-0.2636455365951492
ACH-000673,-0.4950986560576657
ACH-000676,-0.22288744389256315
ACH-000677,-0.5768780523968503
ACH-000681,-0.2594455375562725
ACH-000683,-0.4973452198971269
ACH-000684,0.4359882087410112
ACH-000688,0.07132753966656917
ACH-000693,-0.2669392567257078
ACH-000694,-0.2123419586623368
ACH-000695,0.15825011876440373
ACH-000696,-0.03701597790745253
ACH-000697,-0.26679838889881563
ACH-000699,-0.08870940038420963
ACH-000701,-0.06853397580128479
ACH-000706,-0.4285217966622193
ACH-000711,-0.3634853950248583
ACH-000713,-0.1795538299371064
ACH-000714,-0.6421111948586714
ACH-000718,-0.27525748866232
ACH-000720,-0.3113804616807252
ACH-000721,-0.2938527509340866
ACH-000724,-0.2029563148521777
ACH-000725,-0.7501684932200764
ACH-000732,-0.6083827437487094
ACH-000734,-0.5715469529788938
ACH-000735,-0.4554310243058104
ACH-000736,-0.4386326678268558
ACH-000738,0.10491319190105892
ACH-000746,-0.8237705888233787
ACH-000747,-0.24816287431145065
ACH-000748,-0.33023218249780434
ACH-000753,0.020778853687794845
ACH-000756,0.21559566516683512
ACH-000757,-0.208935715738956
ACH-000758,-0.11616562441558215
ACH-000760,-0.13839555196211747
ACH-000762,-0.5452017433673481
ACH-000763,-0.7509303234828025
ACH-000764,-0.0841040293683434
ACH-000765,-0.627923047830525
ACH-000766,-0.19039940392603336
ACH-000767,-0.28059029166686056
ACH-000768,-0.18110385321326367
ACH-000769,-0.42410322898279584
ACH-000770,-0.21972271093997006
ACH-000771,-0.3974812005028323
ACH-000773,-0.5623373122564532
ACH-000776,0.3233297881865581
ACH-000777,-0.5018790561370741
ACH-000778,-0.19193228219009464
ACH-000781,-0.5620163694745897
ACH-000782,-0.3263201572020798
ACH-000783,-0.32950369353797665
ACH-000784,-0.6906554091213808
ACH-000785,-0.3899328065893157
ACH-000787,-0.07366406847293552
ACH-000788,-0.19210363042512205
ACH-000791,-0.2992428187006387
ACH-000792,0.03314473506803118
ACH-000794,-0.4092133045155368
ACH-000796,-0.4413916831885037
ACH-000798,-0.3969788143778093
ACH-000799,0.008690340334506082
ACH-000800,-0.0602750143661013
ACH-000802,-0.07981475039512792
ACH-000804,-0.5025979907295965
ACH-000805,-0.12378434621495545
ACH-000809,-0.3354629505901943
ACH-000810,-0.5615416874386662
ACH-000811,-0.3672320908333832
ACH-000817,-0.9752564454114838
ACH-000819,-0.2920447164402294
ACH-000820,-0.6207887268210215
ACH-000821,-0.2475769694254624
ACH-000822,-0.1073453779435439
ACH-000823,-0.02881949795623685
ACH-000824,-0.38162409381061335
ACH-000827,-0.324877527217138
ACH-000829,-0.2585606171849173
ACH-000831,-0.15664858204497514
ACH-000832,0.10063654690277632
ACH-000833,-0.3606320726446901
ACH-000834,0.09528746285056322
ACH-000835,0.1345785331193732
ACH-000836,0.13969681343800025
ACH-000837,-0.17203449571254756
ACH-000838,-0.9095111669466504
ACH-000839,0.034888607261075115
ACH-000840,-1.1070178866019882
ACH-000841,0.2740793438671203
ACH-000843,-0.4284960964938466
ACH-000846,-0.21767387493928705
ACH-000847,-0.578018106416621
ACH-000848,-0.15682604348300452
ACH-000849,0.3470973730351867
ACH-000851,-0.17405271845035195
ACH-000855,-0.7273137013782949
ACH-000856,-0.07592879382185433
ACH-000858,-0.4003337883530936
ACH-000859,-0.07477457736277872
ACH-000861,-0.2573788433469761
ACH-000862,-0.056320377082411624
ACH-000865,-0.3284110712297589
ACH-000866,-0.10484596106836863
ACH-000867,-0.3046888779037102
ACH-000869,-0.4549508086315186
ACH-000872,-0.2328016694384596
ACH-000873,-0.3113760510758386
ACH-000876,-0.5395163915510827
ACH-000878,-0.3342179605354583
ACH-000880,0.18326739173408169
ACH-000881,-0.2712008051573873
ACH-000882,-0.4657613550004503
ACH-000884,-0.2716475349542198
ACH-000885,-0.3616184385701243
ACH-000887,-0.4385302848472664
ACH-000889,-0.5599044994921358
ACH-000896,-0.04723430178312157
ACH-000898,-0.30806991614559753
ACH-000900,0.06708438512938425
ACH-000901,-0.03374702066949232
ACH-000905,-0.14765202565853458
ACH-000906,-0.2608802903309169
ACH-000907,0.4302273643946321
ACH-000910,-0.4733284819902215
ACH-000911,-0.4663060591120391
ACH-000912,-0.09353747630231853
ACH-000913,-0.2918375848346039
ACH-000915,-0.07654721573634399
ACH-000916,-0.7263136334602864
ACH-000917,-0.05087706984607286
ACH-000920,-0.6039208531869474
ACH-000921,0.1255078390907082
ACH-000924,-0.25505572901889084
ACH-000926,-0.4421626452669948
ACH-000928,0.049264544865808745
ACH-000929,-0.476160880447288
ACH-000932,-0.15121627511410832
ACH-000935,-0.3109902561148997
ACH-000936,-0.36324552361744256
ACH-000937,-0.15524252299793195
ACH-000938,-0.6254190598339651
ACH-000939,0.17205896043000102
ACH-000941,-0.33713611729050363
ACH-000943,-0.1651689324180038
ACH-000946,-0.021765013824753168
ACH-000947,-0.34490951383959195
ACH-000948,-0.1344097063089428
ACH-000950,0.005877920792878037
ACH-000953,-0.2668053183103671
ACH-000954,-0.3394208411211778
ACH-000957,-0.32380854320464825
ACH-000958,-0.3715737966212264
ACH-000960,-0.05280581577377046
ACH-000963,-0.04483746759321168
ACH-000968,-0.31024050911804235
ACH-000969,-0.5308485237109193
ACH-000972,-0.08780908728320824
ACH-000973,-0.20573607902035945
ACH-000974,0.0019481944239981887
ACH-000978,-0.3888238956942949
ACH-000984,-0.38247699291565135
ACH-000986,-0.3753486728184614
ACH-000988,-0.4532711462960504
ACH-000993,-0.26061816387257913
ACH-000994,-0.31865674032052216
ACH-000996,-0.2163696750940831
ACH-001001,0.19086268938267992
ACH-001020,-0.06987875898815428
ACH-001028,-0.2334924815187621
ACH-001031,-0.3885261282398398
ACH-001038,-0.3999405684509797
ACH-001048,-0.007787419040868116
ACH-001050,-0.4420668875182323
ACH-001053,-0.4498944554195101
ACH-001054,-0.4892582305454318
ACH-001061,-0.13324932933433475
ACH-001067,-0.19404568475459769
ACH-001075,0.4695157334548737
ACH-001096,-0.5814997837760447
ACH-001111,-0.5029533435707908
ACH-001119,-0.3063536024788471
ACH-001128,0.453712131809264
ACH-001134,-0.43198963484397024
ACH-001151,0.05500559547091675
ACH-001163,0.22855247509716045
ACH-001164,-0.2898799748696576
ACH-001183,-0.026888448729854245
ACH-001192,-0.15343804590205498
ACH-001193,-0.09785958647369876
ACH-001196,-0.32652446634596755
ACH-001197,-0.5551676798840811
ACH-001205,-0.22472686408899592
ACH-001211,-0.21089591730559692
ACH-001212,-0.286980569221521
ACH-001228,-0.433683432753098
ACH-001232,0.8975117484967706
ACH-001239,-0.6062001218093469
ACH-001270,-0.3267404172135683
ACH-001274,0.013713134570723916
ACH-001275,-0.4863814315879792
ACH-001277,-0.9296483699862544
ACH-001278,-0.4193145001580065
ACH-001280,-0.4785320552415003
ACH-001283,0.2904955594125867
ACH-001289,-0.22506091581462132
ACH-001300,-0.3764295708330351
ACH-001301,-0.4947144513807283
ACH-001302,-0.3132003787529497
ACH-001306,-0.08953916560645926
ACH-001318,-0.3657154873755781
ACH-001322,-0.5533852409089873
ACH-001328,0.9050681612548384
ACH-001332,0.015090427770588596
ACH-001336,-0.5010742906168675
ACH-001346,-0.11352948985895295
ACH-001353,-0.3881837781196431
ACH-001354,-0.6054968639797218
ACH-001367,-0.4041387292605376
ACH-001368,-0.051550033630814916
ACH-001374,-0.3016784926504262
ACH-001377,-0.2679737907625569
ACH-001380,0.499064349737178
ACH-001391,-0.5379785430323093
ACH-001408,-0.20434667150905533
ACH-001430,0.4324198871120473
ACH-001431,-0.2487755306456585
ACH-001450,-0.4600089885115343
ACH-001496,-0.19026123700309128
ACH-001500,-0.2074986752427914
ACH-001523,-0.320840644391392
ACH-001532,-0.3879479482538513
ACH-001550,-0.2219926624303091
ACH-001552,-0.3594101617615797
ACH-001554,0.16732613252901496
ACH-001654,-0.4335103608456569
ACH-001735,-0.4712644756916734
ACH-001736,-0.19315450098298947
ACH-001737,0.02763457428088684
ACH-001740,-0.4961502446488902
ACH-001745,-0.480909959741034
ACH-001765,-0.2654895281744972
