,AREL1 (9870)
ACH-000404,-0.14118039929316253
ACH-000406,-0.1816458182189639
ACH-000407,-0.2356708931826375
ACH-000408,-0.20669718858486608
ACH-000410,-0.1592156750379547
ACH-000411,-0.27833417834728924
ACH-000414,-0.20447332315736885
ACH-000415,-0.15978240756863382
ACH-000416,-0.1733304788229929
ACH-000420,-0.17408362014432602
ACH-000421,-0.2321712306194644
ACH-000424,-0.16856061535482075
ACH-000425,-0.20980663052076853
ACH-000426,-0.3277707562199561
ACH-000427,-0.06602219176637524
ACH-000433,-0.0817977357559393
ACH-000435,-0.2313729441734726
ACH-000436,-0.267282445247927
ACH-000444,-0.2649883584498464
ACH-000445,-0.019836300369533655
ACH-000448,-0.2348951723290009
ACH-000450,-0.1691702084061852
ACH-000452,-0.2259438444237586
ACH-000454,-0.18480093128229436
ACH-000458,-0.19140508826047545
ACH-000459,-0.1432258784938505
ACH-000460,-0.03788931394823167
ACH-000461,-0.2191204566840608
ACH-000463,-0.2490591809142229
ACH-000464,-0.21663035881671835
ACH-000466,-0.15430622537479805
ACH-000467,-0.15668146310146194
ACH-000468,-0.16201114879134915
ACH-000469,-0.3236341863700861
ACH-000470,-0.2989669870369041
ACH-000471,-0.23394858618851724
ACH-000472,-0.25807914733222115
ACH-000473,-0.062126360474971686
ACH-000475,-0.2232134363650275
ACH-000476,-0.17481834424707413
ACH-000477,-0.2890857076651953
ACH-000479,-0.3524793399989317
ACH-000480,-0.2688181465444414
ACH-000481,-0.4026417155450347
ACH-000483,-0.010120087465161331
ACH-000484,-0.21984904544414866
ACH-000485,-0.4498380585384664
ACH-000486,-0.14039557581347192
ACH-000487,-0.2302145712762529
ACH-000488,-0.19778613620000973
ACH-000490,-0.20731691000306554
ACH-000491,-0.2351020035252421
ACH-000495,-0.2777533571192472
ACH-000496,-0.32121644853954234
ACH-000499,-0.1885366518963516
ACH-000500,-0.4607547150638456
ACH-000502,-0.18207781970918352
ACH-000503,-0.21300290025512594
ACH-000505,-0.2894813768438185
ACH-000507,-0.2646416305174805
ACH-000510,-0.15962401190863773
ACH-000511,-0.11052878624826216
ACH-000512,-0.4302282708438275
ACH-000516,-0.379697039448421
ACH-000517,-0.2243771761675585
ACH-000518,-0.09995822034103756
ACH-000520,-0.2963965107584936
ACH-000521,-0.1908336217354272
ACH-000522,-0.1540555352688617
ACH-000524,-0.24618963559325854
ACH-000527,-0.18599649569399632
ACH-000528,-0.27187367466232937
ACH-000537,-0.16892413836491962
ACH-000541,-0.3040434889529888
ACH-000542,-0.2755280534189069
ACH-000544,-0.2250589981496195
ACH-000545,-0.22926568610476036
ACH-000547,-0.3201216513592364
ACH-000548,-0.266255556919178
ACH-000549,-0.2502139893702664
ACH-000550,-0.3377704775576323
ACH-000552,-0.19651710331142672
ACH-000556,-0.19723942407980447
ACH-000557,-0.18336417407726335
ACH-000569,-0.14364040880309395
ACH-000570,-0.2103351793088956
ACH-000571,-0.3052056548698481
ACH-000573,-0.25622770173487325
ACH-000576,-0.3380150179439921
ACH-000579,-0.02581439097028929
ACH-000580,-0.20508079722663305
ACH-000584,-0.2823652075833717
ACH-000585,-0.2006274451196129
ACH-000588,-0.10328040707491813
ACH-000589,-0.13238576606527616
ACH-000591,-0.36545034100225465
ACH-000593,-0.18302586931193135
ACH-000600,-0.0738211625107687
ACH-000601,-0.15255890586152188
ACH-000605,-0.32918288774576826
ACH-000606,-0.217490811311832
ACH-000608,-0.2234321420044845
ACH-000614,-0.3669282700118697
ACH-000616,-0.12745121535941964
ACH-000618,-0.3193251226744145
ACH-000619,-0.25723403936875633
ACH-000620,-0.27894035068257245
ACH-000621,-0.2523234972614367
ACH-000622,-0.24381873304242474
ACH-000623,-0.201901769832639
ACH-000624,-0.23058753951118696
ACH-000627,-0.34857782260656817
ACH-000630,-0.3690620248931263
ACH-000631,-0.298972466557325
ACH-000632,-0.2843189734363503
ACH-000633,-0.24764801282989035
ACH-000637,-0.1611558525624421
ACH-000638,-0.23449814696104104
ACH-000646,-0.26311984400175314
ACH-000647,-0.17907773803510205
ACH-000648,-0.07664698319591749
ACH-000649,-0.2326437567038531
ACH-000651,-0.2087135826159122
ACH-000652,-0.3689519235563314
ACH-000653,-0.17348684746951976
ACH-000657,-0.28839453938442594
ACH-000658,-0.08478990654742861
ACH-000661,-0.21107342949100427
ACH-000662,0.06184356649297738
ACH-000663,-0.14200470194100778
ACH-000665,-0.14645966838142266
ACH-000671,-0.2356166894764853
ACH-000672,-0.44167390629022735
ACH-000673,-0.25528742640670377
ACH-000676,-0.07938560546741934
ACH-000677,-0.17577910640374875
ACH-000681,-0.4764559648795602
ACH-000683,-0.1725347858125681
ACH-000684,-0.1667119248076309
ACH-000688,-0.13589982279556456
ACH-000693,-0.18964649753418608
ACH-000694,-0.3051312486616782
ACH-000695,-0.2412162066140149
ACH-000696,-0.21055127165988896
ACH-000697,-0.4438758792217744
ACH-000699,-0.14359816186568242
ACH-000701,-0.4287398553747018
ACH-000706,-0.15630174704539915
ACH-000711,-0.21106183116894064
ACH-000713,-0.14295240729076875
ACH-000714,-0.24408759983803724
ACH-000718,-0.29968114799502543
ACH-000720,-0.21395972189513274
ACH-000721,-0.18641324164269774
ACH-000724,-0.31466858005152665
ACH-000725,-0.16678006990528085
ACH-000732,-0.2929278582621247
ACH-000734,-0.2697266366786437
ACH-000735,-0.31317494528804474
ACH-000736,-0.022509262923776426
ACH-000738,-0.27101319150167913
ACH-000746,-0.2415884727722947
ACH-000747,-0.22628277539664685
ACH-000748,-0.3196284361769673
ACH-000753,-0.20786645509102505
ACH-000756,-0.24083390612470215
ACH-000757,-0.1161304074450066
ACH-000758,-0.1546038517847761
ACH-000760,-0.28764457851269626
ACH-000762,-0.2105327780769562
ACH-000763,-0.15009236646268198
ACH-000764,-0.15409511868627934
ACH-000765,-0.20635195869661954
ACH-000766,-0.17088070163668725
ACH-000767,-0.1763639981297866
ACH-000768,-0.3752883183133717
ACH-000769,-0.3853408512448117
ACH-000770,-0.2442551715873513
ACH-000771,-0.17587642599719525
ACH-000773,-0.25086542302383297
ACH-000776,-0.2641447268096607
ACH-000777,-0.3124247627004316
ACH-000778,-0.16014008908973015
ACH-000781,-0.2079940516802128
ACH-000782,-0.12635087697899808
ACH-000783,-0.20170879352774776
ACH-000784,-0.2672564421157338
ACH-000785,-0.1842611897592827
ACH-000787,-0.144935252019094
ACH-000788,-0.17836435558115915
ACH-000791,-0.1988547502212642
ACH-000792,-0.1236766188852522
ACH-000794,-0.1190976034135835
ACH-000796,-0.21197475405262456
ACH-000798,-0.15767505775890805
ACH-000799,-0.04485172110935523
ACH-000800,-0.22179210522536486
ACH-000802,-0.3360849297093331
ACH-000804,-0.07167348207985919
ACH-000805,-0.2451884869232576
ACH-000809,-0.2752640470616497
ACH-000810,-0.3032744902856306
ACH-000811,-0.1853055557656427
ACH-000817,-0.2223692551874352
ACH-000819,-0.33185978370728164
ACH-000820,-0.34026342797117604
ACH-000821,-0.4951160119717845
ACH-000822,-0.18281840630219293
ACH-000823,-0.17959162413900684
ACH-000824,-0.3291880388060268
ACH-000827,-0.14625101843536475
ACH-000829,-0.31867049123444874
ACH-000831,-0.19469374765603686
ACH-000832,-0.12154147688503285
ACH-000833,-0.24244341706709474
ACH-000834,-0.08457828495714972
ACH-000835,-0.2184092402850159
ACH-000836,-0.3068930105941597
ACH-000837,-0.2496828613817443
ACH-000838,-0.016619481772245464
ACH-000839,-0.7081766580182774
ACH-000840,-0.2995972281901541
ACH-000841,-0.07140816490843135
ACH-000843,-0.21823097191198434
ACH-000846,-0.3064220871271621
ACH-000847,-0.21859936195268806
ACH-000848,-0.4715399075787292
ACH-000849,-0.4224242933674834
ACH-000851,-0.12219128926137388
ACH-000855,-0.2598542810777523
ACH-000856,-0.26347924662013633
ACH-000858,-0.2805081702662782
ACH-000859,-0.2334336675959429
ACH-000861,-0.2982190149680093
ACH-000862,-0.3713957650767469
ACH-000865,-0.20937430270575325
ACH-000866,-0.164934085887711
ACH-000867,-0.1735275341188772
ACH-000869,-0.19843347186724336
ACH-000872,-0.3159205393637159
ACH-000873,-0.19540237133364974
ACH-000876,-0.12158198425851065
ACH-000878,-0.08487788389350519
ACH-000880,-0.2577067550214241
ACH-000881,-0.2117245747472374
ACH-000882,-0.2952689737899701
ACH-000884,-0.22061925946999916
ACH-000885,-0.21476386241864426
ACH-000887,-0.2406013509043008
ACH-000889,-0.41569503046160267
ACH-000896,-0.35434768599739025
ACH-000898,-0.2610073358058733
ACH-000900,-0.2754923834906479
ACH-000901,-0.27316151083442536
ACH-000905,-0.3058494864974611
ACH-000906,-0.2712341847697679
ACH-000907,-0.1866580801559709
ACH-000910,-0.20653783687249644
ACH-000911,-0.20305447848696012
ACH-000912,-0.1580132921208845
ACH-000913,-0.2647196633168142
ACH-000915,-0.17543612398484135
ACH-000916,-0.6980815145127048
ACH-000917,-0.12011993972952024
ACH-000920,-0.3318854298697177
ACH-000921,-0.16964017400970846
ACH-000924,-0.3304666599172388
ACH-000926,-0.1577106085575319
ACH-000928,0.08303853181164134
ACH-000929,-0.1697733179621413
ACH-000932,-0.296447245283312
ACH-000935,-0.3528695476884557
ACH-000936,-0.3191780349254552
ACH-000937,-0.15764121180528445
ACH-000938,-0.0745468191566524
ACH-000939,-0.17954921809115015
ACH-000941,-0.32506735552488353
ACH-000943,-0.3277900947938897
ACH-000946,-0.2993789166941139
ACH-000947,-0.26862305376638185
ACH-000948,-0.31183926377095844
ACH-000950,-0.2993545205724893
ACH-000953,-0.25228262258396705
ACH-000954,-0.3349025582356106
ACH-000957,-0.09515398019750664
ACH-000958,-0.2309363383970552
ACH-000960,0.0237746188804004
ACH-000963,-0.069451703313353
ACH-000968,-0.2602752885107791
ACH-000969,-0.4414090592833504
ACH-000972,-0.15102468399517086
ACH-000973,-0.2540044173201659
ACH-000974,-0.14008944744855195
ACH-000978,0.12835781187422013
ACH-000984,-0.05166815365165394
ACH-000986,-0.2944833902299725
ACH-000988,-0.1770010379489499
ACH-000993,-0.05771872737470725
ACH-000994,-0.14397195014079267
ACH-000996,-0.17345940732424234
ACH-001001,-0.3146747065365511
ACH-001020,-0.3919465772682701
ACH-001028,-0.29103582925544463
ACH-001031,-0.3029570482224549
ACH-001038,-0.2345273207070261
ACH-001048,-0.2475812012883037
ACH-001050,-0.2225567750113884
ACH-001053,-0.3566891546018157
ACH-001054,-0.2087016598941018
ACH-001061,-0.184648465843266
ACH-001067,-0.26975557035552866
ACH-001075,-0.1962230157909295
ACH-001096,-0.12512145522770893
ACH-001111,-0.2849174052870777
ACH-001119,-0.3168198792856875
ACH-001128,-0.1965945620458385
ACH-001134,-0.2475821602990628
ACH-001151,-0.09262032877232658
ACH-001163,-0.1360508367300003
ACH-001164,-0.3696177508482352
ACH-001183,-0.3411360928296268
ACH-001192,-0.27823835809712233
ACH-001193,-0.1174495892624842
ACH-001196,-0.06054175031587245
ACH-001197,-0.3282351975053122
ACH-001205,-0.2861859753833055
ACH-001211,-0.2637742382196324
ACH-001212,-0.09628573756472247
ACH-001228,-0.144482324911512
ACH-001232,-0.2719839902853617
ACH-001239,-0.17485366878249956
ACH-001270,-0.09758746560931446
ACH-001274,-0.17423155758819056
ACH-001275,-0.15787032931565195
ACH-001277,-0.1098733318999356
ACH-001278,-0.30804073561473777
ACH-001280,-0.1854118649463592
ACH-001283,-0.2573888613722615
ACH-001289,-0.19895551769334985
ACH-001300,-0.17228077647954285
ACH-001301,-0.16104209577625286
ACH-001302,-0.5942863056456429
ACH-001306,-0.12845344867250252
ACH-001318,-0.2391651409256217
ACH-001322,-0.2866147898640075
ACH-001328,-0.2527699490839729
ACH-001332,-0.3807479267102258
ACH-001336,-0.1152853417830997
ACH-001346,-0.19639177003095112
ACH-001353,-0.3041793153190072
ACH-001354,-0.02451206508604711
ACH-001367,-0.6344341384290902
ACH-001368,-0.3658255017305741
ACH-001374,-0.4615090176854218
ACH-001377,-0.1637605216219718
ACH-001380,-0.3459086110116951
ACH-001391,-0.40548447498439866
ACH-001408,-0.271430955064346
ACH-001430,0.15825063783859422
ACH-001431,-0.2766334931758476
ACH-001450,-0.09768576204183343
ACH-001496,-0.16395981531685602
ACH-001500,-0.22352067397747635
ACH-001523,-0.2014359834359235
ACH-001532,-0.22069510280351146
ACH-001550,-0.326528757989967
ACH-001552,-0.2113155300927724
ACH-001554,-0.2575298312676308
ACH-001654,-0.2361747785033636
ACH-001735,-0.17924079444930555
ACH-001736,-0.1212743561992994
ACH-001737,-0.0863502847875449
ACH-001740,-0.17529588014269876
ACH-001745,-0.2812988373499123
ACH-001765,-0.24881817060949502
