,SPEM1 (374768)
ACH-000318,-0.15311474211581869
ACH-000319,-0.28977910920843863
ACH-000320,-0.049006357755410485
ACH-000322,-0.37126318049579743
ACH-000323,-0.22244770949187148
ACH-000324,-0.14507328680009382
ACH-000329,-0.11710595739140672
ACH-000330,-0.08920082882339705
ACH-000331,-0.23810683705317334
ACH-000332,-0.14138305151759156
ACH-000334,-0.13299373050972207
ACH-000335,-0.07273578432957671
ACH-000336,0.0005903091061309272
ACH-000337,0.03887144591070744
ACH-000338,-0.6994647116574333
ACH-000339,-0.23468498117155945
ACH-000341,-0.14336941149083005
ACH-000348,-0.12086376179489006
ACH-000350,-0.11787188136009215
ACH-000352,-0.11106347152148907
ACH-000356,-0.2357565572834359
ACH-000361,-0.3298525055795315
ACH-000362,-0.13158647223257622
ACH-000363,-0.03513003097154787
ACH-000364,-0.2062270527370832
ACH-000365,-0.18384759887260774
ACH-000366,-0.17503824587077374
ACH-000368,-0.06578696464966705
ACH-000374,-0.03993445261951782
ACH-000375,0.08809171327694712
ACH-000376,-0.11522614103182005
ACH-000381,-0.12577807945727673
ACH-000383,-0.21916434962250156
ACH-000387,-0.13308081114879974
ACH-000389,-0.30409084737647746
ACH-000390,-0.11735882508847426
ACH-000393,-0.22165186191746916
ACH-000395,0.0015763404550910626
ACH-000396,0.1104700530272239
ACH-000397,-0.03832745242174762
ACH-000401,-0.0382981880659198
ACH-000402,-0.015255203752585662
ACH-000403,-0.0970239378880208
ACH-000404,-0.1647874722079491
ACH-000406,-0.21141835570764647
ACH-000407,-0.2368321479194663
ACH-000408,-0.15841545980723734
ACH-000410,-0.12676544297502365
ACH-000411,-0.2413433938735612
ACH-000414,-0.15668396276107294
ACH-000415,-0.2530659002072645
ACH-000416,-0.0009853579257268312
ACH-000420,0.005914730789187086
ACH-000421,-0.31744902006140513
ACH-000424,-0.15000926865271658
ACH-000425,-0.05673424155819951
ACH-000426,-0.09161229357321586
ACH-000427,-0.0997659958845593
ACH-000433,-0.20338243975929152
ACH-000435,0.2059442171695892
ACH-000436,-0.18180514418303773
ACH-000444,-0.1266783239829282
ACH-000445,-0.19986003334214256
ACH-000448,-0.21476076149674775
ACH-000450,-0.3739532238268116
ACH-000452,-0.08947891988621602
ACH-000454,-0.1503496280752942
ACH-000458,-0.14711333129299964
ACH-000459,-0.18288114816995385
ACH-000460,-0.14147522500721993
ACH-000461,0.007279717524098109
ACH-000463,-0.07912079443582473
ACH-000464,-0.23291183905552024
ACH-000466,0.01508620331332733
ACH-000467,-0.19165013421518007
ACH-000468,-0.2843011725842394
ACH-000469,-0.23969675062233706
ACH-000470,-0.1602808662803067
ACH-000471,-0.08646823344531737
ACH-000472,-0.11369250693311153
ACH-000473,-0.10809606966086932
ACH-000475,-0.1402136971303573
ACH-000476,-0.10870553839227896
ACH-000477,-0.01621161868084521
ACH-000479,-0.009459493329989894
ACH-000480,-0.032927845743215826
ACH-000481,-0.18091186262400588
ACH-000483,-0.30112741960317463
ACH-000484,-0.17223655502813826
ACH-000485,-0.2593472915008653
ACH-000486,-0.10117513730894342
ACH-000487,-0.13595822387468529
ACH-000488,-0.22430520810211368
ACH-000490,-0.172918166538258
ACH-000491,-0.2504473171503284
ACH-000495,-0.024204345088508182
ACH-000496,-0.31172874150349555
ACH-000499,0.028473741932848882
ACH-000500,0.05203742763448324
ACH-000502,-0.2117813048968664
ACH-000503,-0.08356558213019757
ACH-000505,-0.11643258794070666
ACH-000507,-0.02879899745020887
ACH-000510,-0.18160621687595396
ACH-000511,-0.2022185920782298
ACH-000512,-0.3684535202589904
ACH-000516,-0.06851625755681154
ACH-000517,-0.20263843434180626
ACH-000518,-0.0454413717675758
ACH-000520,-0.19323191259283912
ACH-000521,-0.2500509439476589
ACH-000522,-0.04227564558481674
ACH-000524,-0.14681071197551152
ACH-000527,-0.10641769420256562
ACH-000528,-0.017828380697157174
ACH-000537,-0.07428604304490574
ACH-000541,-0.20809226257557206
ACH-000542,-0.0965848847167586
ACH-000544,0.024694896427643203
ACH-000545,-0.1927085048145749
ACH-000547,-0.15661135008387586
ACH-000548,-0.17042160532041842
ACH-000549,0.11592991601470425
ACH-000550,-0.27813516129846233
ACH-000552,0.038281482387044576
ACH-000556,-0.13214385188647473
ACH-000557,-0.0762333054873749
ACH-000569,-0.243750047837416
ACH-000570,-0.1676716529592767
ACH-000571,-0.22072772886150904
ACH-000573,-0.26597245220132765
ACH-000576,-0.1352611024348666
ACH-000579,0.008320145748634617
ACH-000580,-0.08661896434404474
ACH-000584,-0.12116897618772535
ACH-000585,-0.2037682976148681
ACH-000588,-0.046968552591812485
ACH-000589,-0.18699114453989868
ACH-000591,-0.14294478830740964
ACH-000593,-0.1828837749760356
ACH-000600,-0.1037382500025807
ACH-000601,-0.13868208231474144
ACH-000605,0.007971584791801963
ACH-000606,-0.1983121921888681
ACH-000608,-0.17135023500591645
ACH-000614,-0.010004550878953824
ACH-000616,-0.08018167503389613
ACH-000618,-0.07835013552450862
ACH-000619,-0.2846980087628284
ACH-000620,-0.013423714541201405
ACH-000621,-0.19695087166449973
ACH-000622,-0.1285729976710609
ACH-000623,-0.2733549824718915
ACH-000624,-0.19782087413661992
ACH-000627,-0.11424637367189287
ACH-000630,-0.10992509897183148
ACH-000631,0.02304941999984871
ACH-000632,-0.17084161165538433
ACH-000633,-0.21628108101375554
ACH-000637,0.06342229788820736
ACH-000638,-0.11194227622062376
ACH-000646,-0.08179230928703399
ACH-000647,-0.0848818894320348
ACH-000648,-0.15821375067087534
ACH-000649,-0.14291943555420425
ACH-000651,-0.08169111392642164
ACH-000652,-0.0990335953846774
ACH-000653,-0.06169311327822655
ACH-000657,-0.18732166097118685
ACH-000658,-0.01255806511231948
ACH-000661,-0.07423619936780018
ACH-000662,0.09123881219601937
ACH-000663,-0.008485049603100125
ACH-000665,-0.18619928776837935
ACH-000671,0.026436138932162668
ACH-000672,0.02539956552970327
ACH-000673,-0.2728736924054997
ACH-000676,-0.08606215573793373
ACH-000677,-0.10082217049760957
ACH-000681,-0.24982328603542264
ACH-000683,-0.021875623955523327
ACH-000684,-0.07504052012973919
ACH-000688,-0.23702308778026385
ACH-000693,-0.15464009044944313
ACH-000694,-0.19340454139678734
ACH-000695,-0.09326313698225737
ACH-000696,-0.2467032997388109
ACH-000697,-0.34614508559949825
ACH-000699,-0.2478610274946552
ACH-000701,-0.10621476076303143
ACH-000706,-0.18715206427959472
ACH-000711,-0.29022103388604353
ACH-000713,-0.2576858291969009
ACH-000714,-0.3323002462024869
ACH-000718,0.002306491252669625
ACH-000720,-0.21789649898600225
ACH-000721,-0.139570666646195
ACH-000724,0.0
ACH-000725,0.0011675147349280385
ACH-000732,-0.4268332220855858
ACH-000734,0.0010451167298595396
ACH-000735,-0.17271156979035324
ACH-000736,-0.2172625243412589
ACH-000738,-0.058059173898118266
ACH-000746,-0.13697035806826985
ACH-000747,-0.1491772127352879
ACH-000748,-0.09664487568035557
ACH-000753,-0.15872540896178625
ACH-000756,-0.11033187690938492
ACH-000757,-0.2602996416560252
ACH-000758,-0.005339441503124957
ACH-000760,-0.0685551200620772
ACH-000762,-0.11275399311954327
ACH-000763,0.16968537122659846
ACH-000764,-0.35155434532972035
ACH-000765,0.03686760458260235
ACH-000766,-0.21429758903251708
ACH-000767,-0.14944789844021705
ACH-000768,-0.11949344430484155
ACH-000769,-0.06332654755627629
ACH-000770,-0.23807987442643944
ACH-000771,-0.09608755230948884
ACH-000773,-0.18583557985654245
ACH-000776,-0.3084373239505015
ACH-000777,-0.10275500281310146
ACH-000778,-0.3431522885691662
ACH-000781,-0.13815922910415776
ACH-000782,-0.16200769283036065
ACH-000783,-0.2042745715792792
ACH-000784,-0.11953728808946948
ACH-000785,-0.21236449615195865
ACH-000787,-0.14413919283276025
ACH-000788,-0.26283781824569963
ACH-000791,-0.19937487387144545
ACH-000792,-0.23388453711282015
ACH-000794,-0.17340482147480346
ACH-000796,-0.20417467684938945
ACH-000798,-0.03860020962619225
ACH-000799,-0.2230996685164381
ACH-000800,-0.36587075117320944
ACH-000802,-0.1763959095215577
ACH-000804,0.010954808222131794
ACH-000805,-0.01987737942161922
ACH-000809,-0.13812827331124364
ACH-000810,-0.15169102596644932
ACH-000811,-0.2145859452231815
ACH-000817,-0.1359646611212518
ACH-000819,-0.043848453873068814
ACH-000820,0.014045723654874477
ACH-000821,-0.12747037215759954
ACH-000822,-0.20452329745729708
ACH-000823,-0.0462763491048992
ACH-000824,-0.15107338049804045
ACH-000827,-0.13483127159805633
ACH-000829,0.002703770378795491
ACH-000831,0.18783639065509436
ACH-000832,-0.09364057381533067
ACH-000833,-0.12934774485982964
ACH-000834,-0.14286188929437302
ACH-000835,-0.024472449172964504
ACH-000836,-0.24263073106093275
ACH-000837,-0.051454781676960284
ACH-000838,-0.0127406417265666
ACH-000839,-0.27278069492846124
ACH-000840,-0.20742523280917186
ACH-000841,-0.08385320136872489
ACH-000843,-0.16673935959981964
ACH-000846,-0.12995911237103933
ACH-000847,-0.13761759435290766
ACH-000848,-0.01758944196970479
ACH-000849,-0.048776428975802616
ACH-000851,-0.08718257207552657
ACH-000855,-0.2215803602695282
ACH-000856,-0.20636697012241897
ACH-000858,-0.20007397817828315
ACH-000859,-0.1108263890483005
ACH-000861,-0.2484994318867536
ACH-000862,-0.1697651701918661
ACH-000865,-0.059173094681445285
ACH-000866,0.010556741313632285
ACH-000867,-0.15633536566157785
ACH-000869,-0.2246620318445056
ACH-000872,-0.2646889531938326
ACH-000873,-0.16295492680409812
ACH-000876,-0.07420160345327717
ACH-000878,-0.3446030251251316
ACH-000880,-0.08224595988180496
ACH-000881,-0.07728469325454848
ACH-000882,0.09416308710577162
ACH-000884,-0.11630801879790947
ACH-000885,-0.25953129139795394
ACH-000887,-0.09799021089805132
ACH-000889,-0.14502358754078482
ACH-000896,-0.05984312567216445
ACH-000898,-0.33651329780113964
ACH-000900,-0.03618323710968167
ACH-000901,-0.12622988379733568
ACH-000905,-0.16813863805648185
ACH-000906,-0.14075913734360485
ACH-000907,0.005423683316814468
ACH-000910,-0.2497424719469634
ACH-000911,-0.2280825383415671
ACH-000912,-0.21898248593275216
ACH-000913,-0.1621889069282268
ACH-000915,-0.20325893321660626
ACH-000916,-0.4642719265395085
ACH-000917,-0.3123163999368158
ACH-000920,-0.28414401199088746
ACH-000921,-0.16865614675168322
ACH-000924,-0.06608750497469745
ACH-000926,-0.19664621443917973
ACH-000928,-0.22783588635525825
ACH-000929,-0.2862093974975289
ACH-000932,-0.04403237830248628
ACH-000935,-0.2219672357781196
ACH-000936,-0.03987962130217846
ACH-000937,-0.13052426694958558
ACH-000938,-0.09719600046098666
ACH-000939,-0.15405894090495476
ACH-000941,-0.1814606134399626
ACH-000943,-0.12847827520306174
ACH-000946,-0.2162516668076356
ACH-000947,-0.03442872554333852
ACH-000948,-0.09016114052479453
ACH-000950,-0.2134821029328136
ACH-000953,-0.22547223253706064
ACH-000954,-0.3514413929796362
ACH-000957,-0.02624882743194221
ACH-000958,0.12077018781303868
ACH-000960,-0.045340524644071366
ACH-000963,-0.14794639971205356
ACH-000968,-0.10421056850954588
ACH-000969,-0.02901885980107065
ACH-000972,0.16032623154946313
ACH-000973,-0.14175690393185394
ACH-000974,0.04967762128633023
ACH-000978,0.04422736428541557
ACH-000984,-0.040963457657176586
ACH-000986,-0.2689552182285426
ACH-000988,0.013260727189154206
ACH-000993,-0.13348736081001802
ACH-000994,-0.11889138599418897
ACH-000996,-0.1936893764827156
ACH-001001,-0.06733581068216761
ACH-001020,-0.25117186960029386
ACH-001028,-0.12869637219371455
ACH-001031,-0.2562065040756068
ACH-001038,-0.059115697830178025
ACH-001048,-0.06380684145260862
ACH-001050,-0.12207253208301735
ACH-001053,-0.08028628175736757
ACH-001054,-0.09063619097317054
ACH-001061,-0.17588994912136247
ACH-001067,-0.0825557868822571
ACH-001075,-0.5605524005304139
ACH-001096,-0.20487056575710505
ACH-001111,-0.1247743540183704
ACH-001119,-0.09966959242681687
ACH-001128,0.0
ACH-001134,0.016632249279799064
ACH-001151,-0.026383164058091338
ACH-001163,-0.1795685173250235
ACH-001164,-0.2353482987587364
ACH-001183,-0.01802755310251297
ACH-001192,-0.18840632344554495
ACH-001193,-0.30904721253252004
ACH-001196,-0.1107425214222484
ACH-001197,0.08283844749827747
ACH-001205,-0.046395345904491916
ACH-001211,-0.13374579673510156
ACH-001212,-0.07011004930629884
ACH-001228,-0.06673961741820783
ACH-001232,-0.13029764618239045
ACH-001239,-0.06749122606076426
ACH-001270,-0.1413240292029021
ACH-001274,-0.08617045549780142
ACH-001275,-0.13062068437586655
ACH-001277,-0.0444273921236027
ACH-001278,-0.24563581635415735
ACH-001280,-0.0829002146545585
ACH-001283,-0.057905845516053274
ACH-001289,-0.15233173740160638
ACH-001300,-0.14415365815817874
ACH-001301,-0.0120374316220251
ACH-001302,-0.2502031309318912
ACH-001306,-0.1663300732022879
ACH-001318,-0.03964054408091075
ACH-001322,-0.3962599216409672
ACH-001328,-0.2618727185428767
ACH-001332,-0.15555415086467508
ACH-001336,0.03355081704483664
ACH-001346,-0.07415840763456487
ACH-001353,-0.1698441261115169
ACH-001354,-0.21366083343183373
ACH-001367,0.09144499850645717
ACH-001368,-0.11264389889364712
ACH-001374,-0.09809659770827377
ACH-001377,-0.20784188881900348
ACH-001380,-0.11481311872349598
ACH-001391,-0.23861086338940735
ACH-001408,-0.1889538049019648
ACH-001430,-0.15492590791413702
ACH-001431,-0.17390579301204812
ACH-001450,0.004884961224222495
ACH-001496,-0.2716993974016573
ACH-001500,-0.23092530404034955
ACH-001523,0.0834204525765725
ACH-001532,-0.15592148791719404
ACH-001550,-0.20460888547279527
ACH-001552,-0.24126982868753136
ACH-001554,-0.20390273471124706
ACH-001654,-0.2454165752701949
ACH-001735,-0.10585966902308852
ACH-001736,-0.12280676143228915
ACH-001737,-0.5470742700693486
ACH-001740,-0.18289246670647494
ACH-001745,-0.22511810554084868
ACH-001765,-0.07674317242463688
