,RAX2 (84839)
ACH-000503,-0.4353414965073469
ACH-000505,-0.08988051848706012
ACH-000507,-0.2517371172252865
ACH-000510,-0.1205169865430104
ACH-000511,-0.05307132591729465
ACH-000512,-0.15308429037829438
ACH-000516,-0.0792850011854629
ACH-000517,-0.13313535980393812
ACH-000518,-0.18084498918430714
ACH-000520,-0.3346233022558728
ACH-000521,0.011434658613447687
ACH-000522,-0.1489885199105403
ACH-000524,-0.14712854772839862
ACH-000527,-0.13562545602522022
ACH-000528,-0.10110907377658032
ACH-000537,-0.14531282287691333
ACH-000541,-0.4832683214313804
ACH-000542,-0.14953519463390075
ACH-000544,-0.1972216070596834
ACH-000545,-0.07454722655518484
ACH-000547,-0.22126431991996956
ACH-000548,-0.2102451716572932
ACH-000549,-0.23085946368467736
ACH-000550,-0.13455815738835358
ACH-000552,-0.20197063982599728
ACH-000556,-0.2470515998179762
ACH-000557,-0.049077898999645576
ACH-000569,-0.09574970943415466
ACH-000570,-0.119751041219161
ACH-000571,-0.07622239229780725
ACH-000573,-0.13415457379986925
ACH-000576,-0.20626935588457332
ACH-000579,-0.13087136366158178
ACH-000580,-0.15603533996304636
ACH-000584,-0.33340685825332456
ACH-000585,-0.260790132836293
ACH-000588,-0.11968147599545728
ACH-000589,-0.14528011874785368
ACH-000591,-0.1843855638318969
ACH-000593,-0.12319163906212485
ACH-000600,-0.1752142055549915
ACH-000601,-0.16247386947060388
ACH-000605,-0.07490016544912216
ACH-000606,-0.2342545144959557
ACH-000608,-0.19886646751439188
ACH-000614,-0.08429332805016121
ACH-000616,-0.03462866152261705
ACH-000618,-0.14541675467116275
ACH-000619,-0.128545176833455
ACH-000620,-0.2189094770101632
ACH-000621,-0.1788103292797622
ACH-000622,-0.25530140002946106
ACH-000623,-0.21954751961155328
ACH-000624,-0.1487841403780495
ACH-000627,-0.07721391854078949
ACH-000630,-0.1894139973478453
ACH-000631,0.03259423069486951
ACH-000632,-0.2536907088056206
ACH-000633,-0.25090864656226075
ACH-000637,-0.13819114152411618
ACH-000638,-0.3181458491133162
ACH-000646,-0.25589662870388674
ACH-000647,-0.16147142552304394
ACH-000648,-0.15031772233020818
ACH-000649,-0.13635044747709346
ACH-000651,-0.052705797468698336
ACH-000652,-0.2238455204223933
ACH-000653,-0.1878419623038956
ACH-000657,-0.10447289768532296
ACH-000658,-0.13535458075503531
ACH-000661,-0.2993212461825636
ACH-000662,-0.1689549785878053
ACH-000663,-0.19119650140926506
ACH-000665,-0.2446805165683136
ACH-000671,-0.10670408677094437
ACH-000672,-0.1961852285655221
ACH-000673,-0.19238291139700325
ACH-000676,-0.039945885746932
ACH-000677,-0.11367063460617315
ACH-000681,-0.24969265614757102
ACH-000683,-0.0732639076081406
ACH-000684,-0.1321614947715659
ACH-000688,0.014669061074252712
ACH-000693,-0.11072140496361416
ACH-000694,-0.12684973826229848
ACH-000695,-0.2990934566231155
ACH-000696,-0.08483165108745569
ACH-000697,-0.2582409012814704
ACH-000699,-0.1101132148446985
ACH-000701,-0.11888896428159836
ACH-000706,-0.20229038347829464
ACH-000711,-0.14333345184700086
ACH-000713,-0.2396733822221113
ACH-000714,-0.15396047005903168
ACH-000718,-0.05622481733869664
ACH-000720,-0.02163337658144235
ACH-000721,-0.16035276394820352
ACH-000724,-0.10542979359279037
ACH-000725,-0.07773208281954416
ACH-000732,-0.2794145240501653
ACH-000734,-0.2918849281739091
ACH-000735,-0.20651702768643712
ACH-000736,-0.008194055011338946
ACH-000738,-0.13734206619719125
ACH-000746,-0.15863724475676164
ACH-000747,-0.2267545703666276
ACH-000748,-0.1529657607668157
ACH-000753,-0.09672523203227062
ACH-000756,-0.20101570718070907
ACH-000757,-0.27650569012790605
ACH-000758,-0.18548449296120398
ACH-000760,-0.2287467572007901
ACH-000762,-0.005141944080705156
ACH-000763,0.04458457620649915
ACH-000764,-0.12243932893223194
ACH-000765,-0.11466832990949664
ACH-000766,-0.04319411831769456
ACH-000767,-0.24456153640251915
ACH-000768,-0.13243468896534266
ACH-000769,-0.10221799703204328
ACH-000770,-0.06881719549516857
ACH-000771,-0.11842517427522732
ACH-000773,-0.09239873108252993
ACH-000776,-0.2065857041053476
ACH-000777,-0.14889299258609973
ACH-000778,-0.32089918357252545
ACH-000781,-0.2659705126037564
ACH-000782,0.07674867371536648
ACH-000783,-0.27619668265058017
ACH-000784,-0.1991285970593576
ACH-000785,-0.22099032099578989
ACH-000787,-0.2304328723025483
ACH-000788,-0.21843989355634366
ACH-000791,-0.14938561634393466
ACH-000792,-0.09607426101604458
ACH-000794,-0.1425244569267224
ACH-000796,-0.2200895646541348
ACH-000798,-0.3868152052742996
ACH-000799,-0.20727833229597026
ACH-000800,-0.1802952589497904
ACH-000802,-0.20858839147175684
ACH-000804,-0.2876467237838716
ACH-000805,-0.06653108660508113
ACH-000809,-0.20054815949149532
ACH-000810,-0.05456320572158944
ACH-000811,-0.15126186278455514
ACH-000817,-0.2213607588071608
ACH-000819,-0.1333278094515071
ACH-000820,-0.15068189455779546
ACH-000821,-0.31547278970007475
ACH-000822,-0.1284338227712402
ACH-000823,-0.20430831615328632
ACH-000824,-0.15215220715963215
ACH-000827,-0.05549294295117208
ACH-000829,-0.016011099875685122
ACH-000831,-0.30643256353169096
ACH-000832,-0.2832879427505426
ACH-000833,0.12157551197927675
ACH-000834,-0.05570799930485057
ACH-000835,-0.06532183430694816
ACH-000836,-0.2346657124447864
ACH-000837,-0.09083797718709233
ACH-000838,-0.2212232739203419
ACH-000839,-0.2653032756025361
ACH-000840,-0.18858457790214544
ACH-000841,-0.06945293879290176
ACH-000843,-0.10455102283197076
ACH-000846,0.0698659139123467
ACH-000847,-0.09936247025410637
ACH-000848,-0.10463299714686786
ACH-000849,-0.0277225176593545
ACH-000851,-0.15869675693688934
ACH-000855,0.010816768081022896
ACH-000856,-0.18311497404352675
ACH-000858,-0.15310241710518852
ACH-000859,-0.12525277524908995
ACH-000861,-0.07371214706543082
ACH-000862,-0.10080491055584834
ACH-000865,-0.2481037216456513
ACH-000866,-0.0757646579806043
ACH-000867,-0.11665972789958035
ACH-000869,-0.16889997512453592
ACH-000872,-0.2394668338641528
ACH-000873,-0.2611271554983936
ACH-000876,-0.171395663042434
ACH-000878,-0.11557827167583465
ACH-000880,-0.10132915953462676
ACH-000881,-0.28139727285415644
ACH-000882,-0.2157439546118739
ACH-000884,-0.1830267695705113
ACH-000885,-0.04056956514644881
ACH-000887,-0.202726853308502
ACH-000889,-0.06027478578878105
ACH-000896,-0.18060908450994653
ACH-000898,-0.07103903827432982
ACH-000900,-0.33337247531007513
ACH-000901,-0.16263105250881132
ACH-000905,-0.023258932667928757
ACH-000906,-0.09287281631132037
ACH-000907,-0.08557730612092895
ACH-000910,-0.2562557682519243
ACH-000911,-0.12719817184440987
ACH-000912,-0.1653794356325236
ACH-000913,-0.12398385633229622
ACH-000915,-0.10031110088995923
ACH-000916,-0.11147335025087253
ACH-000917,-0.09124606067730398
ACH-000920,-0.22214460788614304
ACH-000921,-0.17999725159119376
ACH-000924,-0.12692638768147252
ACH-000926,-0.15241534628707276
ACH-000928,-0.12444380403377744
ACH-000929,-0.04815478601347288
ACH-000932,-0.13342377628771585
ACH-000935,-0.14040221555618618
ACH-000936,-0.1406251423096785
ACH-000937,-0.28080333192259066
ACH-000938,0.031722635878152265
ACH-000939,-0.11091991941443116
ACH-000941,-0.3707851473785376
ACH-000943,-0.1449107123981963
ACH-000946,-0.2304839319387284
ACH-000947,-0.0253058175221563
ACH-000948,-0.15431696475803114
ACH-000950,-0.08593151121140469
ACH-000953,-0.2593481581116299
ACH-000954,0.10907708691716707
ACH-000957,-0.11568387984654925
ACH-000958,-0.07491441878652359
ACH-000960,-0.28129724868140443
ACH-000963,-0.08144534603998943
ACH-000968,-0.02952497415841298
ACH-000969,0.009577090087685116
ACH-000972,-0.21806983479131076
ACH-000973,-0.16164443165662826
ACH-000974,0.0008905098288926078
ACH-000978,-0.03702458015763218
ACH-000984,-0.12222365525396485
ACH-000986,-0.23726058508077885
ACH-000988,-0.10785566603986182
ACH-000993,-0.1067276850495594
ACH-000994,0.0279891120131454
ACH-000996,-0.11032913183106698
ACH-001001,-0.05360198365260569
ACH-001020,-0.1199639250021506
ACH-001028,-0.16514764770099352
ACH-001031,-0.2555555450551837
ACH-001038,-0.08006469362077218
ACH-001048,-0.1684285753390996
ACH-001050,-0.21632711594376144
ACH-001053,-0.425760892726286
ACH-001054,-0.10367961100581152
ACH-001061,-0.18215678094004475
ACH-001067,-0.3174481870000048
ACH-001075,-0.17718894782929767
ACH-001096,-0.11511273434247413
ACH-001111,-0.16845674114366554
ACH-001119,-0.04680232944920448
ACH-001128,0.04248020964591287
ACH-001134,-0.02635067907774943
ACH-001151,-0.09130560319710664
ACH-001163,-0.010791194651004888
ACH-001164,-0.27352420856906506
ACH-001183,-0.15455092937140494
ACH-001192,-0.3421374549723849
ACH-001193,-0.18694355532766904
ACH-001196,-0.1248977213161862
ACH-001197,0.04205718058497823
ACH-001205,-0.3060555857921255
ACH-001211,-0.1816386015250276
ACH-001212,-0.3441180248666108
ACH-001228,-0.1883451996377688
ACH-001232,-0.13683604940596197
ACH-001239,-0.046574735779436535
ACH-001270,0.013110223705411634
ACH-001274,-0.08229238870806932
ACH-001275,-0.2325843949945583
ACH-001277,0.1536355391661402
ACH-001278,-0.2922827824649591
ACH-001280,-0.07163676003552695
ACH-001283,-0.2910627751988423
ACH-001289,-0.2744939306585443
ACH-001300,-0.19597389808414706
ACH-001301,-0.1938230829867088
ACH-001302,-0.13194124553858494
ACH-001306,-0.2716131945967831
ACH-001318,-0.20384537945266212
ACH-001322,-0.4503188740311376
ACH-001328,-0.05656567170394766
ACH-001332,-0.0016154436918833172
ACH-001336,-0.03988877251698523
ACH-001346,-0.1977614189823705
ACH-001353,-0.30943600709567065
ACH-001354,-0.2149549543566192
ACH-001367,-0.3835871027898297
ACH-001368,-0.18213051373367
ACH-001374,-0.3673511392290237
ACH-001377,-0.19463680284930904
ACH-001380,-0.1931717882921599
ACH-001391,-0.3719925410995242
ACH-001408,-0.24215187899314095
ACH-001430,-0.4747864547326464
ACH-001431,-0.17941043225333556
ACH-001450,-0.08194473425996826
ACH-001496,-0.33174462830472023
ACH-001500,-0.1979017804811028
ACH-001523,-0.23884861466992816
ACH-001532,-0.22024484225019894
ACH-001550,-0.11014319136456073
ACH-001552,-0.03518901690031174
ACH-001554,-0.18929828341847785
ACH-001654,-0.3072730791591497
ACH-001735,-0.2818225628012094
ACH-001736,-0.15388831980416118
ACH-001737,-0.1323007005803301
ACH-001740,-0.3315489541336051
ACH-001745,-0.11235646350077534
ACH-001765,-0.1575662020364652
