,ITGA9 (3680)
ACH-000004,-0.2708154534416539
ACH-000005,-0.3333583119240948
ACH-000007,-0.16270386527160655
ACH-000009,-0.3333621161212273
ACH-000011,-0.2738500844417264
ACH-000012,-0.1988576885282831
ACH-000013,-0.24778677670645574
ACH-000014,-0.11794173986879812
ACH-000015,-0.26652172502383764
ACH-000017,-0.0553183141731163
ACH-000018,-0.4085436507293935
ACH-000019,-0.058439054852935685
ACH-000021,-0.18464215537647988
ACH-000022,-0.1190053373971891
ACH-000025,-0.271953259491148
ACH-000028,-0.14319262848689487
ACH-000030,-0.17758409323652466
ACH-000035,-0.2553783511239321
ACH-000036,-0.3064305665636863
ACH-000037,-0.1633152773286698
ACH-000039,-0.3021686695154199
ACH-000040,-0.18968695429183774
ACH-000041,-0.3231774869287615
ACH-000042,-0.3921595690559591
ACH-000045,-0.1300191866609755
ACH-000047,-0.2005425512043189
ACH-000052,-0.26915828248523205
ACH-000053,-0.24576643805896034
ACH-000054,-0.322309555276081
ACH-000055,-0.17256319508550752
ACH-000060,-0.32191638463547706
ACH-000067,-0.29029420803776523
ACH-000070,-0.2422471184078138
ACH-000075,-0.3580820294903302
ACH-000078,-0.3889646785774499
ACH-000082,-0.12172193897015972
ACH-000085,-0.07661858537008374
ACH-000086,-0.015149726417357269
ACH-000087,-0.3356991679270592
ACH-000092,-0.20197992182182875
ACH-000095,-0.29524691627907906
ACH-000097,-0.2159046875880328
ACH-000098,-0.3241783080132196
ACH-000099,-0.214887877600726
ACH-000108,-0.2056501839527629
ACH-000113,-0.15275680742224254
ACH-000116,-0.10761413582201433
ACH-000118,-0.09179817554457984
ACH-000120,-0.13309664948347005
ACH-000123,-0.18008948666950195
ACH-000127,-0.1871228734844856
ACH-000128,-0.3886898600343364
ACH-000132,-0.09308852112203872
ACH-000133,-0.33218309530967965
ACH-000137,-0.3307818185471461
ACH-000138,-0.14036538484283842
ACH-000142,-0.3881775570635115
ACH-000143,-0.2617719544865748
ACH-000146,-0.3431663294009249
ACH-000148,-0.21928372684602032
ACH-000150,-0.38590152255036064
ACH-000152,-0.2766854072264117
ACH-000153,0.02307210223573415
ACH-000159,-0.1622093150843733
ACH-000160,-0.3156906441664528
ACH-000163,-0.21822620697737385
ACH-000167,0.272536844793883
ACH-000168,-0.1256183701341028
ACH-000169,-0.2803115183217472
ACH-000178,-0.263104714567416
ACH-000183,-0.32284216104742025
ACH-000188,-0.24977526330896266
ACH-000189,-0.2187233955778785
ACH-000190,-0.10449169678160544
ACH-000198,-0.28679157535981176
ACH-000203,-0.098738010320806
ACH-000204,-0.1161314554887209
ACH-000206,-0.182674804080824
ACH-000207,-0.15640437983298086
ACH-000208,-0.3283723955232805
ACH-000210,-0.3511953370771001
ACH-000211,-0.2756815304044722
ACH-000215,-0.2994108832340505
ACH-000221,-0.4458501749671153
ACH-000222,-0.06568925904302929
ACH-000223,-0.2134858624140936
ACH-000226,-0.3472780761833917
ACH-000227,-0.3998479477221464
ACH-000228,-0.2870357619011838
ACH-000231,-0.2086634235617157
ACH-000232,-0.3181006741764405
ACH-000233,-0.20189625007674164
ACH-000234,-0.16639244108917092
ACH-000235,-0.2160941364885617
ACH-000237,-0.18542795603339407
ACH-000238,-0.4365306897593267
ACH-000242,-0.43493530328128416
ACH-000243,-0.08356449268655107
ACH-000244,-0.29849574647038146
ACH-000246,-0.14767423431494262
ACH-000248,-0.14332378289942296
ACH-000250,-0.19549001728104487
ACH-000251,-0.3873104068083231
ACH-000252,-0.4462193854169933
ACH-000253,-0.1717541809326521
ACH-000255,-0.2583956558083406
ACH-000256,-0.131113155163008
ACH-000257,-0.3742766480934844
ACH-000258,-0.2721190328521467
ACH-000259,-0.4253324690030179
ACH-000260,-0.2729198165124027
ACH-000261,-0.20856542660817448
ACH-000262,-0.1440883543590799
ACH-000263,-0.2389926659775193
ACH-000264,-0.20691124440759506
ACH-000265,-0.19818390161530086
ACH-000266,-0.17480554432680684
ACH-000272,-0.20115373233470715
ACH-000274,-0.3222019378257569
ACH-000277,-0.26364757490646296
ACH-000278,-0.197152380278121
ACH-000279,-0.19872638043592736
ACH-000280,-0.4740302920958713
ACH-000281,-0.28037952148208883
ACH-000288,-0.21313527581675856
ACH-000291,-0.1578234821592212
ACH-000293,-0.2295134593722569
ACH-000294,-0.14476585821023766
ACH-000295,-0.3431613618634206
ACH-000296,-0.23459631399412906
ACH-000302,-0.2462700930479031
ACH-000304,-0.2819735577674368
ACH-000307,-0.17925691308880576
ACH-000308,-0.1832623238305372
ACH-000310,-0.43092194431534425
ACH-000311,-0.18348988922236084
ACH-000312,-0.2647757178224127
ACH-000315,0.04084075726027301
ACH-000316,-0.2341272057263193
ACH-000317,-0.2467801723107589
ACH-000318,-0.2272212621058677
ACH-000319,-0.3089033823050704
ACH-000320,-0.13184357119483034
ACH-000322,-0.3277106973674665
ACH-000323,0.01674867280151024
ACH-000324,-0.2337982335692729
ACH-000329,-0.2687214151053252
ACH-000330,-0.06755619363486731
ACH-000331,-0.2654461019281291
ACH-000332,-0.2042263733119424
ACH-000334,0.012296390639738673
ACH-000335,-0.34475895124665884
ACH-000336,-0.14166695650463818
ACH-000337,-0.5172409735477284
ACH-000338,-0.21133950480115396
ACH-000339,-0.2106583846254413
ACH-000341,-0.1985713708913227
ACH-000348,-0.18707513145528096
ACH-000350,-0.29651489428919386
ACH-000352,-0.3504811562260897
ACH-000356,-0.1239938778096652
ACH-000361,-0.14659320605340956
ACH-000362,-0.1360798017159185
ACH-000363,-0.21136684018803653
ACH-000364,-0.2241315200756742
ACH-000365,-0.2883286971430909
ACH-000366,-0.16813475067522995
ACH-000368,-0.2540198963785852
ACH-000374,-0.23646757794118145
ACH-000375,-0.2919764184302363
ACH-000376,-0.14538808486852295
ACH-000381,-0.3198540020641646
ACH-000383,-0.2585934547721454
ACH-000387,-0.27365619083082565
ACH-000389,-0.5187650417856777
ACH-000390,-0.23375155750919535
ACH-000393,-0.2473925032662096
ACH-000395,-0.2821884525713983
ACH-000396,-0.14423282593718173
ACH-000397,-0.24440389898855175
ACH-000401,-0.2883261718443532
ACH-000402,-0.4704137230648141
ACH-000403,-0.26946019595893866
ACH-000404,-0.329243708995796
ACH-000406,-0.2775788274710711
ACH-000407,-0.2190666523417611
ACH-000408,-0.30779678812774497
ACH-000410,-0.19573813252349492
ACH-000411,-0.2039097057727712
ACH-000414,-0.16868452754422564
ACH-000415,-0.2888644572648452
ACH-000416,-0.17631865179891773
ACH-000420,-0.14259048605592986
ACH-000421,-0.2866978141823165
ACH-000424,-0.3484428954418484
ACH-000425,-0.4258489882606731
ACH-000426,-0.18985133605156432
ACH-000427,-0.25520846790998264
ACH-000433,-0.14914051904806164
ACH-000435,-0.06442532576208408
ACH-000436,-0.4557752917109247
ACH-000444,-0.058532123259076536
ACH-000445,-0.3541409604837994
ACH-000448,-0.2927792911078238
ACH-000450,-0.3064611158986936
ACH-000452,-0.2260998175275827
ACH-000454,-0.4288399076535865
ACH-000458,-0.3199290041693945
ACH-000459,-0.2907067012350236
ACH-000460,-0.14114718959980532
ACH-000461,-0.13714836337224934
ACH-000463,-0.13436230059701118
ACH-000464,-0.2290266733776856
ACH-000466,-0.23670304039005455
ACH-000467,-0.3083726366855035
ACH-000468,-0.20734660692107795
ACH-000469,-0.30558440134851483
ACH-000470,-0.290884066175266
ACH-000471,-0.2640030931521183
ACH-000472,-0.17564227036223495
ACH-000473,-0.3456764824911128
ACH-000475,-0.2420423541813651
ACH-000476,-0.1881630643587688
ACH-000477,-0.4630757675055085
ACH-000479,-0.16644101991971413
ACH-000480,-0.1880328407920291
ACH-000481,-0.26262083122605306
ACH-000483,-0.25176467947210185
ACH-000484,-0.053553330339719436
ACH-000485,-0.23195039126139202
ACH-000486,-0.16308492349847192
ACH-000487,-0.1980440205727535
ACH-000488,-0.20245039043123395
ACH-000490,-0.18608164838929528
ACH-000491,-0.19897570239217696
ACH-000495,-0.30911298850057023
ACH-000496,-0.18696404609744074
ACH-000499,-0.21194294192470964
ACH-000500,-0.21146437426816755
ACH-000502,-0.2334297859154195
ACH-000503,-0.19506060525416394
ACH-000505,-0.2707478656916528
ACH-000507,-0.13548346119029891
ACH-000510,-0.13349580331246444
ACH-000511,-0.15245241427519904
ACH-000512,-0.16697462886430553
ACH-000516,-0.15803720984159775
ACH-000517,-0.36004727310618645
ACH-000518,-0.1584006758274747
ACH-000520,-0.2686469085654956
ACH-000521,-0.21141506106611585
ACH-000522,-0.13997206779659827
ACH-000524,-0.32828874068640435
ACH-000527,-0.24855621436589465
ACH-000528,-0.2806745339918457
ACH-000537,-0.19183267434192075
ACH-000541,-0.037364058163579975
ACH-000542,-0.2245629432928199
ACH-000544,-0.2481322224182811
ACH-000545,-0.2590861298958867
ACH-000547,-0.24159095732388816
ACH-000548,-0.2365499778383261
ACH-000549,-0.12420409073701565
ACH-000550,-0.3233315111356663
ACH-000552,-0.1835617339703529
ACH-000556,-0.13050986433497305
ACH-000557,-0.1453212626952405
ACH-000569,-0.07837250144241782
ACH-000570,-0.2162382552538176
ACH-000571,-0.2614764327736537
ACH-000573,-0.08277712527575681
ACH-000576,-0.27881246240987057
ACH-000579,-0.0031405988810172497
ACH-000580,-0.12146440439201008
ACH-000584,-0.22174931618055965
ACH-000585,-0.2463026646737301
ACH-000588,-0.15478000958164906
ACH-000589,-0.17310344112131584
ACH-000591,-0.266836738028026
ACH-000593,-0.3352323652554408
ACH-000600,-0.15603107695098511
ACH-000601,-0.2364986204227392
ACH-000605,-0.3688285149301615
ACH-000606,-0.212652176351832
ACH-000608,-0.2677181561141807
ACH-000614,-0.15786183650087565
ACH-000616,-0.2350451579172531
ACH-000618,-0.2978715278202549
ACH-000619,-0.28849534830675
ACH-000620,-0.23677632592969536
ACH-000621,-0.3787865998257927
ACH-000622,-0.3410795662226555
ACH-000623,-0.3553295100339841
ACH-000624,-0.3126265813838725
ACH-000627,-0.33153949205673994
ACH-000630,-0.2557641187988298
ACH-000631,-0.3273405440695304
ACH-000632,-0.16294368666953735
ACH-000633,-0.1114347733644444
ACH-000637,-0.10854073485777474
ACH-000638,-0.3147286359812777
ACH-000646,-0.18443213407640965
ACH-000647,-0.18292033791417955
ACH-000648,-0.07257318301090403
ACH-000649,-0.2523958177422563
ACH-000651,-0.3782037574828629
ACH-000652,-0.41992174782222336
ACH-000653,-0.37293995341183467
ACH-000657,-0.3369581625046397
ACH-000658,-0.2626767579727628
ACH-000661,-0.263272774590127
ACH-000662,-0.7321187231661415
ACH-000663,-0.18275870811013525
ACH-000665,-0.2069617580504257
ACH-000671,-0.16361528314500728
ACH-000672,-0.4094232897896697
ACH-000673,-0.2209599157658966
ACH-000676,-0.2531733750731065
ACH-000677,-0.2322493303955833
ACH-000681,-0.20018852951762306
ACH-000683,-0.3748189554394433
ACH-000684,-0.10278006552409824
ACH-000688,-0.22382784375332465
ACH-000693,-0.1826185484744849
ACH-000694,-0.2811100602409948
ACH-000695,-0.2863615233583574
ACH-000696,-0.23801267504145404
ACH-000697,-0.2848969751638053
ACH-000699,-0.22010240069531936
ACH-000701,-0.3299464399793918
ACH-000706,-0.12310973332795
ACH-000711,-0.18473336886032451
ACH-000713,-0.2877886129644087
ACH-000714,-0.19201735843362708
ACH-000718,-0.3133732315480586
ACH-000720,-0.1605177210721329
ACH-000721,-0.28259624474670075
ACH-000724,-0.1463466166240877
ACH-000725,-0.17858103670103326
ACH-000732,-0.11749096344210032
ACH-000734,-0.3023267490633417
ACH-000735,-0.21430023083101774
ACH-000736,-0.3310663288194124
ACH-000738,-0.3151691462598099
ACH-000746,-0.27610861307080936
ACH-000747,-0.19044569112444226
ACH-000748,-0.20976757572568008
ACH-000753,-0.2141064429257924
ACH-000756,-0.2440746969326789
ACH-000757,-0.33510367268705005
ACH-000758,-0.2291452239508809
ACH-000760,-0.20305567022577525
ACH-000762,-0.318679359896154
ACH-000763,-0.2744645866824407
ACH-000764,-0.2944837841363417
ACH-000765,-0.2222591285304488
ACH-000766,-0.322348709781534
ACH-000767,-0.17035529071493918
ACH-000768,-0.3623994707706984
ACH-000769,-0.3184226785452243
ACH-000770,-0.2606823192739234
ACH-000771,-0.13115434960315794
ACH-000773,-0.13424298513467348
ACH-000776,-0.2357298867442312
ACH-000777,-0.2742671315365542
ACH-000778,-0.11315007534106605
ACH-000781,-0.2511276027620162
ACH-000782,-0.2244198286634955
ACH-000783,-0.2366696058156339
ACH-000784,-0.2933079089506616
ACH-000785,-0.15753110721275007
ACH-000787,-0.3091843256566084
ACH-000788,-0.20392314742362985
ACH-000791,-0.21798122181543028
ACH-000792,-0.21608590409414155
ACH-000794,-0.4101423240454756
ACH-000796,-0.1989500873229898
ACH-000798,-0.3286636908808188
ACH-000799,-0.22027279954591397
ACH-000800,-0.2482899168124197
ACH-000802,-0.11855275843175775
ACH-000804,-0.3455887719941075
ACH-000805,0.04782911514312398
ACH-000809,-0.18556383337298052
ACH-000810,-0.10636529932572338
ACH-000811,-0.2620757682198832
ACH-000817,-0.279642131319982
ACH-000819,-0.3650679294220107
ACH-000820,0.08410465056632722
ACH-000821,-0.2597338731277698
ACH-000822,-0.3917748338090841
