,TSTD1 (100131187)
ACH-000183,-0.2326862335781812
ACH-000188,-0.1898323998519395
ACH-000189,-0.4386229386729899
ACH-000190,-0.10961038356905102
ACH-000198,-0.042906036612931665
ACH-000203,-0.09675434807706644
ACH-000204,-0.2585196155944485
ACH-000206,-0.02050667591313116
ACH-000207,-0.0977234200503454
ACH-000208,-0.26909527944509304
ACH-000210,-0.4107432889476244
ACH-000211,-0.17056344192133405
ACH-000215,-0.24121590052956746
ACH-000221,-0.20960656863850285
ACH-000222,-0.2963936798019609
ACH-000223,-0.2507172942785228
ACH-000226,-0.11683904723599052
ACH-000227,-0.05492964385162112
ACH-000228,-0.21750539921166245
ACH-000231,-0.059135910106199424
ACH-000232,-0.14700786947821665
ACH-000233,-0.03488277873546066
ACH-000234,-0.2308040303475285
ACH-000235,-0.1716894930643086
ACH-000237,-0.17613543286485792
ACH-000238,-0.14153818491766565
ACH-000242,-0.4468928260938204
ACH-000243,-0.06532195748564114
ACH-000244,-0.3098703916809823
ACH-000246,-0.1897495738370147
ACH-000248,-0.32309461605720685
ACH-000250,-0.1571158616636565
ACH-000251,0.021353372304633456
ACH-000252,-0.01298150710483832
ACH-000253,-0.19330777131369106
ACH-000255,-0.221849543288922
ACH-000256,-0.18430942358407892
ACH-000257,-0.09695670859270264
ACH-000258,-0.10705325181759756
ACH-000259,-0.17141708883425952
ACH-000260,-0.10620742216112412
ACH-000261,-0.2047586061886293
ACH-000262,-0.10480675240700196
ACH-000263,-0.23810302568092864
ACH-000264,-0.2269380358067489
ACH-000265,-0.07423402393356897
ACH-000266,-0.13595727030313498
ACH-000272,-0.1712967218668746
ACH-000274,-0.07302848221276544
ACH-000277,-0.23433957268966296
ACH-000278,-0.26470496671711863
ACH-000279,-0.03860087804997675
ACH-000280,0.003076374011013646
ACH-000281,-0.08823303396691351
ACH-000288,-0.22466223649434425
ACH-000291,-0.07366428954516688
ACH-000293,-0.3706767362391037
ACH-000294,-0.19557849699086385
ACH-000295,-0.14789108055495892
ACH-000296,-0.14480415509835196
ACH-000302,-0.11488748256982563
ACH-000304,-0.3582303232767949
ACH-000307,-0.03448628168168987
ACH-000308,-0.21518118751965554
ACH-000310,-0.010445679396949738
ACH-000311,-0.2276726751973185
ACH-000312,-0.1341583236768596
ACH-000315,0.035626701050043605
ACH-000316,-0.29311837913172417
ACH-000317,-0.1362155089925429
ACH-000318,-0.2364262128420349
ACH-000319,-0.18963198452931185
ACH-000320,-0.1240670675508396
ACH-000322,-0.07143629916001865
ACH-000323,-0.11090413678294488
ACH-000324,-0.2326281559213233
ACH-000329,-0.0992610723639052
ACH-000330,-0.02528867414756916
ACH-000331,-0.02855235087874721
ACH-000332,-0.2089616876163116
ACH-000334,-0.2306760575160161
ACH-000335,-0.3436129269104393
ACH-000336,-0.14751903673843644
ACH-000337,-0.13404455838354418
ACH-000338,-0.6940237488402409
ACH-000339,-0.12982987097722598
ACH-000341,-0.31048359083999355
ACH-000348,-0.08451907343901104
ACH-000350,-0.02367706982951709
ACH-000352,-0.14245544983385472
ACH-000356,-0.2521215654961292
ACH-000361,0.032965761975274434
ACH-000362,-0.02099984668653301
ACH-000363,-0.1714619903205825
ACH-000364,-0.2001061434117646
ACH-000365,-0.2369709913631274
ACH-000366,-0.2084849371626407
ACH-000368,-0.2697416346008781
ACH-000374,-0.024858825270524226
ACH-000375,-0.1151468617491425
ACH-000376,-0.19906233641954754
ACH-000381,-0.2140284327623908
ACH-000383,-0.2206169006373401
ACH-000387,-0.18946063870706975
ACH-000389,-0.12419594714980435
ACH-000390,-0.1619224480897886
ACH-000393,-0.2401396063577696
ACH-000395,-0.20889279371444247
ACH-000396,-0.09745812213464364
ACH-000397,-0.14573519345443198
ACH-000401,-0.08599793041736381
ACH-000402,-0.4564493165713967
ACH-000403,-0.181420998455626
ACH-000404,-0.36288572152063503
ACH-000406,-0.14469499763544197
ACH-000407,-0.09943931032637572
ACH-000408,0.10089748218157238
ACH-000410,-0.17780417043497554
ACH-000411,-0.11262755140751016
ACH-000414,-0.1185232771104828
ACH-000415,-0.07518175364973191
ACH-000416,-0.229066357709134
ACH-000420,-0.09089809400011356
ACH-000421,-0.2664767853971327
ACH-000424,-0.11393337335766222
ACH-000425,-0.16901302444555122
ACH-000426,-0.32486126877046123
ACH-000427,-0.13880277715730666
ACH-000433,-0.1643823001800577
ACH-000435,-0.06842899909913504
ACH-000436,-0.23992598099327175
ACH-000444,-0.0813837625111355
ACH-000445,-0.03768338847909631
ACH-000448,-0.1063919823766916
ACH-000450,-0.2849709189918607
ACH-000452,-0.11400147415691893
ACH-000454,-0.17684145623690115
ACH-000458,-0.07249460007280509
ACH-000459,0.06269150811219908
ACH-000460,-0.18030020780743536
ACH-000461,-0.08711015159676919
ACH-000463,-0.2005526230273911
ACH-000464,-0.0984532110660568
ACH-000466,-0.2333833758013671
ACH-000467,-0.13794513041775852
ACH-000468,-0.1648166350874299
ACH-000469,-0.19593180179085
ACH-000470,-0.1297180607073581
ACH-000471,-0.044343810798951055
ACH-000472,-0.13438262159801825
ACH-000473,-0.04292592889015773
ACH-000475,-0.2364103716994981
ACH-000476,-0.09828123780981976
ACH-000477,-0.17918700291683906
ACH-000479,-0.06310984504498159
ACH-000480,-0.21301176108614525
ACH-000481,-0.16978610845446604
ACH-000483,-0.21625285921620005
ACH-000484,-0.3035540204076722
ACH-000485,-0.015050197735979045
ACH-000486,-0.1230282029760796
ACH-000487,-0.12963543214637244
ACH-000488,-0.05327010157526787
ACH-000490,-0.1733289015304037
ACH-000491,-0.1296865489773328
ACH-000495,-0.2521799960680103
ACH-000496,-0.10708837764098336
ACH-000499,-0.03992998935240805
ACH-000500,-0.3030623816488867
ACH-000502,-0.1027343819737141
ACH-000503,-0.010505948998721334
ACH-000505,-0.10226142075210667
ACH-000507,-0.14091116266602016
ACH-000510,-0.14359787658019266
ACH-000511,-0.18963982087113246
ACH-000512,-0.6089039664771899
ACH-000516,-0.23773084368312075
ACH-000517,-0.2488119229795169
ACH-000518,-0.10057979421173456
ACH-000520,0.019259722000295014
ACH-000521,-0.15150627559100147
ACH-000522,-0.21827084726911855
ACH-000524,-0.10770594669508317
ACH-000527,-0.07158009960872458
ACH-000528,-0.1444256797870464
ACH-000537,-0.15729876257942255
ACH-000541,-0.20548910348853608
ACH-000542,-0.14265965637374334
ACH-000544,-0.24799454783861866
ACH-000545,-0.0918824357974204
ACH-000547,-0.10592016024984707
ACH-000548,-0.2457304719894999
ACH-000549,-0.11554479752119988
ACH-000550,-0.2168438597606496
ACH-000552,-0.05676390489971666
ACH-000556,-0.1103534733960729
ACH-000557,-0.1904013919119513
ACH-000569,-0.2940134873041855
ACH-000570,-0.1208231947663819
ACH-000571,-0.13091895952761726
ACH-000573,-0.05986861682022367
ACH-000576,-0.251612605152675
ACH-000579,-0.10169680567028876
ACH-000580,-0.2199089038108968
ACH-000584,-0.18050297842421092
ACH-000585,-0.15274623527884246
ACH-000588,-0.20633567755026255
ACH-000589,-0.2742698835188692
ACH-000591,-0.04624419007253392
ACH-000593,-0.1564637167184304
ACH-000600,-0.12323906344138374
ACH-000601,-0.21078668593175195
ACH-000605,-0.15355713856458042
ACH-000606,-0.14814539380757066
ACH-000608,-0.18084608316032508
ACH-000614,-0.0625044693939578
ACH-000616,-0.25064953286705
ACH-000618,-0.24241968465248956
ACH-000619,-0.10980853734328387
ACH-000620,-0.07826446764443919
ACH-000621,-0.06883670673831298
ACH-000622,-0.12324898357900685
ACH-000623,-0.12826283459619456
ACH-000624,-0.13908161163179775
ACH-000627,0.02601283474095504
ACH-000630,-0.14198355019585324
ACH-000631,0.19145461483363208
ACH-000632,0.01260060082114869
ACH-000633,-0.20286222469101312
ACH-000637,-0.03763053203435572
ACH-000638,-0.2446846456190387
ACH-000646,-0.13309931318465498
ACH-000647,-0.25753693034833397
ACH-000648,-0.1892163004815144
ACH-000649,-0.2344170041316948
ACH-000651,-0.13487248460709308
ACH-000652,-0.25148353934531337
ACH-000653,-0.1602153935056488
ACH-000657,-0.15819949122148694
ACH-000658,-0.20063551854443248
ACH-000661,-0.08212860795167018
ACH-000662,-0.3514749730095012
ACH-000663,-0.15170040277741734
ACH-000665,-0.13320397325251535
ACH-000671,-0.10264809638045816
ACH-000672,-0.2472476735122039
ACH-000673,-0.18674470967589474
ACH-000676,-0.1763613610768786
ACH-000677,-0.21755027235312435
ACH-000681,-0.17995817318915208
ACH-000683,-0.3514500443647625
ACH-000684,-0.21294793215578384
ACH-000688,-0.17014695874410884
ACH-000693,-0.1852642412938892
ACH-000694,-0.07365559945864769
ACH-000695,-0.3405048302920421
ACH-000696,-0.1539558369100202
ACH-000697,-0.1871119923850551
ACH-000699,-0.11122377593267267
ACH-000701,-0.07514731078008915
ACH-000706,-0.19213131031956093
ACH-000711,0.05290049884857548
ACH-000713,-0.07798414307031767
ACH-000714,-0.2972499813687962
ACH-000718,-0.11434908615717837
ACH-000720,-0.20489229444355014
ACH-000721,-0.2275856797079149
ACH-000724,-0.11589461548031513
ACH-000725,-0.17231065623431846
ACH-000732,-0.2746087923317493
ACH-000734,-0.2378982847295474
ACH-000735,-0.00800747219706548
ACH-000736,-0.06992614573053353
ACH-000738,-0.1749789192871319
ACH-000746,-0.14714995181109902
ACH-000747,-0.18247324201473414
ACH-000748,-0.14725792747743194
ACH-000753,-0.20705758503987545
ACH-000756,-0.1598571837643125
ACH-000757,-0.3528641184917944
ACH-000758,-0.22807602502031205
ACH-000760,-0.1853003836620237
ACH-000762,-0.0890942083218222
ACH-000763,-0.1811182849177357
ACH-000764,-0.07360276880123609
ACH-000765,-0.14735697818726315
ACH-000766,-0.17549202714134987
ACH-000767,-0.12192962048003618
ACH-000768,-0.031963888701390684
ACH-000769,-0.20388947261710727
ACH-000770,-0.13359278764302207
ACH-000771,0.018773159636049475
ACH-000773,-0.2929291302721265
ACH-000776,-0.1023975479689882
ACH-000777,0.059680130055408086
ACH-000778,-0.07394819150530703
ACH-000781,-0.15299021792543813
ACH-000782,-0.13898914121930905
ACH-000783,-0.19442649927088548
ACH-000784,-0.1049353837216283
ACH-000785,-0.2887868090898016
ACH-000787,-0.1526556279296606
ACH-000788,-0.1802165400591215
ACH-000791,-0.17036957822770926
ACH-000792,-0.024061466072103174
ACH-000794,-0.0520088223236645
ACH-000796,-0.1081931031165456
ACH-000798,-0.06920397330664363
ACH-000799,-0.027692564879269813
ACH-000800,-0.37106372941945387
ACH-000802,-0.1013232288446706
ACH-000804,-0.05101607806880218
ACH-000805,-0.3604334955469587
ACH-000809,-0.06401944304915569
ACH-000810,-0.08624829563391223
ACH-000811,-0.1021023595650712
ACH-000817,-0.10879196620816313
ACH-000819,-0.06021953874968328
ACH-000820,0.011451480297645741
ACH-000821,-0.21171716714562347
ACH-000822,-0.16435359057328489
ACH-000823,-0.10697987189503128
ACH-000824,-0.2115072524148086
ACH-000827,-0.21477077723698107
ACH-000829,-0.19783980327690395
ACH-000831,-0.09627848842734513
ACH-000832,-0.1257986648862544
ACH-000833,-0.0873974561134735
ACH-000834,-0.0873953398276943
ACH-000835,-0.10752338213631002
ACH-000836,-0.1383369079890325
ACH-000837,-0.14360600108965266
ACH-000838,-0.059545345110307527
ACH-000839,-0.06079822908437635
ACH-000840,-0.09733652545500283
ACH-000841,-0.09797665717761844
ACH-000843,-0.1683422843688616
ACH-000846,-0.09511952630194548
ACH-000847,-0.09471157158822004
ACH-000848,-0.12225966138055736
ACH-000849,-0.1321096737674657
ACH-000851,-0.13039038935093553
ACH-000855,-0.3127993809933046
ACH-000856,-0.1512668886111148
ACH-000858,-0.1384434954038014
ACH-000859,-0.1992953267822561
ACH-000861,-0.1635843554436126
ACH-000862,-0.053000784086682635
ACH-000865,-0.1960858715311133
ACH-000866,-0.0573269811549566
ACH-000867,-0.11751069514932044
ACH-000869,-0.10434429961877248
ACH-000872,-0.2568873857015899
ACH-000873,-0.29693411542421033
ACH-000876,-0.21987031575826568
ACH-000878,0.11745742032053365
ACH-000880,-0.003949532920001351
ACH-000881,-0.07787832196341431
ACH-000882,-0.213248601552153
ACH-000884,-0.08157843570257238
ACH-000885,-0.1089855436765048
ACH-000887,-0.07897437407239677
ACH-000889,-0.2300622512327577
ACH-000896,-0.1272607608411533
ACH-000898,-0.07686213223611624
ACH-000900,-0.4002337537463669
ACH-000901,-0.14361093301062874
ACH-000905,-0.10545029520745776
ACH-000906,-0.10586116008646104
ACH-000907,-0.3540973356484315
ACH-000910,-0.1920777827903752
ACH-000911,-0.06025663420774744
ACH-000912,-0.0654921884142174
ACH-000913,-0.1709823978070548
ACH-000915,-0.19708932846284175
ACH-000916,-0.0946318858294712
ACH-000917,-0.17946326483929098
ACH-000920,-0.07483343800773268
ACH-000921,-0.2558528313273037
ACH-000924,-0.2487717181490373
ACH-000926,-0.17206166613126025
ACH-000928,-0.19422807972804032
ACH-000929,-0.08727020640077073
ACH-000932,-0.030521372931190182
ACH-000935,-0.010857005228122723
ACH-000936,-0.3658219013461415
ACH-000937,-0.215259111306808
ACH-000938,-0.046493199487325464
ACH-000939,-0.2807991593698102
ACH-000941,-0.24026302239403374
ACH-000943,-0.14844998311022048
ACH-000946,-0.18730839651361186
ACH-000947,-0.0669847881989757
ACH-000948,-0.1668752254296763
ACH-000950,-0.2285945222113836
ACH-000953,-0.2212047124028246
ACH-000954,0.0542807726300131
ACH-000957,-0.02664718755542008
ACH-000958,-0.25035037506818025
ACH-000960,-0.20092119350389
ACH-000963,-0.20119319765997676
ACH-000968,-0.21893659160158926
ACH-000969,-0.3415546958886568
ACH-000972,-0.4430471958577929
ACH-000973,-0.08362046391706986
ACH-000974,-0.1363698091858683
ACH-000978,-0.17114607552125236
ACH-000984,-0.1220470667679713
ACH-000986,0.04072145002650738
ACH-000988,0.06109562778717707
ACH-000993,-0.06782987191196636
ACH-000994,0.03481066703809781
ACH-000996,-0.18148433124595628
ACH-001001,-0.14061494950170947
ACH-001020,-0.2350055346835236
ACH-001028,-0.20637941431412807
ACH-001031,-0.21823113359448296
ACH-001038,-0.22048296931918085
ACH-001048,-0.09002958558230023
ACH-001050,-0.1881549797738284
ACH-001053,-0.21626313238574166
ACH-001054,-0.07622162162173121
ACH-001061,-0.20574547031841253
ACH-001067,-0.08357554577008851
ACH-001075,-0.08038037025283146
ACH-001096,-0.1399317602640315
ACH-001111,-0.3139201569330208
ACH-001119,-0.17793138784039628
ACH-001128,-0.02119796743440196
ACH-001134,-0.21948688191587346
ACH-001151,-0.22036506333236616
ACH-001163,-0.2987422657913817
ACH-001164,-0.15612852184470322
ACH-001183,-0.11721282537277915
ACH-001192,-0.15411710354059813
ACH-001193,-0.10332086992536274
ACH-001196,0.02506897883151047
ACH-001197,-0.6080620832816647
ACH-001205,-0.1326859096139003
ACH-001211,-0.20592209958408164
ACH-001212,-0.33686005135695896
ACH-001228,-0.14186973087820862
ACH-001232,-0.3183486466209981
ACH-001239,-0.12375669346691298
ACH-001270,-0.01691165194058964
ACH-001274,0.024007390987720367
ACH-001275,-0.2106239977433356
ACH-001277,-0.0027220909335848205
ACH-001278,-0.19994909143492956
ACH-001280,-0.09801100347149053
ACH-001283,-0.13463932984577648
ACH-001289,-0.25630423796366675
ACH-001300,-0.00015872326885436847
ACH-001301,-0.17826213559152393
ACH-001302,-0.12579951771807574
ACH-001306,-0.13127289373091966
ACH-001318,-0.15128247864102815
ACH-001322,-0.17895365633271204
ACH-001328,-0.1690488333621726
ACH-001332,-0.084627101258586
ACH-001336,-0.14014613295915446
ACH-001346,-0.09035391712574943
ACH-001353,-0.16950234549518658
ACH-001354,-0.05064433691083864
ACH-001367,0.01171635727465395
ACH-001368,-0.16555050537189742
ACH-001374,0.17607616484283273
ACH-001377,-0.07640862740234157
ACH-001380,-0.055566408342734415
ACH-001391,-0.21456498407142596
ACH-001408,-0.17251005457613353
ACH-001430,0.02219754197738887
ACH-001431,0.03853966370957482
ACH-001450,-0.2835052206805921
ACH-001496,-0.0970343035627193
ACH-001500,-0.16300271542156974
ACH-001523,-0.1330358784379499
ACH-001532,-0.17546965163752248
ACH-001550,-0.14208234056795432
ACH-001552,-0.2472849910931466
ACH-001554,-0.14394709921533902
ACH-001654,-0.19997073770081705
ACH-001735,-0.15048169820077528
ACH-001736,-0.08404297153695854
ACH-001737,-0.11807657706979682
ACH-001740,-0.11181165758064916
ACH-001745,-0.07054031023387415
ACH-001765,-0.10716863067341123
