,EPHA3 (2042)
ACH-000004,-0.12624784705852185
ACH-000005,-0.20562083806892295
ACH-000007,-0.19355700910097728
ACH-000009,-0.060166165734711126
ACH-000011,-0.1107588142843993
ACH-000012,-0.12068194869253585
ACH-000013,0.04874634593999419
ACH-000014,-0.29284834912472035
ACH-000015,-0.15064944708749772
ACH-000017,-0.13969162847888533
ACH-000018,-0.04732788066134794
ACH-000019,-0.2453489349116134
ACH-000021,-0.11124895886465054
ACH-000022,-0.2013444065890585
ACH-000025,-0.22123097669131747
ACH-000028,-0.25318494640225364
ACH-000030,-0.2107321533550929
ACH-000035,-0.099070347156564
ACH-000036,-0.13724704565798934
ACH-000037,-0.12887719663963046
ACH-000039,-0.21013013248815812
ACH-000040,-0.0889716981097016
ACH-000041,-0.15298704992977588
ACH-000042,-0.1361217783956496
ACH-000045,-0.20710039551268744
ACH-000047,-0.05806414584258497
ACH-000052,-0.3615927028419932
ACH-000053,-0.1857848175602895
ACH-000054,-0.0875804172184487
ACH-000055,-0.07467676743698362
ACH-000060,-0.25297914826874396
ACH-000067,-0.5397445490445941
ACH-000070,-0.0509964321140506
ACH-000075,-0.19605021254064164
ACH-000078,-0.16234848414946773
ACH-000082,-0.1880629568431888
ACH-000085,-0.006129470577476412
ACH-000086,-0.08829863391607219
ACH-000087,-0.07943276796468669
ACH-000092,-0.14801244637406188
ACH-000095,-0.18047527643027425
ACH-000097,-0.11317716212777698
ACH-000098,-0.14776845424634666
ACH-000099,-0.11793453298560813
ACH-000108,-0.0709692311179925
ACH-000113,-0.04919023691825177
ACH-000116,-0.05107810306099477
ACH-000118,-0.15925303028791954
ACH-000120,-0.2303483441448485
ACH-000123,-0.14044467962549415
ACH-000127,-0.2060470243359311
ACH-000128,-0.09286854601339416
ACH-000132,-0.1118486815680596
ACH-000133,-0.1363694475047468
ACH-000137,-0.2021625490451327
ACH-000138,-0.24490257223110154
ACH-000142,-0.1158973425720436
ACH-000143,-0.09394825724698716
ACH-000146,-0.15070254987006762
ACH-000148,-0.07776546411355446
ACH-000150,-0.06262490626373994
ACH-000152,-0.06886824015108411
ACH-000153,-0.1116813521401036
ACH-000159,-0.15923866681016272
ACH-000160,0.09607834554918616
ACH-000163,-0.15114900795458847
ACH-000167,-0.1173284570548502
ACH-000168,-0.06976718986153707
ACH-000169,-0.21007489900078224
ACH-000178,-0.18660430081187915
ACH-000183,0.12763156436448791
ACH-000188,-0.15283519272646715
ACH-000189,-0.4060276501149987
ACH-000190,-0.09786002829244153
ACH-000198,-0.10661601552045297
ACH-000203,-0.3783721495006997
ACH-000204,-0.1119745410137561
ACH-000206,-0.3058614685478241
ACH-000207,-0.34029331493435216
ACH-000208,-0.3159578312526101
ACH-000210,0.09651961163797057
ACH-000211,-0.1999574118948715
ACH-000215,0.030132670865116243
ACH-000221,-0.12915267274597633
ACH-000222,-0.008936747181436841
ACH-000223,-0.1074594108815724
ACH-000226,-0.22200896461213468
ACH-000227,-0.16950781950340338
ACH-000228,-0.18211935269072668
ACH-000231,-0.13847241698409388
ACH-000232,-0.20057674908895096
ACH-000233,-0.07447147665071452
ACH-000234,-0.20104214262130454
ACH-000235,-0.11811875183939388
ACH-000237,-0.2309102481646302
ACH-000238,-0.14932230511595804
ACH-000242,-0.17202898261401411
ACH-000243,-0.16430801871529574
ACH-000244,-0.0721827850093557
ACH-000246,-0.17698984522354638
ACH-000248,-0.2367134660860567
ACH-000250,-0.20190285901697647
ACH-000251,-0.107753697902765
ACH-000252,-0.07451336729902924
ACH-000253,-0.18123196235809685
ACH-000255,-0.16478344641673515
ACH-000256,-0.1395882671172498
ACH-000257,0.012367628692027332
ACH-000258,-0.1374729342863477
ACH-000259,-0.1387435757280312
ACH-000260,-0.1864350029476064
ACH-000261,-0.13959040112790805
ACH-000262,-0.04324676093016869
ACH-000263,-0.15436818504633118
ACH-000264,-0.17300351676560255
ACH-000265,-0.09931524071352417
ACH-000266,-0.11558171067762862
ACH-000272,-0.29628958592408144
ACH-000274,-0.123637317188893
ACH-000277,-0.12478526172844855
ACH-000278,-0.19527296741009897
ACH-000279,-0.1365161890380624
ACH-000280,-0.00497155725604864
ACH-000281,0.00769263598901322
ACH-000288,-0.09133244382905573
ACH-000291,-0.2671136580520085
ACH-000293,-0.10661437265237096
ACH-000294,-0.1334270721225421
ACH-000295,-0.09956409366357268
ACH-000296,-0.1374403834353439
ACH-000302,-0.16255465311056086
ACH-000304,-0.024077922073438045
ACH-000307,-0.08078239412738482
ACH-000308,-0.04960552649085885
ACH-000310,-0.2457389790195668
ACH-000311,-0.07399649803893248
ACH-000312,-0.13533935514219014
ACH-000315,-0.13554092685503755
ACH-000316,-0.22425019959988488
ACH-000317,-0.23518932792517636
ACH-000318,-0.10856986792231038
ACH-000319,-0.037837944361742384
ACH-000320,0.018594457758681026
ACH-000322,-0.19955305410410604
ACH-000323,-0.13920740828367562
ACH-000324,-0.12537893210552767
ACH-000329,-0.22495198530582244
ACH-000330,-0.18875211287079974
ACH-000331,-0.2056007929700982
ACH-000332,-0.17757356633538046
ACH-000334,-0.011871786121585723
ACH-000335,0.10747865172828976
ACH-000336,-0.1074899570004007
ACH-000337,-0.17288757108890354
ACH-000338,0.14964389345417856
ACH-000339,-0.2228815675062697
ACH-000341,-0.1699033565288045
ACH-000348,-0.12632098991452456
ACH-000350,-0.0711798475539647
ACH-000352,-0.0443380109775754
ACH-000356,-0.10049541572190196
ACH-000361,0.003764563959679474
ACH-000362,-0.14464653275287628
ACH-000363,-0.10408476228718146
ACH-000364,-0.06751549248353966
ACH-000365,-0.04800781900711905
ACH-000366,-0.08560226971586521
ACH-000368,-0.12984142418850692
ACH-000374,-0.2361954363357161
ACH-000375,-0.27745611032935763
ACH-000376,-0.08216160105485397
ACH-000381,-0.1877237370777728
ACH-000383,-0.1594132924743926
ACH-000387,-0.18046799253125675
ACH-000389,-0.08939452094085842
ACH-000390,-0.03302032088699619
ACH-000393,-0.214887244084999
ACH-000395,-0.17846421046611882
ACH-000396,-0.08434847441594419
ACH-000397,-0.20882086526852028
ACH-000401,-0.18120571401653726
ACH-000402,-0.35188130664984585
ACH-000403,-0.14483939730679007
ACH-000404,-0.3250483224114124
ACH-000406,-0.12738452311790865
ACH-000407,-0.10071293325879926
ACH-000408,-0.06600163046882919
ACH-000410,-0.1551399914526574
ACH-000411,-0.08570570583768572
ACH-000414,-0.09739955099277504
ACH-000415,-0.20690600721378025
ACH-000416,-0.10266539746687496
ACH-000420,-0.17553473603568695
ACH-000421,-0.12758338339178935
ACH-000424,-0.19507028024882908
ACH-000425,-0.20968655117345966
ACH-000426,-0.1275583894343943
ACH-000427,-0.20559652223395655
ACH-000433,-0.028547507087793307
ACH-000435,-0.25178053979045306
ACH-000436,-0.3376136608593815
ACH-000444,-0.15169976378371725
ACH-000445,-0.21518117053812044
ACH-000448,-0.13774257253598512
ACH-000450,-0.18696688525293967
ACH-000452,-0.18694456312783628
ACH-000454,-0.3224431107581223
ACH-000458,-0.2696694296840681
ACH-000459,-0.09766525632692398
ACH-000460,-0.15450071868566892
ACH-000461,-0.2210073642467884
ACH-000463,-0.12515659742384386
ACH-000464,-0.07126919820714316
ACH-000466,-0.124804943505914
ACH-000467,-0.20149350070744296
ACH-000468,-0.02204167960749144
ACH-000469,-0.14647196376851968
ACH-000470,-0.11533470483142234
ACH-000471,-0.2065349154170609
ACH-000472,-0.12852009167581402
ACH-000473,-0.08475060560108601
ACH-000475,-0.2364683440133981
ACH-000476,-0.16726847906586292
ACH-000477,-0.15188501237874852
ACH-000479,-0.1317757196096108
ACH-000480,-0.060794053046672014
ACH-000481,-0.10551575928870817
ACH-000483,-0.025548733457858488
ACH-000484,-0.17391128026745908
ACH-000485,0.003132548712169677
ACH-000486,-0.2364052025747633
ACH-000487,-0.13755830473026387
ACH-000488,-0.016356962918234626
ACH-000490,-0.20192233995844694
ACH-000491,-0.193149600392772
ACH-000495,-0.16072326077378318
ACH-000496,-0.22414854366193832
ACH-000499,-0.20586749069403135
ACH-000500,-0.2282070635114859
ACH-000502,-0.17069796130394915
ACH-000503,-0.321628300235629
ACH-000505,-0.2045869224790484
ACH-000507,-0.11004949345332216
ACH-000510,-0.18094717534959812
ACH-000511,-0.0731825027242423
ACH-000512,-0.2990047593120915
ACH-000516,-0.15237307490742238
ACH-000517,-0.1927872763912165
ACH-000518,0.00019403938165674344
ACH-000520,-0.20920299135243609
ACH-000521,-0.12429036185341197
