,KAT8 (84148)
ACH-000661,-0.8436741164604971
ACH-000662,-0.7851292331742951
ACH-000663,-0.8039232405152217
ACH-000665,-0.8350257630616864
ACH-000671,-0.6687834715873169
ACH-000672,-1.1270999552634369
ACH-000673,-0.8210928955950665
ACH-000676,-0.6364217212361445
ACH-000677,-0.5310641536895454
ACH-000681,-0.8205818460601988
ACH-000683,-0.6453797683753821
ACH-000684,-0.7027214321136102
ACH-000688,-1.0501152855839828
ACH-000693,-0.6890327827778403
ACH-000694,-0.7183852192854596
ACH-000695,-0.870853602548369
ACH-000696,-0.9862614090271676
ACH-000697,-0.8045831417622866
ACH-000699,-0.7828789601717864
ACH-000701,-0.8218824476623849
ACH-000706,-0.8399930923159176
ACH-000711,-0.8427605067293019
ACH-000713,-0.91129766085013
ACH-000714,-0.8659957753705477
ACH-000718,-0.9514170634041152
ACH-000720,-0.7499441533385074
ACH-000721,-0.7867785607746085
ACH-000724,-0.6373734090254929
ACH-000725,-0.9515368664142344
ACH-000732,-0.905436677212905
ACH-000734,-0.5851935333448363
ACH-000735,-0.6015919669482036
ACH-000736,-0.7282218639501288
ACH-000738,-0.8877735387092842
ACH-000746,-0.5974598561928665
ACH-000747,-0.9376731837032289
ACH-000748,-0.9835550343982672
ACH-000753,-0.7745418969476598
ACH-000756,-0.9549655086506182
ACH-000757,-0.8861208906012908
ACH-000758,-0.7895199638233823
ACH-000760,-0.8461978985075309
ACH-000762,-0.6589083111907209
ACH-000763,-0.6484145948983311
ACH-000764,-0.9447307250056168
ACH-000765,-0.9613244880794996
ACH-000766,-0.8817459940840658
ACH-000767,-0.7953443319816383
ACH-000768,-0.6889708614964621
ACH-000769,-0.7272778501476148
ACH-000770,-0.8884558195409002
ACH-000771,-0.9103574958861058
ACH-000773,-0.6705318179100147
ACH-000776,-0.9488615618883612
ACH-000777,-0.6381863551199024
ACH-000778,-0.9657688873725934
ACH-000781,-0.6952123927882089
ACH-000782,-0.6697736263115728
ACH-000783,-1.0408641914577288
ACH-000784,-0.8733597853976257
ACH-000785,-0.9124061200995516
ACH-000787,-0.8353672774785451
ACH-000788,-0.7288628601673472
ACH-000791,-0.8483317024082926
ACH-000792,-0.8402862089285097
ACH-000794,-0.6684316460200072
ACH-000796,-0.7378965150888132
ACH-000798,-0.7321080868445554
ACH-000799,-0.8975150420250613
ACH-000800,-0.7036947849849481
ACH-000802,-0.916989532863266
ACH-000804,-0.6007531643294949
ACH-000805,-0.6659367638232719
ACH-000809,-0.6806134840603449
ACH-000810,-1.0279662645163852
ACH-000811,-0.6917553688215512
ACH-000817,-0.7049725616108582
ACH-000819,-0.8288717063829861
ACH-000820,-0.7376938410570881
ACH-000821,-1.0123665178156036
ACH-000822,-0.950838704073736
ACH-000823,-0.8264711186930758
ACH-000824,-0.5500660768364938
ACH-000827,-0.7508957950621276
ACH-000829,-0.8587464619343091
ACH-000831,-0.7703680627561441
ACH-000832,-0.6317573233286327
ACH-000833,-0.7156070513161186
ACH-000834,-0.9124990104696791
ACH-000835,-0.8808159036702532
ACH-000836,-0.4412791024702909
ACH-000837,-0.6623526828311727
ACH-000838,-0.864973023086821
ACH-000839,-0.8636697232874371
ACH-000840,-0.9764417868865304
ACH-000841,-0.903616234470324
ACH-000843,-0.7488934984539455
ACH-000846,-0.6873461742282704
ACH-000847,-0.8249851921162048
ACH-000848,-0.9086307660049829
ACH-000849,-0.915695177537298
ACH-000851,-0.7146561177762759
ACH-000855,-0.6876734608433406
ACH-000856,-0.5438412502542584
ACH-000858,-0.9224123753906096
ACH-000859,-0.6730919627595827
ACH-000861,-0.7612326233305359
ACH-000862,-0.8148883293424669
ACH-000865,-0.6941059516938466
ACH-000866,-0.8237133909670495
ACH-000867,-0.9695317885192408
ACH-000869,-0.7906030695415704
ACH-000872,-0.8291365035149253
ACH-000873,-0.7298036918945873
ACH-000876,-0.7257400756621103
ACH-000878,-0.5810523576847679
ACH-000880,-0.8827013754974312
ACH-000881,-0.7429675068127071
ACH-000882,-0.8375259541745004
ACH-000884,-0.85183012704904
ACH-000885,-0.8394876022895869
ACH-000887,-0.8003330723153838
ACH-000889,-0.7945800900715555
ACH-000896,-0.8509035777072385
ACH-000898,-0.8286086515687094
ACH-000900,-0.9549387499983732
ACH-000901,-0.7583186042050764
ACH-000905,-0.791452069572976
ACH-000906,-0.7215361563870873
ACH-000907,-0.8028900159963782
ACH-000910,-0.730390457955659
ACH-000911,-0.7964630671791677
ACH-000912,-0.9007920440208024
ACH-000913,-0.7936963395648423
ACH-000915,-0.6195482500374191
ACH-000916,-0.8552217366791399
ACH-000917,-0.6525248550389451
ACH-000920,-1.003258655390942
ACH-000921,-0.8685236465158443
ACH-000924,-0.664167479584859
ACH-000926,-0.7384343502594668
ACH-000928,-1.0394778542659373
ACH-000929,-0.7482603351810371
ACH-000932,-0.5899688326036562
ACH-000935,-1.0523406856494864
ACH-000936,-0.7512219275240712
ACH-000937,-0.7894080864888585
ACH-000938,-0.8214957988559953
ACH-000939,-0.6557525486971
ACH-000941,-0.994180881498617
ACH-000943,-0.7221421833470437
ACH-000946,-0.8339197320838673
ACH-000947,-0.7497957643765071
ACH-000948,-0.8292327635423311
ACH-000950,-0.8707785700518914
ACH-000953,-0.7034446297139824
ACH-000954,-0.8611225688308862
ACH-000957,-0.7419200339001536
ACH-000958,-0.7103902726285789
ACH-000960,-0.8492679425494778
ACH-000963,-1.0472353712570703
ACH-000968,-0.6816998985263001
ACH-000969,-0.6757518172729596
ACH-000972,-1.0456172496213063
ACH-000973,-0.8693385280677709
ACH-000974,-0.7990573647006117
ACH-000978,-0.7651712612070806
ACH-000984,-0.7104277978017959
ACH-000986,-0.9111149476794492
ACH-000988,-0.9017854427944086
ACH-000993,-0.8217294185327229
ACH-000994,-0.7267072460300483
ACH-000996,-0.9642007415297272
ACH-001001,-0.6866968483461751
ACH-001020,-0.7373799191061255
ACH-001028,-0.6676014307349385
ACH-001031,-0.7267082565192483
ACH-001038,-0.9293172901226584
ACH-001048,-0.7392165945178528
ACH-001050,-0.9460162767366984
ACH-001053,-0.7299989605961315
ACH-001054,-0.8831633888852384
ACH-001061,-0.8168057330145987
ACH-001067,-0.8372746157421701
ACH-001075,-0.8231673266357633
ACH-001096,-0.6460226551014062
ACH-001111,-0.6874174194773867
ACH-001119,-0.7405344779255835
ACH-001128,-0.12063483128132076
ACH-001134,-0.9065986104709298
ACH-001151,-0.7786019772182498
ACH-001163,-0.8175747973952441
ACH-001164,-0.9132659086758144
ACH-001183,-0.7228436234059106
ACH-001192,-0.7411070401734525
ACH-001193,-0.4500884941116882
ACH-001196,-0.8537227716531445
ACH-001197,-0.7847742017783237
ACH-001205,-0.7404496715875998
ACH-001211,-0.8361950267504676
ACH-001212,-0.9913290783276784
ACH-001228,-0.7915203125344366
ACH-001232,-0.7789524772823141
ACH-001239,-0.6206983368330437
ACH-001270,-1.3296548828763943
ACH-001274,-0.7035040087933133
ACH-001275,-0.7735133501645696
ACH-001277,-0.5781581572759892
ACH-001278,-0.7438843327175837
ACH-001280,-0.8203688597019719
ACH-001283,-0.8939125436581802
ACH-001289,-0.8723289897663722
ACH-001300,-0.7265502786347774
ACH-001301,-0.8469880451889286
ACH-001302,-0.9340640745713036
ACH-001306,-1.017394592575623
ACH-001318,-0.7660245603407968
ACH-001322,-0.7940527573609375
ACH-001328,-0.8685572821352384
ACH-001332,-0.571727662683488
ACH-001336,-0.6852536107429994
ACH-001346,-0.7948274661612155
ACH-001353,-0.9055724369267678
ACH-001354,-0.8243025041478902
ACH-001367,-1.129634639053004
ACH-001368,-1.187890695782268
ACH-001374,-0.9316594182040951
ACH-001377,-0.8370318796069952
ACH-001380,-0.8414900603637356
ACH-001391,-0.8602930121189636
ACH-001408,-0.6879985006408379
ACH-001430,-0.8355202865882287
ACH-001431,-0.872909860523963
ACH-001450,-0.8570270727652619
ACH-001496,-0.6081123436079191
ACH-001500,-0.6797959352600524
ACH-001523,-0.7288432554913474
ACH-001532,-0.8165828357693351
ACH-001550,-0.5418669754888338
ACH-001552,-0.693657099557583
ACH-001554,-0.7572274349873507
ACH-001654,-0.7948622534452706
ACH-001735,-0.8634115482935767
ACH-001736,-0.8480725622117681
ACH-001737,-0.7040422042175787
ACH-001740,-0.6680887069564662
ACH-001745,-0.5991980046687324
ACH-001765,-0.8350277156885094
